hd,jcd,rno,combo,is_hit,p1_lane,p1_grade,p1_national_win,p1_motor_rate2,p1_tenji_st,p1_tenji_rank,p1_st_rank,p1_course_first_rate,p2_lane,p2_grade,p2_national_win,p2_motor_rate2,p2_tenji_st,p2_tenji_rank,p2_st_rank,p3_lane,p3_grade,p3_motor_rate2,p3_tenji_st,p3_tenji_rank,p3_st_rank,diff_p1p2_st,sum_p1p2_motor,outer_push,in_cover,wind_speed_m,wave_height_cm,is_strong_wind,is_crosswind
20240209,01,10,1-2-3,0,1,B1,5.49,52.63,,1.0,1.0,38.8,2,A2,6.09,8.33,,1.0,1.0,3,B1,32.0,,1.0,1.0,,60.96,0,0,0.0,0.0,0,0
20240209,01,10,1-2-4,0,1,B1,5.49,52.63,,1.0,1.0,38.8,2,A2,6.09,8.33,,1.0,1.0,4,A1,23.53,,1.0,1.0,,60.96,0,0,0.0,0.0,0,0
20240209,01,10,1-2-5,0,1,B1,5.49,52.63,,1.0,1.0,38.8,2,A2,6.09,8.33,,1.0,1.0,5,A2,44.0,,1.0,1.0,,60.96,0,0,0.0,0.0,0,0
20240209,01,10,1-2-6,0,1,B1,5.49,52.63,,1.0,1.0,38.8,2,A2,6.09,8.33,,1.0,1.0,6,B1,25.0,,1.0,1.0,,60.96,0,0,0.0,0.0,0,0
20240209,01,10,1-3-2,1,1,B1,5.49,52.63,,1.0,1.0,38.8,3,B1,4.94,32.0,,1.0,1.0,2,A2,8.33,,1.0,1.0,,84.63,0,0,0.0,0.0,0,0
20240209,01,10,1-3-4,0,1,B1,5.49,52.63,,1.0,1.0,38.8,3,B1,4.94,32.0,,1.0,1.0,4,A1,23.53,,1.0,1.0,,84.63,0,0,0.0,0.0,0,0
20240209,01,10,1-3-5,0,1,B1,5.49,52.63,,1.0,1.0,38.8,3,B1,4.94,32.0,,1.0,1.0,5,A2,44.0,,1.0,1.0,,84.63,0,0,0.0,0.0,0,0
20240209,01,10,1-3-6,0,1,B1,5.49,52.63,,1.0,1.0,38.8,3,B1,4.94,32.0,,1.0,1.0,6,B1,25.0,,1.0,1.0,,84.63,0,0,0.0,0.0,0,0
20240209,01,10,1-4-2,0,1,B1,5.49,52.63,,1.0,1.0,38.8,4,A1,6.34,23.53,,1.0,1.0,2,A2,8.33,,1.0,1.0,,76.16,0,0,0.0,0.0,0,0
20240209,01,10,1-4-3,0,1,B1,5.49,52.63,,1.0,1.0,38.8,4,A1,6.34,23.53,,1.0,1.0,3,B1,32.0,,1.0,1.0,,76.16,0,0,0.0,0.0,0,0
20240209,01,10,1-4-5,0,1,B1,5.49,52.63,,1.0,1.0,38.8,4,A1,6.34,23.53,,1.0,1.0,5,A2,44.0,,1.0,1.0,,76.16,0,0,0.0,0.0,0,0
