hd,jcd,rno,combo,is_hit,p1_lane,p1_grade,p1_national_win,p1_motor_rate2,p1_tenji_st,p1_tenji_rank,p1_st_rank,p1_course_first_rate,p2_lane,p2_grade,p2_national_win,p2_motor_rate2,p2_tenji_st,p2_tenji_rank,p2_st_rank,p3_lane,p3_grade,p3_motor_rate2,p3_tenji_st,p3_tenji_rank,p3_st_rank,diff_p1p2_st,sum_p1p2_motor,outer_push,in_cover,wind_speed_m,wave_height_cm,is_strong_wind,is_crosswind
20240328,04,10,1-2-3,0,1,A1,6.69,33.54,0.01,4.0,5.0,62.7,2,A2,6.28,36.31,0.0,3.0,1.0,3,B1,48.1,0.0013,2.0,4.0,0.01,69.85,0,0,1.0,3.0,0,0
20240328,04,10,1-2-4,0,1,A1,6.69,33.54,0.01,4.0,5.0,62.7,2,A2,6.28,36.31,0.0,3.0,1.0,4,A2,39.49,0.001,5.0,2.0,0.01,69.85,0,0,1.0,3.0,0,0
20240328,04,10,1-2-5,0,1,A1,6.69,33.54,0.01,4.0,5.0,62.7,2,A2,6.28,36.31,0.0,3.0,1.0,5,B1,28.66,0.0012,1.0,3.0,0.01,69.85,0,0,1.0,3.0,0,0
20240328,04,10,1-2-6,0,1,A1,6.69,33.54,0.01,4.0,5.0,62.7,2,A2,6.28,36.31,0.0,3.0,1.0,6,B1,41.77,0.01,2.0,5.0,0.01,69.85,0,0,1.0,3.0,0,0
20240328,04,10,1-3-2,0,1,A1,6.69,33.54,0.01,4.0,5.0,62.7,3,B1,2.66,48.1,0.0013,2.0,4.0,2,A2,36.31,0.0,3.0,1.0,0.0087,81.64,0,0,1.0,3.0,0,0
20240328,04,10,1-3-4,0,1,A1,6.69,33.54,0.01,4.0,5.0,62.7,3,B1,2.66,48.1,0.0013,2.0,4.0,4,A2,39.49,0.001,5.0,2.0,0.0087,81.64,0,0,1.0,3.0,0,0
20240328,04,10,1-3-5,0,1,A1,6.69,33.54,0.01,4.0,5.0,62.7,3,B1,2.66,48.1,0.0013,2.0,4.0,5,B1,28.66,0.0012,1.0,3.0,0.0087,81.64,0,0,1.0,3.0,0,0
20240328,04,10,1-3-6,0,1,A1,6.69,33.54,0.01,4.0,5.0,62.7,3,B1,2.66,48.1,0.0013,2.0,4.0,6,B1,41.77,0.01,2.0,5.0,0.0087,81.64,0,0,1.0,3.0,0,0
20240328,04,10,1-4-2,0,1,A1,6.69,33.54,0.01,4.0,5.0,62.7,4,A2,6.3,39.49,0.001,5.0,2.0,2,A2,36.31,0.0,3.0,1.0,0.009000000000000001,73.03,0,0,1.0,3.0,0,0
20240328,04,10,1-4-3,0,1,A1,6.69,33.54,0.01,4.0,5.0,62.7,4,A2,6.3,39.49,0.001,5.0,2.0,3,B1,48.1,0.0013,2.0,4.0,0.009000000000000001,73.03,0,0,1.0,3.0,0,0
20240328,04,10,1-4-5,0,1,A1,6.69,33.54,0.01,4.0,5.0,62.7,4,A2,6.3,39.49,0.001,5.0,2.0,5,B1,28.66,0.0012,1.0,3.0,0.009000000000000001,73.03,0,0,1.0,3.0,0,0
20240328,04,10,1-4-6,0,1,A1,6.69,33.54,0.01,4.0,5.0,62.7,4,A2,6.3,39.49,0.001,5.0,2.0,6,B1,41.77,0.01,2.0,5.0,0.009000000000000001,73.03,0,0,1.0,3.0,0,0
20240328,04,10,1-5-2,0,1,A1,6.69,33.54,0.01,4.0,5.0,62.7,5,B1,4.0,28.66,0.0012,1.0,3.0,2,A2,36.31,0.0,3.0,1.0,0.0088,62.2,0,0,1.0,3.0,0,0
20240328,04,10,1-5-3,0,1,A1,6.69,33.54,0.01,4.0,5.0,62.7,5,B1,4.0,28.66,0.0012,1.0,3.0,3,B1,48.1,0.0013,2.0,4.0,0.0088,62.2,0,0,1.0,3.0,0,0
20240328,04,10,1-5-4,0,1,A1,6.69,33.54,0.01,4.0,5.0,62.7,5,B1,4.0,28.66,0.0012,1.0,3.0,4,A2,39.49,0.001,5.0,2.0,0.0088,62.2,0,0,1.0,3.0,0,0
20240328,04,10,1-5-6,0,1,A1,6.69,33.54,0.01,4.0,5.0,62.7,5,B1,4.0,28.66,0.0012,1.0,3.0,6,B1,41.77,0.01,2.0,5.0,0.0088,62.2,0,0,1.0,3.0,0,0
