hd,jcd,rno,lane,regno,st,tenji_st,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240121,01,10,1,4715,0.15,0.04,53,2,0.13,70.5,91.1
20240121,01,10,2,4096,0.13,0.0001,29,43,0.15,7.8,60.5
20240121,01,10,3,3684,0.19,0.14,44,12,0.17,12.2,48.7
20240121,01,10,4,4080,0.11,0.06,43,4,0.1,18.7,81.2
20240121,01,10,5,4633,0.12,0.11,41,9,0.17,2.3,27.9
20240121,01,10,6,4790,0.1,0.0001,45,43,0.19,6.0,24.2
20240121,01,11,1,4553,0.15,0.03,32,1,0.16,58.8,91.1
20240121,01,11,2,4475,0.21,0.01,26,43,0.15,15.9,70.4
20240121,01,11,3,4124,0.18,0.05,35,3,0.16,17.7,73.3
20240121,01,11,4,4083,0.23,0.11,33,9,0.13,16.6,47.6
20240121,01,11,5,4122,0.23,0.16,35,14,0.17,10.8,48.6
20240121,01,11,6,4264,0.29,0.26,45,24,0.18,6.6,31.1
20240121,01,12,1,3933,0.19,0.12,29,10,0.18,42.8,79.3
20240121,01,12,2,4766,0.16,0.12,20,10,0.16,0.0,21.8
20240121,01,12,3,5150,0.23,0.22,37,20,0.17,11.1,33.3
20240121,01,12,4,4779,0.21,0.12,21,10,0.16,12.5,12.5
20240121,01,12,5,3929,0.22,0.11,29,9,0.14,2.1,36.1
20240121,01,12,6,3857,0.31,0.22,35,20,0.2,4.2,43.3
20240121,01,1,1,4550,0.17,0.03,26,1,0.15,23.0,61.5
20240121,01,1,2,3957,0.22,0.02,31,43,0.17,8.1,55.1
20240121,01,1,3,5011,0.12,0.0001,32,43,0.16,3.2,41.9
20240121,01,1,4,3319,0.12,0.08,24,6,0.15,13.6,52.2
20240121,01,1,5,5316,0.15,0.09,19,7,0.0,0.0,0.0
20240121,01,1,6,4836,0.14,0.24,12,22,0.16,0.0,8.0
20240121,01,2,1,3928,0.18,0.05,31,3,0.17,23.5,58.8
20240121,01,2,2,4059,0.19,0.09,25,7,0.18,19.4,58.3
20240121,01,2,3,3589,0.19,0.09,31,7,0.17,12.1,51.5
20240121,01,2,4,3684,0.25,0.18,26,16,0.18,5.2,65.7
20240121,01,2,5,3857,0.3,0.28,20,26,0.12,0.0,66.6
20240121,01,2,6,4036,0.14,0.08,23,6,0.19,6.6,43.3
20240121,01,3,1,4792,0.09,0.0005,21,43,0.14,42.8,66.6
20240121,01,3,2,4122,0.11,0.11,37,9,0.16,17.5,70.0
20240121,01,3,3,3933,0.17,0.0002,15,43,0.17,6.9,62.5
20240121,01,3,4,4654,0.1,0.01,12,43,0.16,11.4,68.5
20240121,01,3,5,4715,0.09,0.24,19,22,0.14,10.7,46.4
20240121,01,3,6,4060,0.23,0.13,22,11,0.18,0.0,19.3
20240121,01,4,1,3303,0.32,0.0005,50,43,0.18,62.0,94.8
20240121,01,4,2,4633,0.3,0.01,49,43,0.14,8.5,70.2
20240121,01,4,3,4695,0.3,0.0007000000000000001,52,43,0.19,16.0,52.0
20240121,01,4,4,3353,0.23,0.0003,59,43,0.12,0.0,40.0
20240121,01,4,5,4475,0.24,0.0001,51,43,0.12,9.5,38.1
20240121,01,4,6,4096,0.26,0.12,46,10,0.14,6.4,32.2
20240121,01,5,1,4532,0.16,0.11,48,9,0.13,72.5,88.2
20240121,01,5,2,3596,0.12,0.12,37,10,0.15,9.3,53.1
20240121,01,5,3,4080,0.15,0.19,43,17,0.13,8.3,50.0
20240121,01,5,4,4553,0.22,0.09,34,7,0.16,8.8,50.0
20240121,01,5,5,4779,0.15,0.0001,34,43,0.15,20.0,20.0
20240121,01,5,6,3643,0.19,0.03,38,1,0.18,2.8,31.4
20240121,01,6,1,4124,0.18,0.15,24,13,0.15,60.0,82.0
20240121,01,6,2,5150,0.15,0.1,33,8,0.2,4.0,44.0
20240121,01,6,3,4004,0.18,0.09,26,7,0.15,6.8,54.5
20240121,01,6,4,3880,0.17,0.04,49,2,0.16,10.5,47.3
20240121,01,6,5,3957,0.17,0.11,45,9,0.2,2.1,28.2
20240121,01,6,6,5090,0.16,0.08,40,6,0.18,3.8,11.5
20240121,01,7,1,4790,0.22,0.0004,32,43,0.14,67.3,88.4
20240121,01,7,2,3929,0.21,0.01,44,43,0.12,11.1,58.3
20240121,01,7,3,4083,0.23,0.54,32,41,0.16,20.4,71.4
20240121,01,7,4,4792,0.24,0.1,43,8,0.17,6.2,40.6
20240121,01,7,5,3517,0.27,0.22,42,20,0.14,11.7,47.0
