hd,jcd,rno,label_3t,win_lane
20240121,1,1,6-3-2,6
20240121,1,2,6-4-3,6
20240121,1,3,1-2-5,1
20240121,1,4,5-4-6,5
20240121,1,5,1-2-5,1
20240121,1,6,1-4-6,1
20240121,1,7,4-1-6,4
20240121,1,8,4-1-5,4
20240121,1,9,1-2-3,1
20240121,1,10,2-1-4,2
20240121,1,11,1-3-6,1
20240121,1,12,1-2-4,1
20240121,2,1,5-3-4,5
20240121,2,2,4-5-2,4
20240121,2,3,6-5-4,6
20240121,2,4,1-3-4,1
20240121,2,5,1-4-6,1
20240121,2,6,1-3-2,1
20240121,2,7,1-4-2,1
20240121,2,8,2-1-4,2
20240121,2,9,1-3-5,1
20240121,2,10,1-4-2,1
20240121,2,11,3-6-2,3
20240121,2,12,1-4-3,1
20240121,4,1,3-5-4,3
20240121,4,2,1-2-3,1
20240121,4,3,1-3-6,1
20240121,4,4,1-5-4,1
20240121,4,5,4-2-3,4
20240121,4,6,2-3-5,2
20240121,4,7,2-1-3,2
20240121,4,8,1-2-5,1
20240121,4,9,4-5-6,4
20240121,4,10,3-2-4,3
20240121,4,11,5-2-1,5
20240121,4,12,2-1-4,2
20240121,5,1,4-5-1,4
20240121,5,2,4-2-1,4
20240121,5,3,1-2-3,1
20240121,5,4,2-4-5,2
20240121,5,5,4-2-3,4
20240121,5,6,2-4-5,2
20240121,5,7,1-3-2,1
20240121,5,8,3-1-4,3
20240121,5,9,1-3-2,1
20240121,5,10,3-1-4,3
20240121,5,11,1-2-3,1
20240121,5,12,1-3-5,1
20240121,6,1,6-1-5,6
20240121,6,2,2-5-1,2
20240121,6,3,2-3-4,2
20240121,6,4,1-6-3,1
20240121,6,5,1-2-6,1
20240121,6,6,1-2-4,1
20240121,6,7,1-3-6,1
20240121,6,8,1-6-2,1
20240121,6,9,1-3-2,1
20240121,6,10,1-5-4,1
20240121,6,11,3-2-1,3
20240121,6,12,5-2-6,5
20240121,8,1,2-4-3,2
20240121,8,2,1-4-6,1
20240121,8,3,4-3-2,4
20240121,8,4,3-6-1,3
20240121,8,5,2-6-1,2
20240121,8,6,4-3-6,4
20240121,8,7,5-1-2,5
20240121,8,8,3-4-5,3
20240121,8,9,6-3-2,6
20240121,8,10,1-3-4,1
20240121,8,11,3-6-1,3
20240121,8,12,4-6-1,4
20240121,10,1,1-3-4,1
20240121,10,2,1-2-4,1
20240121,10,3,1-3-5,1
20240121,10,4,5-1-6,5
20240121,10,5,2-1-4,2
20240121,10,6,1-3-4,1
20240121,10,7,4-5-2,4
20240121,10,8,6-5-4,6
20240121,10,9,4-5-6,4
20240121,10,10,2-4-1,2
20240121,10,11,1-6-3,1
20240121,10,12,1-2-3,1
20240121,11,1,1-4-6,1
20240121,11,2,5-2-6,5
20240121,11,3,2-1-5,2
20240121,11,4,2-1-3,2
20240121,11,5,4-6-1,4
20240121,11,6,3-1-4,3
20240121,11,7,3-1-2,3
20240121,11,8,3-4-6,3
20240121,11,9,1-4-3,1
20240121,11,10,1-5-3,1
20240121,11,11,1-2-3,1
20240121,11,12,1-6-4,1
20240121,13,1,1-3-6,1
20240121,13,2,4-1-3,4
20240121,13,3,1-2-6,1
20240121,13,4,4-5-2,4
20240121,13,5,6-5-1,6
20240121,13,6,1-6-4,1
20240121,13,7,3-1-2,3
20240121,13,8,1-2-3,1
20240121,13,9,1-2-3,1
20240121,13,10,1-4-5,1
20240121,13,11,2-1-6,2
20240121,13,12,3-5-6,3
20240121,14,1,1-6-3,1
20240121,14,2,1-5-4,1
20240121,14,3,1-2-3,1
20240121,14,4,4-3-6,4
20240121,14,5,3-1-6,3
20240121,14,6,2-1-5,2
20240121,14,7,2-6-1,2
20240121,14,8,1-3-2,1
20240121,14,9,1-4-5,1
20240121,14,10,1-4-2,1
20240121,14,11,2-1-3,2
20240121,14,12,3-5-1,3
20240121,16,1,1-2-6,1
20240121,16,2,4-6-3,4
20240121,16,3,3-1-6,3
20240121,16,4,4-2-3,4
20240121,16,5,1-3-6,1
20240121,16,6,1-2-6,1
20240121,16,7,5-1-6,5
20240121,16,8,1-5-3,1
20240121,16,9,4-2-6,4
20240121,16,10,2-4-1,2
20240121,16,11,2-3-6,2
20240121,16,12,1-2-4,1
20240121,19,1,5-1-2,5
20240121,19,2,2-1-3,2
20240121,19,3,4-5-3,4
20240121,19,4,1-2-3,1
20240121,19,5,1-4-2,1
20240121,19,6,3-2-4,3
20240121,19,7,1-4-3,1
20240121,19,8,1-4-5,1
20240121,19,9,1-5-4,1
20240121,19,10,1-2-3,1
20240121,19,11,1-5-3,1
20240121,19,12,1-5-2,1
20240121,21,1,1-2-4,1
20240121,21,2,1-4-3,1
20240121,21,3,1-3-2,1
20240121,21,4,1-4-5,1
20240121,21,5,1-5-6,1
20240121,21,6,1-2-5,1
20240121,21,7,1-4-2,1
20240121,21,8,5-6-4,5
20240121,21,9,4-3-1,4
20240121,21,10,1-2-3,1
20240121,21,11,1-3-2,1
20240121,21,12,1-6-4,1
20240121,24,1,3-1-2,3
20240121,24,2,3-1-5,3
20240121,24,3,2-3-4,2
20240121,24,4,2-1-6,2
20240121,24,5,1-3-2,1
20240121,24,6,3-1-4,3
20240121,24,7,1-3-2,1
20240121,24,8,1-3-4,1
20240121,24,9,2-3-4,2
20240121,24,10,1-4-5,1
20240121,24,11,1-6-2,1
20240121,24,12,1-2-4,1
