hd,jcd,rno,win_lane,win_racer_id,decision
20240218,01,10,1,4156,逃げ
20240218,01,11,1,4787,逃げ
20240218,01,12,1,4024,逃げ
20240218,01,1,1,5150,逃げ
20240218,01,2,5,4156,まくり
20240218,01,3,3,4024,まくり差し
20240218,01,4,4,4787,まくり
20240218,01,5,5,4939,まくり差し
20240218,01,6,1,4645,逃げ
20240218,01,7,1,4808,逃げ
20240218,01,8,1,4438,逃げ
20240218,01,9,1,4888,逃げ
20240218,02,10,1,4409,逃げ
20240218,02,11,2,4425,差し
20240218,02,12,3,4483,まくり
20240218,02,1,1,4031,逃げ
20240218,02,2,1,4893,逃げ
20240218,02,3,2,3662,まくり
20240218,02,4,4,3353,差し
20240218,02,5,4,5051,まくり
20240218,02,6,3,4409,差し
20240218,02,7,1,4505,抜き
20240218,02,8,2,3381,まくり
20240218,02,9,2,3412,差し
20240218,03,10,1,4828,逃げ
20240218,03,11,1,4084,抜き
20240218,03,12,5,4677,まくり
20240218,03,1,3,4345,抜き
20240218,03,2,1,5070,逃げ
20240218,03,3,5,5120,まくり差し
20240218,03,4,2,4201,差し
20240218,03,5,1,5095,抜き
20240218,03,6,1,5197,逃げ
20240218,03,7,5,4084,まくり
20240218,03,8,5,4352,まくり
20240218,03,9,1,4725,逃げ
20240218,04,10,1,3960,逃げ
20240218,04,11,1,3744,逃げ
20240218,04,12,1,4908,逃げ
20240218,04,1,1,3497,逃げ
20240218,04,2,2,4953,抜き
20240218,04,3,3,4967,まくり
20240218,04,4,5,3721,差し
20240218,04,5,3,3467,まくり差し
20240218,04,6,1,2878,逃げ
20240218,04,7,1,3226,逃げ
20240218,04,8,2,3319,差し
20240218,04,9,1,5066,逃げ
20240218,05,10,3,4036,抜き
20240218,05,11,1,4494,逃げ
20240218,05,12,1,4524,逃げ
20240218,05,1,1,5103,逃げ
20240218,05,2,4,4036,抜き
20240218,05,3,3,4228,まくり差し
20240218,05,4,3,5006,まくり
20240218,05,5,2,4336,差し
20240218,05,6,1,4488,逃げ
20240218,05,7,1,4902,逃げ
20240218,05,8,4,3596,まくり
