hd,jcd,rno,title,decision,weather_sky,wind_dir,wind_speed_m,wave_height_cm,label_3t
20240320,1,1,みどり市発足18周年記念市議会議長杯,まくり,曇り,2,6.0,5.0,3-1-5
20240320,1,2,みどり市発足18周年記念市議会議長杯,逃げ,曇り,2,9.0,8.0,1-3-5
20240320,1,3,みどり市発足18周年記念市議会議長杯,まくり差し,曇り,2,9.0,8.0,6-1-5
20240320,1,4,みどり市発足18周年記念市議会議長杯,差し,曇り,2,9.0,8.0,2-6-1
20240320,1,5,みどり市発足18周年記念市議会議長杯,逃げ,曇り,2,9.0,8.0,1-3-4
20240320,1,6,みどり市発足18周年記念市議会議長杯,まくり,曇り,2,9.0,8.0,4-1-2
20240320,1,7,みどり市発足18周年記念市議会議長杯,逃げ,曇り,2,9.0,8.0,1-2-5
20240320,1,8,みどり市発足18周年記念市議会議長杯,逃げ,曇り,2,9.0,8.0,1-3-2
20240320,1,9,みどり市発足18周年記念市議会議長杯,まくり差し,曇り,2,9.0,8.0,5-1-2
20240320,1,10,みどり市発足18周年記念市議会議長杯,逃げ,曇り,2,9.0,8.0,1-2-3
20240320,1,11,みどり市発足18周年記念市議会議長杯,逃げ,曇り,2,9.0,8.0,1-4-3
20240320,1,12,みどり市発足18周年記念市議会議長杯,逃げ,曇り,2,9.0,8.0,1-4-6
20240320,2,1,第59回ボートレースクラシック,抜き,晴,6,2.0,1.0,1-3-5
20240320,2,2,第59回ボートレースクラシック,逃げ,晴,6,2.0,1.0,1-3-2
20240320,2,3,第59回ボートレースクラシック,まくり,晴,8,3.0,2.0,3-4-5
20240320,2,4,第59回ボートレースクラシック,逃げ,晴,6,4.0,3.0,1-5-2
20240320,2,5,第59回ボートレースクラシック,逃げ,曇り,6,4.0,3.0,1-3-2
20240320,2,6,第59回ボートレースクラシック,まくり,雨,6,5.0,4.0,3-4-5
20240320,2,7,第59回ボートレースクラシック,差し,雨,10,2.0,1.0,2-1-4
20240320,2,8,第59回ボートレースクラシック,逃げ,曇り,10,2.0,1.0,1-2-4
20240320,2,9,第59回ボートレースクラシック,差し,晴,8,2.0,1.0,2-1-5
20240320,2,10,第59回ボートレースクラシック,逃げ,晴,10,3.0,2.0,1-3-6
20240320,2,11,第59回ボートレースクラシック,まくり,雨,10,5.0,4.0,3-2-5
20240320,2,12,第59回ボートレースクラシック,差し,雨,6,10.0,10.0,2-6-4
20240320,5,1,多摩川巧者決定戦！第19回澤乃井カップ,逃げ,晴,3,4.0,2.0,1-3-5
20240320,5,2,多摩川巧者決定戦！第19回澤乃井カップ,まくり差し,曇り,15,4.0,2.0,5-2-6
20240320,5,3,多摩川巧者決定戦！第19回澤乃井カップ,差し,雨,15,4.0,2.0,2-1-6
