hd,jcd,rno,label_3t,win_lane
20240201,2,1,1-4-2,1
20240201,2,2,1-2-3,1
20240201,2,3,2-1-3,2
20240201,2,4,6-2-4,6
20240201,2,5,1-4-6,1
20240201,2,6,3-1-5,3
20240201,2,7,2-1-6,2
20240201,2,8,2-1-6,2
20240201,2,9,1-5-4,1
20240201,2,10,2-5-3,2
20240201,2,11,1-2-4,1
20240201,2,12,1-5-4,1
20240201,5,1,1-2-4,1
20240201,5,2,1-2-3,1
20240201,5,3,1-2-4,1
20240201,5,4,5-6-3,5
20240201,5,5,1-5-4,1
20240201,5,6,5-4-1,5
20240201,5,7,1-2-3,1
20240201,5,8,2-1-3,2
20240201,5,9,4-5-1,4
20240201,5,10,1-3-4,1
20240201,5,11,5-1-3,5
20240201,5,12,1-4-3,1
20240201,13,1,3-5-1,3
20240201,13,2,4-6-1,4
20240201,13,3,5-2-1,5
20240201,13,4,1-2-4,1
20240201,13,5,1-3-2,1
20240201,13,6,1-2-5,1
20240201,13,7,4-3-5,4
20240201,13,8,1-4-5,1
20240201,13,9,1-3-4,1
20240201,13,10,1-2-3,1
20240201,13,11,1-4-6,1
20240201,13,12,2-1-4,2
20240201,14,1,1-4-3,1
20240201,14,2,1-4-3,1
20240201,14,3,4-1-2,4
20240201,14,4,2-5-6,2
20240201,14,5,3-2-6,3
20240201,14,6,1-6-4,1
20240201,14,7,1-4-5,1
20240201,14,8,1-3-5,1
20240201,14,9,1-4-2,1
20240201,14,10,1-3-4,1
20240201,14,11,1-4-5,1
20240201,14,12,1-4-5,1
20240201,15,1,1-4-3,1
20240201,15,2,5-3-1,5
20240201,15,3,4-2-6,4
20240201,15,4,3-1-2,3
20240201,15,5,1-3-5,1
20240201,15,6,1-3-4,1
20240201,15,7,2-5-3,2
20240201,15,8,4-1-5,4
20240201,15,9,2-1-4,2
20240201,15,10,1-2-4,1
20240201,15,11,2-3-5,2
20240201,15,12,1-4-5,1
20240201,18,1,1-5-3,1
20240201,18,2,3-1-6,3
20240201,18,3,1-5-4,1
20240201,18,4,1-4-2,1
20240201,18,5,2-1-4,2
20240201,18,6,3-2-4,3
20240201,18,7,2-6-5,2
20240201,18,8,1-2-4,1
20240201,18,9,4-2-6,4
20240201,18,10,3-4-6,3
20240201,18,11,3-4-2,3
20240201,18,12,1-2-3,1
20240201,19,1,3-1-5,3
20240201,19,2,1-2-3,1
20240201,19,3,3-6-5,3
20240201,19,4,1-3-2,1
20240201,19,5,1-2-4,1
20240201,19,6,3-4-2,3
20240201,19,7,1-2-6,1
20240201,19,8,1-3-5,1
20240201,19,9,1-6-3,1
20240201,19,10,2-3-6,2
20240201,19,11,3-1-4,3
20240201,19,12,1-3-6,1
20240201,20,1,1-2-4,1
20240201,20,2,1-5-2,1
20240201,20,3,5-3-2,5
20240201,20,4,1-4-6,1
20240201,20,5,1-4-3,1
20240201,20,6,2-1-3,2
20240201,20,7,1-5-6,1
20240201,20,8,1-2-6,1
20240201,20,9,1-3-2,1
20240201,20,10,2-1-3,2
20240201,20,11,1-4-2,1
20240201,20,12,3-1-6,3
20240201,23,1,1-3-2,1
20240201,23,2,1-2-4,1
20240201,23,3,4-1-3,4
20240201,23,4,2-3-1,2
20240201,23,5,1-2-5,1
20240201,23,6,2-1-4,2
20240201,23,7,2-1-3,2
20240201,23,8,3-1-4,3
20240201,23,9,3-4-1,3
20240201,23,10,2-1-4,2
20240201,23,11,3-4-5,3
20240201,23,12,1-2-4,1
20240201,24,1,1-4-6,1
20240201,24,2,1-3-5,1
20240201,24,3,1-4-3,1
20240201,24,4,1-4-6,1
20240201,24,5,1-2-3,1
20240201,24,6,5-1-2,5
20240201,24,7,1-2-3,1
20240201,24,8,1-4-6,1
20240201,24,9,1-3-6,1
20240201,24,10,2-1-3,2
20240201,24,11,1-2-6,1
20240201,24,12,3-2-5,3
