hd,jcd,rno,label_3t,win_lane
20240202,2,1,3-2-4,3
20240202,2,2,2-4-5,2
20240202,2,3,5-1-3,5
20240202,2,4,1-3-6,1
20240202,2,5,2-5-1,2
20240202,2,6,5-4-3,5
20240202,2,7,1-3-6,1
20240202,2,8,6-3-4,6
20240202,2,9,2-3-6,2
20240202,2,10,2-5-3,2
20240202,2,11,6-5-1,6
20240202,2,12,1-4-6,1
20240202,5,1,1-5-2,1
20240202,5,2,3-1-5,3
20240202,5,3,1-4-3,1
20240202,5,4,1-2-6,1
20240202,5,5,2-5-4,2
20240202,5,6,3-4-6,3
20240202,5,7,2-3-6,2
20240202,5,8,2-4-3,2
20240202,5,9,3-2-5,3
20240202,5,10,6-5-4,6
20240202,5,11,2-4-1,2
20240202,5,12,1-4-6,1
20240202,8,1,5-1-2,5
20240202,8,2,1-5-4,1
20240202,8,3,1-6-4,1
20240202,8,4,4-1-6,4
20240202,8,5,2-4-3,2
20240202,8,6,1-3-6,1
20240202,8,7,3-1-5,3
20240202,8,8,1-3-4,1
20240202,8,9,1-3-4,1
20240202,8,10,6-1-4,6
20240202,8,11,1-4-5,1
20240202,8,12,1-3-6,1
20240202,13,1,5-3-4,5
20240202,13,2,6-2-3,6
20240202,13,3,1-5-6,1
20240202,13,4,6-2-3,6
20240202,13,5,1-2-4,1
20240202,13,6,3-1-2,3
20240202,13,7,4-5-2,4
20240202,13,8,4-1-2,4
20240202,13,9,4-5-1,4
20240202,13,10,1-2-5,1
20240202,13,11,1-4-6,1
20240202,13,12,4-2-3,4
20240202,15,1,3-5-4,3
20240202,15,2,3-4-5,3
20240202,15,3,4-2-3,4
20240202,15,4,1-3-2,1
20240202,15,5,1-2-5,1
20240202,15,6,2-1-3,2
20240202,15,7,2-1-4,2
20240202,15,8,2-1-4,2
20240202,15,9,1-2-4,1
20240202,15,10,2-5-3,2
20240202,15,11,1-6-4,1
20240202,15,12,1-2-3,1
20240202,16,1,1-3-2,1
20240202,16,2,1-4-6,1
20240202,16,3,3-2-5,3
20240202,16,4,5-1-6,5
20240202,16,5,3-2-5,3
20240202,16,6,1-4-5,1
20240202,16,7,3-5-2,3
20240202,16,8,1-3-2,1
20240202,16,9,4-2-5,4
20240202,16,10,1-3-2,1
20240202,16,11,1-2-4,1
20240202,16,12,1-4-2,1
20240202,18,1,1-2-3,1
20240202,18,2,2-1-3,2
20240202,18,3,1-3-5,1
20240202,18,4,1-3-2,1
20240202,18,5,1-2-5,1
20240202,18,6,2-1-3,2
20240202,18,7,5-2-6,5
20240202,18,8,2-1-3,2
20240202,18,9,2-1-6,2
20240202,18,10,4-1-5,4
20240202,18,11,1-5-3,1
20240202,18,12,1-4-5,1
20240202,19,1,1-3-4,1
20240202,19,2,2-3-4,2
20240202,19,3,3-1-5,3
20240202,19,4,1-4-2,1
20240202,19,5,1-5-6,1
20240202,19,6,4-3-6,4
20240202,19,7,3-6-1,3
20240202,19,8,2-3-5,2
20240202,19,9,1-2-3,1
20240202,19,10,2-1-3,2
20240202,19,11,1-4-3,1
20240202,19,12,1-3-4,1
20240202,20,1,4-5-6,4
20240202,20,2,4-1-2,4
20240202,20,3,1-5-6,1
20240202,20,4,1-4-3,1
20240202,20,5,1-2-4,1
20240202,20,6,1-3-4,1
20240202,20,7,1-3-4,1
20240202,20,8,1-3-4,1
20240202,20,9,1-3-5,1
20240202,20,10,3-2-1,3
20240202,20,11,1-3-5,1
20240202,20,12,1-5-3,1
20240202,23,1,5-2-4,5
20240202,23,2,2-1-5,2
20240202,23,3,1-2-3,1
20240202,23,4,1-3-4,1
20240202,23,5,2-3-5,2
20240202,23,6,1-5-3,1
20240202,23,7,4-2-1,4
20240202,23,8,1-5-3,1
20240202,23,9,1-4-2,1
20240202,23,10,1-3-5,1
20240202,23,11,3-2-5,3
20240202,23,12,1-3-5,1
20240202,24,1,4-1-2,4
20240202,24,2,1-2-4,1
20240202,24,3,2-4-1,2
20240202,24,4,2-3-5,2
20240202,24,5,3-1-4,3
20240202,24,6,2-3-6,2
20240202,24,7,1-4-5,1
20240202,24,8,2-6-3,2
20240202,24,9,1-2-6,1
20240202,24,10,3-1-5,3
20240202,24,11,1-3-5,1
20240202,24,12,1-4-6,1
