hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240202,2,10,1,5120,,,,,,0.03,0,,1,,0.12,53.8,84.6
20240202,2,10,2,4983,,,,,,0.17,0,,5,,0.17,18.1,63.6
20240202,2,10,3,4917,,,,,,0.19,0,,6,,0.15,5.7,25.7
20240202,2,10,4,4846,,,,,,0.14,0,,3,,0.15,0.0,22.5
20240202,2,10,5,4809,,,,,,0.16,0,,4,,0.13,4.5,43.1
20240202,2,10,6,3992,,,,,,0.08,0,,2,,0.17,4.3,17.3
20240202,2,11,1,4488,,,,,,0.11,0,,3,,0.14,59.6,88.4
20240202,2,11,2,3436,,,,,,0.01,0,,1,,0.13,13.5,64.8
20240202,2,11,3,4054,,,,,,0.07,0,,2,,0.14,6.8,47.7
20240202,2,11,4,3664,,,,,,,1,0.02,,,0.16,25.8,38.7
20240202,2,11,5,4532,,,,,,,1,0.08,,,0.15,10.0,60.0
20240202,2,11,6,4150,,,,,,0.01,0,,1,,0.14,4.4,20.0
20240202,2,12,1,4324,,,,,,0.09,0,,3,,0.13,68.7,89.0
20240202,2,12,2,3381,,,,,,0.04,0,,1,,0.13,15.5,64.4
20240202,2,12,3,3722,,,,,,0.09,0,,3,,0.15,3.4,44.8
20240202,2,12,4,4109,,,,,,0.07,0,,2,,0.12,14.8,63.8
20240202,2,12,5,4898,,,,,,0.22,0,,5,,0.18,7.1,14.2
20240202,2,12,6,4640,,,,,,0.21,0,,4,,0.15,4.0,32.0
20240202,2,1,1,5225,,,,,,0.18,0,,3,,0.2,0.0,25.0
20240202,2,1,2,3546,,,,,,,1,0.06,,,0.18,4.8,53.6
20240202,2,1,3,4674,,,,,,,1,0.02,,,0.15,7.8,55.2
20240202,2,1,4,4251,,,,,,0.02,0,,1,,0.2,2.7,48.6
20240202,2,1,5,5181,,,,,,0.15,0,,2,,0.16,7.5,32.5
20240202,2,1,6,3434,,,,,,,1,0.04,,,0.18,0.0,11.1
20240202,2,2,1,4567,,,,,,,1,0.05,,,0.18,40.9,72.7
20240202,2,2,2,4532,,,,,,0.08,0,,2,,0.14,23.6,71.0
20240202,2,2,3,4865,,,,,,0.11,0,,3,,0.17,9.6,38.7
20240202,2,2,4,4693,,,,,,,1,0.06,,,0.17,6.2,25.0
20240202,2,2,5,4640,,,,,,0.05,0,,1,,0.14,7.3,39.0
20240202,2,2,6,3305,,,,,,,1,0.01,,,0.16,0.0,7.6
20240202,2,3,1,4917,,,,,,0.25,0,,3,,0.18,28.1,65.6
20240202,2,3,2,5206,,,,,,0.47,0,,5,,0.16,4.7,38.1
20240202,2,3,3,3780,,,,,,0.27,0,,4,,0.17,12.2,71.4
20240202,2,3,4,3722,,,,,,0.13,0,,1,,0.15,3.3,33.3
20240202,2,3,5,4488,,,,,,0.23,0,,2,,0.17,10.8,32.4
20240202,2,3,6,3748,,,,,,0.27,0,,4,,0.16,0.0,7.1
20240202,2,4,1,4635,,,,,,0.11,0,,2,,0.1,39.2,71.4
20240202,2,4,2,4700,,,,,,0.01,0,,1,,0.19,19.4,61.1
20240202,2,4,3,4179,,,,,,,1,0.15,,,0.13,13.3,57.7
20240202,2,4,4,4898,,,,,,,1,0.01,,,0.13,23.0,53.8
20240202,2,4,5,4846,,,,,,0.16,0,,3,,0.16,5.0,35.0
20240202,2,4,6,3436,,,,,,,1,0.09,,,0.15,0.0,30.0
20240202,2,5,1,3327,,,,,,0.07,0,,2,,0.14,58.3,87.5
20240202,2,5,2,3434,,,,,,0.13,0,,4,,0.16,0.0,52.3
