hd,jcd,rno,combo,is_hit,p1_lane,p1_grade,p1_national_win,p1_motor_rate2,p1_tenji_st,p1_tenji_rank,p1_st_rank,p1_course_first_rate,p2_lane,p2_grade,p2_national_win,p2_motor_rate2,p2_tenji_st,p2_tenji_rank,p2_st_rank,p3_lane,p3_grade,p3_motor_rate2,p3_tenji_st,p3_tenji_rank,p3_st_rank,diff_p1p2_st,sum_p1p2_motor,outer_push,in_cover,wind_speed_m,wave_height_cm,is_strong_wind,is_crosswind
20240324,03,10,1-2-3,0,1,A2,5.89,31.79,0.1,4.0,3.0,62.0,2,A2,4.78,26.97,0.11,4.0,4.0,3,B1,36.71,0.11,1.0,4.0,-0.009999999999999995,58.76,0,0,5.0,5.0,0,1
20240324,03,10,1-2-4,0,1,A2,5.89,31.79,0.1,4.0,3.0,62.0,2,A2,4.78,26.97,0.11,4.0,4.0,4,A2,32.82,0.16,3.0,5.0,-0.009999999999999995,58.76,0,0,5.0,5.0,0,1
20240324,03,10,1-2-5,0,1,A2,5.89,31.79,0.1,4.0,3.0,62.0,2,A2,4.78,26.97,0.11,4.0,4.0,5,B1,46.45,0.0001,2.0,1.0,-0.009999999999999995,58.76,0,0,5.0,5.0,0,1
20240324,03,10,1-2-6,0,1,A2,5.89,31.79,0.1,4.0,3.0,62.0,2,A2,4.78,26.97,0.11,4.0,4.0,6,A1,32.38,0.06,5.0,2.0,-0.009999999999999995,58.76,0,0,5.0,5.0,0,1
20240324,03,10,1-3-2,0,1,A2,5.89,31.79,0.1,4.0,3.0,62.0,3,B1,4.48,36.71,0.11,1.0,4.0,2,A2,26.97,0.11,4.0,4.0,-0.009999999999999995,68.5,0,0,5.0,5.0,0,1
20240324,03,10,1-3-4,0,1,A2,5.89,31.79,0.1,4.0,3.0,62.0,3,B1,4.48,36.71,0.11,1.0,4.0,4,A2,32.82,0.16,3.0,5.0,-0.009999999999999995,68.5,0,0,5.0,5.0,0,1
20240324,03,10,1-3-5,0,1,A2,5.89,31.79,0.1,4.0,3.0,62.0,3,B1,4.48,36.71,0.11,1.0,4.0,5,B1,46.45,0.0001,2.0,1.0,-0.009999999999999995,68.5,0,0,5.0,5.0,0,1
20240324,03,10,1-3-6,0,1,A2,5.89,31.79,0.1,4.0,3.0,62.0,3,B1,4.48,36.71,0.11,1.0,4.0,6,A1,32.38,0.06,5.0,2.0,-0.009999999999999995,68.5,0,0,5.0,5.0,0,1
20240324,03,10,1-4-2,0,1,A2,5.89,31.79,0.1,4.0,3.0,62.0,4,A2,5.32,32.82,0.16,3.0,5.0,2,A2,26.97,0.11,4.0,4.0,-0.06,64.61,0,0,5.0,5.0,0,1
20240324,03,10,1-4-3,0,1,A2,5.89,31.79,0.1,4.0,3.0,62.0,4,A2,5.32,32.82,0.16,3.0,5.0,3,B1,36.71,0.11,1.0,4.0,-0.06,64.61,0,0,5.0,5.0,0,1
