hd,jcd,rno,title,decision,weather_sky,wind_dir,wind_speed_m,wave_height_cm,label_3t
20240206,3,1,創刊55周年第23回夕刊フジ杯,逃げ,雨,12,6.0,5.0,1-3-2
20240206,3,2,創刊55周年第23回夕刊フジ杯,差し,雨,12,3.0,5.0,2-1-6
20240206,3,3,創刊55周年第23回夕刊フジ杯,まくり,雨,12,5.0,5.0,3-4-5
20240206,3,4,創刊55周年第23回夕刊フジ杯,まくり,雨,12,4.0,5.0,2-4-5
20240206,3,5,創刊55周年第23回夕刊フジ杯,まくり差し,雨,12,6.0,5.0,6-4-1
20240206,3,6,創刊55周年第23回夕刊フジ杯,逃げ,雨,12,4.0,5.0,1-2-4
20240206,3,7,創刊55周年第23回夕刊フジ杯,差し,雨,12,4.0,5.0,3-2-6
20240206,3,8,創刊55周年第23回夕刊フジ杯,まくり,雨,12,6.0,5.0,4-2-1
20240206,3,9,創刊55周年第23回夕刊フジ杯,逃げ,雨,12,4.0,5.0,1-2-3
20240206,3,10,創刊55周年第23回夕刊フジ杯,抜き,雨,12,4.0,5.0,6-1-4
20240206,3,11,創刊55周年第23回夕刊フジ杯,抜き,曇り,14,5.0,5.0,1-2-3
20240206,3,12,創刊55周年第23回夕刊フジ杯,まくり,雨,14,5.0,5.0,5-2-1
20240206,4,1,第69回関東地区選手権,まくり差し,雨,13,4.0,3.0,6-5-3
20240206,4,2,第69回関東地区選手権,逃げ,雨,13,4.0,3.0,1-4-6
20240206,4,3,第69回関東地区選手権,逃げ,雨,13,3.0,3.0,1-3-2
20240206,4,4,第69回関東地区選手権,差し,雨,13,4.0,3.0,6-2-5
20240206,4,5,第69回関東地区選手権,逃げ,雨,13,4.0,3.0,1-4-5
20240206,4,6,第69回関東地区選手権,逃げ,雨,13,2.0,3.0,1-3-5
20240206,4,7,第69回関東地区選手権,まくり差し,雨,13,2.0,3.0,5-2-1
20240206,4,8,第69回関東地区選手権,差し,雨,13,3.0,3.0,2-1-6
20240206,4,9,第69回関東地区選手権,差し,雨,13,2.0,3.0,2-5-1
20240206,4,10,第69回関東地区選手権,差し,雨,13,3.0,3.0,2-1-6
20240206,4,11,第69回関東地区選手権,逃げ,曇り,13,2.0,3.0,1-2-3
20240206,4,12,第69回関東地区選手権,差し,曇り,15,2.0,3.0,4-1-3
20240206,7,1,第69回東海地区選手権競走,まくり差し,晴,15,5.0,3.0,3-2-4
20240206,7,2,第69回東海地区選手権競走,まくり,晴,15,5.0,3.0,4-5-3
20240206,7,3,第69回東海地区選手権競走,まくり,晴,1,5.0,3.0,3-6-1
20240206,7,4,第69回東海地区選手権競走,逃げ,晴,1,5.0,3.0,1-3-2
20240206,7,5,第69回東海地区選手権競走,まくり,晴,1,4.0,2.0,4-2-1
20240206,7,6,第69回東海地区選手権競走,逃げ,晴,1,4.0,2.0,1-4-5
20240206,7,7,第69回東海地区選手権競走,まくり,晴,1,3.0,1.0,3-4-1
20240206,7,8,第69回東海地区選手権競走,逃げ,晴,1,3.0,1.0,1-3-4
20240206,7,9,第69回東海地区選手権競走,逃げ,晴,1,3.0,1.0,1-2-5
20240206,7,10,第69回東海地区選手権競走,逃げ,晴,1,4.0,2.0,1-3-2
20240206,7,11,第69回東海地区選手権競走,逃げ,晴,1,4.0,2.0,1-4-6
20240206,7,12,第69回東海地区選手権競走,逃げ,晴,1,3.0,1.0,1-3-5
20240206,9,1,にっぽん未来プロジェクト競走in津,逃げ,曇り,14,4.0,2.0,1-3-2
20240206,9,2,にっぽん未来プロジェクト競走in津,逃げ,曇り,14,3.0,2.0,1-2-3
20240206,9,3,にっぽん未来プロジェクト競走in津,まくり差し,曇り,14,4.0,2.0,6-4-3
20240206,9,4,にっぽん未来プロジェクト競走in津,まくり差し,曇り,14,4.0,2.0,4-1-6
20240206,9,5,にっぽん未来プロジェクト競走in津,逃げ,雨,14,4.0,2.0,1-3-2
20240206,9,6,にっぽん未来プロジェクト競走in津,差し,晴,14,4.0,2.0,2-1-6
20240206,9,7,にっぽん未来プロジェクト競走in津,まくり差し,曇り,14,5.0,3.0,3-1-5
20240206,9,8,にっぽん未来プロジェクト競走in津,差し,曇り,14,5.0,3.0,4-1-3
20240206,9,9,にっぽん未来プロジェクト競走in津,逃げ,曇り,14,5.0,3.0,1-4-5
20240206,9,10,にっぽん未来プロジェクト競走in津,逃げ,晴,14,4.0,2.0,1-3-4
20240206,9,11,にっぽん未来プロジェクト競走in津,逃げ,晴,14,4.0,2.0,1-3-2
20240206,9,12,にっぽん未来プロジェクト競走in津,逃げ,晴,14,4.0,2.0,1-2-6
20240206,11,1,にっぽん未来プロジェクト競走inびわこ,逃げ,曇り,13,2.0,2.0,1-2-3
20240206,11,2,にっぽん未来プロジェクト競走inびわこ,逃げ,晴,13,1.0,2.0,1-4-2
20240206,11,3,にっぽん未来プロジェクト競走inびわこ,差し,曇り,5,2.0,2.0,2-5-3
20240206,11,4,にっぽん未来プロジェクト競走inびわこ,抜き,晴,3,1.0,2.0,2-1-5
20240206,11,5,にっぽん未来プロジェクト競走inびわこ,まくり,曇り,3,3.0,2.0,2-3-5
20240206,11,6,にっぽん未来プロジェクト競走inびわこ,逃げ,曇り,3,2.0,2.0,1-3-4
