hd,jcd,rno,label_3t,win_lane
20240206,3,1,1-3-2,1
20240206,3,2,2-1-6,2
20240206,3,3,3-4-5,3
20240206,3,4,2-4-5,2
20240206,3,5,6-4-1,6
20240206,3,6,1-2-4,1
20240206,3,7,3-2-6,3
20240206,3,8,4-2-1,4
20240206,3,9,1-2-3,1
20240206,3,10,6-1-4,6
20240206,3,11,1-2-3,1
20240206,3,12,5-2-1,5
20240206,4,1,6-5-3,6
20240206,4,2,1-4-6,1
20240206,4,3,1-3-2,1
20240206,4,4,6-2-5,6
20240206,4,5,1-4-5,1
20240206,4,6,1-3-5,1
20240206,4,7,5-2-1,5
20240206,4,8,2-1-6,2
20240206,4,9,2-5-1,2
20240206,4,10,2-1-6,2
20240206,4,11,1-2-3,1
20240206,4,12,4-1-3,4
20240206,7,1,3-2-4,3
20240206,7,2,4-5-3,4
20240206,7,3,3-6-1,3
20240206,7,4,1-3-2,1
20240206,7,5,4-2-1,4
20240206,7,6,1-4-5,1
20240206,7,7,3-4-1,3
20240206,7,8,1-3-4,1
20240206,7,9,1-2-5,1
20240206,7,10,1-3-2,1
20240206,7,11,1-4-6,1
20240206,7,12,1-3-5,1
20240206,9,1,1-3-2,1
20240206,9,2,1-2-3,1
20240206,9,3,6-4-3,6
20240206,9,4,4-1-6,4
20240206,9,5,1-3-2,1
20240206,9,6,2-1-6,2
20240206,9,7,3-1-5,3
20240206,9,8,4-1-3,4
20240206,9,9,1-4-5,1
20240206,9,10,1-3-4,1
20240206,9,11,1-3-2,1
20240206,9,12,1-2-6,1
20240206,11,1,1-2-3,1
20240206,11,2,1-4-2,1
20240206,11,3,2-5-3,2
20240206,11,4,2-1-5,2
20240206,11,5,2-3-5,2
20240206,11,6,1-3-4,1
20240206,11,7,1-2-4,1
20240206,11,8,5-4-1,5
20240206,11,9,1-4-5,1
20240206,11,10,1-2-5,1
20240206,11,11,1-2-3,1
20240206,11,12,1-2-4,1
20240206,12,1,2-3-1,2
20240206,12,2,1-6-5,1
20240206,12,3,2-1-6,2
20240206,12,4,1-3-2,1
20240206,12,5,1-3-5,1
20240206,12,6,2-1-3,2
20240206,12,7,3-6-2,3
20240206,12,8,1-4-3,1
20240206,12,9,2-1-3,2
20240206,12,10,1-2-4,1
20240206,12,11,1-2-3,1
20240206,12,12,1-3-6,1
20240206,14,1,1-3-4,1
20240206,14,2,6-4-1,6
20240206,14,3,3-5-6,3
20240206,14,4,1-4-5,1
20240206,14,5,2-6-5,2
20240206,14,6,3-1-5,3
20240206,14,7,1-3-5,1
20240206,14,8,1-4-3,1
20240206,14,9,1-4-3,1
20240206,14,10,1-2-4,1
20240206,14,11,5-2-6,5
20240206,14,12,4-2-5,4
20240206,15,1,5-1-4,5
20240206,15,2,1-4-6,1
20240206,15,3,1-4-2,1
20240206,15,4,2-1-5,2
20240206,15,5,1-2-4,1
20240206,15,6,1-4-2,1
20240206,15,7,5-1-6,5
20240206,15,8,1-2-4,1
20240206,15,9,2-3-4,2
20240206,15,10,4-3-5,4
20240206,15,11,1-4-5,1
20240206,15,12,1-2-5,1
20240206,16,1,1-3-5,1
20240206,16,2,1-3-4,1
20240206,16,3,1-5-6,1
20240206,16,4,5-1-2,5
20240206,16,5,1-4-2,1
20240206,16,6,1-2-3,1
20240206,16,7,1-3-5,1
20240206,16,8,1-2-5,1
20240206,16,9,1-3-2,1
20240206,16,10,1-5-4,1
20240206,16,11,1-5-4,1
20240206,16,12,1-2-3,1
20240206,18,1,1-2-3,1
20240206,18,2,1-5-6,1
20240206,18,3,1-2-3,1
20240206,18,4,1-3-2,1
20240206,18,5,1-2-5,1
20240206,18,6,1-2-6,1
20240206,18,7,1-2-3,1
20240206,18,8,1-4-3,1
20240206,18,9,2-1-3,2
20240206,18,10,1-3-2,1
20240206,18,11,1-5-6,1
20240206,18,12,1-5-3,1
20240206,21,1,3-1-5,3
20240206,21,2,1-2-3,1
20240206,21,3,1-2-3,1
20240206,21,4,1-2-3,1
20240206,21,5,1-6-4,1
20240206,21,6,1-6-2,1
20240206,21,7,6-1-2,6
20240206,21,8,6-4-2,6
20240206,21,9,2-3-1,2
20240206,21,10,3-4-1,3
20240206,21,11,2-1-5,2
20240206,21,12,1-3-2,1
