hd,jcd,rno,win_lane,win_racer_id,decision
20240227,01,10,1,4700,逃げ
20240227,01,11,1,4491,逃げ
20240227,01,12,1,4677,逃げ
20240227,01,1,1,3827,逃げ
20240227,01,2,6,5029,まくり差し
20240227,01,3,1,4789,逃げ
20240227,01,4,4,4898,まくり
20240227,01,5,2,3838,抜き
20240227,01,6,1,4653,逃げ
20240227,01,7,1,3966,逃げ
20240227,01,8,2,4467,差し
20240227,01,9,5,3945,まくり
20240227,03,10,,,
20240227,03,11,,,
20240227,03,12,,,
20240227,03,1,,,
20240227,03,2,,,
20240227,03,3,,,
20240227,03,4,,,
20240227,03,5,,,
20240227,03,6,,,
20240227,03,7,,,
20240227,03,8,,,
20240227,03,9,,,
20240227,05,10,1,4286,逃げ
20240227,05,11,1,3941,逃げ
20240227,05,12,1,4961,逃げ
20240227,05,1,2,4939,まくり差し
20240227,05,2,2,4286,差し
20240227,05,3,1,4851,逃げ
20240227,05,4,3,5079,まくり
20240227,05,5,1,4573,逃げ
20240227,05,6,1,4994,逃げ
20240227,05,7,4,3941,まくり差し
20240227,05,8,1,4117,逃げ
20240227,05,9,4,4939,差し
20240227,06,10,,,
20240227,06,11,,,
20240227,06,12,,,
20240227,06,1,3,4626,まくり
20240227,06,2,4,4359,まくり
20240227,06,3,,,
20240227,06,4,,,
20240227,06,5,,,
20240227,06,6,,,
20240227,06,7,,,
20240227,06,8,,,
20240227,06,9,,,
20240227,07,10,1,4150,逃げ
20240227,07,11,1,3719,逃げ
20240227,07,12,4,4472,まくり差し
20240227,07,1,1,4891,逃げ
20240227,07,2,5,3963,恵まれ
20240227,07,3,1,4511,逃げ
20240227,07,4,2,4025,差し
20240227,07,5,1,4897,逃げ
20240227,07,6,1,4956,逃げ
20240227,07,7,1,3842,逃げ
20240227,07,8,1,4856,逃げ
20240227,07,9,1,4533,逃げ
20240227,08,10,4,4702,まくり
20240227,08,11,1,4604,抜き
20240227,08,12,1,4547,逃げ
20240227,08,1,5,3546,まくり
20240227,08,2,2,4146,差し
20240227,08,3,1,3911,逃げ
20240227,08,4,1,4003,逃げ
20240227,08,5,1,4528,逃げ
20240227,08,6,2,4362,差し
20240227,08,7,3,4604,まくり差し
20240227,08,8,4,4547,差し
20240227,08,9,4,4042,まくり
20240227,13,10,3,3998,差し
20240227,13,11,1,4452,逃げ
20240227,13,12,1,4848,逃げ
20240227,13,1,1,3870,逃げ
20240227,13,2,2,4469,まくり
20240227,13,3,4,5028,抜き
20240227,13,4,5,4908,まくり差し
20240227,13,5,2,4503,差し
20240227,13,6,1,4711,逃げ
20240227,13,7,3,4848,まくり
20240227,13,8,1,4004,逃げ
20240227,13,9,1,4428,逃げ
20240227,14,10,1,4202,逃げ
20240227,14,11,5,4383,まくり差し
20240227,14,12,1,4544,逃げ
20240227,14,1,1,4052,逃げ
20240227,14,2,5,4571,まくり
20240227,14,3,2,4383,差し
20240227,14,4,4,3743,差し
20240227,14,5,4,4792,抜き
20240227,14,6,6,4174,抜き
20240227,14,7,1,4253,逃げ
20240227,14,8,5,4143,まくり差し
20240227,14,9,3,4571,まくり
20240227,15,10,1,4572,逃げ
20240227,15,11,1,4083,逃げ
20240227,15,12,1,4342,逃げ
20240227,15,1,3,3709,まくり
20240227,15,2,4,4425,まくり差し
20240227,15,3,4,4062,差し
20240227,15,4,2,3523,差し
20240227,15,5,4,4154,まくり
20240227,15,6,3,4009,まくり
20240227,15,7,3,4912,まくり
20240227,15,8,1,3898,逃げ
20240227,15,9,2,4883,抜き
20240227,17,10,1,4941,逃げ
20240227,17,11,3,5013,まくり
20240227,17,12,1,4065,逃げ
20240227,17,1,1,4714,逃げ
20240227,17,2,1,4534,逃げ
20240227,17,3,5,4941,抜き
20240227,17,4,2,3801,まくり
20240227,17,5,5,3470,まくり差し
20240227,17,6,6,4071,まくり差し
20240227,17,7,6,5013,まくり差し
20240227,17,8,2,4536,まくり
20240227,17,9,1,4400,逃げ
20240227,19,10,3,3333,まくり
20240227,19,11,3,3942,抜き
20240227,19,12,1,3779,逃げ
20240227,19,1,1,3349,逃げ
20240227,19,2,1,4623,逃げ
20240227,19,3,1,4046,逃げ
20240227,19,4,3,3257,差し
20240227,19,5,1,3920,逃げ
20240227,19,6,4,5026,まくり
20240227,19,7,4,3779,まくり
20240227,19,8,4,3904,差し
20240227,19,9,3,4373,まくり差し
20240227,20,10,1,3721,逃げ
20240227,20,11,1,4772,逃げ
20240227,20,12,3,4477,まくり
20240227,20,1,4,4299,まくり
20240227,20,2,1,4651,逃げ
20240227,20,3,4,3907,差し
20240227,20,4,1,3930,抜き
20240227,20,5,2,4323,差し
20240227,20,6,4,4314,まくり
20240227,20,7,5,4772,まくり差し
20240227,20,8,1,4794,逃げ
20240227,20,9,1,4663,逃げ
20240227,23,10,1,4718,抜き
20240227,23,11,1,4264,抜き
20240227,23,12,1,4287,差し
20240227,23,1,4,4614,まくり
20240227,23,2,1,3385,逃げ
20240227,23,3,1,4535,逃げ
20240227,23,4,2,4079,差し
20240227,23,5,1,4614,逃げ
20240227,23,6,2,4451,差し
20240227,23,7,3,4406,まくり
20240227,23,8,3,4896,まくり
20240227,23,9,3,3327,差し
