hd,jcd,rno,label_3t,win_lane
20240116,3,1,3-1-4,3
20240116,3,2,2-1-5,2
20240116,3,3,4-1-2,4
20240116,3,4,1-4-2,1
20240116,3,5,1-3-2,1
20240116,3,6,2-4-5,2
20240116,3,7,3-4-2,3
20240116,3,8,1-5-6,1
20240116,3,9,1-5-6,1
20240116,3,10,,
20240116,3,11,,
20240116,3,12,,
20240116,6,1,6-1-3,6
20240116,6,2,5-6-3,5
20240116,6,3,3-2-5,3
20240116,6,4,4-6-2,4
20240116,6,5,1-2-5,1
20240116,6,6,1-4-3,1
20240116,6,7,1-6-3,1
20240116,6,8,1-4-3,1
20240116,6,9,1-3-5,1
20240116,6,10,1-2-6,1
20240116,6,11,3-4-6,3
20240116,6,12,5-3-6,5
20240116,7,1,6-3-4,6
20240116,7,2,5-1-3,5
20240116,7,3,1-2-4,1
20240116,7,4,4-3-5,4
20240116,7,5,1-4-3,1
20240116,7,6,3-1-4,3
20240116,7,7,1-5-4,1
20240116,7,8,4-1-6,4
20240116,7,9,1-2-4,1
20240116,7,10,1-4-2,1
20240116,7,11,1-3-2,1
20240116,7,12,1-3-2,1
20240116,9,1,4-5-2,4
20240116,9,2,2-4-5,2
20240116,9,3,2-6-4,2
20240116,9,4,5-4-6,5
20240116,9,5,1-2-3,1
20240116,9,6,2-5-6,2
20240116,9,7,3-4-6,3
20240116,9,8,1-5-4,1
20240116,9,9,2-1-3,2
20240116,9,10,2-1-4,2
20240116,9,11,2-1-6,2
20240116,9,12,5-1-2,5
20240116,11,1,1-3-5,1
20240116,11,2,1-2-5,1
20240116,11,3,1-3-2,1
20240116,11,4,1-4-6,1
20240116,11,5,2-1-5,2
20240116,11,6,1-4-2,1
20240116,11,7,3-6-4,3
20240116,11,8,4-2-1,4
20240116,11,9,3-1-4,3
20240116,11,10,5-3-1,5
20240116,11,11,4-2-6,4
20240116,11,12,1-5-2,1
20240116,12,1,1-3-4,1
20240116,12,2,3-4-2,3
20240116,12,3,6-1-2,6
20240116,12,4,1-5-3,1
20240116,12,5,1-2-6,1
20240116,12,6,1-3-4,1
20240116,12,7,1-5-6,1
20240116,12,8,1-2-3,1
20240116,12,9,3-4-5,3
20240116,12,10,4-1-2,4
20240116,12,11,1-3-4,1
20240116,12,12,1-2-5,1
20240116,13,1,1-3-4,1
20240116,13,2,1-3-6,1
20240116,13,3,3-6-1,3
20240116,13,4,1-3-2,1
20240116,13,5,3-2-6,3
20240116,13,6,1-3-4,1
20240116,13,7,1-5-2,1
20240116,13,8,1-5-4,1
20240116,13,9,5-1-2,5
20240116,13,10,3-5-4,3
20240116,13,11,1-4-5,1
20240116,13,12,1-3-4,1
20240116,15,1,4-1-3,4
20240116,15,2,6-1-3,6
20240116,15,3,3-4-1,3
20240116,15,4,2-5-3,2
20240116,15,5,1-2-4,1
20240116,15,6,1-6-2,1
20240116,15,7,6-3-2,6
20240116,15,8,1-2-6,1
20240116,15,9,1-3-2,1
20240116,15,10,1-4-6,1
20240116,15,11,1-4-3,1
20240116,15,12,1-2-3,1
20240116,18,1,4-1-2,4
20240116,18,2,1-3-6,1
20240116,18,3,1-3-6,1
20240116,18,4,4-1-5,4
20240116,18,5,2-1-4,2
20240116,18,6,1-4-2,1
20240116,18,7,5-1-4,5
20240116,18,8,2-1-6,2
20240116,18,9,1-4-2,1
20240116,18,10,2-6-4,2
20240116,18,11,3-6-4,3
20240116,18,12,1-5-2,1
20240116,19,1,1-6-4,1
20240116,19,2,3-4-2,3
20240116,19,3,2-3-4,2
20240116,19,4,1-3-4,1
20240116,19,5,6-1-3,6
20240116,19,6,1-2-4,1
20240116,19,7,1-3-2,1
20240116,19,8,3-1-5,3
20240116,19,9,1-4-2,1
20240116,19,10,5-3-6,5
20240116,19,11,4-3-5,4
20240116,19,12,1-2-5,1
20240116,22,1,1-3-4,1
20240116,22,2,3-2-4,3
20240116,22,3,3-2-6,3
20240116,22,4,4-1-2,4
20240116,22,5,3-1-6,3
20240116,22,6,1-3-2,1
20240116,22,7,1-2-4,1
20240116,22,8,1-3-2,1
20240116,22,9,1-3-4,1
20240116,22,10,4-3-5,4
20240116,22,11,1-5-2,1
20240116,22,12,1-3-4,1
20240116,23,1,1-5-2,1
20240116,23,2,1-3-4,1
20240116,23,3,1-3-2,1
20240116,23,4,1-6-4,1
20240116,23,5,4-5-1,4
20240116,23,6,5-4-2,5
20240116,23,7,5-4-6,5
20240116,23,8,3-1-4,3
20240116,23,9,4-1-3,4
20240116,23,10,3-4-2,3
20240116,23,11,2-5-3,2
20240116,23,12,1-2-3,1
