hd,jcd,rno,label_3t,win_lane
20240318,1,1,,
20240318,1,2,,
20240318,1,3,,
20240318,1,4,,
20240318,1,5,,
20240318,1,6,,
20240318,1,7,,
20240318,1,8,,
20240318,1,9,,
20240318,1,10,,
20240318,1,11,,
20240318,1,12,,
20240318,2,1,1-2-4,1
20240318,2,2,2-3-4,2
20240318,2,3,1-2-3,1
20240318,2,4,6-4-3,6
20240318,2,5,2-1-5,2
20240318,2,6,1-5-2,1
20240318,2,7,,
20240318,2,8,,
20240318,2,9,,
20240318,2,10,,
20240318,2,11,,
20240318,2,12,,
20240318,3,1,,
20240318,3,2,,
20240318,3,3,,
20240318,3,4,,
20240318,3,5,,
20240318,3,6,,
20240318,3,7,,
20240318,3,8,,
20240318,3,9,,
20240318,3,10,,
20240318,3,11,,
20240318,3,12,,
20240318,8,1,4-5-1,4
20240318,8,2,1-3-2,1
20240318,8,3,5-3-2,5
20240318,8,4,1-5-4,1
20240318,8,5,1-5-3,1
20240318,8,6,1-2-3,1
20240318,8,7,4-3-5,4
20240318,8,8,2-6-1,2
20240318,8,9,4-2-6,4
20240318,8,10,1-6-3,1
20240318,8,11,4-1-5,4
20240318,8,12,4-1-3,4
20240318,9,1,,
20240318,9,2,,
20240318,9,3,,
20240318,9,4,,
20240318,9,5,,
20240318,9,6,,
20240318,9,7,,
20240318,9,8,,
20240318,9,9,,
20240318,9,10,,
20240318,9,11,,
20240318,9,12,,
20240318,11,1,2-1-3,2
20240318,11,2,2-3-5,2
20240318,11,3,2-4-5,2
20240318,11,4,2-4-5,2
20240318,11,5,1-2-5,1
20240318,11,6,4-3-6,4
20240318,11,7,,
20240318,11,8,,
20240318,11,9,,
20240318,11,10,,
20240318,11,11,,
20240318,11,12,,
20240318,12,1,2-1-4,2
20240318,12,2,3-4-1,3
20240318,12,3,1-3-4,1
20240318,12,4,2-1-5,2
20240318,12,5,1-3-2,1
20240318,12,6,1-2-3,1
20240318,12,7,1-4-2,1
20240318,12,8,2-1-3,2
20240318,12,9,1-6-4,1
20240318,12,10,1-4-6,1
20240318,12,11,1-3-2,1
20240318,12,12,1-2-5,1
20240318,15,1,1-3-2,1
20240318,15,2,2-3-1,2
20240318,15,3,2-5-6,2
20240318,15,4,4-2-3,4
20240318,15,5,2-1-4,2
20240318,15,6,2-4-5,2
20240318,15,7,2-1-4,2
20240318,15,8,1-2-3,1
20240318,15,9,1-3-4,1
20240318,15,10,1-2-4,1
20240318,15,11,4-3-6,4
20240318,15,12,1-3-2,1
20240318,17,1,2-3-4,2
20240318,17,2,1-2-4,1
20240318,17,3,4-6-3,4
20240318,17,4,3-1-6,3
20240318,17,5,1-5-3,1
20240318,17,6,1-3-2,1
20240318,17,7,2-1-6,2
20240318,17,8,3-6-5,3
20240318,17,9,4-5-1,4
20240318,17,10,1-2-4,1
20240318,17,11,1-2-3,1
20240318,17,12,4-6-3,4
20240318,22,1,1-5-4,1
20240318,22,2,4-1-2,4
20240318,22,3,1-3-6,1
20240318,22,4,6-4-5,6
20240318,22,5,5-3-4,5
20240318,22,6,1-4-3,1
20240318,22,7,1-2-5,1
20240318,22,8,2-1-3,2
20240318,22,9,4-3-1,4
20240318,22,10,1-3-6,1
20240318,22,11,1-2-3,1
20240318,22,12,1-2-4,1
20240318,23,1,5-1-2,5
20240318,23,2,2-1-6,2
20240318,23,3,1-3-5,1
20240318,23,4,5-1-3,5
20240318,23,5,1-6-2,1
20240318,23,6,2-3-6,2
20240318,23,7,2-4-3,2
20240318,23,8,1-5-3,1
20240318,23,9,3-1-2,3
20240318,23,10,2-1-4,2
20240318,23,11,1-4-2,1
20240318,23,12,2-1-3,2
20240318,24,1,1-2-4,1
20240318,24,2,4-3-2,4
20240318,24,3,1-3-2,1
20240318,24,4,1-2-4,1
20240318,24,5,1-3-5,1
20240318,24,6,1-2-3,1
20240318,24,7,3-1-5,3
20240318,24,8,2-6-4,2
20240318,24,9,1-3-4,1
20240318,24,10,1-2-3,1
20240318,24,11,1-2-3,1
20240318,24,12,1-2-5,1
