hd,jcd,rno,win_lane,win_racer_id,decision
20240127,01,10,1,3907,逃げ
20240127,01,11,1,3532,逃げ
20240127,01,12,1,4760,逃げ
20240127,01,1,1,3268,逃げ
20240127,01,2,6,4128,まくり差し
20240127,01,3,1,3912,逃げ
20240127,01,4,3,5220,まくり
20240127,01,5,3,3532,まくり差し
20240127,01,6,1,3679,逃げ
20240127,01,7,1,4331,抜き
20240127,01,8,1,4420,逃げ
20240127,01,9,2,4233,差し
20240127,02,10,4,3983,まくり差し
20240127,02,11,3,4134,まくり差し
20240127,02,12,1,4388,抜き
20240127,02,1,2,3934,差し
20240127,02,2,4,4738,まくり
20240127,02,3,1,4565,抜き
20240127,02,4,2,4489,まくり
20240127,02,5,5,4637,差し
20240127,02,6,2,4543,まくり
20240127,02,7,1,4134,逃げ
20240127,02,8,3,3909,まくり差し
20240127,02,9,2,4888,逃げ
20240127,03,10,2,4624,まくり
20240127,03,11,2,4566,まくり
20240127,03,12,1,3473,逃げ
20240127,03,1,1,4615,逃げ
20240127,03,2,2,3629,差し
20240127,03,3,1,3313,逃げ
20240127,03,4,2,3473,差し
20240127,03,5,1,4113,逃げ
20240127,03,6,5,4486,まくり
20240127,03,7,1,4880,逃げ
20240127,03,8,1,4572,逃げ
20240127,03,9,1,4142,逃げ
20240127,06,10,2,4320,差し
20240127,06,11,3,3952,まくり
20240127,06,12,4,4030,抜き
20240127,06,1,6,4537,まくり差し
20240127,06,2,1,4061,逃げ
20240127,06,3,3,4364,まくり差し
20240127,06,4,3,3779,まくり差し
20240127,06,5,6,4320,差し
20240127,06,6,1,3744,逃げ
20240127,06,7,2,3654,差し
20240127,06,8,1,4503,逃げ
20240127,06,9,3,3960,まくり
20240127,07,10,4,5002,まくり
20240127,07,11,1,4305,逃げ
20240127,07,12,4,3905,まくり
20240127,07,1,4,4161,まくり差し
20240127,07,2,2,3905,まくり
20240127,07,3,3,4568,まくり
20240127,07,4,5,4215,まくり差し
20240127,07,5,3,4735,まくり
20240127,07,6,4,4305,まくり
20240127,07,7,1,4711,逃げ
20240127,07,8,1,3711,逃げ
20240127,07,9,2,4706,差し
20240127,08,10,1,4256,逃げ
20240127,08,11,6,3963,まくり差し
20240127,08,12,1,4208,逃げ
20240127,08,1,1,3805,逃げ
20240127,08,2,5,3070,まくり
20240127,08,3,3,4441,まくり
20240127,08,4,1,4788,抜き
20240127,08,5,1,4715,逃げ
20240127,08,6,1,4884,逃げ
20240127,08,7,1,3902,逃げ
20240127,08,8,1,4106,逃げ
20240127,08,9,1,3070,逃げ
20240127,09,10,3,4351,まくり差し
20240127,09,11,2,4269,差し
20240127,09,12,1,4468,逃げ
20240127,09,1,1,4269,逃げ
20240127,09,2,1,5013,逃げ
20240127,09,3,1,3869,逃げ
20240127,09,4,1,4625,抜き
20240127,09,5,1,4118,逃げ
20240127,09,6,1,5111,抜き
20240127,09,7,1,5163,逃げ
20240127,09,8,1,4286,逃げ
20240127,09,9,3,4718,まくり
20240127,10,10,1,5197,逃げ
20240127,10,11,2,4174,まくり
20240127,10,12,1,4036,逃げ
20240127,10,1,6,5009,まくり差し
20240127,10,2,5,4271,まくり差し
20240127,10,3,1,3621,逃げ
20240127,10,4,1,4579,逃げ
20240127,10,5,4,3833,まくり
20240127,10,6,4,4847,まくり差し
20240127,10,7,4,3709,差し
20240127,10,8,5,4438,まくり
20240127,10,9,1,4887,逃げ
20240127,11,10,3,3877,まくり
20240127,11,11,1,4796,逃げ
20240127,11,12,4,4436,差し
20240127,11,1,1,3896,逃げ
20240127,11,2,1,5196,逃げ
20240127,11,3,2,5160,まくり
20240127,11,4,1,4422,逃げ
20240127,11,5,6,4296,差し
20240127,11,6,1,4409,逃げ
20240127,11,7,5,3212,まくり
20240127,11,8,5,3946,差し
20240127,11,9,1,3289,逃げ
20240127,12,10,1,5112,逃げ
20240127,12,11,2,5267,抜き
20240127,12,12,3,5221,まくり
20240127,12,1,1,5065,逃げ
20240127,12,2,5,5221,抜き
20240127,12,3,4,5267,まくり差し
20240127,12,4,2,5142,抜き
20240127,12,5,1,5166,逃げ
20240127,12,6,1,5074,逃げ
20240127,12,7,1,5028,逃げ
20240127,12,8,3,5016,まくり
20240127,12,9,1,5217,逃げ
20240127,14,10,1,4927,逃げ
20240127,14,11,1,5158,逃げ
20240127,14,12,4,5136,差し
20240127,14,1,1,4317,逃げ
20240127,14,2,4,5114,まくり差し
20240127,14,3,3,5088,差し
20240127,14,4,2,5145,まくり
20240127,14,5,1,4450,逃げ
20240127,14,6,1,4289,逃げ
20240127,14,7,3,5050,まくり差し
20240127,14,8,1,4183,逃げ
20240127,14,9,4,4011,まくり
20240127,15,10,2,4121,差し
20240127,15,11,1,3716,逃げ
20240127,15,12,1,4292,逃げ
20240127,15,1,1,4956,逃げ
20240127,15,2,1,4835,逃げ
20240127,15,3,1,3742,逃げ
20240127,15,4,1,3188,逃げ
20240127,15,5,4,4739,まくり差し
20240127,15,6,3,4433,抜き
20240127,15,7,1,4323,逃げ
20240127,15,8,1,4837,逃げ
20240127,15,9,1,3541,逃げ
20240127,16,10,4,3685,まくり
20240127,16,11,1,4575,逃げ
20240127,16,12,1,4757,逃げ
20240127,16,1,1,4531,逃げ
20240127,16,2,4,3849,まくり
20240127,16,3,4,3243,逃げ
20240127,16,4,1,5177,逃げ
20240127,16,5,1,3948,逃げ
20240127,16,6,3,4401,差し
20240127,16,7,2,3982,まくり
20240127,16,8,2,4033,差し
20240127,16,9,2,3081,まくり
20240127,17,10,1,4546,逃げ
20240127,17,11,1,4288,逃げ
20240127,17,12,1,4188,逃げ
20240127,17,1,1,4171,逃げ
20240127,17,2,5,4556,まくり差し
20240127,17,3,6,4288,まくり
20240127,17,4,4,4173,差し
20240127,17,5,2,3892,まくり
20240127,17,6,1,4653,逃げ
20240127,17,7,3,3349,抜き
20240127,17,8,1,4357,逃げ
20240127,17,9,2,3935,差し
20240127,18,10,1,3918,逃げ
20240127,18,11,1,3931,逃げ
20240127,18,12,1,3876,逃げ
20240127,18,1,1,3613,逃げ
20240127,18,2,1,3499,逃げ
20240127,18,3,1,3740,逃げ
20240127,18,4,1,3940,逃げ
20240127,18,5,6,3159,差し
20240127,18,6,1,3747,逃げ
20240127,18,7,3,3581,まくり差し
20240127,18,8,6,3876,まくり差し
20240127,18,9,1,3350,逃げ
20240127,24,10,1,4522,逃げ
20240127,24,11,1,4958,逃げ
20240127,24,12,1,4009,逃げ
20240127,24,1,2,4875,差し
20240127,24,2,5,4588,抜き
20240127,24,3,3,4520,まくり差し
20240127,24,4,3,3828,まくり差し
20240127,24,5,4,4053,まくり
20240127,24,6,1,4451,逃げ
20240127,24,7,1,4073,逃げ
20240127,24,8,1,4786,逃げ
20240127,24,9,1,3489,逃げ
