hd,jcd,rno,label_3t,win_lane
20240224,1,1,1-6-2,1
20240224,1,2,3-5-6,3
20240224,1,3,4-5-6,4
20240224,1,4,2-1-5,2
20240224,1,5,6-5-2,6
20240224,1,6,3-1-5,3
20240224,1,7,3-1-5,3
20240224,1,8,5-6-4,5
20240224,1,9,3-1-4,3
20240224,1,10,1-2-4,1
20240224,1,11,1-4-3,1
20240224,1,12,1-4-3,1
20240224,4,1,1-6-2,1
20240224,4,2,5-4-2,5
20240224,4,3,5-4-1,5
20240224,4,4,1-4-2,1
20240224,4,5,3-2-4,3
20240224,4,6,1-4-3,1
20240224,4,7,3-1-2,3
20240224,4,8,1-2-6,1
20240224,4,9,1-2-6,1
20240224,4,10,1-3-6,1
20240224,4,11,1-2-5,1
20240224,4,12,1-4-3,1
20240224,5,1,5-1-3,5
20240224,5,2,3-2-6,3
20240224,5,3,3-2-5,3
20240224,5,4,4-1-3,4
20240224,5,5,4-6-1,4
20240224,5,6,4-3-6,4
20240224,5,7,1-3-5,1
20240224,5,8,3-5-1,3
20240224,5,9,5-6-3,5
20240224,5,10,2-1-6,2
20240224,5,11,6-5-4,6
20240224,5,12,1-2-6,1
20240224,6,1,1-2-3,1
20240224,6,2,1-4-2,1
20240224,6,3,2-1-3,2
20240224,6,4,1-2-6,1
20240224,6,5,1-4-3,1
20240224,6,6,1-5-4,1
20240224,6,7,3-2-5,3
20240224,6,8,1-2-5,1
20240224,6,9,1-4-2,1
20240224,6,10,1-2-4,1
20240224,6,11,1-6-2,1
20240224,6,12,4-6-2,4
20240224,9,1,1-4-5,1
20240224,9,2,4-2-3,4
20240224,9,3,1-6-4,1
20240224,9,4,2-1-3,2
20240224,9,5,1-2-3,1
20240224,9,6,2-5-3,2
20240224,9,7,1-3-2,1
20240224,9,8,3-1-4,3
20240224,9,9,4-2-6,4
20240224,9,10,1-3-4,1
20240224,9,11,1-4-5,1
20240224,9,12,1-2-4,1
20240224,10,1,1-4-2,1
20240224,10,2,1-4-2,1
20240224,10,3,1-2-6,1
20240224,10,4,1-2-6,1
20240224,10,5,5-3-1,5
20240224,10,6,6-1-2,6
20240224,10,7,2-5-4,2
20240224,10,8,1-2-3,1
20240224,10,9,1-2-4,1
20240224,10,10,1-4-3,1
20240224,10,11,1-2-6,1
20240224,10,12,4-3-1,4
20240224,11,1,3-5-4,3
20240224,11,2,1-2-4,1
20240224,11,3,1-2-3,1
20240224,11,4,1-2-4,1
20240224,11,5,1-2-4,1
20240224,11,6,2-4-1,2
20240224,11,7,1-3-5,1
20240224,11,8,2-1-5,2
20240224,11,9,1-2-3,1
20240224,11,10,1-2-3,1
20240224,11,11,4-1-3,4
20240224,11,12,4-1-5,4
20240224,12,1,1-2-3,1
20240224,12,2,2-1-4,2
20240224,12,3,3-6-4,3
20240224,12,4,1-4-2,1
20240224,12,5,1-3-6,1
20240224,12,6,3-5-1,3
20240224,12,7,1-2-4,1
20240224,12,8,3-1-2,3
20240224,12,9,1-2-6,1
20240224,12,10,4-1-3,4
20240224,12,11,1-3-4,1
20240224,12,12,3-1-5,3
20240224,15,1,1-4-3,1
20240224,15,2,3-5-4,3
20240224,15,3,4-1-6,4
20240224,15,4,4-6-1,4
20240224,15,5,1-5-4,1
20240224,15,6,4-3-1,4
20240224,15,7,5-2-1,5
20240224,15,8,1-2-4,1
20240224,15,9,1-4-6,1
20240224,15,10,1-3-2,1
20240224,15,11,1-3-4,1
20240224,15,12,2-5-1,2
20240224,16,1,3-5-4,3
20240224,16,2,3-5-2,3
20240224,16,3,3-1-4,3
20240224,16,4,1-4-2,1
20240224,16,5,4-3-1,4
20240224,16,6,1-3-5,1
20240224,16,7,5-3-1,5
20240224,16,8,3-1-4,3
20240224,16,9,3-1-6,3
20240224,16,10,1-2-4,1
20240224,16,11,2-3-1,2
20240224,16,12,1-2-3,1
20240224,17,1,1-3-5,1
20240224,17,2,1-4-3,1
20240224,17,3,1-2-3,1
20240224,17,4,4-3-6,4
20240224,17,5,6-1-3,6
20240224,17,6,1-3-2,1
20240224,17,7,1-2-6,1
20240224,17,8,1-5-2,1
20240224,17,9,1-3-4,1
20240224,17,10,1-2-6,1
20240224,17,11,1-2-3,1
20240224,17,12,1-2-3,1
20240224,20,1,6-2-5,6
20240224,20,2,5-6-1,5
20240224,20,3,3-6-4,3
20240224,20,4,1-3-5,1
20240224,20,5,1-4-2,1
20240224,20,6,1-2-6,1
20240224,20,7,1-2-6,1
20240224,20,8,1-3-2,1
20240224,20,9,1-6-3,1
20240224,20,10,1-2-5,1
20240224,20,11,1-4-5,1
20240224,20,12,1-6-4,1
20240224,21,1,4-1-5,4
20240224,21,2,3-4-5,3
20240224,21,3,1-4-5,1
20240224,21,4,1-2-3,1
20240224,21,5,4-5-6,4
20240224,21,6,3-2-5,3
20240224,21,7,1-3-2,1
20240224,21,8,4-5-2,4
20240224,21,9,1-3-2,1
20240224,21,10,3-1-5,3
20240224,21,11,1-4-2,1
20240224,21,12,4-5-1,4
20240224,22,1,4-1-3,4
20240224,22,2,3-1-4,3
20240224,22,3,4-3-5,4
20240224,22,4,5-2-4,5
20240224,22,5,2-1-4,2
20240224,22,6,3-4-2,3
20240224,22,7,1-4-3,1
20240224,22,8,1-2-3,1
20240224,22,9,1-3-5,1
20240224,22,10,1-2-4,1
20240224,22,11,4-5-2,4
20240224,22,12,3-1-2,3
