hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240224,01,10,1,3161,0.13,0,0,0,1,0.01,0,,1,1,0.15,45.9,88.5
20240224,01,10,2,3828,0.15,0,0,0,1,0.03,0,,2,2,0.18,15.1,75.7
20240224,01,10,3,4693,0.15,0,0,0,1,0.04,0,,3,2,0.17,0.0,43.4
20240224,01,10,4,4653,0.17,0,0,0,1,0.07,0,,4,4,0.12,36.3,70.4
20240224,01,10,5,4467,0.16,0,0,0,1,0.09,0,,6,3,0.12,5.0,40.0
20240224,01,10,6,4664,0.27,0,0,0,1,0.08,0,,5,5,0.22,0.0,9.0
20240224,01,11,1,4677,0.12,0,0,0,1,0.15,0,,4,5,0.14,71.4,85.7
20240224,01,11,2,3966,0.18,0,0,0,1,0.09,0,,2,6,0.19,17.6,66.6
20240224,01,11,3,4789,0.09,0,0,0,1,,1,0.03,6,4,0.15,6.9,37.9
20240224,01,11,4,4436,0.05,0,0,0,1,0.06,0,,1,3,0.15,7.3,53.6
20240224,01,11,5,4872,0.01,0,0,0,1,0.14,0,,3,1,0.16,2.2,40.9
20240224,01,11,6,5289,0.02,0,0,0,1,0.19,0,,5,2,0.19,0.8,20.1
20240224,01,12,1,4788,0.28,0,0,0,1,0.09,0,,3,3,0.16,54.1,91.6
20240224,01,12,2,3713,0.25,0,0,0,1,0.04,0,,1,1,0.14,14.6,70.7
20240224,01,12,3,4058,0.26,0,0,0,1,,1,0.01,4,2,0.15,9.7,63.4
20240224,01,12,4,4491,0.31,0,0,0,1,0.05,0,,2,4,0.18,20.5,64.1
20240224,01,12,5,5029,0.28,0,0,0,1,0.09,0,,3,3,0.12,8.1,46.9
20240224,01,12,6,4700,0.34,0,0,0,1,0.09,0,,3,5,0.19,3.1,34.3
20240224,01,1,1,3448,0.26,0,0,0,1,0.07,0,,3,3,0.16,43.7,68.7
20240224,01,1,2,3838,0.2,0,0,0,1,0.06,0,,2,1,0.15,8.3,63.8
20240224,01,1,3,5177,0.21,0,0,0,1,0.04,0,,1,2,0.17,0.0,19.5
20240224,01,1,4,4872,0.35,0,0,0,1,0.2,0,,4,6,0.17,11.3,47.7
