hd,jcd,rno,lane,racer_id,st,tenji_st,course_avg_st,st_rank,power_lane
20240112,02,10,1,4889,0.06,0.16,0.15,2,16.572
20240112,02,10,2,3996,0.09,0.25,0.18,5,15.318
20240112,02,10,3,4240,0.04,0.18,0.13,3,16.790000000000003
20240112,02,10,4,4175,0.09,0.23,0.15,4,11.110000000000001
20240112,02,10,5,3981,0.11,0.13,0.15,1,18.207999999999995
20240112,02,10,6,4397,0.11,0.38,0.15,6,429496735.635
20240112,02,11,1,4526,0.16,0.11,0.13,3,14.113999999999997
20240112,02,11,2,4794,0.46,0.13,0.14,4,8.857
20240112,02,11,3,4391,0.11,0.09,0.13,1,10.042
20240112,02,11,4,4912,0.17,0.22,0.16,5,11.459999999999999
20240112,02,11,5,4298,0.15,0.1,0.16,2,10.122
20240112,02,11,6,3482,0.19,0.11,0.17,3,15.781999999999998
20240112,02,12,1,4604,0.1,0.02,0.11,3,13.273999999999997
20240112,02,12,2,3484,0.16,0.07,0.17,6,429496746.114
20240112,02,12,3,4209,0.12,0.04,0.16,4,11.773
20240112,02,12,4,3966,0.07,0.0002,0.17,2,11.004000000000001
20240112,02,12,5,3870,0.05,0.06,0.16,5,11.772
20240112,02,12,6,4631,0.13,0.0001,0.16,1,13.501000000000001
20240112,02,1,1,4845,0.17,0.0004,0.13,1,12.361
20240112,02,1,2,3827,0.16,0.16,0.16,5,9.345
20240112,02,1,3,4752,0.18,0.01,0.14,2,14.898000000000001
20240112,02,1,4,4893,0.2,0.14,0.13,4,10.273
20240112,02,1,5,4258,0.26,0.14,0.21,4,10.546
20240112,02,1,6,4626,0.24,0.06,0.2,3,9.418999999999999
20240112,02,2,1,4550,0.18,0.06,0.15,1,16.407999999999998
20240112,02,2,2,3772,0.16,0.22,0.16,5,18.09
20240112,02,2,3,4889,0.11,0.11,0.12,3,16.471999999999998
20240112,02,2,4,4794,0.19,0.08,0.13,2,9.057
20240112,02,2,5,5220,0.2,0.14,0.16,4,10.543
20240112,02,2,6,5125,0.2,0.06,0.18,1,16.011999999999997
20240112,02,3,1,4175,0.08,0.03,0.14,1,11.410000000000002
20240112,02,3,2,4891,0.12,0.09,0.16,2,10.68
20240112,02,3,3,4526,0.14,0.12,0.13,3,14.113999999999997
20240112,02,3,4,4103,0.14,0.14,0.22,4,12.582999999999998
20240112,02,3,5,4478,0.14,0.19,0.18,6,429496742.841
20240112,02,3,6,4209,0.25,0.16,0.18,5,11.673
20240112,02,4,1,4987,0.19,0.17,0.17,5,13.472999999999999
20240112,02,4,2,4298,0.22,0.08,0.15,4,9.921999999999999
20240112,02,4,3,4422,0.23,0.06,0.19,3,17.113999999999997
20240112,02,4,4,3870,0.26,0.06,0.17,3,11.972
20240112,02,4,5,3996,0.24,0.05,0.18,2,15.618
20240112,02,4,6,3256,0.26,0.03,0.17,1,11.674000000000001
20240112,02,5,1,4240,0.15,0.03,0.14,1,16.990000000000002
20240112,02,5,2,4912,0.21,0.24,0.14,6,429496740.96
20240112,02,5,3,5006,0.19,0.18,0.18,4,9.081999999999999
20240112,02,5,4,4604,0.16,0.11,0.15,2,13.373999999999999
20240112,02,5,5,4845,0.15,0.22,0.17,5,11.961
20240112,02,5,6,4110,0.13,0.16,0.18,3,12.562999999999999
20240112,02,6,1,5194,0.19,0.14,0.17,4,17.788
20240112,02,6,2,4631,0.23,0.19,0.14,5,13.101
20240112,02,6,3,4397,0.2,0.48,0.14,6,429496735.635
20240112,02,6,4,5125,0.14,0.09,0.17,3,15.811999999999998
