hd,jcd,rno,lane,regno,wind_speed_m,kimarite_sashi,is_crosswind,boat_rate3,is_strong_wind,racer_id,dash_attack_flag,kimarite_makuri,power_lane,power_outer,course_avg_st,outer_over_inner,wave_height_cm,power_inner,decision4,motor_rate2,racer_name,kimarite_nuki,tenji_st,boat_rate2,motor_rate3,course_first_rate,kimarite_makuri_sashi,st_rank,tenji_sec,course_3rd_rate,tenji_rank
20240304,02,4,4,5049,0.0,1.0,0,48.03,0,5049,0,2.0,17.175,14.514666666666665,0.16,2.132999999999999,0.0,12.381666666666666,SASHI,45.03,松井 友汰,0.0,0.0001,32.28,64.24,17.6,3.0,2,6.77,50.0,2
20240304,02,4,5,4552,0.0,0.0,0,55.47,0,4552,0,2.0,16.221999999999998,14.514666666666665,0.15,2.132999999999999,0.0,12.381666666666666,SASHI,45.04,杉山 勝匡,0.0,0.0,39.84,58.78,5.0,0.0,1,6.76,27.5,1
20240304,02,4,6,5259,0.0,0.0,0,33.85,0,5259,0,0.0,10.146999999999998,14.514666666666665,0.19,2.132999999999999,0.0,12.381666666666666,SASHI,29.49,野田 昇吾,0.0,0.0003,16.92,46.79,0.0,0.0,4,6.84,0.8,4
20240304,02,5,1,3663,2.0,0.0,0,48.03,0,3663,0,0.0,13.125,13.850999999999999,0.16,1.0806666666666658,1.0,12.770333333333333,NIGE,34.27,木山 和幸,0.0,0.06,29.13,55.24,75.0,0.0,5,6.82,86.1,3
20240304,02,5,2,4952,2.0,3.0,0,54.01,0,4952,0,0.0,11.442,13.850999999999999,0.15,1.0806666666666658,1.0,12.770333333333333,NIGE,29.08,吉武 真也,0.0,0.0003,30.66,46.81,11.1,0.0,2,6.74,51.8,1
20240304,02,5,3,5008,2.0,0.0,0,47.37,0,5008,0,1.0,13.743999999999998,13.850999999999999,0.12,1.0806666666666658,1.0,12.770333333333333,NIGE,36.36,羽野 諒,0.0,0.01,34.59,52.45,11.1,2.0,4,6.89,74.0,5
20240304,02,5,4,3813,2.0,1.0,0,44.44,0,3813,0,0.0,13.515,13.850999999999999,0.19,1.0806666666666658,1.0,12.770333333333333,NIGE,30.83,佐藤 大介,2.0,0.0003,27.41,45.11,6.6,0.0,2,6.89,68.8,5
20240304,02,5,5,3293,2.0,1.0,0,50.35,0,3293,0,0.0,9.466,13.850999999999999,0.21,1.0806666666666658,1.0,12.770333333333333,NIGE,22.32,宮内 由紀英,0.0,0.0002,29.08,41.07,3.1,0.0,1,6.88,18.7,4
20240304,02,5,6,3072,2.0,0.0,0,49.25,0,3072,0,0.0,18.572,13.850999999999999,0.0,1.0806666666666658,1.0,12.770333333333333,NIGE,50.34,西田 靖,0.0,0.0005,35.07,63.45,0.0,0.0,3,6.77,0.0,2
20240304,02,6,1,3505,1.0,0.0,0,52.67,0,3505,0,0.0,15.704999999999998,13.795,0.18,-143165577.41933334,1.0,143165591.21433333,SASHI,41.55,山田 竜一,2.0,0.13,34.35,54.23,42.1,0.0,5,6.79,68.4,3
20240304,02,6,2,4133,1.0,2.0,0,41.98,0,4133,0,2.0,429496740.789,13.795,0.15,-143165577.41933334,1.0,143165591.21433333,SASHI,26.13,高橋 正男,0.0,0.22,27.48,45.95,10.0,0.0,6,6.82,62.5,5
20240304,02,6,3,4981,1.0,0.0,0,46.88,0,4981,0,4.0,17.148999999999997,13.795,0.15,-143165577.41933334,1.0,143165591.21433333,SASHI,44.81,牧山 敦也,0.0,0.0002,34.38,61.69,12.2,1.0,1,6.75,58.5,2
20240304,02,6,4,4957,1.0,1.0,0,63.64,0,4957,0,2.0,12.235000000000001,13.795,0.15,-143165577.41933334,1.0,143165591.21433333,SASHI,30.37,竹之内 極,0.0,0.11,45.45,48.89,7.8,0.0,4,6.69,42.1,1
20240304,02,6,5,4790,1.0,0.0,0,64.66,0,4790,0,1.0,16.314,13.795,0.16,-143165577.41933334,1.0,143165591.21433333,SASHI,42.14,柳内 敬太,1.0,0.02,49.14,61.43,12.7,4.0,2,6.81,48.9,4
20240304,02,6,6,3642,1.0,0.0,0,42.31,0,3642,0,0.0,12.835999999999999,13.795,0.19,-143165577.41933334,1.0,143165591.21433333,SASHI,34.72,大塚 浩二,0.0,0.08,29.23,47.22,0.0,0.0,3,6.86,17.2,6
20240304,02,7,1,4709,2.0,0.0,0,62.24,0,4709,0,0.0,429496738.332,13.385333333333335,0.15,-143165575.23866668,1.0,143165588.624,MAKURI_SASHI,18.42,岡村 将也,3.0,0.17,41.26,32.46,65.8,0.0,6,6.74,87.8,2
20240304,02,7,2,3313,2.0,1.0,0,51.24,0,3313,0,0.0,12.304,13.385333333333335,0.16,-143165575.23866668,1.0,143165588.624,MAKURI_SASHI,31.54,本吉 正樹,1.0,0.04,25.62,44.62,6.9,0.0,4,6.8,44.8,3
20240304,02,7,3,3508,2.0,0.0,0,48.41,0,3508,0,0.0,15.235999999999999,13.385333333333335,0.17,-143165575.23866668,1.0,143165588.624,MAKURI_SASHI,41.48,久富 政弘,0.0,0.03,32.54,51.11,2.3,0.0,3,6.86,57.1,5
20240304,02,7,4,3769,2.0,1.0,0,48.06,0,3769,0,0.0,14.394000000000002,13.385333333333335,0.18,-143165575.23866668,1.0,143165588.624,MAKURI_SASHI,37.24,佐竹 恒彦,0.0,0.02,30.23,49.66,8.1,2.0,2,6.82,43.2,4
20240304,02,7,5,4555,2.0,0.0,0,48.0,0,4555,0,0.0,13.623000000000001,13.385333333333335,0.21,-143165575.23866668,1.0,143165588.624,MAKURI_SASHI,35.09,富永 大一,0.0,0.09,27.2,43.86,2.5,1.0,5,6.82,30.7,4
20240304,02,7,6,5316,2.0,0.0,0,34.38,0,5316,0,0.0,12.139,13.385333333333335,0.19,-143165575.23866668,1.0,143165588.624,MAKURI_SASHI,34.65,村松 将平,0.0,0.0001,20.31,47.24,0.0,0.0,1,6.72,11.1,1
20240304,02,8,1,4837,2.0,0.0,0,47.62,0,4837,0,0.0,9.378,12.915,0.16,0.4376666666666651,1.0,12.477333333333334,NIGE,22.7,酒井 陽祐,0.0,0.24,34.92,38.3,50.0,0.0,5,6.79,68.1,3
20240304,02,8,2,4619,2.0,1.0,0,44.36,0,4619,0,0.0,10.779,12.915,0.2,0.4376666666666651,1.0,12.477333333333334,NIGE,25.55,伏田 裕隆,0.0,0.05,26.32,45.99,4.1,0.0,2,6.73,62.5,1
20240304,02,8,3,5049,2.0,1.0,0,48.03,0,5049,0,1.0,17.275,12.915,0.15,0.4376666666666651,1.0,12.477333333333334,NIGE,45.03,松井 友汰,0.0,0.01,32.28,64.24,14.7,3.0,1,6.86,55.8,5
20240304,02,8,4,4298,2.0,3.0,0,46.56,0,4298,0,1.0,12.151,12.915,0.17,0.4376666666666651,1.0,12.477333333333334,NIGE,29.37,宮下 元胤,0.0,0.08,27.48,41.27,8.7,0.0,4,6.81,52.6,4
20240304,02,8,5,3569,2.0,0.0,0,38.58,0,3569,0,0.0,9.286999999999999,12.915,0.21,0.4376666666666651,1.0,12.477333333333334,NIGE,21.93,増田 進,0.0,0.07,22.83,38.6,0.0,0.0,3,6.88,10.2,6
20240304,02,8,6,4173,2.0,0.0,0,44.44,0,4173,0,0.0,17.307,12.915,0.17,0.4376666666666651,1.0,12.477333333333334,NIGE,46.01,岡谷 健吾,0.0,0.05,26.98,58.28,2.7,1.0,2,6.75,22.2,2
20240304,02,9,1,5124,4.0,0.0,1,46.15,0,5124,0,0.0,429496744.674,12.485333333333331,0.15,-143165577.95266667,2.0,143165590.438,MAKURI_SASHI,42.18,上瀧 絢也,0.0,0.14,25.64,61.22,18.5,0.0,6,6.76,51.8,1
20240304,02,9,2,3813,4.0,1.0,1,44.44,0,3813,0,0.0,13.215,12.485333333333331,0.16,-143165577.95266667,2.0,143165590.438,MAKURI_SASHI,30.83,佐藤 大介,1.0,0.02,27.41,45.11,4.7,0.0,5,6.83,73.8,4
20240304,02,9,3,3663,4.0,0.0,1,48.03,0,3663,0,4.0,13.425,12.485333333333331,0.16,-143165577.95266667,2.0,143165590.438,MAKURI_SASHI,34.27,木山 和幸,2.0,0.0018,29.13,55.24,18.3,3.0,2,6.8,59.1,3
20240304,02,9,4,4439,4.0,0.0,1,41.51,0,4439,0,1.0,15.190999999999999,12.485333333333331,0.19,-143165577.95266667,2.0,143165590.438,MAKURI_SASHI,40.61,近藤 友宝,0.0,0.0019,28.3,63.64,3.1,0.0,3,6.84,18.7,5
20240304,02,9,5,5259,4.0,0.0,1,33.85,0,5259,0,1.0,10.146999999999998,12.485333333333331,0.19,-143165577.95266667,2.0,143165590.438,MAKURI_SASHI,29.49,野田 昇吾,0.0,0.0023,16.92,46.79,4.0,0.0,4,6.78,12.0,2
20240304,02,9,6,4215,4.0,1.0,1,47.11,0,4215,0,0.0,12.117999999999999,12.485333333333331,0.18,-143165577.95266667,2.0,143165590.438,MAKURI_SASHI,27.56,吉島 祥之,0.0,0.0007000000000000001,28.93,44.09,2.6,0.0,1,6.76,18.4,1
20240304,03,10,1,4371,3.0,0.0,1,48.84,0,4371,0,0.0,15.479,143165592.02533332,0.12,143165576.7643333,5.0,15.260999999999997,NIGE,37.11,西山 貴浩,6.0,0.0014000000000000002,35.47,54.12,69.0,0.0,3,6.84,95.7,4
20240304,03,10,2,4388,3.0,4.0,1,41.57,0,4388,0,1.0,14.783999999999999,143165592.02533332,0.17,143165576.7643333,5.0,15.260999999999997,NIGE,34.78,是澤 孝宏,2.0,0.001,32.58,45.65,16.6,0.0,2,6.78,71.4,2
20240304,03,10,3,3783,3.0,0.0,1,50.82,0,3783,0,3.0,15.519999999999998,143165592.02533332,0.14,143165576.7643333,5.0,15.260999999999997,NIGE,35.94,瓜生 正義,1.0,0.0009,35.52,55.21,20.5,4.0,1,6.81,66.6,3
20240304,03,10,4,4468,3.0,1.0,1,49.47,0,4468,0,5.0,429496746.381,143165592.02533332,0.14,143165576.7643333,5.0,15.260999999999997,NIGE,41.97,大池 佑来,1.0,0.17,35.26,59.59,19.5,2.0,6,6.78,67.3,2
20240304,03,10,5,4324,3.0,1.0,1,58.29,0,4324,0,1.0,14.11,143165592.02533332,0.15,143165576.7643333,5.0,15.260999999999997,NIGE,33.14,海野 康志郎,1.0,0.06,35.83,48.57,9.8,2.0,4,6.71,60.7,1
20240304,03,10,6,4608,3.0,0.0,1,53.85,0,4608,0,1.0,15.584999999999999,143165592.02533332,0.2,143165576.7643333,5.0,15.260999999999997,NIGE,39.33,荒井 翔伍,0.0,0.11,36.81,53.93,2.3,0.0,5,6.84,30.9,4
20240304,03,11,1,4361,3.0,0.0,0,56.93,0,4361,0,0.0,13.263000000000002,16.148999999999997,0.16,-143165575.45933333,5.0,143165591.60833332,NIGE,29.89,柳生 泰二,2.0,0.02,39.6,41.95,81.6,0.0,5,6.78,94.3,4
20240304,03,11,2,3716,3.0,11.0,0,62.77,0,3716,0,1.0,429496745.631,16.148999999999997,0.13,-143165575.45933333,5.0,143165591.60833332,NIGE,40.53,石渡 鉄兵,3.0,0.16,45.21,57.89,30.0,0.0,6,6.73,72.0,2
20240304,03,11,3,3983,3.0,2.0,0,58.92,0,3983,0,6.0,15.931,16.148999999999997,0.12,-143165575.45933333,5.0,143165591.60833332,NIGE,37.63,須藤 博倫,2.0,0.0002,36.76,59.14,23.4,1.0,1,6.72,70.2,1
20240304,03,11,4,4504,3.0,0.0,0,61.38,0,4504,0,7.0,14.266,16.148999999999997,0.14,-143165575.45933333,5.0,143165591.60833332,NIGE,32.24,前田 将太,1.0,0.0012,38.62,50.27,17.0,0.0,4,6.79,72.3,5
20240304,03,11,5,4418,3.0,0.0,0,53.57,0,4418,0,1.0,18.253999999999998,16.148999999999997,0.14,-143165575.45933333,5.0,143165591.60833332,NIGE,44.04,茅原 悠紀,2.0,0.0009,34.69,60.1,17.0,4.0,3,6.8,65.8,6
20240304,03,11,6,3996,3.0,0.0,0,46.28,0,3996,0,1.0,15.927,16.148999999999997,0.2,-143165575.45933333,5.0,143165591.60833332,NIGE,37.37,秋山 直之,1.0,0.0008,31.38,51.52,10.7,1.0,2,6.74,53.5,3
20240304,03,12,1,4269,4.0,0.0,0,46.67,0,4269,0,0.0,11.808,15.65033333333333,0.15,1.548333333333332,5.0,14.101999999999999,SASHI,23.84,杉山 裕也,2.0,0.0004,31.67,38.37,76.5,0.0,2,6.75,92.1,5
20240304,03,12,2,3959,4.0,5.0,0,55.87,0,3959,0,2.0,13.501,15.65033333333333,0.16,1.548333333333332,5.0,14.101999999999999,SASHI,29.83,坪井 康晴,1.0,0.22,35.75,45.3,19.0,0.0,4,6.69,73.8,2
20240304,03,12,3,4266,4.0,0.0,0,48.91,0,4266,0,5.0,16.997,15.65033333333333,0.13,1.548333333333332,5.0,14.101999999999999,SASHI,42.93,長田 頼宗,2.0,0.02,33.7,62.63,35.7,8.0,3,6.73,83.3,4
20240304,03,12,4,4044,4.0,0.0,0,56.59,0,4044,0,2.0,14.635,15.65033333333333,0.13,1.548333333333332,5.0,14.101999999999999,SASHI,33.85,湯川 浩司,0.0,0.0003,36.1,51.79,4.5,0.0,1,6.71,56.8,3
20240304,03,12,5,4610,4.0,0.0,0,57.5,0,4610,0,9.0,18.183999999999997,15.65033333333333,0.16,1.548333333333332,5.0,14.101999999999999,SASHI,47.12,佐藤 大佑,0.0,0.0003,36.0,67.02,27.2,3.0,1,6.65,59.0,1
20240304,03,12,6,4907,4.0,1.0,0,60.22,0,4907,0,0.0,14.131999999999998,15.65033333333333,0.14,1.548333333333332,5.0,14.101999999999999,SASHI,30.9,小池 修平,2.0,0.02,42.47,44.38,11.1,0.0,3,6.73,48.1,4
20240304,03,1,1,3940,1.0,0.0,0,49.47,0,3940,0,0.0,13.999,143165592.37066665,0.13,143165579.29599997,5.0,13.074666666666666,MAKURI_SASHI,32.53,飯山 泰,0.0,0.0002,34.04,45.78,80.0,0.0,1,6.65,96.3,1
20240304,03,1,2,4486,1.0,4.0,0,54.59,0,4486,0,2.0,11.331,143165592.37066665,0.16,143165579.29599997,5.0,13.074666666666666,MAKURI_SASHI,24.57,野村 誠,0.0,0.09,36.22,45.14,17.1,0.0,2,6.68,71.4,2
20240304,03,1,3,4828,1.0,0.0,0,42.46,0,4828,0,3.0,13.894,143165592.37066665,0.13,143165579.29599997,5.0,13.074666666666666,MAKURI_SASHI,34.22,松山 将吾,0.0,0.12,27.93,51.87,11.9,2.0,4,6.79,57.1,6
20240304,03,1,4,4441,1.0,3.0,0,53.44,0,4441,0,2.0,16.622,143165592.37066665,0.14,143165579.29599997,5.0,13.074666666666666,MAKURI_SASHI,41.4,末永 由楽,0.0,0.11,37.04,60.22,14.5,2.0,3,6.73,56.2,4
20240304,03,1,5,4459,1.0,0.0,0,47.98,0,4459,0,2.0,15.711,143165592.37066665,0.14,143165579.29599997,5.0,13.074666666666666,MAKURI_SASHI,38.95,片岡 雅裕,1.0,0.14,30.81,61.05,10.4,2.0,5,6.71,45.8,3
20240304,03,1,6,4371,1.0,0.0,0,48.84,0,4371,0,1.0,429496744.779,143165592.37066665,0.19,143165579.29599997,5.0,13.074666666666666,MAKURI_SASHI,37.11,西山 貴浩,0.0,0.16,35.47,54.12,3.7,0.0,6,6.74,33.3,5
20240304,03,2,1,4608,3.0,0.0,0,53.85,0,4608,0,0.0,15.885,143165590.57966667,0.15,143165574.279,10.0,16.300666666666668,NIGE,39.33,荒井 翔伍,2.0,0.04,36.81,53.93,54.3,0.0,2,6.64,85.9,1
20240304,03,2,2,4769,3.0,5.0,0,51.1,0,4769,0,2.0,14.998,143165590.57966667,0.14,143165574.279,10.0,16.300666666666668,NIGE,35.64,馬場 剛,1.0,0.11,33.52,55.85,19.0,0.0,4,6.73,71.4,4
20240304,03,2,3,4409,3.0,0.0,0,45.76,0,4409,0,4.0,18.019,143165590.57966667,0.13,143165574.279,10.0,16.300666666666668,NIGE,44.81,坂元 浩仁,1.0,0.0001,32.2,62.3,19.0,3.0,1,6.75,73.8,5
20240304,03,2,4,3983,3.0,2.0,0,58.92,0,3983,0,2.0,15.730999999999998,143165590.57966667,0.13,143165574.279,10.0,16.300666666666668,NIGE,37.63,須藤 博倫,0.0,0.05,36.76,59.14,15.3,1.0,3,6.67,53.8,3
20240304,03,2,5,4839,3.0,0.0,0,48.8,0,4839,0,0.0,429496742.01,143165590.57966667,0.16,143165574.279,10.0,16.300666666666668,NIGE,29.34,四宮 与寛,2.0,0.16,30.12,43.71,7.8,1.0,6,6.79,47.3,6
20240304,03,2,6,4500,3.0,0.0,0,50.57,0,4500,0,0.0,13.997999999999998,143165590.57966667,0.16,143165574.279,10.0,16.300666666666668,NIGE,32.16,山田 康二,0.0,0.14,30.11,50.29,0.0,0.0,5,6.66,23.5,2
20240304,03,3,1,4586,4.0,0.0,0,57.61,0,4586,0,0.0,13.219,15.552666666666667,0.12,1.086666666666666,10.0,14.466000000000001,NIGE,29.07,磯部 誠,5.0,0.05,40.76,41.86,75.0,0.0,4,6.67,86.6,1
20240304,03,3,2,4483,4.0,3.0,0,46.03,0,4483,0,2.0,15.613,15.552666666666667,0.14,1.086666666666666,10.0,14.466000000000001,NIGE,37.17,北野 輝季,2.0,0.0002,34.92,56.54,20.5,0.0,1,6.77,70.5,4
20240304,03,3,3,4504,4.0,2.0,0,61.38,0,4504,0,7.0,14.566,15.552666666666667,0.14,1.086666666666666,10.0,14.466000000000001,NIGE,32.24,前田 将太,0.0,0.0002,38.62,50.27,25.5,2.0,1,6.77,72.3,4
20240304,03,3,4,3783,4.0,0.0,0,50.82,0,3783,0,0.0,15.419999999999998,15.552666666666667,0.16,1.086666666666666,10.0,14.466000000000001,NIGE,35.94,瓜生 正義,0.0,0.0007000000000000001,35.52,55.21,4.3,2.0,2,6.75,52.1,3
20240304,03,3,5,3562,4.0,0.0,0,53.63,0,3562,0,2.0,14.853,15.552666666666667,0.14,1.086666666666666,10.0,14.466000000000001,NIGE,37.93,山下 和彦,0.0,0.08,36.31,57.47,9.3,2.0,5,6.79,44.1,5
20240304,03,3,6,4294,4.0,0.0,0,50.0,0,4294,0,1.0,16.385,15.552666666666667,0.16,1.086666666666666,10.0,14.466000000000001,NIGE,39.27,古賀 繁輝,0.0,0.0009,32.98,54.97,4.5,0.0,3,6.68,45.4,2
20240304,03,4,1,3996,2.0,0.0,0,46.28,0,3996,0,0.0,15.927,13.586333333333334,0.16,-143165578.14966667,10.0,143165591.736,NIGE,37.37,秋山 直之,0.0,0.11,31.38,51.52,76.0,0.0,2,6.66,92.0,3
20240304,03,4,2,4292,2.0,10.0,0,52.75,0,4292,0,2.0,429496742.688,13.586333333333334,0.16,-143165578.14966667,10.0,143165591.736,NIGE,31.36,麻生 慎介,0.0,0.32,34.62,46.75,31.5,0.0,6,6.69,73.6,5
20240304,03,4,3,4013,2.0,3.0,0,46.07,0,4013,0,3.0,16.593,13.586333333333334,0.14,-143165578.14966667,10.0,143165591.736,NIGE,41.85,中島 孝平,1.0,0.26,29.21,54.89,23.9,3.0,5,6.67,69.5,4
20240304,03,4,4,4688,2.0,4.0,0,47.51,0,4688,1,0.0,12.637,13.586333333333334,0.15,-143165578.14966667,10.0,143165591.736,NIGE,27.33,永井 彪也,1.0,0.09,34.25,44.19,14.6,1.0,1,6.66,56.1,3
20240304,03,4,5,4388,2.0,0.0,0,41.57,0,4388,0,1.0,14.683999999999997,13.586333333333334,0.16,-143165578.14966667,10.0,143165591.736,NIGE,34.78,是澤 孝宏,3.0,0.13,32.58,45.65,17.5,3.0,3,6.62,57.5,2
20240304,03,4,6,4575,2.0,0.0,0,55.19,0,4575,0,1.0,13.437999999999999,13.586333333333334,0.14,-143165578.14966667,10.0,143165591.736,NIGE,32.02,戸塚 邦好,0.0,0.19,34.97,46.63,5.5,1.0,4,6.6,33.3,1
20240304,03,5,1,4061,4.0,0.0,0,53.04,0,4061,0,0.0,16.584999999999997,15.409,0.12,-143165576.31733334,5.0,143165591.72633335,NIGE,39.81,萩原 秀人,0.0,0.05,39.23,60.19,80.0,0.0,1,6.6,92.3,1
20240304,03,5,2,4324,4.0,4.0,0,58.29,0,4324,0,2.0,14.01,15.409,0.14,-143165576.31733334,5.0,143165591.72633335,NIGE,33.14,海野 康志郎,1.0,0.13,35.83,48.57,17.0,0.0,5,6.6,60.9,1
20240304,03,5,3,4118,4.0,1.0,0,49.46,0,4118,0,4.0,429496744.584,15.409,0.14,-143165576.31733334,5.0,143165591.72633335,NIGE,37.82,宇佐見 淳,0.0,0.15,33.7,55.96,14.2,4.0,6,6.64,71.4,2
