hd,jcd,rno,lane,regno,wind_speed_m,kimarite_sashi,is_crosswind,boat_rate3,is_strong_wind,racer_id,dash_attack_flag,kimarite_makuri,power_lane,power_outer,course_avg_st,outer_over_inner,wave_height_cm,power_inner,decision4,motor_rate2,racer_name,kimarite_nuki,tenji_st,boat_rate2,motor_rate3,course_first_rate,kimarite_makuri_sashi,st_rank,tenji_sec,course_3rd_rate,tenji_rank
20240310,01,10,1,5234,8.0,0.0,0,34.88,1,5234,0,0.0,13.706,13.601666666666667,0.13,-2.006333333333332,7.0,15.607999999999999,MAKURI,35.0,塚越 海斗,0.0,0.05,20.93,47.5,75.0,0.0,3,7.09,75.0,6
20240310,01,10,2,3905,8.0,4.0,0,42.37,1,3905,0,2.0,16.98,13.601666666666667,0.16,-2.006333333333332,7.0,15.607999999999999,MAKURI,45.0,天野 友和,0.0,0.16,30.51,62.5,14.6,0.0,5,7.0,73.1,3
20240310,01,10,3,4121,8.0,0.0,0,55.77,1,4121,0,3.0,16.137999999999998,13.601666666666667,0.13,-2.006333333333332,7.0,15.607999999999999,MAKURI,40.0,富永 修一,1.0,0.0001,34.62,45.0,11.6,1.0,1,7.02,51.1,4
20240310,01,10,4,3800,8.0,1.0,0,52.38,1,3800,0,1.0,13.507,13.601666666666667,0.15,-2.006333333333332,7.0,15.607999999999999,MAKURI,34.29,牧 宏次,0.0,0.0001,31.75,51.43,9.6,1.0,1,7.05,29.0,5
20240310,01,10,5,3297,8.0,0.0,0,37.25,1,3297,0,0.0,13.416999999999998,13.601666666666667,0.21,-2.006333333333332,7.0,15.607999999999999,MAKURI,33.33,藤丸 光一,0.0,0.08,29.41,50.0,0.0,0.0,4,6.91,16.6,1
20240310,01,10,6,5087,8.0,0.0,0,58.62,1,5087,0,0.0,13.881,13.601666666666667,0.23,-2.006333333333332,7.0,15.607999999999999,MAKURI,34.21,佐藤 航,0.0,0.0017000000000000001,39.66,52.63,2.5,1.0,2,6.98,42.5,2
20240310,01,11,1,5141,7.0,0.0,0,52.94,1,5141,0,0.0,16.256,11.367333333333335,0.13,-3.5436666666666667,8.0,14.911000000000001,NIGE,41.86,大澤 風葵,3.0,0.0004,43.14,51.16,71.9,0.0,3,6.91,87.7,1
20240310,01,11,2,3686,7.0,2.0,0,54.1,1,3686,0,3.0,11.977,11.367333333333335,0.15,-3.5436666666666667,8.0,14.911000000000001,NIGE,28.13,鳥居塚 孝博,0.0,0.01,32.79,43.75,11.6,0.0,4,6.94,58.1,2
20240310,01,11,3,3538,7.0,1.0,0,36.67,1,3538,0,0.0,16.5,11.367333333333335,0.19,-3.5436666666666667,8.0,14.911000000000001,NIGE,44.12,菊池 峰晴,0.0,0.06,25.0,64.71,2.6,0.0,5,7.12,52.6,6
20240310,01,11,4,4218,7.0,4.0,0,42.86,1,4218,1,1.0,11.433,11.367333333333335,0.18,-3.5436666666666667,8.0,14.911000000000001,NIGE,23.81,吉川 喜継,1.0,0.0003,25.0,47.62,15.2,3.0,2,7.0,57.6,4
20240310,01,11,5,3790,7.0,0.0,0,46.55,1,3790,0,0.0,12.699000000000002,11.367333333333335,0.18,-3.5436666666666667,8.0,14.911000000000001,NIGE,31.25,佐口 達也,0.0,0.0003,32.76,56.25,8.8,3.0,2,6.98,35.2,3
20240310,01,11,6,4203,7.0,0.0,0,55.56,1,4203,0,0.0,9.97,11.367333333333335,0.18,-3.5436666666666667,8.0,14.911000000000001,NIGE,24.24,小倉 康典,0.0,0.0001,37.04,57.58,0.0,0.0,1,7.01,13.7,5
