hd,jcd,rno,lane,racer_id,st,tenji_st,course_avg_st,st_rank,power_lane
20240108,02,10,1,3664,0.06,0.04,0.14,4,14.647
20240108,02,10,2,5112,0.08,0.0008,0.16,2,18.654
20240108,02,10,3,3412,0.12,0.0008,0.18,2,16.278
20240108,02,10,4,4700,0.16,0.0001,0.18,1,14.02
20240108,02,10,5,4230,0.18,0.0014000000000000002,0.15,3,11.695999999999998
20240108,02,10,6,3075,0.19,0.0014000000000000002,0.17,3,13.303999999999998
20240108,02,11,1,4547,0.06,,0.13,1,18.990999999999996
20240108,02,11,2,5191,0.08,,0.15,1,13.251999999999999
20240108,02,11,3,3251,0.13,,0.18,1,12.214
20240108,02,11,4,5042,0.05,,0.13,1,12.973
20240108,02,11,5,3696,0.11,,0.19,1,14.221000000000002
20240108,02,11,6,3319,0.11,,0.18,1,19.476999999999997
20240108,02,12,1,3952,0.09,0.0001,0.13,1,14.856999999999998
20240108,02,12,2,4505,0.11,0.04,0.14,5,12.681
20240108,02,12,3,4532,0.08,0.0002,0.14,2,12.543000000000001
20240108,02,12,4,4488,0.15,0.12,0.15,6,429496745.274
20240108,02,12,5,3983,0.12,0.01,0.15,3,15.535999999999998
20240108,02,12,6,5051,0.1,0.03,0.19,4,13.539999999999997
20240108,02,1,1,3807,0.09,0.0001,0.14,1,14.770000000000001
20240108,02,1,2,5005,0.12,0.02,0.16,3,16.075999999999997
20240108,02,1,3,3445,0.16,0.0004,0.18,2,12.327
20240108,02,1,4,4091,0.13,0.09,0.19,4,12.343
20240108,02,1,5,5066,0.11,0.19,0.14,5,14.421
20240108,02,1,6,3793,0.14,0.0001,0.21,1,12.331
20240108,02,2,1,3880,0.05,0.0008,0.16,1,14.140000000000002
20240108,02,2,2,3748,0.07,0.01,0.17,4,13.399000000000001
20240108,02,2,3,4036,0.06,0.0011,0.16,3,18.322999999999997
20240108,02,2,4,4809,0.06,0.0009,0.14,2,13.323
20240108,02,2,5,5315,0.09,0.02,0.0,5,11.37
20240108,02,2,6,4090,0.07,0.01,0.15,4,18.565
20240108,02,3,1,4191,0.06,0.0002,0.13,1,12.642999999999999
20240108,02,3,2,4159,0.12,0.16,0.16,6,429496742.616
20240108,02,3,3,3381,0.13,0.0003,0.14,2,14.313
20240108,02,3,4,3992,0.14,0.0004,0.15,3,12.895999999999999
20240108,02,3,5,3503,0.11,0.0009,0.17,4,16.678
20240108,02,3,6,5132,0.24,0.06,0.17,5,12.687
20240108,02,4,1,4037,0.16,0.01,0.14,6,429496745.781
20240108,02,4,2,4528,0.19,0.0007000000000000001,0.15,2,15.933
20240108,02,4,3,4109,0.12,0.0011,0.13,4,18.184
20240108,02,4,4,3589,0.15,0.0013,0.16,5,13.544999999999998
20240108,02,4,5,4973,0.21,0.0001,0.18,1,13.9
20240108,02,4,6,5259,0.31,0.0008,0.19,3,10.672999999999998
20240108,02,5,1,5051,0.15,,0.13,1,13.839999999999998
20240108,02,5,2,4091,0.17,,0.17,1,12.643
20240108,02,5,3,3793,0.13,,0.14,1,12.331
20240108,02,5,4,4428,0.15,,0.1,1,16.33
20240108,02,5,5,4836,0.21,,0.17,1,16.866999999999997
20240108,02,5,6,5315,0.16,,0.21,1,11.77
20240108,02,6,1,3075,0.08,0.0022,0.15,3,13.303999999999998
20240108,02,6,2,4809,,,0.17,6,429496742.523
20240108,02,6,3,3880,0.07,0.0006,0.18,1,14.140000000000002
20240108,02,6,4,3807,0.06,0.0007000000000000001,0.17,2,14.670000000000002
20240108,02,6,5,5132,0.13,0.02,0.15,4,12.786999999999999
20240108,02,6,6,3445,0.09,0.13,0.22,5,12.027
20240108,02,7,1,4036,0.08,,0.13,1,18.522999999999996
20240108,02,7,2,3503,0.12,,0.17,1,16.977999999999998
20240108,02,7,3,3992,0.14,,0.17,1,13.096
20240108,02,7,4,5259,0.21,,0.19,1,10.873
20240108,02,7,5,3748,0.19,,0.15,1,13.699000000000002
20240108,02,7,6,4973,0.26,,0.22,1,13.9
20240108,02,8,1,5005,0.06,0.0002,0.16,2,16.176
20240108,02,8,2,4191,0.08,0.0001,0.14,1,12.642999999999999
20240108,02,8,3,3589,0.09,0.01,0.17,4,13.644999999999998
20240108,02,8,4,3381,0.12,0.0009,0.14,3,14.213
20240108,02,8,5,4528,0.17,0.06,0.14,5,15.633
20240108,02,8,6,5066,0.14,0.08,0.15,6,429496743.921
20240108,02,9,1,4159,0.07,0.07,0.14,4,13.216
20240108,02,9,2,4037,0.06,0.03,0.15,3,16.481
20240108,02,9,3,4428,0.04,0.08,0.14,5,15.93
20240108,02,9,4,4836,0.15,0.0001,0.15,1,16.866999999999997
20240108,02,9,5,4090,0.04,0.03,0.14,3,18.665
20240108,02,9,6,4109,0.03,0.0013,0.15,2,18.384
20240108,04,10,1,4075,0.13,0.0006,0.13,2,13.887
20240108,04,10,2,4152,0.17,0.0001,0.19,1,13.81
20240108,04,10,3,4245,0.16,0.0007000000000000001,0.19,3,15.542
20240108,04,10,4,4575,0.15,0.01,0.11,4,14.884
20240108,04,10,5,4560,0.18,0.03,0.15,5,13.242
20240108,04,10,6,3857,0.15,0.11,0.2,6,429496740.843
20240108,04,11,1,4769,0.09,0.0007000000000000001,0.12,1,15.543999999999999
20240108,04,11,2,4759,0.13,0.09,0.17,3,14.806999999999997
20240108,04,11,3,3805,0.11,0.11,0.13,4,13.36
20240108,04,11,4,4266,0.16,0.04,0.15,2,15.882000000000001
20240108,04,11,5,4379,0.13,0.09,0.15,3,18.41
20240108,04,11,6,4401,0.13,0.13,0.16,5,12.747
20240108,04,12,1,4083,0.17,0.08,0.12,3,18.517999999999997
20240108,04,12,2,4468,0.12,0.07,0.13,2,15.006
20240108,04,12,3,3505,0.14,0.06,0.14,1,12.841
20240108,04,12,4,3641,0.14,0.14,0.17,6,429496743.876
20240108,04,12,5,4702,0.16,0.09,0.14,4,14.53
20240108,04,12,6,3902,0.18,0.13,0.21,5,14.186999999999998
20240108,04,1,1,5133,0.02,0.01,0.14,3,12.995
20240108,04,1,2,2538,0.1,0.01,0.18,3,12.98
20240108,04,1,3,4911,0.04,0.0014000000000000002,0.14,2,10.32
20240108,04,1,4,4813,0.03,0.0001,0.18,1,15.79
20240108,04,1,5,3227,0.05,0.0001,0.15,1,15.270999999999999
20240108,04,1,6,4085,0.11,0.09,0.25,4,14.35
20240108,04,2,1,3072,0.22,,0.15,1,14.284
20240108,04,2,2,4465,0.22,,0.19,1,17.424999999999997
20240108,04,2,3,4615,0.24,,0.19,1,12.357999999999999
20240108,04,2,4,3313,0.15,,0.2,1,14.851
20240108,04,2,5,3385,0.15,,0.18,1,16.336
20240108,04,2,6,3347,0.18,,0.2,1,16.165
20240108,04,3,1,5063,0.1,0.08,0.2,6,429496738.944
20240108,04,3,2,4560,0.13,0.0003,0.13,1,13.642000000000001
20240108,04,3,3,4792,0.18,0.01,0.18,3,15.823999999999998
20240108,04,3,4,3805,0.17,0.03,0.12,5,13.26
20240108,04,3,5,3792,0.25,0.0007000000000000001,0.21,2,19.892999999999997
20240108,04,3,6,4438,0.26,0.02,0.17,4,15.144999999999998
20240108,04,4,1,5023,0.16,0.07,0.18,4,12.270999999999999
20240108,04,4,2,4815,0.22,0.09,0.16,5,12.453
20240108,04,4,3,4345,0.17,0.05,0.15,3,12.706999999999997
20240108,04,4,4,4274,0.15,0.03,0.18,2,13.094999999999999
20240108,04,4,5,4759,0.18,0.02,0.17,1,15.006999999999998
20240108,04,4,6,4075,0.2,0.05,0.15,3,13.786999999999999
20240108,04,5,1,3857,0.19,0.07,0.0,5,11.342999999999998
20240108,04,5,2,4895,0.17,0.0001,0.15,1,13.414
20240108,04,5,3,4266,0.18,0.0003,0.13,3,15.782
20240108,04,5,4,4911,0.16,0.0001,0.14,1,10.42
20240108,04,5,5,4152,0.15,0.0002,0.19,2,13.71
20240108,04,5,6,4140,0.15,0.03,0.15,4,15.88
20240108,04,6,1,4059,0.04,0.36,0.18,6,429496743.336
20240108,04,6,2,4379,0.05,0.14,0.15,5,18.21
20240108,04,6,3,4575,0.1,0.0005,0.14,2,15.084000000000001
20240108,04,6,4,4245,0.11,0.0003,0.17,1,15.742
20240108,04,6,5,3072,0.03,0.11,0.0,4,13.984
20240108,04,6,6,5331,0.12,0.03,0.19,3,11.138
20240108,04,7,1,4401,0.13,0.08,0.15,3,12.947
20240108,04,7,2,3293,0.16,0.17,0.22,4,15.783999999999999
20240108,04,7,3,4813,0.16,0.06,0.2,2,15.69
20240108,04,7,4,4615,0.19,0.26,0.19,5,11.957999999999998
20240108,04,7,5,5063,0.17,0.08,0.16,3,9.643999999999998
20240108,04,7,6,4769,0.11,0.02,0.15,1,15.543999999999999
20240108,04,8,1,5201,0.15,0.0003,0.12,2,12.552
20240108,04,8,2,4438,0.19,0.03,0.14,4,15.144999999999998
20240108,04,8,3,3385,0.17,0.19,0.14,5,15.936
20240108,04,8,4,4465,0.2,0.03,0.16,4,17.125
20240108,04,8,5,5133,0.18,0.02,0.18,3,12.995
20240108,04,8,6,4815,0.19,0.0002,0.18,1,12.853
20240108,04,9,1,4274,0.14,0.21,0.13,6,429496742.295
20240108,04,9,2,3227,0.22,0.13,0.19,5,14.870999999999999
20240108,04,9,3,4140,0.17,0.07,0.15,3,15.98
