hd,jcd,rno,label_3t,win_lane
20240306,1,1,1-4-2,1
20240306,1,2,6-1-2,6
20240306,1,3,5-1-4,5
20240306,1,4,6-1-2,6
20240306,1,5,6-3-4,6
20240306,1,6,1-5-2,1
20240306,1,7,1-3-6,1
20240306,1,8,1-3-2,1
20240306,1,9,1-2-3,1
20240306,1,10,1-3-2,1
20240306,1,11,2-1-5,2
20240306,1,12,5-1-4,5
20240306,5,1,1-4-3,1
20240306,5,2,4-6-2,4
20240306,5,3,2-5-1,2
20240306,5,4,3-4-6,3
20240306,5,5,6-3-2,6
20240306,5,6,1-5-3,1
20240306,5,7,5-1-4,5
20240306,5,8,3-5-2,3
20240306,5,9,6-1-4,6
20240306,5,10,1-3-2,1
20240306,5,11,4-6-2,4
20240306,5,12,4-6-3,4
20240306,6,1,1-3-4,1
20240306,6,2,1-4-3,1
20240306,6,3,5-1-2,5
20240306,6,4,4-3-1,4
20240306,6,5,1-2-3,1
20240306,6,6,1-6-3,1
20240306,6,7,1-3-4,1
20240306,6,8,1-3-4,1
20240306,6,9,1-5-6,1
20240306,6,10,1-2-3,1
20240306,6,11,2-1-3,2
20240306,6,12,1-2-4,1
20240306,7,1,1-4-3,1
20240306,7,2,4-6-5,4
20240306,7,3,4-6-2,4
20240306,7,4,4-2-6,4
20240306,7,5,2-1-5,2
20240306,7,6,1-3-2,1
20240306,7,7,1-4-6,1
20240306,7,8,1-3-6,1
20240306,7,9,1-3-5,1
20240306,7,10,3-1-2,3
20240306,7,11,1-5-3,1
20240306,7,12,1-3-4,1
20240306,8,1,3-4-5,3
20240306,8,2,2-6-3,2
20240306,8,3,1-4-3,1
20240306,8,4,1-6-3,1
20240306,8,5,3-2-4,3
20240306,8,6,1-2-6,1
20240306,8,7,1-3-5,1
20240306,8,8,1-4-3,1
20240306,8,9,4-1-3,4
20240306,8,10,1-2-4,1
20240306,8,11,1-2-3,1
20240306,8,12,1-3-4,1
20240306,10,1,1-2-4,1
20240306,10,2,4-2-6,4
20240306,10,3,6-2-1,6
20240306,10,4,1-2-4,1
20240306,10,5,1-4-5,1
20240306,10,6,5-1-4,5
20240306,10,7,5-4-2,5
20240306,10,8,4-2-1,4
20240306,10,9,3-6-2,3
20240306,10,10,6-2-4,6
20240306,10,11,1-5-2,1
20240306,10,12,1-4-2,1
20240306,11,1,1-4-3,1
20240306,11,2,1-2-4,1
20240306,11,3,1-4-2,1
20240306,11,4,1-3-5,1
20240306,11,5,1-3-6,1
20240306,11,6,2-4-1,2
20240306,11,7,6-4-3,6
20240306,11,8,2-4-3,2
20240306,11,9,3-1-4,3
20240306,11,10,3-1-4,3
20240306,11,11,4-3-5,4
20240306,11,12,1-4-2,1
20240306,13,1,1-2-3,1
20240306,13,2,1-6-3,1
20240306,13,3,1-4-3,1
20240306,13,4,3-1-6,3
20240306,13,5,1-3-5,1
20240306,13,6,1-2-3,1
20240306,13,7,1-3-2,1
20240306,13,8,4-2-1,4
20240306,13,9,1-2-6,1
20240306,13,10,2-4-1,2
20240306,13,11,2-1-4,2
20240306,13,12,2-6-3,2
20240306,15,1,3-4-1,3
20240306,15,2,3-2-6,3
20240306,15,3,1-3-4,1
20240306,15,4,2-1-4,2
20240306,15,5,1-2-4,1
20240306,15,6,3-1-4,3
20240306,15,7,5-2-1,5
20240306,15,8,4-1-6,4
20240306,15,9,6-1-2,6
20240306,15,10,5-6-2,5
20240306,15,11,1-3-5,1
20240306,15,12,1-3-6,1
20240306,16,1,1-2-4,1
20240306,16,2,1-2-4,1
20240306,16,3,1-5-4,1
20240306,16,4,1-3-2,1
20240306,16,5,1-3-2,1
20240306,16,6,1-3-5,1
20240306,16,7,6-4-1,6
20240306,16,8,1-6-4,1
20240306,16,9,6-1-3,6
20240306,16,10,1-4-3,1
20240306,16,11,1-5-2,1
20240306,16,12,1-2-4,1
20240306,20,1,1-2-3,1
20240306,20,2,2-5-3,2
20240306,20,3,4-5-1,4
20240306,20,4,1-3-2,1
20240306,20,5,1-2-4,1
20240306,20,6,1-2-6,1
20240306,20,7,4-5-6,4
20240306,20,8,1-3-4,1
20240306,20,9,3-2-4,3
20240306,20,10,1-3-4,1
20240306,20,11,1-2-3,1
20240306,20,12,1-2-6,1
20240306,21,1,1-3-2,1
20240306,21,2,1-5-3,1
20240306,21,3,5-4-1,5
20240306,21,4,1-3-4,1
20240306,21,5,4-3-2,4
20240306,21,6,1-6-2,1
20240306,21,7,1-3-6,1
20240306,21,8,1-4-6,1
20240306,21,9,1-4-5,1
20240306,21,10,1-3-4,1
20240306,21,11,1-5-3,1
20240306,21,12,3-1-5,3
