hd,jcd,rno,title,decision,weather_sky,wind_dir,wind_speed_m,wave_height_cm,label_3t
20240306,1,1,第56回サンケイスポーツ杯,逃げ,曇り,10,3.0,2.0,1-4-2
20240306,1,2,第56回サンケイスポーツ杯,抜き,曇り,8,2.0,1.0,6-1-2
20240306,1,3,第56回サンケイスポーツ杯,まくり差し,曇り,8,1.0,1.0,5-1-4
20240306,1,4,第56回サンケイスポーツ杯,まくり差し,曇り,8,1.0,1.0,6-1-2
20240306,1,5,第56回サンケイスポーツ杯,まくり,曇り,17,0.0,0.0,6-3-4
20240306,1,6,第56回サンケイスポーツ杯,逃げ,曇り,17,0.0,0.0,1-5-2
20240306,1,7,第56回サンケイスポーツ杯,逃げ,曇り,6,1.0,1.0,1-3-6
20240306,1,8,第56回サンケイスポーツ杯,逃げ,曇り,4,4.0,3.0,1-3-2
20240306,1,9,第56回サンケイスポーツ杯,逃げ,曇り,17,0.0,0.0,1-2-3
20240306,1,10,第56回サンケイスポーツ杯,逃げ,曇り,2,3.0,2.0,1-3-2
20240306,1,11,第56回サンケイスポーツ杯,差し,曇り,4,2.0,1.0,2-1-5
20240306,1,12,第56回サンケイスポーツ杯,まくり差し,曇り,4,5.0,5.0,5-1-4
20240306,5,1,第34回日本モーターボート選手会会長賞,逃げ,曇り,1,2.0,2.0,1-4-3
20240306,5,2,第34回日本モーターボート選手会会長賞,まくり,曇り,1,2.0,2.0,4-6-2
20240306,5,3,第34回日本モーターボート選手会会長賞,差し,曇り,1,2.0,2.0,2-5-1
20240306,5,4,第34回日本モーターボート選手会会長賞,抜き,曇り,1,2.0,2.0,3-4-6
20240306,5,5,第34回日本モーターボート選手会会長賞,まくり,曇り,1,2.0,2.0,6-3-2
20240306,5,6,第34回日本モーターボート選手会会長賞,逃げ,曇り,15,2.0,2.0,1-5-3
20240306,5,7,第34回日本モーターボート選手会会長賞,まくり差し,曇り,1,2.0,2.0,5-1-4
20240306,5,8,第34回日本モーターボート選手会会長賞,まくり,晴,3,3.0,2.0,3-5-2
20240306,5,9,第34回日本モーターボート選手会会長賞,抜き,曇り,1,3.0,2.0,6-1-4
20240306,5,10,第34回日本モーターボート選手会会長賞,逃げ,曇り,1,2.0,2.0,1-3-2
20240306,5,11,第34回日本モーターボート選手会会長賞,まくり差し,曇り,1,1.0,2.0,4-6-2
20240306,5,12,第34回日本モーターボート選手会会長賞,まくり,曇り,3,3.0,2.0,4-6-3
20240306,6,1,薄暮だョ！第6回B級名人大集合 マクール杯,逃げ,雨,3,2.0,1.0,1-3-4
20240306,6,2,薄暮だョ！第6回B級名人大集合 マクール杯,抜き,曇り,3,2.0,1.0,1-4-3
20240306,6,3,薄暮だョ！第6回B級名人大集合 マクール杯,まくり差し,曇り,1,2.0,1.0,5-1-2
20240306,6,4,薄暮だョ！第6回B級名人大集合 マクール杯,まくり差し,曇り,1,3.0,1.0,4-3-1
20240306,6,5,薄暮だョ！第6回B級名人大集合 マクール杯,逃げ,曇り,5,2.0,1.0,1-2-3
20240306,6,6,薄暮だョ！第6回B級名人大集合 マクール杯,逃げ,曇り,3,2.0,1.0,1-6-3
20240306,6,7,薄暮だョ！第6回B級名人大集合 マクール杯,逃げ,曇り,3,2.0,1.0,1-3-4
20240306,6,8,薄暮だョ！第6回B級名人大集合 マクール杯,逃げ,曇り,3,3.0,1.0,1-3-4
20240306,6,9,薄暮だョ！第6回B級名人大集合 マクール杯,抜き,曇り,5,3.0,1.0,1-5-6
20240306,6,10,薄暮だョ！第6回B級名人大集合 マクール杯,逃げ,曇り,5,2.0,1.0,1-2-3
20240306,6,11,薄暮だョ！第6回B級名人大集合 マクール杯,差し,曇り,5,2.0,1.0,2-1-3
