hd,jcd,rno,lane,regno,st,tenji_st,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240306,1,8,6,3869,,,1,1,0.18,0.0,25.0
20240306,1,9,1,4779,,0.01,3,1,0.15,16.6,83.3
20240306,1,9,2,5141,,0.11,2,4,0.13,21.2,70.2
20240306,1,9,3,5234,,0.06,4,3,0.2,0.0,50.0
20240306,1,9,4,4348,,0.11,5,4,0.16,7.6,69.2
20240306,1,9,5,4944,,0.05,1,2,0.16,10.0,30.0
20240306,1,9,6,3885,,0.28,6,5,0.22,0.0,23.8
20240306,5,10,1,3502,,0.08,2,2,0.18,61.5,88.4
20240306,5,10,2,5096,,0.21,1,5,0.12,11.4,54.2
20240306,5,10,3,3838,,0.09,3,3,0.13,9.5,54.7
20240306,5,10,4,3065,,0.01,4,1,0.21,0.0,43.2
20240306,5,10,5,4580,,,6,6,0.17,8.3,35.4
20240306,5,10,6,5088,,0.12,5,4,0.15,8.3,29.1
20240306,5,11,1,4134,,0.15,4,3,0.11,78.0,98.0
20240306,5,11,2,4700,,,3,4,0.19,19.4,61.1
20240306,5,11,3,3246,,,6,4,0.17,8.8,35.2
20240306,5,11,4,5057,,0.01,1,1,0.14,16.1,64.5
20240306,5,11,5,5039,,,2,4,0.14,6.8,25.0
20240306,5,11,6,4323,,0.06,5,2,0.18,3.4,17.2
20240306,5,12,1,4566,,0.02,1,2,0.14,76.7,90.4
20240306,5,12,2,3161,,0.04,2,3,0.18,12.7,60.3
20240306,5,12,3,3902,,0.06,2,4,0.19,13.3,66.6
20240306,5,12,4,4537,,0.01,2,1,0.13,18.6,62.7
20240306,5,12,5,4653,,0.04,1,3,0.14,6.3,42.5
20240306,5,12,6,4776,,0.11,2,5,0.2,0.0,35.4
20240306,5,1,1,4303,,0.01,2,1,0.18,45.1,80.6
20240306,5,1,2,5242,,0.03,4,2,0.0,0.0,0.0
20240306,5,1,3,3643,,,5,5,0.15,7.1,54.7
20240306,5,1,4,3339,,,1,5,0.17,15.6,65.6
20240306,5,1,5,4781,,0.13,3,3,0.2,0.0,16.6
20240306,5,1,6,5331,,0.18,1,4,0.19,0.0,7.1
20240306,5,2,1,2538,,,3,5,0.2,4.1,50.0
20240306,5,2,2,4580,,0.03,4,1,0.18,10.2,58.9
20240306,5,2,3,4323,,0.12,3,2,0.15,18.1,51.5
20240306,5,2,4,4103,,0.18,5,4,0.22,3.4,48.2
20240306,5,2,5,5116,,0.15,1,3,0.15,0.0,18.7
20240306,5,2,6,4128,,,2,5,0.12,0.0,32.4
20240306,5,3,1,4104,,,5,2,0.15,34.7,82.6
20240306,5,3,2,3902,,,4,2,0.19,19.4,77.7
20240306,5,3,3,4419,,,2,2,0.13,15.3,56.4
20240306,5,3,4,5184,,0.24,3,1,0.19,5.5,16.6
20240306,5,3,5,4544,,,1,2,0.17,20.8,70.8
20240306,5,3,6,3246,,,6,2,0.14,0.0,9.0
20240306,5,4,1,4984,,0.15,6,5,0.2,36.3,54.5
20240306,5,4,2,4672,,0.24,2,6,0.19,2.9,47.0
20240306,5,4,3,3502,,0.07,4,2,0.18,20.0,64.0
20240306,5,4,4,4592,,0.01,3,1,0.17,11.7,50.0
20240306,5,4,5,3277,,0.08,5,3,0.16,0.0,23.6
20240306,5,4,6,4653,,0.11,1,4,0.15,5.1,35.9
20240306,5,5,1,4976,,0.08,4,4,0.18,28.5,50.0
20240306,5,5,2,3828,,0.08,5,4,0.18,15.1,75.7
20240306,5,5,3,5039,,0.16,1,5,0.14,6.8,45.4
20240306,5,5,4,5088,,0.04,2,3,0.18,22.5,77.4
20240306,5,5,5,5331,,0.01,2,1,0.0,0.0,0.0
20240306,5,5,6,4537,,0.03,3,2,0.19,0.0,29.1
20240306,5,6,1,4511,,0.09,2,2,0.15,26.9,73.0
20240306,5,6,2,3556,,0.26,2,5,0.15,20.3,66.1
20240306,5,6,3,3065,,0.03,5,1,0.19,2.7,37.8
20240306,5,6,4,4566,,,1,6,0.14,15.2,63.0
20240306,5,6,5,4836,,0.14,4,4,0.17,0.0,31.2
20240306,5,6,6,4781,,0.11,3,3,0.22,0.0,0.0
20240306,5,7,1,4260,,0.36,4,5,0.15,65.7,86.8
20240306,5,7,2,5116,,0.21,1,4,0.16,5.8,35.2
20240306,5,7,3,4700,,0.01,2,1,0.17,10.5,68.4
20240306,5,7,4,4104,,0.09,5,2,0.13,23.0,61.5
20240306,5,7,5,4776,,0.09,5,2,0.16,9.7,56.1
20240306,5,7,6,5242,,0.15,3,3,0.18,0.0,1.3
20240306,5,8,1,3161,,0.01,2,1,0.15,45.9,88.5
20240306,5,8,2,3277,,,6,4,0.17,8.5,51.4
20240306,5,8,3,4544,,,5,4,0.18,15.7,60.5
20240306,5,8,4,4900,,,3,4,0.21,11.5,50.0
20240306,5,8,5,3339,,0.05,1,2,0.12,17.3,56.5
20240306,5,8,6,5135,,0.15,4,3,0.21,3.7,25.9
20240306,5,9,1,3828,,0.08,4,4,0.14,58.1,93.0
20240306,5,9,2,2538,,0.09,2,5,0.18,10.7,39.2
20240306,5,9,3,4672,,0.07,3,3,0.21,11.7,50.0
20240306,5,9,4,3643,,0.12,3,6,0.17,9.3,44.1
20240306,5,9,5,4419,,0.04,1,2,0.16,0.0,35.7
20240306,5,9,6,4360,,0.03,1,1,0.19,0.0,21.8
20240306,6,10,1,3548,,0.01,4,1,0.13,42.4,81.8
20240306,6,10,2,3268,,0.12,2,4,0.18,11.4,45.7
20240306,6,10,3,3401,,0.18,3,6,0.17,0.0,35.2
20240306,6,10,4,3478,,0.14,1,5,0.16,7.4,33.3
20240306,6,10,5,3692,,0.05,5,2,0.14,0.0,25.0
20240306,6,10,6,3559,,0.11,1,3,0.19,4.7,9.5
20240306,6,11,1,3156,,0.09,1,2,0.14,55.8,82.3
20240306,6,11,2,3284,,0.09,4,2,0.18,12.9,64.5
20240306,6,11,3,3233,,0.02,5,1,0.15,9.3,40.6
20240306,6,11,4,3600,,0.11,4,4,0.23,0.0,20.0
20240306,6,11,5,3617,,0.1,2,3,0.21,6.0,18.1
20240306,6,11,6,3850,,,3,5,0.16,0.0,5.0
20240306,6,12,1,3577,,0.16,2,2,0.19,33.3,78.7
20240306,6,12,2,3752,,0.22,3,4,0.21,5.0,30.0
20240306,6,12,3,3661,,0.19,1,3,0.18,4.8,41.4
20240306,6,12,4,3107,,0.08,6,1,0.18,0.0,27.7
20240306,6,12,5,3881,,0.16,4,2,0.17,4.1,22.9
20240306,6,12,6,3462,,0.08,5,1,0.17,0.0,16.1
20240306,6,1,1,3461,,0.13,1,3,0.14,24.2,69.7
20240306,6,1,2,3211,,0.15,4,4,0.16,10.0,53.3
20240306,6,1,3,3546,,0.11,2,2,0.16,2.2,38.6
20240306,6,1,4,3620,,0.03,3,1,0.17,11.7,33.3
20240306,6,1,5,3340,,0.17,3,6,0.19,2.7,37.8
20240306,6,1,6,3730,,0.16,3,5,0.19,0.0,0.0
20240306,6,2,1,3692,,0.01,2,1,0.16,45.4,60.6
20240306,6,2,2,3107,,0.09,3,3,0.2,0.0,40.7
20240306,6,2,3,2014,,0.07,1,2,0.17,7.6,33.3
20240306,6,2,4,3233,,0.17,5,4,0.17,5.8,41.1
20240306,6,2,5,3857,,0.22,3,5,0.12,0.0,66.6
20240306,6,2,6,3353,,0.28,4,6,0.19,0.0,0.0
20240306,6,3,1,3559,,0.09,1,1,0.15,45.4,81.8
20240306,6,3,2,3478,,0.32,4,5,0.18,14.2,60.7
20240306,6,3,3,3605,,0.17,5,2,0.17,8.7,39.1
20240306,6,3,4,3501,,0.17,2,2,0.15,6.9,62.0
20240306,6,3,5,3284,,0.25,1,4,0.2,0.0,27.0
20240306,6,3,6,3544,,0.23,3,3,0.22,0.0,4.0
20240306,6,4,1,3600,,,3,5,0.17,40.0,66.6
20240306,6,4,2,3535,,0.14,4,3,0.19,11.5,50.0
20240306,6,4,3,3697,,0.13,2,2,0.15,0.0,41.1
20240306,6,4,4,3752,,0.07,1,1,0.17,6.6,33.3
20240306,6,4,5,3268,,0.14,4,3,0.2,0.0,25.9
20240306,6,4,6,3212,,0.18,5,4,0.24,0.0,25.0
20240306,6,5,1,3462,,0.11,3,3,0.16,41.9,64.5
20240306,6,5,2,3477,,0.17,1,4,0.18,2.8,34.2
20240306,6,5,3,3620,,0.27,5,6,0.15,0.0,28.2
20240306,6,5,4,3430,,0.03,4,2,0.16,2.7,37.8
20240306,6,5,5,3548,,0.02,6,1,0.14,0.0,36.1
20240306,6,5,6,3156,,0.18,2,5,0.19,0.0,7.6
20240306,6,6,1,3850,,0.25,1,4,0.15,41.3,72.4
20240306,6,6,2,3400,,0.26,6,5,0.21,11.1,22.2
20240306,6,6,3,3587,,0.17,4,1,0.16,3.7,29.6
20240306,6,6,4,3401,,0.18,5,2,0.19,9.3,37.5
20240306,6,6,5,3461,,0.25,3,4,0.19,0.0,21.8
20240306,6,6,6,3577,,0.22,2,3,0.16,5.2,23.6
20240306,6,7,1,3617,,0.1,2,2,0.18,40.9,63.6
20240306,6,7,2,3661,,,1,5,0.19,6.0,50.0
20240306,6,7,3,3664,,0.28,3,4,0.16,10.8,43.2
20240306,6,7,4,3419,,0.1,4,2,0.23,3.4,27.5
20240306,6,7,5,3211,,0.03,5,1,0.17,0.0,26.6
20240306,6,7,6,3775,,0.13,3,3,0.16,0.0,17.9
20240306,6,8,1,3881,,,5,3,0.12,62.5,85.4
20240306,6,8,2,3370,,0.17,2,2,0.17,3.8,50.0
20240306,6,8,3,3501,,,3,3,0.15,5.2,52.6
20240306,6,8,4,3697,,0.03,1,1,0.14,22.2,61.1
20240306,6,8,5,3546,,,4,3,0.18,2.5,25.6
20240306,6,8,6,3352,,,5,3,0.16,3.2,40.7
20240306,6,9,1,3340,,,4,4,0.19,16.2,70.2
20240306,6,9,2,3430,,0.01,1,1,0.16,7.6,30.7
20240306,6,9,3,3680,,0.03,3,2,0.19,8.3,38.8
20240306,6,9,4,3535,,0.07,3,3,0.18,7.4,25.9
20240306,6,9,5,3605,,,5,4,0.17,3.2,29.0
20240306,6,9,6,3857,,,2,4,0.2,4.2,43.3
20240306,7,10,1,5075,,,2,6,0.17,60.4,81.2
20240306,7,10,2,5034,,0.0,3,1,0.19,15.1,51.5
20240306,7,10,3,4983,,0.02,1,2,0.16,18.7,70.8
20240306,7,10,4,5191,,0.17,4,4,0.16,8.8,51.1
20240306,7,10,5,5081,,0.03,5,3,0.16,2.6,28.9
20240306,7,10,6,5083,,0.23,2,5,0.13,7.1,21.4
20240306,7,11,1,5121,,,1,2,0.15,82.5,92.0
20240306,7,11,2,5029,,,4,2,0.12,25.0,77.0
20240306,7,11,3,5051,,0.16,3,1,0.16,21.7,71.7
20240306,7,11,4,4958,,,2,2,0.13,9.3,58.1
20240306,7,11,5,5181,,,6,2,0.16,7.5,32.5
20240306,7,11,6,5125,,,5,2,0.18,0.0,25.8
20240306,7,12,1,5032,,,3,6,0.15,51.6,74.1
20240306,7,12,2,5232,,0.07,4,3,0.16,0.0,40.0
20240306,7,12,3,5090,,0.0,1,1,0.17,13.8,58.3
20240306,7,12,4,5109,,0.01,5,2,0.15,4.7,33.3
20240306,7,12,5,5169,,0.11,2,4,0.18,0.0,14.2
20240306,7,12,6,5257,,0.17,6,5,0.2,0.7,14.7
20240306,7,1,1,5067,,0.19,1,4,0.13,60.8,73.9
20240306,7,1,2,5262,,0.09,4,2,0.26,0.0,66.6
20240306,7,1,3,5083,,,2,5,0.16,2.8,25.7
20240306,7,1,4,5186,,0.15,5,3,0.16,3.1,25.0
20240306,7,1,5,5178,,,3,5,0.22,0.0,0.0
20240306,7,1,6,5292,,0.01,3,1,0.24,0.0,1.3
20240306,7,2,1,5125,,,5,5,0.13,35.7,75.0
20240306,7,2,2,5068,,,1,5,0.17,25.0,66.6
20240306,7,2,3,5191,,0.06,1,2,0.15,13.6,47.7
20240306,7,2,4,5257,,0.15,3,3,0.17,4.7,28.5
20240306,7,2,5,5243,,0.25,4,4,0.2,0.0,6.3
20240306,7,2,6,5082,,0.05,2,1,0.21,0.0,27.5
20240306,7,3,1,5081,,,1,1,0.18,54.3,67.3
20240306,7,3,2,5090,,,1,1,0.15,18.6,51.1
20240306,7,3,3,5033,,,1,1,0.15,6.9,44.1
20240306,7,3,4,4959,,,1,1,0.16,30.7,79.4
20240306,7,3,5,5285,,,1,1,0.23,0.0,0.0
20240306,7,3,6,5166,,,1,1,0.18,11.1,14.8
20240306,7,4,1,5169,,0.12,1,2,0.2,16.6,44.4
20240306,7,4,2,5075,,0.12,2,2,0.18,11.7,61.7
20240306,7,4,3,5214,,0.1,3,1,0.21,0.0,28.5
20240306,7,4,4,5089,,0.35,3,4,0.17,2.3,65.1
20240306,7,4,5,5076,,0.15,3,3,0.18,0.0,30.3
20240306,7,4,6,5064,,0.12,4,2,0.19,0.0,44.1
20240306,7,5,1,5181,,0.29,4,5,0.17,18.1,40.9
20240306,7,5,2,5139,,0.22,5,4,0.16,17.8,53.5
20240306,7,5,3,5216,,0.15,2,2,0.17,6.0,33.3
20240306,7,5,4,5178,,0.18,3,3,0.22,0.0,18.5
20240306,7,5,5,4983,,0.13,1,1,0.17,22.2,50.0
20240306,7,5,6,5301,,0.18,4,3,0.19,0.0,6.7
20240306,7,6,1,5034,,0.01,3,1,0.13,71.0,92.1
20240306,7,6,2,5154,,0.09,5,2,0.18,7.6,25.6
20240306,7,6,3,5252,,0.29,2,4,0.21,0.0,20.0
20240306,7,6,4,5232,,0.25,4,3,0.17,3.0,15.1
20240306,7,6,5,5292,,0.25,2,3,0.28,0.0,0.0
20240306,7,6,6,5121,,,1,5,0.16,7.6,51.2
20240306,7,7,1,4958,,0.05,2,1,0.14,57.4,87.0
20240306,7,7,2,5243,,,4,5,0.0,0.0,0.0
20240306,7,7,3,5032,,,3,5,0.16,11.6,44.1
20240306,7,7,4,5051,,0.16,1,4,0.17,9.8,67.2
20240306,7,7,5,5262,,0.1,5,3,0.16,0.0,10.0
20240306,7,7,6,5285,,0.08,6,2,0.22,0.0,0.0
20240306,7,8,1,5029,,,3,4,0.12,70.6,86.2
20240306,7,8,2,5098,,0.04,4,2,0.17,10.0,47.5
20240306,7,8,3,5044,,0.01,5,1,0.15,13.1,44.7
20240306,7,8,4,5159,,0.1,2,3,0.18,3.5,21.4
20240306,7,8,5,5033,,0.1,1,3,0.19,7.3,17.0
20240306,7,8,6,5109,,,3,4,0.19,0.0,25.0
20240306,7,9,1,5166,,0.45,2,3,0.14,44.0,80.0
20240306,7,9,2,4959,,0.55,5,4,0.16,33.3,79.1
20240306,7,9,3,5089,,0.04,6,1,0.15,7.3,56.1
20240306,7,9,4,5216,,,3,5,0.16,18.6,51.1
20240306,7,9,5,5067,,,1,5,0.18,6.2,28.1
20240306,7,9,6,5068,,0.37,4,2,0.25,0.0,8.6
20240306,8,10,1,4050,,0.2,4,4,0.13,85.7,95.9
20240306,8,10,2,4965,,0.38,2,6,0.19,3.4,41.3
20240306,8,10,3,5079,,0.09,5,1,0.18,8.5,31.4
20240306,8,10,4,4123,,0.17,1,2,0.17,15.3,63.4
20240306,8,10,5,4893,,0.24,1,5,0.17,3.0,27.2
20240306,8,10,6,5317,,0.19,3,3,0.24,3.2,6.4
20240306,8,11,1,4208,,0.23,4,3,0.16,75.0,94.1
20240306,8,11,2,4569,,0.39,2,5,0.17,19.5,41.4
20240306,8,11,3,4443,,0.25,5,4,0.16,9.7,63.4
20240306,8,11,4,4730,,0.02,2,1,0.19,8.0,60.0
20240306,8,11,5,4450,,0.02,1,1,0.18,4.0,52.0
20240306,8,11,6,4936,,0.03,3,2,0.19,2.9,26.4
20240306,8,12,1,4482,,0.09,2,2,0.12,80.3,96.7
20240306,8,12,2,3845,,0.13,3,4,0.19,26.0,78.0
20240306,8,12,3,4190,,0.12,4,3,0.15,18.9,59.4
20240306,8,12,4,3999,,0.08,5,1,0.17,5.7,61.5
20240306,8,12,5,4964,,0.27,6,5,0.14,2.7,54.0
20240306,8,12,6,5056,,,1,6,0.14,0.0,11.7
20240306,8,1,1,5151,,0.22,3,3,0.22,5.2,31.5
20240306,8,1,2,5194,,0.5,6,5,0.18,9.0,39.3
20240306,8,1,3,3994,,0.07,2,2,0.2,20.5,58.8
20240306,8,1,4,5277,,0.38,4,4,0.0,0.0,0.0
20240306,8,1,5,4678,,0.05,5,1,0.17,0.0,10.0
20240306,8,1,6,4965,,,1,6,0.17,0.0,16.0
20240306,8,2,1,5030,,0.11,2,3,,,
20240306,8,2,2,5019,,,5,4,0.2,9.3,43.7
20240306,8,2,3,5140,,,6,4,0.2,0.0,16.6
20240306,8,2,4,4843,,0.07,3,1,0.17,11.1,22.2
20240306,8,2,5,5317,,0.1,4,2,0.0,0.0,0.0
20240306,8,2,6,4891,,0.07,1,1,0.19,4.1,8.3
20240306,8,3,1,4443,,,1,1,0.18,52.5,95.0
20240306,8,3,2,5192,,,1,1,0.2,2.5,17.9
20240306,8,3,3,3518,,,1,1,0.18,0.0,53.8
20240306,8,3,4,4050,,,1,1,0.13,25.0,66.6
20240306,8,3,5,4993,,,1,1,0.19,4.1,29.1
20240306,8,3,6,5305,,,1,1,0.23,0.0,0.0
20240306,8,4,1,4963,,0.03,1,2,0.15,73.1,80.4
20240306,8,4,2,5182,,0.04,2,3,0.15,2.5,33.3
20240306,8,4,3,4936,,0.05,1,4,0.18,12.0,44.0
20240306,8,4,4,5314,,0.2,1,5,0.0,0.0,0.0
20240306,8,4,5,5287,,0.0,3,1,0.17,0.0,25.0
20240306,8,4,6,5079,,,3,6,0.16,0.0,9.0
20240306,8,5,1,4893,,,1,1,0.17,38.4,73.0
20240306,8,5,2,3302,,,1,1,0.2,15.3,53.8
20240306,8,5,3,4208,,,1,1,0.16,16.6,71.4
20240306,8,5,4,3845,,,1,1,0.21,25.0,70.4
20240306,8,5,5,5277,,,1,1,0.21,0.0,14.2
20240306,8,5,6,5003,,,1,1,0.17,0.0,13.5
20240306,8,6,1,4909,,0.03,2,1,0.15,40.0,60.0
20240306,8,6,2,4123,,0.08,3,2,0.17,26.8,90.2
20240306,8,6,3,5194,,0.49,5,5,0.16,8.5,34.2
20240306,8,6,4,5295,,0.09,1,3,0.0,0.0,0.0
20240306,8,6,5,4690,,0.23,5,4,0.16,15.6,28.1
20240306,8,6,6,4730,,0.08,4,2,0.21,0.0,33.3
20240306,8,7,1,4450,,0.14,1,3,0.18,54.0,86.4
20240306,8,7,2,5140,,0.09,4,2,0.18,3.8,34.6
20240306,8,7,3,5151,,,5,5,0.23,0.0,12.1
20240306,8,7,4,5305,,,3,5,0.19,0.0,0.0
20240306,8,7,5,4482,,0.16,2,4,0.15,5.2,50.0
20240306,8,7,6,5195,,0.01,2,1,0.19,0.0,11.7
20240306,8,8,1,4843,,,1,4,0.17,38.4,80.7
20240306,8,8,2,4678,,,4,4,0.15,25.0,71.4
20240306,8,8,3,4791,,,5,4,0.19,7.3,53.6
20240306,8,8,4,4190,,0.02,4,2,0.15,19.0,78.5
20240306,8,8,5,5314,,0.18,2,3,0.0,0.0,0.0
20240306,8,8,6,3518,,0.01,3,1,0.22,11.1,22.2
20240306,8,9,1,3994,,0.21,3,3,0.23,20.6,65.5
20240306,8,9,2,3528,,0.17,4,2,0.21,4.1,50.0
20240306,8,9,3,4891,,0.21,1,3,0.15,6.4,64.5
20240306,8,9,4,4963,,0.07,4,1,0.14,12.1,51.5
20240306,8,9,5,5327,,0.21,5,3,0.31,0.0,0.0
20240306,8,9,6,3302,,,2,4,0.19,0.0,12.0
20240306,10,10,1,5054,0.19,0.02,2,1,0.15,42.4,78.7
20240306,10,10,2,3812,0.26,0.09,5,3,0.16,8.1,45.9
20240306,10,10,3,3439,0.23,0.02,6,1,0.15,13.6,68.1
20240306,10,10,4,5126,0.29,0.06,1,2,0.17,9.2,35.1
20240306,10,10,5,4738,0.21,,4,4,0.16,2.7,54.0
20240306,10,10,6,4961,0.23,0.02,3,1,0.13,3.7,48.1
20240306,10,11,1,4949,0.09,,1,4,0.16,63.0,93.4
20240306,10,11,2,4546,0.12,,5,4,0.17,20.4,86.3
20240306,10,11,3,5219,0.18,,2,4,0.15,12.5,43.7
20240306,10,11,4,4930,0.15,0.11,3,1,0.16,8.8,32.3
20240306,10,11,5,3900,0.15,0.23,3,3,0.16,9.3,51.1
20240306,10,11,6,4498,0.14,0.17,4,2,0.16,14.8,29.7
20240306,10,12,1,4851,0.08,,1,1,0.14,65.3,86.5
20240306,10,12,2,3635,0.15,,1,1,0.14,27.7,74.0
20240306,10,12,3,3257,0.11,,1,1,0.13,40.0,60.0
20240306,10,12,4,4528,0.09,,1,1,0.14,13.7,66.6
20240306,10,12,5,4236,0.15,,1,1,0.13,12.0,58.0
20240306,10,12,6,5038,0.22,,1,1,0.2,0.0,20.0
20240306,10,1,1,4528,0.13,0.01,2,1,0.12,69.5,84.7
20240306,10,1,2,4815,0.13,0.16,2,5,0.16,4.2,38.3
20240306,10,1,3,4473,0.14,0.09,2,3,0.17,10.0,60.0
20240306,10,1,4,4750,0.19,0.13,1,4,0.17,3.5,42.8
20240306,10,1,5,4258,0.19,0.05,3,2,0.21,0.0,31.9
20240306,10,1,6,3812,0.21,,3,6,0.18,0.0,32.3
20240306,10,2,1,3900,0.18,0.09,2,4,0.16,70.5,86.2
20240306,10,2,2,3257,0.21,0.15,6,5,0.13,32.0,66.0
20240306,10,2,3,4873,0.31,0.05,5,1,0.19,14.2,50.0
20240306,10,2,4,5014,0.08,,1,6,0.15,10.0,45.0
20240306,10,2,5,3804,0.27,0.08,4,3,0.16,0.0,9.0
20240306,10,2,6,4110,0.35,0.07,3,2,0.18,0.0,16.6
20240306,10,3,1,4502,0.2,0.09,1,2,0.13,62.7,94.9
20240306,10,3,2,4930,0.19,0.05,3,1,0.14,15.6,65.6
20240306,10,3,3,4919,0.36,0.54,5,6,0.16,11.5,53.8
20240306,10,3,4,3226,0.27,0.22,6,3,0.16,4.6,30.2
20240306,10,3,5,5054,0.19,0.31,4,4,0.15,12.1,39.3
20240306,10,3,6,4151,0.23,0.34,2,5,0.23,0.0,22.2
20240306,10,4,1,4702,0.16,0.01,1,1,0.15,53.1,87.2
20240306,10,4,2,4738,0.23,0.16,5,3,0.16,32.6,69.5
20240306,10,4,3,5150,0.29,0.01,3,1,0.17,11.1,33.3
20240306,10,4,4,4697,0.33,0.04,2,2,0.16,4.3,26.0
20240306,10,4,5,3566,0.29,0.04,6,2,0.22,2.5,32.5
20240306,10,4,6,4546,0.28,,4,4,0.19,2.9,44.1
20240306,10,5,1,4538,0.21,0.09,4,3,0.15,50.0,73.0
20240306,10,5,2,4236,0.24,0.09,2,3,0.11,23.0,76.9
20240306,10,5,3,4491,0.26,0.28,5,4,0.18,16.2,53.4
20240306,10,5,4,4961,0.25,0.06,1,2,0.15,17.5,72.5
20240306,10,5,5,4498,0.19,0.01,6,1,0.17,12.8,38.4
20240306,10,5,6,4815,0.24,,3,5,0.18,0.0,16.6
20240306,10,6,1,3804,0.23,0.04,4,1,0.14,35.7,78.5
20240306,10,6,2,5219,0.31,0.04,3,1,0.15,11.1,66.6
20240306,10,6,3,4627,0.21,,3,5,0.14,6.8,56.8
20240306,10,6,4,4902,0.19,0.16,2,4,0.16,17.7,42.2
20240306,10,6,5,4025,0.19,0.13,1,3,0.17,1.8,56.3
20240306,10,6,6,3635,0.21,0.08,4,2,0.19,0.0,44.7
