hd,jcd,rno,lane,racer_id,st,tenji_st,course_avg_st,st_rank,power_lane
20240326,03,10,1,3473,0.18,,0.14,1,12.34
20240326,03,10,2,4601,0.31,,0.13,1,16.555
20240326,03,10,3,4835,0.37,,0.17,1,14.797
20240326,03,10,4,4976,0.31,,0.18,1,16.410999999999998
20240326,03,10,5,4822,0.34,,0.21,1,11.359
20240326,03,10,6,5234,0.22,,0.18,1,14.44
20240326,03,11,1,4769,0.14,0.03,0.12,1,14.344
20240326,03,11,2,4133,0.24,0.06,0.15,2,15.201
20240326,03,11,3,4610,0.22,0.09,0.17,3,15.724999999999998
20240326,03,11,4,4967,0.19,0.27,0.13,6,429496742.538
20240326,03,11,5,5221,0.15,0.17,0.13,5,16.578
20240326,03,11,6,4679,0.19,0.13,0.2,4,13.698999999999998
20240326,03,12,1,4509,0.08,0.14,0.15,6,429496745.523
20240326,03,12,2,5018,0.19,0.13,0.17,5,15.431999999999999
20240326,03,12,3,4068,0.12,0.11,0.16,4,17.137
20240326,03,12,4,4543,0.17,0.0005,0.21,3,15.241999999999999
20240326,03,12,5,4652,0.23,0.0001,0.16,1,14.206000000000001
20240326,03,12,6,4792,0.22,0.0002,0.2,2,15.453000000000001
20240326,03,1,1,3812,0.3,0.16,0.13,3,12.997999999999998
20240326,03,1,2,4023,0.23,0.24,0.18,5,9.786
20240326,03,1,3,4113,0.18,0.16,0.19,3,12.295999999999998
20240326,03,1,4,5300,0.36,0.01,0.23,1,11.062000000000001
20240326,03,1,5,5290,0.21,0.09,0.18,2,13.917000000000002
20240326,03,1,6,4563,0.27,0.18,0.21,4,10.347999999999999
20240326,03,2,1,4005,0.26,,0.14,1,13.498
20240326,03,2,2,5221,0.25,,0.15,1,16.977999999999998
20240326,03,2,3,4728,0.3,,0.18,1,15.13
20240326,03,2,4,4161,0.29,,0.14,1,11.641
20240326,03,2,5,4995,0.4,,0.21,1,12.757
20240326,03,2,6,5137,0.44,,0.17,1,14.101
20240326,03,3,1,4835,0.17,0.0002,0.19,1,14.797
20240326,03,3,2,3303,0.16,0.06,0.18,2,14.828999999999999
20240326,03,3,3,3436,0.13,0.08,0.13,3,16.378999999999998
20240326,03,3,4,3869,0.21,0.21,0.21,5,13.142999999999999
20240326,03,3,5,4133,0.18,0.41,0.16,6,429496744.401
20240326,03,3,6,5210,0.21,0.17,0.17,4,13.318
20240326,03,4,1,4792,0.16,0.13,0.14,2,15.453000000000001
20240326,03,4,2,3473,0.11,0.02,0.16,1,12.34
20240326,03,4,3,3516,0.17,0.18,0.18,3,12.184999999999999
