hd,jcd,rno,lane,racer_id,racer_name,decision4,course_first_rate,course_3rd_rate,course_avg_st,tenji_st,tenji_sec,tenji_rank,st_rank,motor_rate2,motor_rate3,boat_rate2,boat_rate3,wind_speed_m,wave_height_cm,kimarite_makuri,kimarite_sashi,kimarite_makuri_sashi,kimarite_nuki,power_lane,power_inner,power_outer,outer_over_inner,dash_attack_flag,is_strong_wind,is_crosswind
20240225,1,10,1,4988,牟田 奨太,NIGE,47.0,76.4,0.14,0.18,6.81,4,4,31.03,37.93,46.0,58.0,1.0,1.0,0.0,0.0,0.0,2.0,11.988999999999999,12.226333333333331,12.081333333333333,-0.1449999999999978,0,0,0
20240225,1,10,2,4058,野末 智一,NIGE,11.7,62.7,0.17,0.11,6.91,5,3,29.03,45.16,39.02,53.66,1.0,1.0,0.0,4.0,0.0,1.0,12.082999999999998,12.226333333333331,12.081333333333333,-0.1449999999999978,0,0,0
20240225,1,10,3,4440,萩原 知哉,NIGE,2.9,38.2,0.17,0.18,6.77,2,4,33.33,42.42,42.31,55.77,1.0,1.0,1.0,0.0,0.0,0.0,12.606999999999998,12.226333333333331,12.081333333333333,-0.1449999999999978,0,0,0
20240225,1,10,4,4664,東口 晃,NIGE,7.4,33.3,0.17,0.19,6.79,3,5,27.59,41.38,26.92,34.62,1.0,1.0,1.0,0.0,1.0,0.0,10.665,12.226333333333331,12.081333333333333,-0.1449999999999978,0,0,0
20240225,1,10,5,5285,若林 麗,NIGE,0.0,0.0,0.23,0.0003,6.76,1,1,26.92,30.77,35.29,49.02,1.0,1.0,0.0,0.0,0.0,0.0,9.388,12.226333333333331,12.081333333333333,-0.1449999999999978,0,0,0
20240225,1,10,6,3827,今泉 徹,NIGE,0.0,11.1,0.2,0.0005,6.79,3,2,43.75,62.5,27.45,56.86,1.0,1.0,0.0,0.0,0.0,0.0,16.191,12.226333333333331,12.081333333333333,-0.1449999999999978,0,0,0
20240225,1,11,1,4566,塩田 北斗,NIGE,76.7,90.4,0.14,0.02,6.72,2,3,40.0,56.67,25.0,45.83,1.0,1.0,0.0,0.0,0.0,0.0,16.586,15.38,13.374666666666664,-2.0053333333333363,0,0,0
20240225,1,11,2,4491,田中 堅,NIGE,15.0,55.0,0.17,0.0002,6.72,2,1,41.94,51.61,25.45,41.82,1.0,1.0,2.0,4.0,0.0,0.0,15.969999999999999,15.38,13.374666666666664,-2.0053333333333363,0,0,0
20240225,1,11,3,4436,渋谷 明憲,NIGE,9.3,67.4,0.14,0.0003,6.7,1,2,32.26,38.71,31.58,36.84,1.0,1.0,0.0,1.0,2.0,1.0,13.584,15.38,13.374666666666664,-2.0053333333333363,0,0,0
20240225,1,11,4,4677,片橋 幸貴,NIGE,33.3,61.9,0.12,0.11,6.74,3,4,28.13,53.13,27.27,41.82,1.0,1.0,5.0,2.0,5.0,2.0,12.481,15.38,13.374666666666664,-2.0053333333333363,0,0,0
20240225,1,11,5,3838,伊藤 啓三,NIGE,3.5,21.4,0.12,0.15,6.92,4,5,32.14,46.43,36.96,63.04,1.0,1.0,0.0,0.0,1.0,0.0,13.212,15.38,13.374666666666664,-2.0053333333333363,0,0,0
20240225,1,11,6,4788,小池 哲也,NIGE,0.0,40.0,0.15,0.11,6.7,1,4,34.29,54.29,38.6,64.91,1.0,1.0,0.0,0.0,0.0,0.0,14.431,15.38,13.374666666666664,-2.0053333333333363,0,0,0
20240225,1,12,1,3966,作間 章,NIGE,51.5,79.6,0.16,0.16,6.82,3,3,55.17,65.52,30.19,50.94,1.0,1.0,0.0,0.0,0.0,2.0,20.423,17.732,143165588.96633333,143165571.23433334,0,0,0
20240225,1,12,2,4872,山下 流心,NIGE,17.0,68.2,0.15,0.04,6.83,4,1,44.12,64.71,43.86,54.39,1.0,1.0,0.0,7.0,0.0,0.0,16.941999999999997,17.732,143165588.96633333,143165571.23433334,0,0,0
20240225,1,12,3,4594,谷川 祐一,NIGE,11.3,56.6,0.15,0.09,6.87,5,2,39.47,39.47,18.37,48.98,1.0,1.0,1.0,2.0,3.0,0.0,15.831,17.732,143165588.96633333,143165571.23433334,0,0,0
20240225,1,12,4,3713,伊藤 誠二,NIGE,23.2,65.1,0.12,0.25,6.83,4,4,20.59,47.06,30.77,48.08,1.0,1.0,6.0,2.0,2.0,0.0,9.822999999999999,17.732,143165588.96633333,143165571.23433334,0,0,0
20240225,1,12,5,4700,金子 和之,NIGE,14.2,51.4,0.2,0.28,6.73,2,6,33.33,43.33,31.37,52.94,1.0,1.0,0.0,0.0,4.0,1.0,429496743.081,17.732,143165588.96633333,143165571.23433334,0,0,0
20240225,1,12,6,4653,小野 達哉,NIGE,5.1,35.9,0.15,0.26,6.69,1,5,33.33,54.55,39.34,52.46,1.0,1.0,0.0,0.0,2.0,0.0,13.995,17.732,143165588.96633333,143165571.23433334,0,0,0
20240225,1,1,1,3414,加瀬 智宏,SASHI,43.3,80.0,0.12,,,1,1,3.45,6.9,24.44,46.67,1.0,1.0,0.0,0.0,0.0,0.0,4.351,10.365,12.443,2.0779999999999994,0,0,0
20240225,1,1,2,4436,渋谷 明憲,SASHI,13.0,63.0,0.15,,,1,1,32.26,38.71,31.58,36.84,1.0,1.0,0.0,6.0,0.0,0.0,13.684,10.365,12.443,2.0779999999999994,0,0,0
20240225,1,1,3,3339,泉 具巳,SASHI,17.8,67.8,0.13,,,1,1,32.14,50.0,29.17,37.5,1.0,1.0,3.0,0.0,2.0,0.0,13.06,10.365,12.443,2.0779999999999994,0,0,0
20240225,1,1,4,3400,樋江井 愼祐,SASHI,0.0,23.0,0.17,,,1,1,23.68,50.0,36.73,53.06,1.0,1.0,0.0,0.0,0.0,0.0,9.886000000000001,10.365,12.443,2.0779999999999994,,0,0
20240225,1,1,5,4988,牟田 奨太,SASHI,5.2,28.9,0.13,,,1,1,31.03,37.93,46.0,58.0,1.0,1.0,1.0,0.0,1.0,0.0,12.289,10.365,12.443,2.0779999999999994,0,0,0
20240225,1,1,6,3448,高山 秀雄,SASHI,0.0,15.1,0.18,,,1,1,40.74,55.56,14.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,15.154,10.365,12.443,2.0779999999999994,0,0,0
20240225,1,2,1,4440,萩原 知哉,NIGE,23.3,70.0,0.15,0.05,6.73,1,1,33.33,42.42,42.31,55.77,0.0,0.0,0.0,0.0,0.0,1.0,12.906999999999998,15.077333333333334,14.631666666666668,-0.445666666666666,0,0,0
20240225,1,2,2,4700,金子 和之,NIGE,19.4,61.1,0.19,0.11,6.8,4,4,33.33,43.33,31.37,52.94,0.0,0.0,1.0,5.0,0.0,0.0,13.681,15.077333333333334,14.631666666666668,-0.445666666666666,0,0,0
20240225,1,2,3,3161,古場 輝義,NIGE,5.0,57.6,0.17,0.1,6.73,1,3,50.0,65.63,23.64,38.18,0.0,0.0,0.0,2.0,1.0,0.0,18.644,15.077333333333334,14.631666666666668,-0.445666666666666,0,0,0
20240225,1,2,4,5285,若林 麗,NIGE,0.0,20.0,0.2,0.11,6.77,3,4,26.92,30.77,35.29,49.02,0.0,0.0,0.0,0.0,0.0,0.0,9.088,15.077333333333334,14.631666666666668,-0.445666666666666,0,0,0
