hd,jcd,rno,title,decision,weather_sky,wind_dir,wind_speed_m,wave_height_cm,label_3t
20240101,6,1,静岡新聞社・静岡放送 NewYear's Cup,まくり,晴,3,6.0,3.0,4-1-5
20240101,6,2,静岡新聞社・静岡放送 NewYear's Cup,まくり,晴,5,6.0,3.0,3-1-2
20240101,6,3,静岡新聞社・静岡放送 NewYear's Cup,差し,晴,3,5.0,3.0,2-1-6
20240101,6,4,静岡新聞社・静岡放送 NewYear's Cup,差し,晴,3,5.0,3.0,5-4-3
20240101,6,5,静岡新聞社・静岡放送 NewYear's Cup,逃げ,晴,3,5.0,2.0,1-3-4
20240101,6,6,静岡新聞社・静岡放送 NewYear's Cup,抜き,晴,3,4.0,2.0,6-1-2
20240101,6,7,静岡新聞社・静岡放送 NewYear's Cup,抜き,晴,3,3.0,1.0,1-4-5
20240101,6,8,静岡新聞社・静岡放送 NewYear's Cup,逃げ,晴,3,3.0,1.0,1-3-5
20240101,6,9,静岡新聞社・静岡放送 NewYear's Cup,抜き,晴,3,3.0,1.0,3-4-5
20240101,6,10,静岡新聞社・静岡放送 NewYear's Cup,逃げ,晴,3,4.0,2.0,1-2-4
20240101,6,11,静岡新聞社・静岡放送 NewYear's Cup,逃げ,晴,3,4.0,2.0,1-6-3
20240101,6,12,静岡新聞社・静岡放送 NewYear's Cup,逃げ,晴,3,3.0,1.0,1-2-6
20240101,7,1,中日スポーツ杯争奪 新春特別覇者決定戦,恵まれ,晴,1,3.0,1.0,3-6-5
20240101,7,2,中日スポーツ杯争奪 新春特別覇者決定戦,逃げ,晴,3,2.0,1.0,1-5-6
20240101,7,3,中日スポーツ杯争奪 新春特別覇者決定戦,逃げ,晴,3,3.0,1.0,1-5-3
20240101,7,4,中日スポーツ杯争奪 新春特別覇者決定戦,逃げ,晴,1,3.0,1.0,1-3-4
20240101,7,5,中日スポーツ杯争奪 新春特別覇者決定戦,逃げ,晴,1,3.0,1.0,1-4-2
20240101,7,6,中日スポーツ杯争奪 新春特別覇者決定戦,逃げ,晴,1,3.0,1.0,1-2-6
20240101,7,7,中日スポーツ杯争奪 新春特別覇者決定戦,まくり,晴,1,3.0,1.0,4-6-1
20240101,7,8,中日スポーツ杯争奪 新春特別覇者決定戦,逃げ,晴,1,3.0,1.0,1-4-2
20240101,7,9,中日スポーツ杯争奪 新春特別覇者決定戦,まくり,晴,1,3.0,1.0,5-2-3
20240101,7,10,中日スポーツ杯争奪 新春特別覇者決定戦,差し,晴,1,3.0,1.0,5-3-1
20240101,7,11,中日スポーツ杯争奪 新春特別覇者決定戦,逃げ,晴,1,3.0,1.0,1-3-2
20240101,7,12,中日スポーツ杯争奪 新春特別覇者決定戦,逃げ,晴,1,3.0,1.0,1-5-4
20240101,8,1,中日スポーツ金杯争奪2024新春特別競走,抜き,晴,13,5.0,4.0,6-1-3
20240101,8,2,中日スポーツ金杯争奪2024新春特別競走,逃げ,晴,13,5.0,4.0,1-3-2
20240101,8,3,中日スポーツ金杯争奪2024新春特別競走,まくり,晴,13,5.0,4.0,2-5-3
20240101,8,4,中日スポーツ金杯争奪2024新春特別競走,逃げ,晴,13,5.0,4.0,1-2-5
20240101,8,5,中日スポーツ金杯争奪2024新春特別競走,まくり差し,晴,13,5.0,4.0,5-4-1
20240101,8,6,中日スポーツ金杯争奪2024新春特別競走,差し,晴,13,5.0,4.0,2-5-6
20240101,8,7,中日スポーツ金杯争奪2024新春特別競走,逃げ,晴,13,5.0,4.0,1-3-5
20240101,8,8,中日スポーツ金杯争奪2024新春特別競走,まくり,晴,13,4.0,3.0,5-3-1
20240101,8,9,中日スポーツ金杯争奪2024新春特別競走,逃げ,晴,13,4.0,3.0,1-5-3
20240101,8,10,中日スポーツ金杯争奪2024新春特別競走,逃げ,晴,13,4.0,3.0,1-4-6
20240101,8,11,中日スポーツ金杯争奪2024新春特別競走,まくり差し,晴,13,4.0,3.0,4-1-2
