hd,jcd,rno,lane,regno,st,tenji_st,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240131,01,7,2,5220,0.17,0.03,16,1,0.19,20.0,60.0
20240131,01,7,3,4822,0.18,0.06,12,4,0.16,9.3,59.3
20240131,01,7,4,5222,0.15,0.0003,9,39,0.14,9.3,55.8
20240131,01,7,5,3692,0.17,0.02,24,39,0.14,0.0,25.0
20240131,01,7,6,5020,0.21,0.04,17,2,0.18,6.2,18.7
20240131,01,8,1,4370,0.14,0.07,21,5,0.14,73.2,85.7
20240131,01,8,2,3839,0.16,0.08,23,6,0.16,9.0,43.1
20240131,01,8,3,3578,0.14,0.15,25,13,0.2,2.5,35.9
20240131,01,8,4,4821,0.13,0.12,2,10,0.2,8.8,55.8
20240131,01,8,5,3563,0.25,0.18,24,16,0.17,4.5,43.1
20240131,01,8,6,4902,0.23,0.12,12,10,0.19,2.5,20.5
20240131,01,9,1,3907,0.22,0.04,15,2,0.17,68.7,83.3
20240131,01,9,2,4293,0.22,0.01,17,39,0.15,14.2,48.5
20240131,01,9,3,4114,0.19,0.05,21,3,0.15,8.3,45.8
20240131,01,9,4,5070,0.21,0.15,17,13,0.16,5.0,15.0
20240131,01,9,5,4506,0.18,0.29,15,27,0.14,19.0,52.3
20240131,01,9,6,4626,0.17,0.1,17,8,0.2,0.0,15.6
20240131,02,10,1,3445,0.14,,49,39,0.17,52.6,84.2
20240131,02,10,2,4601,0.21,,49,39,0.13,25.6,61.5
20240131,02,10,3,4674,0.2,,49,39,0.15,7.8,55.2
20240131,02,10,4,3327,0.24,,49,39,0.16,4.4,46.2
20240131,02,10,5,4700,0.23,,49,39,0.2,14.2,51.4
20240131,02,10,6,4917,0.21,,49,39,0.15,0.0,22.2
20240131,02,11,1,4109,0.13,0.09,20,7,0.13,62.0,92.0
20240131,02,11,2,5120,0.15,0.23,25,21,0.14,3.2,48.3
20240131,02,11,3,4635,0.09,0.05,25,3,0.11,22.5,58.0
20240131,02,11,4,4150,0.16,0.06,24,4,0.13,20.6,65.5
20240131,02,11,5,3434,0.16,0.03,19,1,0.18,3.2,41.9
20240131,02,11,6,4488,0.19,0.07,23,5,0.2,0.0,36.3
20240131,02,12,1,4532,0.16,0.16,27,14,0.13,72.5,88.2
20240131,02,12,2,3780,0.23,0.14,22,12,0.16,7.3,75.6
20240131,02,12,3,4983,0.27,0.29,17,27,0.16,18.7,70.8
20240131,02,12,4,4505,0.17,0.19,22,17,0.14,20.9,53.4
20240131,02,12,5,4324,0.15,0.29,26,27,0.15,9.8,60.7
20240131,02,12,6,4826,0.15,0.22,20,20,0.17,2.9,50.0
20240131,02,1,1,4898,0.28,0.21,4,19,0.14,30.7,46.1
20240131,02,1,2,4865,0.2,0.03,7,1,0.2,3.2,38.7
20240131,02,1,3,4567,0.29,0.16,12,14,0.18,3.4,31.0
20240131,02,1,4,5266,0.2,0.02,13,39,0.0,0.0,0.0
20240131,02,1,5,4693,0.22,0.02,12,39,0.17,0.0,54.7
20240131,02,1,6,5225,0.22,0.08,20,6,0.19,0.0,0.0
20240131,02,2,1,3882,0.12,0.09,7,7,0.17,45.2,80.9
20240131,02,2,2,5181,0.15,0.09,9,7,0.19,3.2,45.1
20240131,02,2,3,4488,0.12,0.05,15,3,0.16,15.5,73.3
20240131,02,2,4,3305,0.15,0.0006,16,39,0.14,3.8,34.6
20240131,02,2,5,3381,0.13,0.0016,8,39,0.16,6.8,36.3
20240131,02,2,6,4674,0.22,0.0013,23,39,0.15,0.0,22.8
20240131,02,3,1,3546,0.14,0.19,5,17,0.15,31.2,71.8
20240131,02,3,2,4150,0.2,0.15,14,13,0.13,19.4,66.6
20240131,02,3,3,4251,0.16,0.11,6,9,0.19,9.0,40.9
20240131,02,3,4,4410,0.12,0.03,20,1,0.14,17.5,55.0
20240131,02,3,5,3664,0.11,0.08,13,6,0.19,0.0,25.6
20240131,02,3,6,4983,0.11,0.23,8,21,0.18,0.0,37.1
20240131,02,4,1,4179,0.06,0.03,12,1,0.16,46.8,85.1
20240131,02,4,2,4826,0.09,0.0004,8,39,0.14,28.2,71.7
20240131,02,4,3,4809,0.12,0.02,14,39,0.15,21.6,62.1
20240131,02,4,4,3748,0.11,0.03,17,1,0.15,3.1,40.6
20240131,02,4,5,5206,0.1,0.26,9,24,0.18,0.0,12.2
20240131,02,4,6,3327,0.09,0.05,27,3,0.27,0.0,35.2
20240131,02,5,1,4076,0.03,0.34,19,32,0.2,56.2,77.0
20240131,02,5,2,4567,0.11,0.11,9,9,0.2,0.0,40.0
20240131,02,5,3,4917,0.08,0.13,11,11,0.15,5.7,25.7
20240131,02,5,4,4532,0.14,0.04,15,2,0.16,14.0,60.0
20240131,02,5,5,4973,0.16,0.04,13,2,0.18,2.7,22.2
20240131,02,5,6,4635,0.09,0.0001,23,39,0.1,7.4,33.3
20240131,02,6,1,3992,0.28,0.22,16,20,0.16,55.5,83.3
20240131,02,6,2,4324,0.22,0.31,9,29,0.14,17.0,60.9
20240131,02,6,3,5181,0.18,0.12,16,10,0.17,7.4,22.2
20240131,02,6,4,3445,0.19,0.37,16,34,0.16,21.8,62.5
20240131,02,6,5,4865,0.17,0.31,18,29,0.18,6.4,22.5
20240131,02,6,6,5120,0.21,0.31,19,29,0.17,0.0,44.4
20240131,02,7,1,4505,0.06,0.07,21,5,0.14,77.5,93.8
20240131,02,7,2,3722,0.14,0.0003,14,39,0.16,6.0,36.3
20240131,02,7,3,3546,0.18,0.0009,21,39,0.16,2.2,38.6
20240131,02,7,4,4846,0.22,0.01,21,39,0.15,0.0,22.5
20240131,02,7,5,3305,0.17,0.13,31,11,0.16,3.3,13.3
20240131,02,7,6,5300,0.36,0.39,23,36,0.2,0.0,3.6
20240131,02,8,1,3381,0.24,0.0006,12,39,0.14,50.0,84.3
20240131,02,8,2,4693,0.29,0.0007000000000000001,23,39,0.19,12.2,39.0
20240131,02,8,3,3664,0.29,0.05,27,3,0.16,10.8,43.2
20240131,02,8,4,4179,0.18,0.02,27,39,0.17,9.3,53.4
20240131,02,8,5,3780,,0.03,49,1,0.15,16.9,62.2
20240131,02,8,6,4054,0.17,0.09,19,7,0.16,4.0,28.0
20240131,02,9,1,4640,0.13,,49,39,0.13,74.0,90.7
20240131,02,9,2,4809,0.15,,49,39,0.17,11.3,68.1
20240131,02,9,3,4076,0.17,,49,39,0.18,17.3,63.0
20240131,02,9,4,3882,0.13,,49,39,0.17,9.5,50.0
20240131,02,9,5,3436,0.15,,49,39,0.13,0.0,38.4
20240131,02,9,6,4251,0.2,,49,39,0.23,0.0,15.7
20240131,03,10,1,3226,0.15,0.09,28,7,0.16,35.1,67.5
20240131,03,10,2,4311,0.14,0.08,25,6,0.14,27.2,75.0
20240131,03,10,3,4572,0.09,0.27,26,25,0.14,6.5,58.7
20240131,03,10,4,3643,0.18,0.06,20,4,0.17,9.3,44.1
20240131,03,10,5,3313,0.23,0.11,24,9,0.2,0.0,14.7
20240131,03,10,6,4093,0.25,0.07,27,5,0.25,0.0,14.2
20240131,03,11,1,3629,0.05,0.22,23,20,0.12,57.5,85.0
20240131,03,11,2,4077,0.11,0.14,27,12,0.19,8.0,42.0
20240131,03,11,3,4928,0.08,0.24,33,22,0.13,38.7,74.1
20240131,03,11,4,3105,0.11,0.07,30,5,0.16,11.1,44.4
20240131,03,11,5,4880,0.13,0.28,34,26,0.14,0.0,29.6
20240131,03,11,6,3863,0.12,0.25,28,23,0.19,2.9,23.5
20240131,03,12,1,3473,0.14,0.15,33,13,0.14,41.2,74.2
20240131,03,12,2,4067,0.23,0.15,32,13,0.19,17.0,70.7
20240131,03,12,3,4624,0.16,0.02,30,39,0.15,25.0,62.5
20240131,03,12,4,4124,0.19,0.0001,31,39,0.17,8.5,72.3
20240131,03,12,5,3796,0.24,0.2,33,18,0.18,2.3,41.8
20240131,03,12,6,4948,0.19,0.0002,24,39,0.18,0.0,21.9
20240131,03,1,1,3508,0.24,0.0005,2,39,0.17,45.7,74.2
20240131,03,1,2,3967,0.28,0.08,18,6,0.17,2.4,46.3
20240131,03,1,3,3596,0.33,0.14,3,12,0.15,9.0,48.4
20240131,03,1,4,5290,0.29,0.0,9,39,0.22,0.0,0.0
20240131,03,1,5,5292,0.32,0.0013,11,39,0.28,0.0,0.0
20240131,03,1,6,3277,0.31,0.0011,19,39,0.17,0.0,13.6
20240131,03,2,1,3863,0.13,0.0003,17,39,0.12,40.9,86.3
20240131,03,2,2,5048,0.14,0.1,11,8,0.18,7.5,60.0
20240131,03,2,3,3933,0.18,0.21,5,19,0.17,6.9,62.5
20240131,03,2,4,4615,0.22,0.14,14,12,0.19,3.0,39.3
20240131,03,2,5,4077,0.23,0.07,20,5,0.18,3.8,19.2
20240131,03,2,6,5061,0.19,0.03,11,1,0.15,0.0,15.0
20240131,03,3,1,4113,0.31,0.2,8,18,0.17,45.9,78.3
20240131,03,3,2,4728,0.28,0.31,13,29,0.18,21.0,57.8
20240131,03,3,3,5012,0.28,0.12,3,10,0.14,11.4,54.2
20240131,03,3,4,3812,0.26,0.06,4,4,0.17,6.2,56.2
20240131,03,3,5,4311,0.29,0.05,2,3,0.15,11.3,52.2
20240131,03,3,6,4068,0.2,0.12,4,10,0.16,0.0,33.3
20240131,03,4,1,5090,0.09,0.02,12,39,0.15,35.4,67.7
20240131,03,4,2,3973,0.07,0.27,15,25,0.2,7.1,42.8
20240131,03,4,3,3643,0.02,0.06,11,4,0.15,7.1,54.7
20240131,03,4,4,4572,0.08,0.12,9,10,0.13,5.4,43.6
20240131,03,4,5,3629,0.07,0.19,5,17,0.11,12.8,30.7
20240131,03,4,6,3690,0.14,0.19,10,17,0.19,0.0,26.3
20240131,03,5,1,4142,0.18,0.11,32,9,0.16,60.7,96.4
20240131,03,5,2,4880,0.19,0.31,24,29,0.13,17.8,67.8
20240131,03,5,3,4486,0.18,0.15,39,13,0.14,18.1,63.6
20240131,03,5,4,5292,0.16,0.01,23,39,0.26,0.0,0.0
20240131,03,5,5,3226,0.11,0.0001,21,39,0.16,2.8,20.0
20240131,03,5,6,3850,0.12,0.05,8,3,0.16,0.0,5.0
20240131,03,6,1,4093,0.23,0.16,14,14,0.17,29.4,64.7
20240131,03,6,2,3313,0.18,0.0001,9,39,0.16,6.9,44.8
20240131,03,6,3,3105,0.25,0.01,17,39,0.17,10.4,60.4
20240131,03,6,4,3933,0.26,0.03,12,1,0.17,3.7,59.2
20240131,03,6,5,5048,0.32,0.21,11,19,0.2,2.7,38.8
20240131,03,6,6,5290,0.32,0.28,13,26,0.19,0.0,1.1
20240131,03,7,1,3277,0.11,0.03,19,1,0.18,27.5,72.4
20240131,03,7,2,5012,0.09,0.11,18,9,0.13,20.0,65.7
20240131,03,7,3,4966,0.08,0.06,20,4,0.13,29.2,73.1
20240131,03,7,4,4928,0.08,0.04,23,2,0.14,8.5,60.0
20240131,03,7,5,4615,0.14,0.14,27,12,0.19,0.0,44.1
20240131,03,7,6,4113,0.19,0.19,19,17,0.18,0.0,8.0
20240131,03,8,1,5061,0.18,0.18,22,16,0.19,11.7,41.1
20240131,03,8,2,4919,0.18,0.21,20,19,0.18,17.2,72.4
20240131,03,8,3,3812,0.13,0.0003,18,39,0.15,12.8,41.0
20240131,03,8,4,3911,0.14,0.01,14,39,0.16,6.9,51.7
20240131,03,8,5,3973,0.31,0.0005,22,39,0.22,0.0,21.9
20240131,03,8,6,4728,0.06,0.17,20,15,0.19,0.0,22.5
20240131,03,9,1,4068,0.1,0.21,27,19,0.17,42.8,85.7
20240131,03,9,2,4486,0.13,0.38,23,35,0.16,17.1,71.4
20240131,03,9,3,4142,0.21,0.28,38,26,0.18,2.3,60.4
20240131,03,9,4,3508,0.24,0.23,48,21,0.18,0.0,39.4
20240131,03,9,5,3141,0.21,0.13,30,11,0.2,2.4,19.5
20240131,03,9,6,5090,0.21,0.32,47,30,0.18,3.8,11.5
20240131,05,10,1,4472,0.11,0.11,14,9,0.16,71.8,90.6
20240131,05,10,2,3826,0.11,0.09,18,7,0.13,17.6,66.6
20240131,05,10,3,3461,0.15,0.21,27,19,0.18,6.0,39.3
20240131,05,10,4,3718,0.31,0.16,23,14,0.19,0.0,21.0
20240131,05,10,5,4754,0.19,0.08,22,6,0.17,6.8,56.8
20240131,05,10,6,5066,0.22,0.12,21,10,0.15,4.1,45.8
20240131,05,11,1,4086,0.19,0.23,26,21,0.14,58.5,85.3
20240131,05,11,2,5194,0.17,0.09,25,7,0.18,9.0,39.3
20240131,05,11,3,3713,0.22,0.12,21,10,0.14,13.1,50.0
20240131,05,11,4,4209,0.22,0.18,20,16,0.17,5.8,54.9
20240131,05,11,5,5047,0.25,0.01,24,39,0.17,17.3,39.1
20240131,05,11,6,4828,0.24,0.0008,20,39,0.18,2.4,31.7
20240131,05,12,1,4290,0.11,0.11,20,9,0.14,65.9,90.9
20240131,05,12,2,3995,0.15,0.0006,16,39,0.13,24.2,69.7
20240131,05,12,3,4664,0.21,0.0014000000000000002,22,39,0.18,13.3,40.0
20240131,05,12,4,4345,0.14,0.09,22,7,0.15,7.1,46.4
20240131,05,12,5,4843,0.11,0.04,21,2,0.17,19.3,45.1
20240131,05,12,6,4037,0.17,0.24,16,22,0.18,3.4,17.2
20240131,05,1,1,3175,0.22,0.13,11,11,0.17,20.0,74.2
20240131,05,1,2,4692,0.12,0.16,14,14,0.13,21.9,60.9
20240131,05,1,3,4453,0.23,0.22,25,20,0.14,0.0,15.7
20240131,05,1,4,4608,0.21,0.12,15,10,0.17,11.7,61.7
20240131,05,1,5,3713,0.23,0.09,17,7,0.12,6.5,32.6
20240131,05,1,6,5320,0.28,0.15,21,13,0.17,0.0,0.0
20240131,05,2,1,3693,0.14,0.15,18,13,0.18,18.7,65.6
20240131,05,2,2,4457,0.12,0.1,15,8,0.17,0.0,44.0
20240131,05,2,3,5262,0.15,0.23,24,21,0.13,0.0,60.0
20240131,05,2,4,4086,0.19,0.11,23,9,0.15,6.6,66.6
20240131,05,2,5,4037,0.23,0.05,20,3,0.2,6.8,31.8
20240131,05,2,6,3718,0.29,0.06,22,4,0.21,0.0,15.6
20240131,05,3,1,3461,0.32,0.05,20,3,0.14,24.2,69.7
20240131,05,3,2,4066,0.24,0.09,16,7,0.17,11.1,72.2
20240131,05,3,3,4987,0.18,0.01,16,39,0.19,4.3,17.3
20240131,05,3,4,4290,0.09,0.17,24,15,0.12,11.6,41.8
20240131,05,3,5,4813,0.12,0.0003,17,39,0.21,0.0,36.8
20240131,05,3,6,4945,0.09,0.0006,14,39,0.13,3.1,34.3
20240131,05,4,1,5047,0.15,0.18,19,16,0.14,52.3,80.9
20240131,05,4,2,4448,0.12,0.17,22,15,0.16,23.3,83.3
20240131,05,4,3,3294,0.11,0.14,22,12,0.15,2.5,17.5
20240131,05,4,4,5066,0.07,0.23,20,21,0.12,12.9,54.8
20240131,05,4,5,4845,0.12,0.13,9,11,0.17,0.0,29.2
20240131,05,4,6,4660,0.13,0.28,23,26,0.19,0.0,16.6
20240131,05,5,1,4152,0.21,0.12,25,10,0.16,42.1,76.3
20240131,05,5,2,4281,0.23,0.16,22,14,0.17,8.3,47.2
20240131,05,5,3,4262,0.13,0.04,17,2,0.12,34.0,78.7
20240131,05,5,4,4664,0.07,0.01,19,39,0.17,7.4,33.3
20240131,05,5,5,5194,0.18,0.03,26,1,0.16,3.1,12.5
20240131,05,5,6,3826,0.11,0.06,6,4,0.15,0.0,40.5
20240131,05,6,1,4692,0.13,0.04,19,2,0.12,36.8,73.6
20240131,05,6,2,4472,0.19,0.01,17,39,0.15,33.9,77.9
20240131,05,6,3,4345,0.18,0.12,24,10,0.15,10.3,48.2
20240131,05,6,4,3693,0.31,0.01,14,39,0.2,6.6,33.3
20240131,05,6,5,4828,0.28,0.0004,15,39,0.14,15.6,53.1
20240131,05,6,6,3624,0.27,0.0006,17,39,0.18,0.0,9.0
20240131,05,7,1,4209,0.3,0.07,16,5,0.16,41.6,77.0
20240131,05,7,2,4608,0.34,0.28,16,26,0.15,22.6,71.7
20240131,05,7,3,5130,0.37,0.21,18,19,0.19,0.0,36.8
20240131,05,7,4,4987,0.28,0.21,23,19,0.14,12.0,40.0
20240131,05,7,5,4794,0.25,0.05,25,3,0.15,11.7,58.8
20240131,05,7,6,3895,0.32,0.19,18,17,0.16,0.0,7.4
20240131,05,8,1,4083,0.16,0.04,16,2,0.12,77.3,92.4
20240131,05,8,2,4813,0.21,0.22,27,20,0.21,0.0,39.2
20240131,05,8,3,4448,0.21,0.06,20,4,0.14,22.8,80.0
20240131,05,8,4,4800,0.17,0.12,17,10,0.18,5.5,11.1
20240131,05,8,5,4453,0.17,0.21,30,19,0.17,0.0,18.1
20240131,05,8,6,4843,0.17,0.05,20,3,0.19,0.0,23.0
20240131,05,9,1,4066,0.29,,49,39,0.14,45.2,86.7
20240131,05,9,2,5262,0.15,,49,39,0.26,0.0,66.6
20240131,05,9,3,5045,0.23,,49,39,0.16,21.4,71.4
20240131,05,9,4,4660,0.16,,49,39,0.19,0.0,27.0
20240131,05,9,5,4792,0.21,,49,39,0.18,3.8,30.7
20240131,05,9,6,4262,0.16,,49,39,0.15,9.6,45.1
20240131,09,10,1,5163,0.15,0.04,17,2,0.16,26.6,80.0
20240131,09,10,2,4661,0.2,0.16,20,14,0.17,11.9,73.8
20240131,09,10,3,4043,0.18,0.09,24,7,0.16,17.5,62.5
20240131,09,10,4,4470,0.33,0.18,18,16,0.16,8.0,56.0
20240131,09,10,5,4596,0.11,0.06,21,4,0.18,8.5,38.3
20240131,09,10,6,3955,0.27,0.0002,21,39,0.21,0.0,21.4
20240131,09,11,1,4808,0.14,0.001,20,39,0.15,74.0,90.0
20240131,09,11,2,4718,0.14,0.31,11,29,0.17,21.0,73.6
20240131,09,11,3,4411,0.15,0.08,26,6,0.19,13.3,66.6
20240131,09,11,4,4057,0.11,0.02,13,39,0.15,4.7,54.7
20240131,09,11,5,4234,0.13,0.0002,22,39,0.21,3.5,28.5
20240131,09,11,6,4314,0.09,0.01,18,39,0.15,5.8,17.6
20240131,09,12,1,4468,0.12,0.0001,19,39,0.12,82.2,95.5
20240131,09,12,2,4351,0.06,0.0005,15,39,0.14,11.4,62.8
20240131,09,12,3,4269,0.09,0.06,11,4,0.15,15.5,71.1
20240131,09,12,4,4195,0.1,0.01,18,39,0.14,6.0,33.3
20240131,09,12,5,4684,0.07,0.17,18,15,0.15,4.2,36.1
20240131,09,12,6,4926,0.12,0.08,6,6,0.2,3.2,41.9
20240131,09,1,1,4661,0.21,0.26,14,24,0.16,42.8,85.7
20240131,09,1,2,4234,0.2,0.3,11,28,0.21,17.2,41.3
20240131,09,1,3,5184,0.23,0.36,13,33,0.24,0.0,18.1
20240131,09,1,4,3448,0.22,0.28,15,26,0.17,2.7,40.5
20240131,09,1,5,3615,0.17,0.24,20,22,0.17,1.9,17.6
20240131,09,1,6,3372,0.14,0.2,9,18,0.2,0.0,20.0
20240131,09,2,1,2014,0.16,0.0002,15,39,0.15,16.6,66.6
20240131,09,2,2,5127,0.18,0.09,12,7,0.22,0.0,50.0
20240131,09,2,3,4631,0.1,0.03,15,1,0.14,8.7,30.4
20240131,09,2,4,5137,0.07,0.01,14,39,0.15,8.3,25.0
20240131,09,2,5,3528,0.21,0.08,18,6,0.23,0.0,8.3
20240131,09,2,6,5310,0.29,0.23,14,21,0.21,0.0,0.0
20240131,09,3,1,4632,0.09,0.0004,15,39,0.18,27.5,62.0
20240131,09,3,2,5111,0.11,0.0003,10,39,0.16,21.4,57.1
20240131,09,3,3,4625,0.14,0.07,16,5,0.15,5.8,44.1
20240131,09,3,4,4411,0.19,0.0008,33,39,0.17,8.3,45.8
20240131,09,3,5,4718,0.2,0.0009,12,39,0.16,10.2,48.7
20240131,09,3,6,4578,0.22,0.0002,24,39,0.2,0.0,18.9
20240131,09,4,1,3955,0.16,0.02,23,39,0.17,53.0,75.5
20240131,09,4,2,5007,0.17,0.18,29,16,0.18,9.3,43.7
20240131,09,4,3,4470,0.14,0.1,27,8,0.15,16.6,61.9
20240131,09,4,4,4118,0.15,0.12,22,10,0.15,12.6,60.5
20240131,09,4,5,4129,0.15,0.25,20,23,0.16,4.6,23.2
20240131,09,4,6,3702,0.21,0.11,16,9,0.2,0.0,30.4
20240131,09,5,1,4043,0.15,,49,39,0.15,73.5,92.4
20240131,09,5,2,4314,0.14,,49,39,0.15,3.4,62.0
20240131,09,5,3,3282,0.21,,49,39,0.17,5.8,50.0
20240131,09,5,4,4407,0.27,,49,39,0.17,14.5,52.0
20240131,09,5,5,3448,0.32,,49,39,0.16,0.0,14.2
20240131,09,5,6,3869,0.34,,49,39,0.18,0.0,25.0
20240131,09,6,1,4286,0.06,,49,39,0.18,42.0,82.0
20240131,09,6,2,5184,0.11,,49,39,0.23,0.0,10.0
20240131,09,6,3,5202,0.03,,49,39,0.13,16.6,45.8
20240131,09,6,4,5163,0.14,,49,39,0.15,5.1,48.7
20240131,09,6,5,5310,0.23,,49,39,0.0,0.0,0.0
20240131,09,6,6,5013,0.19,,49,39,0.2,9.0,21.2
20240131,09,7,1,4596,0.17,0.12,19,10,0.15,49.0,90.5
20240131,09,7,2,4625,0.17,0.03,15,1,0.16,6.4,32.2
20240131,09,7,3,2014,0.17,0.02,20,39,0.17,7.6,33.3
20240131,09,7,4,3615,0.16,0.07,14,5,0.14,2.5,32.5
20240131,09,7,5,4808,0.15,0.1,25,8,0.16,8.0,48.0
20240131,09,7,6,3951,0.18,0.16,22,14,0.2,0.0,27.5
20240131,09,8,1,4057,0.09,0.08,9,6,0.14,61.1,90.7
20240131,09,8,2,3528,0.15,0.09,14,7,0.21,4.1,50.0
20240131,09,8,3,4129,0.1,0.03,16,1,0.18,7.6,46.1
20240131,09,8,4,4632,0.11,0.09,28,7,0.15,12.1,51.5
20240131,09,8,5,4631,0.1,0.18,15,16,0.12,7.6,38.4
20240131,09,8,6,5111,0.16,0.16,12,14,0.14,3.4,37.9
20240131,09,9,1,4118,0.11,0.0011,23,39,0.12,74.1,96.7
20240131,09,9,2,3282,0.17,0.0007000000000000001,24,39,0.17,0.0,55.5
20240131,09,9,3,5127,0.11,0.12,14,10,0.17,5.2,31.5
20240131,09,9,4,5007,0.14,0.1,31,8,0.18,8.8,44.1
20240131,09,9,5,4578,0.11,0.0001,21,39,0.2,9.3,31.2
20240131,09,9,6,5137,0.09,0.04,24,2,0.17,0.0,3.4
20240131,13,10,1,4084,0.12,0.01,30,39,0.16,71.8,90.6
20240131,13,10,2,3852,0.14,0.09,28,7,0.15,36.1,77.7
20240131,13,10,3,3822,0.12,0.06,22,4,0.18,21.2,59.5
20240131,13,10,4,4511,0.15,0.09,29,7,0.17,5.4,51.3
20240131,13,10,5,4361,0.15,0.02,31,39,0.16,15.9,59.0
20240131,13,10,6,3024,0.09,0.0024,32,39,0.16,0.0,50.0
20240131,13,11,1,4571,0.23,0.0001,19,39,0.15,52.2,86.3
20240131,13,11,2,4243,0.09,0.0001,29,39,0.16,30.4,58.7
20240131,13,11,3,5060,0.14,0.03,28,1,0.14,20.0,65.0
20240131,13,11,4,3697,0.09,0.03,36,1,0.14,22.2,61.1
20240131,13,11,5,3873,0.22,0.08,40,6,0.16,10.8,32.4
20240131,13,11,6,4500,0.12,0.0005,33,39,0.16,0.0,23.5
20240131,13,12,1,3908,0.16,0.06,31,4,0.14,76.0,92.9
20240131,13,12,2,4654,0.19,0.01,29,39,0.14,14.7,76.4
20240131,13,12,3,4319,0.19,0.0008,34,39,0.16,5.1,41.0
