hd,jcd,rno,label_3t,win_lane
20240131,1,1,1-2-5,1
20240131,1,2,1-2-5,1
20240131,1,3,3-4-5,3
20240131,1,4,1-5-2,1
20240131,1,5,1-3-2,1
20240131,1,6,1-6-3,1
20240131,1,7,1-4-5,1
20240131,1,8,1-4-3,1
20240131,1,9,1-2-3,1
20240131,1,10,1-4-3,1
20240131,1,11,1-2-3,1
20240131,1,12,2-4-5,2
20240131,2,1,1-4-5,1
20240131,2,2,1-3-6,1
20240131,2,3,6-2-1,6
20240131,2,4,2-3-6,2
20240131,2,5,1-2-4,1
20240131,2,6,1-4-2,1
20240131,2,7,1-2-3,1
20240131,2,8,1-3-4,1
20240131,2,9,1-3-2,1
20240131,2,10,1-2-5,1
20240131,2,11,1-4-2,1
20240131,2,12,1-4-6,1
20240131,3,1,1-2-6,1
20240131,3,2,1-2-3,1
20240131,3,3,2-5-1,2
20240131,3,4,5-2-1,5
20240131,3,5,1-5-3,1
20240131,3,6,3-2-5,3
20240131,3,7,4-3-5,4
20240131,3,8,2-6-4,2
20240131,3,9,3-1-2,3
20240131,3,10,3-1-4,3
20240131,3,11,1-2-3,1
20240131,3,12,1-2-6,1
20240131,5,1,2-4-5,2
20240131,5,2,2-1-5,2
20240131,5,3,4-6-2,4
20240131,5,4,1-3-2,1
20240131,5,5,4-6-2,4
20240131,5,6,1-2-3,1
20240131,5,7,1-2-4,1
20240131,5,8,1-3-2,1
20240131,5,9,1-3-4,1
20240131,5,10,1-2-6,1
20240131,5,11,1-6-4,1
20240131,5,12,1-2-4,1
20240131,9,1,2-1-5,2
20240131,9,2,3-5-2,3
20240131,9,3,1-2-5,1
20240131,9,4,3-1-5,3
20240131,9,5,1-2-5,1
20240131,9,6,1-6-4,1
20240131,9,7,1-5-6,1
20240131,9,8,1-5-3,1
20240131,9,9,1-2-4,1
20240131,9,10,5-2-1,5
20240131,9,11,1-5-4,1
20240131,9,12,1-5-4,1
20240131,13,1,2-4-5,2
20240131,13,2,1-3-2,1
20240131,13,3,3-5-6,3
20240131,13,4,1-6-3,1
20240131,13,5,2-4-1,2
20240131,13,6,4-1-2,4
20240131,13,7,4-1-3,4
20240131,13,8,1-3-6,1
20240131,13,9,1-2-4,1
20240131,13,10,1-5-3,1
20240131,13,11,3-2-6,3
20240131,13,12,1-2-6,1
20240131,14,1,2-3-5,2
20240131,14,2,1-2-3,1
20240131,14,3,5-6-1,5
20240131,14,4,1-3-5,1
20240131,14,5,1-6-2,1
20240131,14,6,1-2-3,1
20240131,14,7,6-3-2,6
20240131,14,8,2-6-3,2
20240131,14,9,2-1-4,2
20240131,14,10,1-3-4,1
20240131,14,11,1-2-3,1
20240131,14,12,1-5-2,1
20240131,15,1,6-1-3,6
20240131,15,2,3-2-5,3
20240131,15,3,4-5-1,4
20240131,15,4,4-6-3,4
20240131,15,5,2-1-3,2
20240131,15,6,3-5-4,3
20240131,15,7,6-4-2,6
20240131,15,8,1-4-2,1
20240131,15,9,5-1-2,5
20240131,15,10,1-2-3,1
20240131,15,11,1-5-2,1
20240131,15,12,1-2-6,1
20240131,19,1,5-2-3,5
20240131,19,2,1-5-3,1
20240131,19,3,3-6-2,3
20240131,19,4,5-3-4,5
20240131,19,5,1-6-5,1
20240131,19,6,3-4-5,3
20240131,19,7,1-3-5,1
20240131,19,8,4-2-1,4
20240131,19,9,1-3-2,1
20240131,19,10,1-3-4,1
20240131,19,11,3-1-4,3
20240131,19,12,2-1-4,2
20240131,20,1,1-3-4,1
20240131,20,2,1-2-4,1
20240131,20,3,1-2-6,1
20240131,20,4,6-5-4,6
20240131,20,5,1-2-5,1
20240131,20,6,1-6-3,1
20240131,20,7,1-2-3,1
20240131,20,8,1-2-5,1
20240131,20,9,1-6-4,1
20240131,20,10,1-3-6,1
20240131,20,11,1-2-6,1
20240131,20,12,1-4-2,1
20240131,23,1,1-5-6,1
20240131,23,2,1-3-2,1
20240131,23,3,3-6-4,3
20240131,23,4,4-1-2,4
20240131,23,5,2-1-6,2
20240131,23,6,1-4-5,1
20240131,23,7,1-2-6,1
20240131,23,8,4-2-1,4
20240131,23,9,1-4-2,1
20240131,23,10,1-2-4,1
20240131,23,11,1-3-4,1
20240131,23,12,1-5-3,1
