hd,jcd,rno,label_3t,win_lane
20240314,3,1,2-1-3,2
20240314,3,2,1-5-4,1
20240314,3,3,5-4-6,5
20240314,3,4,1-3-2,1
20240314,3,5,2-5-4,2
20240314,3,6,1-2-4,1
20240314,3,7,4-2-6,4
20240314,3,8,2-4-1,2
20240314,3,9,1-5-2,1
20240314,3,10,1-2-5,1
20240314,3,11,1-2-5,1
20240314,3,12,3-1-5,3
20240314,4,1,1-2-6,1
20240314,4,2,1-4-2,1
20240314,4,3,1-6-4,1
20240314,4,4,1-3-6,1
20240314,4,5,2-3-4,2
20240314,4,6,4-5-2,4
20240314,4,7,5-2-4,5
20240314,4,8,4-1-6,4
20240314,4,9,1-4-3,1
20240314,4,10,3-1-5,3
20240314,4,11,5-4-2,5
20240314,4,12,1-2-5,1
20240314,6,1,4-1-2,4
20240314,6,2,1-2-6,1
20240314,6,3,2-4-6,2
20240314,6,4,1-4-5,1
20240314,6,5,1-6-3,1
20240314,6,6,3-1-6,3
20240314,6,7,1-3-5,1
20240314,6,8,1-4-3,1
20240314,6,9,3-1-5,3
20240314,6,10,1-3-2,1
20240314,6,11,4-1-6,4
20240314,6,12,4-1-2,4
20240314,7,1,1-2-5,1
20240314,7,2,1-3-2,1
20240314,7,3,4-2-1,4
20240314,7,4,4-1-6,4
20240314,7,5,1-3-2,1
20240314,7,6,3-5-1,3
20240314,7,7,3-2-1,3
20240314,7,8,1-3-5,1
20240314,7,9,4-5-2,4
20240314,7,10,1-2-3,1
20240314,7,11,1-5-2,1
20240314,7,12,1-5-6,1
20240314,10,1,1-2-3,1
20240314,10,2,1-4-2,1
20240314,10,3,3-2-6,3
20240314,10,4,1-4-3,1
20240314,10,5,2-1-5,2
20240314,10,6,1-2-5,1
20240314,10,7,3-2-1,3
20240314,10,8,1-4-3,1
20240314,10,9,3-4-6,3
20240314,10,10,1-4-3,1
20240314,10,11,1-2-4,1
20240314,10,12,1-2-4,1
20240314,11,1,3-1-4,3
20240314,11,2,2-1-3,2
20240314,11,3,2-4-1,2
20240314,11,4,3-4-1,3
20240314,11,5,1-2-5,1
20240314,11,6,3-1-6,3
20240314,11,7,2-4-5,2
20240314,11,8,3-5-6,3
20240314,11,9,6-3-5,6
20240314,11,10,1-2-4,1
20240314,11,11,2-3-1,2
20240314,11,12,2-5-6,2
20240314,13,1,4-5-3,4
20240314,13,2,1-2-3,1
20240314,13,3,6-2-4,6
20240314,13,4,2-1-5,2
20240314,13,5,5-1-3,5
20240314,13,6,1-3-5,1
20240314,13,7,1-2-5,1
20240314,13,8,1-2-3,1
20240314,13,9,2-1-4,2
20240314,13,10,1-6-4,1
20240314,13,11,1-2-6,1
20240314,13,12,1-2-5,1
20240314,15,1,1-2-3,1
20240314,15,2,4-5-1,4
20240314,15,3,4-1-3,4
20240314,15,4,1-4-5,1
20240314,15,5,6-2-3,6
20240314,15,6,1-4-3,1
20240314,15,7,1-5-3,1
20240314,15,8,4-2-5,4
20240314,15,9,1-5-2,1
20240314,15,10,1-3-6,1
20240314,15,11,1-4-2,1
20240314,15,12,3-1-2,3
20240314,16,1,1-4-3,1
20240314,16,2,4-2-3,4
20240314,16,3,3-1-6,3
20240314,16,4,4-5-1,4
20240314,16,5,4-1-6,4
20240314,16,6,1-3-4,1
20240314,16,7,1-5-3,1
20240314,16,8,1-5-6,1
20240314,16,9,1-6-2,1
20240314,16,10,1-5-4,1
20240314,16,11,1-2-3,1
20240314,16,12,1-2-3,1
20240314,17,1,1-2-6,1
20240314,17,2,4-5-2,4
20240314,17,3,3-6-1,3
20240314,17,4,1-4-5,1
20240314,17,5,6-4-2,6
20240314,17,6,1-2-3,1
20240314,17,7,1-4-5,1
20240314,17,8,1-3-2,1
20240314,17,9,1-2-3,1
20240314,17,10,6-2-3,6
20240314,17,11,1-2-4,1
20240314,17,12,6-2-1,6
20240314,19,1,2-5-1,2
20240314,19,2,1-3-2,1
20240314,19,3,1-2-3,1
20240314,19,4,3-6-4,3
20240314,19,5,2-1-5,2
20240314,19,6,2-3-6,2
20240314,19,7,1-6-2,1
20240314,19,8,1-4-2,1
20240314,19,9,3-1-5,3
20240314,19,10,1-3-2,1
20240314,19,11,1-3-6,1
20240314,19,12,1-3-2,1
20240314,20,1,1-2-4,1
20240314,20,2,1-3-2,1
20240314,20,3,3-6-1,3
20240314,20,4,3-6-2,3
20240314,20,5,1-3-2,1
20240314,20,6,1-6-5,1
20240314,20,7,4-5-3,4
20240314,20,8,1-4-2,1
20240314,20,9,4-5-6,4
20240314,20,10,1-2-3,1
20240314,20,11,2-3-4,2
20240314,20,12,1-6-2,1
20240314,21,1,1-2-3,1
20240314,21,2,1-4-5,1
20240314,21,3,1-4-6,1
20240314,21,4,1-3-6,1
20240314,21,5,1-3-4,1
20240314,21,6,1-3-4,1
20240314,21,7,2-1-6,2
20240314,21,8,1-2-6,1
20240314,21,9,5-1-6,5
20240314,21,10,1-2-5,1
20240314,21,11,1-4-2,1
20240314,21,12,1-2-4,1
