hd,jcd,rno,lane,regno,st,tenji_st,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240314,03,10,1,4297,0.15,0.11,69,9,0.12,82.0,90.0
20240314,03,10,2,5016,0.21,0.23,53,21,0.13,14.8,82.9
20240314,03,10,3,4453,0.14,0.01,58,41,0.14,0.0,15.7
20240314,03,10,4,3808,0.13,0.12,66,10,0.16,4.1,12.5
20240314,03,10,5,4472,0.13,0.0003,57,41,0.15,12.7,55.3
20240314,03,10,6,4358,0.26,0.0002,70,41,0.23,0.0,10.3
20240314,03,11,1,3737,0.04,0.02,56,41,0.16,66.1,88.1
20240314,03,11,2,4723,0.12,0.32,52,30,0.16,8.8,47.0
20240314,03,11,3,4861,0.11,0.23,49,21,0.16,11.7,44.1
20240314,03,11,4,5008,0.06,0.0005,64,41,0.13,10.3,51.7
20240314,03,11,5,5228,0.09,0.0005,53,41,0.15,0.0,27.0
20240314,03,11,6,5136,0.19,0.0008,65,41,0.16,6.0,36.3
20240314,03,12,1,3024,0.09,0.1,60,8,0.16,42.3,83.5
20240314,03,12,2,4134,0.14,0.32,59,30,0.17,11.9,66.6
20240314,03,12,3,4851,0.12,0.09,59,7,0.14,24.3,62.1
20240314,03,12,4,4290,0.11,0.08,60,6,0.12,11.6,41.8
20240314,03,12,5,3978,0.11,0.03,61,1,0.15,12.2,57.1
20240314,03,12,6,4793,0.16,0.16,66,14,0.15,0.0,40.8
20240314,03,1,1,2014,0.19,0.1,31,8,0.15,16.6,66.6
20240314,03,1,2,3776,0.17,0.04,33,2,0.17,10.2,55.1
20240314,03,1,3,4603,0.14,0.03,44,1,0.13,7.1,40.4
20240314,03,1,4,4453,0.18,0.12,59,10,0.17,2.4,29.2
20240314,03,1,5,5266,0.17,0.0001,39,41,0.16,0.0,0.0
20240314,03,1,6,5298,0.33,0.09,21,7,0.15,1.6,14.2
20240314,03,2,1,3708,0.05,0.0011,33,41,0.13,64.5,93.5
20240314,03,2,2,3808,0.09,0.02,42,41,0.16,6.2,46.8
20240314,03,2,3,4729,0.07,0.1,16,8,0.16,11.1,33.3
20240314,03,2,4,4861,0.09,0.08,11,6,0.17,0.0,54.5
20240314,03,2,5,3843,0.08,0.18,19,16,0.17,7.1,38.1
20240314,03,2,6,5141,0.1,0.31,23,29,0.11,0.0,27.0
20240314,03,3,1,4431,0.13,0.04,25,2,0.13,38.4,80.7
20240314,03,3,2,4976,0.19,0.14,32,12,0.18,8.8,44.1
20240314,03,3,3,5154,0.21,0.19,50,17,0.15,9.3,34.3
20240314,03,3,4,3978,0.11,0.01,26,41,0.14,29.7,75.6
20240314,03,3,5,4496,0.11,0.16,29,14,0.14,8.5,48.5
20240314,03,3,6,5016,0.21,0.0004,33,41,0.16,2.7,24.3
20240314,03,4,1,4167,0.13,,71,41,0.15,35.7,60.7
20240314,03,4,2,4472,0.12,,71,41,0.15,33.9,77.9
20240314,03,4,3,5228,0.09,,71,41,0.13,16.0,64.0
20240314,03,4,4,3517,0.06,,71,41,0.17,8.3,41.6
20240314,03,4,5,3629,0.05,,71,41,0.11,12.8,30.7
20240314,03,4,6,5006,0.12,,71,41,0.15,0.0,23.0
20240314,03,5,1,3776,0.21,,71,41,0.18,32.2,70.9
20240314,03,5,2,4537,0.25,,71,41,0.13,30.0,65.0
20240314,03,5,3,3024,0.22,,71,41,0.18,16.6,58.3
20240314,03,5,4,4358,0.29,,71,41,0.21,0.0,25.8
20240314,03,5,5,4343,0.27,,71,41,0.19,4.7,40.4
20240314,03,5,6,3935,0.28,,71,41,0.24,6.9,24.1
20240314,03,6,1,4851,0.14,0.17,55,15,0.14,65.3,86.5
20240314,03,6,2,3105,0.12,0.17,68,15,0.15,20.4,77.2
20240314,03,6,3,5070,0.17,0.16,50,14,0.21,15.0,40.0
20240314,03,6,4,4723,0.06,0.0011,46,41,0.17,14.7,41.1
20240314,03,6,5,3708,0.09,0.0015,60,41,0.18,2.7,25.0
20240314,03,6,6,3544,0.19,0.0011,54,41,0.22,0.0,4.0
20240314,03,7,1,4598,0.09,0.05,36,3,0.15,65.9,91.4
20240314,03,7,2,4603,0.09,0.09,44,7,0.16,16.1,41.9
20240314,03,7,3,5008,0.13,0.11,38,9,0.12,11.1,74.0
20240314,03,7,4,4729,0.17,0.13,21,11,0.16,14.7,50.0
20240314,03,7,5,4401,0.17,0.09,62,7,0.15,0.0,36.6
20240314,03,7,6,4496,0.14,0.01,40,41,0.14,6.2,34.3
20240314,03,8,1,4134,0.06,0.29,55,27,0.11,78.0,98.0
20240314,03,8,2,4431,0.09,0.03,55,1,0.14,8.8,41.1
20240314,03,8,3,5278,0.11,0.0004,35,41,0.24,0.0,0.0
20240314,03,8,4,3843,0.05,0.04,32,2,0.15,17.0,46.3
20240314,03,8,5,3517,0.07,0.11,63,9,0.14,11.7,47.0
20240314,03,8,6,5298,0.09,0.15,36,13,0.15,1.6,14.2
20240314,03,9,1,4824,0.05,0.05,49,3,0.15,72.7,88.6
20240314,03,9,2,3629,0.05,0.19,54,17,0.16,11.6,62.7
20240314,03,9,3,3935,0.08,0.04,56,2,0.2,9.0,45.4
20240314,03,9,4,4976,0.13,0.07,67,5,0.18,7.8,39.4
20240314,03,9,5,5141,0.03,0.13,50,11,0.11,2.2,43.1
20240314,03,9,6,5266,0.05,0.15,44,13,0.19,0.0,2.7
20240314,04,10,1,3385,0.09,0.07,22,5,0.14,54.5,78.7
20240314,04,10,2,3381,0.07,0.02,21,41,0.13,15.5,64.4
20240314,04,10,3,3075,0.05,0.11,33,9,0.13,12.1,45.4
20240314,04,10,4,3702,0.1,0.09,27,7,0.14,13.0,36.9
20240314,04,10,5,4201,0.09,0.04,29,2,0.14,9.3,44.1
20240314,04,10,6,3202,0.1,0.08,37,6,0.2,3.0,21.2
20240314,04,11,1,4306,0.25,0.0009,18,41,0.18,51.2,87.1
20240314,04,11,2,4287,0.2,0.02,25,41,0.15,22.7,68.1
20240314,04,11,3,4650,0.2,0.03,29,1,0.15,34.0,72.7
20240314,04,11,4,3576,0.21,0.01,35,41,0.16,19.6,60.7
20240314,04,11,5,4000,0.2,0.0001,24,41,0.17,2.0,35.4
20240314,04,11,6,3797,0.2,0.05,29,3,0.19,0.0,11.4
20240314,04,12,1,4759,0.09,0.07,11,5,0.16,53.1,89.3
20240314,04,12,2,4688,0.09,0.04,34,2,0.14,29.7,67.5
20240314,04,12,3,4883,0.14,0.08,28,6,0.13,17.9,66.6
20240314,04,12,4,4786,0.21,0.34,16,32,0.12,32.5,65.1
20240314,04,12,5,3473,0.1,0.1,29,8,0.18,0.0,80.0
20240314,04,12,6,4079,0.33,0.08,18,6,0.16,0.0,34.6
20240314,04,1,1,4943,0.08,0.01,23,41,0.16,22.7,63.6
20240314,04,1,2,4954,0.07,0.07,31,5,0.15,13.7,58.6
20240314,04,1,3,3516,0.21,0.07,26,5,0.18,5.5,44.4
20240314,04,1,4,3251,0.23,0.0002,30,41,0.2,5.5,57.4
20240314,04,1,5,3857,0.21,0.01,28,41,0.12,0.0,66.6
20240314,04,1,6,3939,0.2,0.0004,32,41,0.17,6.0,33.3
20240314,04,2,1,4411,0.14,0.07,36,5,0.17,68.8,88.8
20240314,04,2,2,3742,0.17,0.23,27,21,0.19,5.2,65.7
20240314,04,2,3,5133,0.15,0.0001,29,41,0.17,7.5,42.5
20240314,04,2,4,4234,0.2,0.0008,32,41,0.17,0.0,42.8
20240314,04,2,5,5332,0.33,0.0018,14,41,0.0,0.0,0.0
20240314,04,2,6,3535,0.27,0.0008,36,41,0.19,5.5,16.6
20240314,04,3,1,3202,0.08,0.0002,31,41,0.18,19.3,77.4
20240314,04,3,2,4945,0.12,0.16,21,14,0.16,10.0,50.0
20240314,04,3,3,4731,0.04,0.0001,25,41,0.14,0.0,52.6
20240314,04,3,4,3796,0.09,0.06,26,4,0.15,26.6,63.3
20240314,04,3,5,5319,0.15,0.0001,15,41,0.0,0.0,0.0
20240314,04,3,6,4648,0.11,0.0003,33,41,0.15,4.1,45.8
20240314,04,4,1,4898,0.01,0.001,19,41,0.14,30.7,46.1
20240314,04,4,2,4023,0.11,0.0004,21,41,0.18,5.2,42.1
20240314,04,4,3,3702,0.08,0.0004,31,41,0.14,15.0,60.0
20240314,04,4,4,3075,0.17,0.02,31,41,0.17,7.5,37.5
20240314,04,4,5,5300,0.11,0.0004,18,41,0.16,0.0,0.0
20240314,04,4,6,4306,0.15,0.0007000000000000001,21,41,0.18,0.0,18.5
20240314,04,5,1,4977,0.17,0.0001,22,41,0.18,58.3,91.6
20240314,04,5,2,4201,0.14,0.0008,29,41,0.16,17.5,45.0
20240314,04,5,3,3576,0.13,0.0009,25,41,0.17,11.3,54.5
20240314,04,5,4,3385,0.12,0.0004,31,41,0.17,2.7,45.9
20240314,04,5,5,3536,0.16,0.0013,30,41,0.19,0.0,23.0
20240314,04,5,6,3857,0.2,0.0014000000000000002,28,41,0.2,4.2,43.3
20240314,04,6,1,3797,0.13,0.0001,29,41,0.17,17.1,74.2
20240314,04,6,2,3273,0.15,0.02,23,41,0.16,8.0,36.0
20240314,04,6,3,4954,0.13,0.06,38,4,0.14,8.3,50.0
20240314,04,6,4,4650,0.1,0.15,30,13,0.14,16.6,66.6
20240314,04,6,5,3381,0.12,0.19,37,17,0.16,6.8,36.3
20240314,04,6,6,5332,0.09,0.05,36,3,0.18,0.0,11.7
20240314,04,7,1,3251,0.12,0.0002,25,41,0.19,54.2,93.2
20240314,04,7,2,4000,0.1,0.11,25,9,0.17,22.4,79.5
20240314,04,7,3,4945,0.06,0.0004,24,41,0.15,10.0,36.6
20240314,04,7,4,3742,0.17,0.01,29,41,0.19,0.0,36.1
20240314,04,7,5,4287,0.08,0.0003,38,41,0.15,12.7,61.7
20240314,04,7,6,5319,0.07,0.12,22,10,0.22,0.0,0.0
