hd,jcd,rno,lane,racer_id,st,tenji_st,course_avg_st,st_rank,power_lane
20240311,02,10,1,4269,0.12,0.02,0.15,3,16.691
20240311,02,10,2,3841,0.17,0.05,0.16,4,15.780999999999999
20240311,02,10,3,4308,0.17,0.0001,0.15,1,13.350999999999999
20240311,02,10,4,3746,0.17,0.0001,0.18,1,15.238
20240311,02,10,5,4053,0.16,0.17,0.16,5,12.710999999999999
20240311,02,10,6,4064,0.19,0.01,0.17,2,11.613
20240311,02,11,1,4428,0.11,0.0005,0.15,2,15.828000000000001
20240311,02,11,2,4076,0.19,0.0008,0.18,4,12.847
20240311,02,11,3,4066,0.18,0.0007000000000000001,0.15,3,12.049999999999999
20240311,02,11,4,4074,0.16,0.0001,0.14,1,14.56
20240311,02,11,5,4058,0.14,0.02,0.19,5,15.264
20240311,02,11,6,4059,0.09,0.04,0.18,6,429496743.162
20240311,02,12,1,3909,0.09,0.0008,0.12,3,13.015999999999998
20240311,02,12,2,4335,0.14,0.0004,0.12,1,14.305
20240311,02,12,3,4075,0.17,0.0005,0.14,2,11.553
20240311,02,12,4,4446,0.15,0.14,0.17,5,15.423
20240311,02,12,5,4144,0.12,0.01,0.18,4,12.475
20240311,02,12,6,4449,0.1,0.0005,0.16,2,15.527999999999999
20240311,02,1,1,3286,0.24,0.03,0.14,5,13.883999999999997
20240311,02,1,2,3602,0.22,0.0006,0.16,3,14.174000000000001
20240311,02,1,3,3542,0.25,0.0001,0.2,1,12.217
20240311,02,1,4,4039,0.21,0.0004,0.13,2,16.059
20240311,02,1,5,5315,0.19,0.07,0.0,6,429496739.31
20240311,02,1,6,3596,0.15,0.01,0.19,4,10.068999999999999
20240311,02,2,1,4429,0.17,,0.15,1,11.674000000000001
20240311,02,2,2,4053,0.18,,0.15,1,13.110999999999999
20240311,02,2,3,3507,0.21,,0.16,1,15.052
20240311,02,2,4,4057,0.16,,0.15,1,10.705
20240311,02,2,5,3081,0.22,,0.15,1,15.022
20240311,02,2,6,5259,0.23,,0.19,1,10.267000000000001
20240311,02,3,1,5103,0.3,,0.14,1,12.903999999999998
20240311,02,3,2,4058,0.2,,0.17,1,15.664
20240311,02,3,3,3911,0.16,,0.15,1,11.428
20240311,02,3,4,4639,0.18,,0.18,1,13.620999999999999
20240311,02,3,5,4076,0.29,,0.18,1,13.147
20240311,02,3,6,4069,0.32,,0.2,1,10.933000000000002
20240311,02,4,1,3583,0.15,0.08,0.17,3,11.491999999999999
20240311,02,4,2,4219,0.15,0.04,0.17,1,13.177
20240311,02,4,3,3743,0.09,0.06,0.14,2,13.401
20240311,02,4,4,4066,0.15,0.26,0.17,5,11.85
20240311,02,4,5,5290,0.19,0.55,0.18,6,429496736.358
20240311,02,4,6,4269,0.13,0.18,0.15,4,16.591
20240311,02,5,1,4064,0.1,0.27,0.14,6,429496740.813
20240311,02,5,2,4039,0.12,0.09,0.14,2,16.059
20240311,02,5,3,4111,0.14,0.08,0.16,1,15.388
20240311,02,5,4,4308,0.09,0.13,0.15,3,13.150999999999998
20240311,02,5,5,5249,0.13,0.17,0.22,5,10.175999999999998
20240311,02,5,6,3877,0.21,0.16,0.2,4,12.847
20240311,02,6,1,4059,0.11,0.0015,0.18,4,13.761999999999999
20240311,02,6,2,3081,0.13,0.001,0.17,3,14.822
20240311,02,6,3,3746,0.08,0.0008,0.16,2,15.138
20240311,02,6,4,3294,0.05,0.04,0.14,6,429496742.421
20240311,02,6,5,3841,0.14,0.02,0.2,5,15.681
20240311,02,6,6,4428,0.09,0.0001,0.14,1,15.928
20240311,02,7,1,4074,0.14,0.11,0.12,2,14.46
20240311,02,7,2,3542,0.24,0.11,0.18,2,12.117
20240311,02,7,3,4041,0.21,0.11,0.19,2,11.847
20240311,02,7,4,3911,0.13,0.09,0.16,1,11.428
20240311,02,7,5,5259,0.12,0.16,0.19,3,10.067
