hd,jcd,rno,win_lane,win_racer_id,decision
20240316,02,10,1,4024,抜き
20240316,02,11,3,4418,まくり差し
20240316,02,12,6,4337,まくり差し
20240316,02,1,2,4445,差し
20240316,02,2,1,3874,逃げ
20240316,02,3,2,4028,まくり
20240316,02,4,3,4320,まくり
20240316,02,5,1,4939,逃げ
20240316,02,6,1,4166,逃げ
20240316,02,7,2,4238,差し
20240316,02,8,2,4502,差し
20240316,02,9,5,3952,まくり差し
20240316,03,10,2,3517,差し
20240316,03,11,1,4472,抜き
20240316,03,12,1,4537,逃げ
20240316,03,1,1,4453,逃げ
20240316,03,2,1,5141,逃げ
20240316,03,3,1,4358,逃げ
20240316,03,4,3,3708,まくり差し
20240316,03,5,1,3517,抜き
20240316,03,6,6,4851,差し
20240316,03,7,1,3629,逃げ
20240316,03,8,4,5070,差し
20240316,03,9,1,3843,逃げ
20240316,06,10,3,5256,まくり
20240316,06,11,1,5112,逃げ
20240316,06,12,1,5217,逃げ
20240316,06,1,3,5196,まくり差し
20240316,06,2,2,5081,逃げ
20240316,06,3,3,5075,まくり差し
20240316,06,4,1,5267,逃げ
20240316,06,5,1,5216,逃げ
20240316,06,6,3,4980,まくり
20240316,06,7,1,5158,逃げ
20240316,06,8,1,5037,逃げ
20240316,06,9,1,5181,逃げ
20240316,08,10,1,3412,逃げ
20240316,08,11,1,4983,逃げ
20240316,08,12,1,4269,逃げ
20240316,08,1,1,3315,逃げ
20240316,08,2,1,5098,逃げ
20240316,08,3,1,5039,逃げ
20240316,08,4,1,3902,逃げ
20240316,08,5,1,3543,逃げ
20240316,08,6,3,3686,差し
20240316,08,7,4,4369,まくり
20240316,08,8,1,3401,逃げ
20240316,08,9,1,3713,逃げ
20240316,09,10,2,4713,差し
20240316,09,11,1,3931,逃げ
20240316,09,12,1,4055,逃げ
20240316,09,1,4,4979,まくり差し
20240316,09,2,1,4962,逃げ
20240316,09,3,1,3814,逃げ
20240316,09,4,5,4512,まくり差し
20240316,09,5,1,3997,逃げ
20240316,09,6,1,5013,逃げ
20240316,09,7,4,4926,まくり
20240316,09,8,3,4055,抜き
20240316,09,9,1,3319,逃げ
20240316,10,10,3,4061,まくり
20240316,10,11,1,3654,抜き
20240316,10,12,1,3780,逃げ
20240316,10,1,1,4061,逃げ
20240316,10,2,1,5042,逃げ
20240316,10,3,1,3422,逃げ
20240316,10,4,1,4529,抜き
20240316,10,5,4,4102,まくり
20240316,10,6,6,4583,差し
20240316,10,7,3,4336,まくり差し
20240316,10,8,4,4645,差し
20240316,10,9,1,3855,逃げ
20240316,11,10,1,3933,逃げ
20240316,11,11,2,4847,差し
20240316,11,12,4,3783,抜き
20240316,11,1,3,3435,まくり差し
20240316,11,2,4,4772,まくり差し
20240316,11,3,1,5044,逃げ
20240316,11,4,5,3825,まくり
20240316,11,5,2,3439,差し
20240316,11,6,1,4847,逃げ
20240316,11,7,4,5115,まくり差し
20240316,11,8,3,3892,差し
20240316,11,9,3,3339,差し
20240316,12,10,1,4189,逃げ
20240316,12,11,1,4503,逃げ
20240316,12,12,1,3999,逃げ
20240316,12,1,2,4904,差し
20240316,12,2,2,5036,まくり
20240316,12,3,1,4056,逃げ
20240316,12,4,2,4189,差し
20240316,12,5,2,3896,抜き
20240316,12,6,1,4900,逃げ
20240316,12,7,3,4757,まくり
20240316,12,8,3,3915,まくり差し
20240316,12,9,1,4084,逃げ
20240316,13,10,1,3612,逃げ
20240316,13,11,1,3436,逃げ
20240316,13,12,2,4295,まくり
20240316,13,1,1,5069,逃げ
20240316,13,2,2,5187,まくり
20240316,13,3,1,3282,逃げ
20240316,13,4,3,4743,差し
20240316,13,5,6,4460,差し
20240316,13,6,1,4579,逃げ
20240316,13,7,1,4295,逃げ
20240316,13,8,6,4385,まくり差し
20240316,13,9,1,3777,逃げ
20240316,15,10,1,4505,逃げ
20240316,15,11,1,4643,逃げ
20240316,15,12,1,4030,逃げ
20240316,15,1,1,4615,逃げ
20240316,15,2,6,4895,差し
20240316,15,3,1,4020,逃げ
20240316,15,4,1,3712,逃げ
20240316,15,5,1,4811,逃げ
20240316,15,6,3,4643,抜き
20240316,15,7,1,4351,抜き
20240316,15,8,1,4096,逃げ
20240316,15,9,1,4462,逃げ
20240316,19,10,3,4525,まくり
20240316,19,11,1,4433,逃げ
20240316,19,12,1,4499,逃げ
20240316,19,1,3,4289,まくり
20240316,19,2,1,4473,逃げ
20240316,19,3,1,4525,逃げ
20240316,19,4,4,3188,差し
20240316,19,5,1,5045,逃げ
20240316,19,6,4,4183,まくり
20240316,19,7,3,4499,まくり差し
20240316,19,8,1,5174,逃げ
20240316,19,9,5,4478,まくり差し
20240316,21,10,3,4796,まくり差し
20240316,21,11,1,3853,逃げ
20240316,21,12,1,3679,逃げ
20240316,21,1,1,4112,逃げ
20240316,21,2,1,5104,逃げ
20240316,21,3,1,3681,逃げ
20240316,21,4,1,4826,逃げ
20240316,21,5,1,4545,逃げ
20240316,21,6,1,4695,逃げ
20240316,21,7,4,4226,まくり
20240316,21,8,2,4155,差し
20240316,21,9,3,3340,まくり
