hd,jcd,rno,label_3t,win_lane
20240308,1,1,2-1-4,2
20240308,1,2,1-6-2,1
20240308,1,3,3-1-5,3
20240308,1,4,2-6-4,2
20240308,1,5,6-4-3,6
20240308,1,6,1-3-2,1
20240308,1,7,3-1-4,3
20240308,1,8,2-1-4,2
20240308,1,9,5-1-2,5
20240308,1,10,1-2-5,1
20240308,1,11,1-3-4,1
20240308,1,12,4-1-6,4
20240308,2,1,5-3-4,5
20240308,2,2,3-4-5,3
20240308,2,3,2-6-3,2
20240308,2,4,6-4-2,6
20240308,2,5,4-6-1,4
20240308,2,6,4-1-2,4
20240308,2,7,1-3-6,1
20240308,2,8,5-3-6,5
20240308,2,9,1-5-3,1
20240308,2,10,1-5-2,1
20240308,2,11,1-2-5,1
20240308,2,12,1-2-3,1
20240308,3,1,2-1-4,2
20240308,3,2,5-1-4,5
20240308,3,3,2-3-1,2
20240308,3,4,3-6-4,3
20240308,3,5,4-5-6,4
20240308,3,6,2-6-5,2
20240308,3,7,1-6-2,1
20240308,3,8,4-5-1,4
20240308,3,9,1-6-2,1
20240308,3,10,1-4-6,1
20240308,3,11,1-4-3,1
20240308,3,12,1-3-2,1
20240308,5,1,2-1-3,2
20240308,5,2,3-4-2,3
20240308,5,3,1-2-6,1
20240308,5,4,2-4-5,2
20240308,5,5,1-3-2,1
20240308,5,6,1-3-2,1
20240308,5,7,1-2-3,1
20240308,5,8,1-3-4,1
20240308,5,9,2-1-4,2
20240308,5,10,1-5-2,1
20240308,5,11,5-1-2,5
20240308,5,12,1-5-6,1
20240308,8,1,2-1-5,2
20240308,8,2,1-2-4,1
20240308,8,3,3-2-5,3
20240308,8,4,1-4-5,1
20240308,8,5,3-5-1,3
20240308,8,6,1-2-5,1
20240308,8,7,1-3-2,1
20240308,8,8,1-5-2,1
20240308,8,9,1-3-4,1
20240308,8,10,2-1-4,2
20240308,8,11,1-2-4,1
20240308,8,12,2-1-4,2
20240308,9,1,1-5-2,1
20240308,9,2,2-1-4,2
20240308,9,3,3-5-6,3
20240308,9,4,1-4-2,1
20240308,9,5,1-3-5,1
20240308,9,6,5-2-1,5
20240308,9,7,1-4-3,1
20240308,9,8,1-4-3,1
20240308,9,9,1-2-3,1
20240308,9,10,2-4-5,2
20240308,9,11,3-1-4,3
20240308,9,12,3-5-1,3
20240308,10,1,1-3-6,1
20240308,10,2,1-5-4,1
20240308,10,3,4-1-3,4
20240308,10,4,3-2-5,3
20240308,10,5,1-4-2,1
20240308,10,6,2-3-1,2
20240308,10,7,3-1-4,3
20240308,10,8,2-1-6,2
20240308,10,9,2-3-4,2
20240308,10,10,1-4-6,1
20240308,10,11,2-1-3,2
20240308,10,12,1-4-3,1
20240308,13,1,1-3-2,1
20240308,13,2,1-3-6,1
20240308,13,3,1-2-6,1
20240308,13,4,1-3-2,1
20240308,13,5,4-1-5,4
20240308,13,6,1-2-3,1
20240308,13,7,1-3-2,1
20240308,13,8,1-4-3,1
20240308,13,9,1-4-3,1
20240308,13,10,4-1-2,4
20240308,13,11,1-2-4,1
20240308,13,12,1-5-2,1
20240308,15,1,1-3-6,1
20240308,15,2,2-4-5,2
20240308,15,3,4-1-5,4
20240308,15,4,1-3-2,1
20240308,15,5,6-1-5,6
20240308,15,6,3-5-1,3
20240308,15,7,1-3-2,1
20240308,15,8,,
20240308,15,9,,
20240308,15,10,,
20240308,15,11,,
20240308,15,12,,
20240308,23,1,1-4-3,1
20240308,23,2,3-1-4,3
20240308,23,3,1-2-3,1
20240308,23,4,1-4-5,1
20240308,23,5,3-2-1,3
20240308,23,6,4-1-5,4
20240308,23,7,2-3-5,2
20240308,23,8,1-4-6,1
20240308,23,9,1-6-4,1
20240308,23,10,1-5-2,1
20240308,23,11,1-3-2,1
20240308,23,12,1-4-2,1
20240308,24,1,1-5-2,1
20240308,24,2,1-4-6,1
20240308,24,3,1-3-2,1
20240308,24,4,4-5-2,4
20240308,24,5,3-2-5,3
20240308,24,6,5-1-3,5
20240308,24,7,1-2-5,1
20240308,24,8,1-2-5,1
20240308,24,9,1-2-6,1
20240308,24,10,2-1-4,2
20240308,24,11,1-3-6,1
20240308,24,12,1-2-3,1
