hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240211,1,10,1,3612,,,,,,0.05,0,,2,,0.14,54.6,87.5
20240211,1,10,2,4027,,,,,,0.07,0,,3,,0.17,5.4,62.1
20240211,1,10,3,5044,,,,,,0.02,0,,1,,0.15,13.1,44.7
20240211,1,10,4,3896,,,,,,0.09,0,,4,,0.14,6.4,48.3
20240211,1,10,5,3872,,,,,,0.23,0,,5,,0.2,14.8,51.8
20240211,1,10,6,3550,,,,,,0.28,0,,6,,0.15,5.0,20.0
20240211,1,11,1,3822,,,,,,0.15,0,,4,,0.17,58.1,78.1
20240211,1,11,2,3915,,,,,,0.15,0,,4,,0.2,19.4,61.1
20240211,1,11,3,4661,,,,,,0.15,0,,4,,0.17,9.2,66.6
20240211,1,11,4,5142,,,,,,0.05,0,,1,,0.15,7.6,66.6
20240211,1,11,5,4743,,,,,,0.08,0,,2,,0.14,8.3,41.6
20240211,1,11,6,4925,,,,,,0.13,0,,3,,0.14,7.3,24.3
20240211,1,12,1,5012,,,,,,0.09,0,,2,,0.16,46.4,75.0
20240211,1,12,2,5216,,,,,,0.18,0,,6,,0.2,14.8,48.1
20240211,1,12,3,4943,,,,,,0.05,0,,1,,0.15,2.6,50.0
20240211,1,12,4,3226,,,,,,0.12,0,,4,,0.16,4.6,30.2
20240211,1,12,5,4085,,,,,,0.16,0,,5,,0.22,3.7,51.8
20240211,1,12,6,5090,,,,,,0.11,0,,3,,0.18,3.8,11.5
20240211,1,1,1,5065,,,,,,0.05,0,,2,,0.13,40.7,70.3
20240211,1,1,2,3277,,,,,,,1,0.05,,,0.17,8.5,51.4
20240211,1,1,3,4815,,,,,,,1,0.02,,,0.19,7.6,61.5
20240211,1,1,4,5093,,,,,,0.02,0,,1,,0.16,11.7,47.0
20240211,1,1,5,4146,,,,,,0.09,0,,3,,0.17,0.0,26.1
20240211,1,1,6,5319,,,,,,0.05,0,,2,,0.22,0.0,0.0
20240211,1,2,1,4925,,,,,,,1,0.11,,,0.15,32.5,76.7
20240211,1,2,2,3872,,,,,,,1,0.08,,,0.19,13.0,65.2
20240211,1,2,3,5022,,,,,,,1,0.05,,,0.17,10.8,40.5
20240211,1,2,4,4325,,,,,,,1,0.02,,,0.13,14.8,44.6
20240211,1,2,5,5152,,,,,,0.06,0,,1,,0.17,0.0,13.3
20240211,1,2,6,4085,,,,,,0.15,0,,2,,0.25,0.0,34.2
20240211,1,3,1,4899,,,,,,0.04,0,,1,,0.14,30.7,46.1
20240211,1,3,2,4381,,,,,,0.07,0,,2,,0.17,13.9,46.5
20240211,1,3,3,4389,,,,,,0.07,0,,2,,0.17,13.8,55.5
20240211,1,3,4,3612,,,,,,,1,0.01,,,0.13,9.8,64.7
20240211,1,3,5,3822,,,,,,,1,0.16,,,0.18,9.7,43.9
20240211,1,3,6,5216,,,,,,,1,0.08,,,0.16,2.5,20.5
