hd,jcd,rno,win_lane,win_racer_id,decision
20240325,03,10,1,4967,逃げ
20240325,03,11,2,3869,逃げ
20240325,03,12,1,4509,逃げ
20240325,03,1,1,4976,逃げ
20240325,03,2,5,4543,抜き
20240325,03,3,2,4967,差し
20240325,03,4,1,4068,逃げ
20240325,03,5,5,4769,差し
20240325,03,6,1,4133,逃げ
20240325,03,7,6,4379,差し
20240325,03,8,1,4610,逃げ
20240325,03,9,4,5018,まくり
20240325,04,10,1,5112,逃げ
20240325,04,11,5,5028,まくり差し
20240325,04,12,1,5089,抜き
20240325,04,1,2,5077,差し
20240325,04,2,3,4985,差し
20240325,04,3,2,5267,差し
20240325,04,4,3,5166,まくり
20240325,04,5,6,5197,差し
20240325,04,6,3,5051,抜き
20240325,04,7,3,5028,まくり
20240325,04,8,1,5226,逃げ
20240325,04,9,1,5228,逃げ
20240325,06,10,1,4488,逃げ
20240325,06,11,2,4523,差し
20240325,06,12,1,3743,逃げ
20240325,06,1,1,4840,逃げ
20240325,06,2,5,5002,まくり
20240325,06,3,3,4523,まくり差し
20240325,06,4,5,4252,まくり差し
20240325,06,5,1,3659,逃げ
20240325,06,6,4,5034,まくり差し
20240325,06,7,1,3907,逃げ
20240325,06,8,1,4539,逃げ
20240325,06,9,2,4252,まくり
20240325,09,10,1,4680,逃げ
20240325,09,11,3,4546,抜き
20240325,09,12,1,4804,逃げ
20240325,09,1,2,4891,まくり
20240325,09,2,3,4014,まくり
20240325,09,3,5,4123,まくり
20240325,09,4,5,4530,まくり
20240325,09,5,1,3188,逃げ
20240325,09,6,4,4536,まくり差し
20240325,09,7,4,4546,まくり差し
20240325,09,8,2,4924,差し
20240325,09,9,4,4123,まくり
20240325,10,10,1,4451,逃げ
20240325,10,11,1,4296,逃げ
20240325,10,12,1,4415,逃げ
20240325,10,1,1,4469,逃げ
20240325,10,2,1,4886,逃げ
20240325,10,3,4,2538,まくり差し
20240325,10,4,4,3842,まくり差し
20240325,10,5,1,4302,逃げ
20240325,10,6,1,4040,逃げ
20240325,10,7,2,4175,まくり
20240325,10,8,1,4210,逃げ
20240325,10,9,1,3956,逃げ
20240325,11,10,5,4375,まくり
20240325,11,11,1,4079,逃げ
20240325,11,12,4,4568,まくり
20240325,11,1,1,4375,逃げ
20240325,11,2,2,4587,まくり差し
20240325,11,3,3,4288,まくり
20240325,11,4,2,4568,まくり
20240325,11,5,1,4914,逃げ
20240325,11,6,1,4099,逃げ
20240325,11,7,1,3430,逃げ
20240325,11,8,1,4587,逃げ
20240325,11,9,1,3251,抜き
20240325,12,10,2,4798,差し
20240325,12,11,1,4024,逃げ
20240325,12,12,1,4238,逃げ
20240325,12,1,1,4715,逃げ
20240325,12,2,1,3983,逃げ
20240325,12,3,1,4397,逃げ
20240325,12,4,1,4266,逃げ
20240325,12,5,4,4760,まくり差し
20240325,12,6,1,4798,抜き
20240325,12,7,4,4762,まくり
20240325,12,8,2,4573,差し
20240325,12,9,1,4042,逃げ
20240325,19,10,1,3613,逃げ
20240325,19,11,1,4067,逃げ
20240325,19,12,1,3961,逃げ
20240325,19,1,4,3711,まくり差し
20240325,19,2,2,3970,差し
20240325,19,3,1,3998,逃げ
20240325,19,4,1,5043,逃げ
20240325,19,5,6,4261,差し
20240325,19,6,2,4950,差し
20240325,19,7,1,4607,逃げ
20240325,19,8,1,4883,逃げ
20240325,19,9,5,4526,まくり差し
20240325,21,10,1,3995,逃げ
20240325,21,11,1,4505,逃げ
20240325,21,12,1,4786,逃げ
20240325,21,1,1,4640,逃げ
20240325,21,2,1,4910,逃げ
20240325,21,3,1,4579,逃げ
20240325,21,4,1,4102,逃げ
20240325,21,5,4,3532,まくり差し
20240325,21,6,5,4505,抜き
20240325,21,7,3,4697,まくり
20240325,21,8,5,4102,まくり
20240325,21,9,1,3158,逃げ
