hd,jcd,rno,lane,regno,racer_id,motor_rate3,st_rank,decision4,tenji_rank,power_outer,power_inner,tenji_sec,wind_speed_m,power_lane,course_first_rate,kimarite_sashi,tenji_st,dash_attack_flag,kimarite_nuki,course_3rd_rate,wave_height_cm,kimarite_makuri_sashi,boat_rate3,boat_rate2,is_strong_wind,kimarite_makuri,racer_name,motor_rate2,is_crosswind,course_avg_st,outer_over_inner
20240316,02,11,1,4459,4459,45.11,2,MAKURI_SASHI,5,143165592.95400003,15.041333333333332,6.73,5.0,14.504999999999999,67.3,0.0,0.01,0,0.0,86.5,4.0,0.0,51.43,35.71,0,0.0,片岡 雅裕,33.83,0,0.13,143165577.91266668
20240316,02,11,2,4190,4190,53.25,5,MAKURI_SASHI,4,143165592.95400003,15.041333333333332,6.68,5.0,14.61,28.9,8.0,0.11,0,2.0,68.4,4.0,0.0,62.59,46.04,0,1.0,長嶋 万記,36.36,0,0.14,143165577.91266668
20240316,02,11,3,4418,4418,55.1,1,MAKURI_SASHI,3,143165592.95400003,15.041333333333332,6.67,5.0,16.008999999999997,36.5,1.0,0.0001,0,5.0,92.6,4.0,2.0,47.48,29.5,0,6.0,茅原 悠紀,36.05,0,0.1,143165577.91266668
20240316,02,11,4,5121,5121,41.13,6,MAKURI_SASHI,6,143165592.95400003,15.041333333333332,6.75,5.0,429496743.249,22.5,0.0,0.24,0,2.0,67.5,4.0,1.0,64.23,49.59,0,6.0,定松 勇樹,31.21,0,0.14,143165577.91266668
20240316,02,11,5,3854,3854,62.96,3,MAKURI_SASHI,2,143165592.95400003,15.041333333333332,6.63,5.0,16.217,12.9,0.0,0.02,0,1.0,61.2,4.0,3.0,54.35,37.68,0,0.0,吉川 元浩,39.51,0,0.15,143165577.91266668
20240316,02,11,6,4932,4932,64.47,4,MAKURI_SASHI,1,143165592.95400003,15.041333333333332,6.56,5.0,19.396,2.8,0.0,0.05,0,0.0,40.0,4.0,1.0,62.77,46.72,0,0.0,新開 航,50.66,0,0.15,143165577.91266668
20240316,02,12,1,4444,4444,51.63,1,MAKURI_SASHI,2,143165591.26666665,15.476666666666668,6.7,6.0,15.001000000000001,90.4,0.0,0.0002,0,0.0,97.6,5.0,0.0,44.44,30.72,1,0.0,桐生 順平,33.99,0,0.12,143165575.79
20240316,02,12,2,3942,3942,55.33,4,MAKURI_SASHI,1,143165591.26666665,15.476666666666668,6.69,6.0,14.626,20.5,6.0,0.06,0,1.0,69.2,5.0,0.0,43.36,27.97,1,1.0,寺田 祥,34.0,0,0.16,143165575.79
20240316,02,12,3,4013,4013,51.06,2,MAKURI_SASHI,5,143165591.26666665,15.476666666666668,6.8,6.0,16.803,23.9,3.0,0.0003,0,1.0,69.5,5.0,3.0,53.42,30.82,1,3.0,中島 孝平,41.13,0,0.14,143165575.79
20240316,02,12,4,3415,3415,52.74,6,MAKURI_SASHI,4,143165591.26666665,15.476666666666668,6.78,6.0,429496743.483,9.8,1.0,0.08,0,1.0,56.8,5.0,1.0,52.41,35.86,1,2.0,松井 繁,32.19,0,0.15,143165575.79
20240316,02,12,5,3541,3541,42.66,3,MAKURI_SASHI,3,143165591.26666665,15.476666666666668,6.71,6.0,13.222999999999999,2.4,0.0,0.0005,0,0.0,36.5,5.0,1.0,46.38,33.33,1,0.0,三嶌 誠司,29.37,0,0.15,143165575.79
20240316,02,12,6,4337,4337,61.49,5,MAKURI_SASHI,6,143165591.26666665,15.476666666666668,6.84,6.0,17.093999999999998,6.2,1.0,0.07,0,0.0,43.7,5.0,1.0,55.88,39.71,1,0.0,平本 真之,43.48,0,0.14,143165575.79
20240316,02,1,1,4762,4762,44.36,2,SASHI,2,15.780333333333331,13.497666666666666,6.7,4.0,13.722,78.1,0.0,0.01,0,2.0,92.1,2.0,0.0,65.69,45.26,0,0.0,藤原 啓史朗,30.08,1,0.13,2.2826666666666657
20240316,02,1,2,4445,4445,50.99,1,SASHI,5,15.780333333333331,13.497666666666666,6.8,4.0,13.389999999999999,16.2,4.0,0.0001,0,1.0,54.0,2.0,0.0,52.48,38.3,0,1.0,宮地 元輝,29.8,1,0.12,2.2826666666666657
20240316,02,1,3,3946,3946,45.68,1,SASHI,3,15.780333333333331,13.497666666666666,6.76,4.0,13.380999999999998,14.0,0.0,0.0001,0,1.0,68.4,2.0,6.0,57.89,33.55,0,1.0,赤岩 善生,29.01,1,0.15,2.2826666666666657
20240316,02,1,4,4262,4262,54.48,1,SASHI,1,15.780333333333331,13.497666666666666,6.66,4.0,15.225999999999999,14.5,1.0,0.0001,0,2.0,62.5,2.0,2.0,55.32,38.3,0,2.0,馬場 貴也,34.48,1,0.14,2.2826666666666657
20240316,02,1,5,4344,4344,50.0,4,SASHI,5,15.780333333333331,13.497666666666666,6.8,4.0,14.112999999999998,11.1,0.0,0.07,0,1.0,55.5,2.0,3.0,60.99,41.13,0,0.0,新田 雄史,31.69,1,0.19,2.2826666666666657
20240316,02,1,6,4546,4546,63.92,3,SASHI,4,15.780333333333331,13.497666666666666,6.79,4.0,18.002,2.9,0.0,0.05,0,1.0,44.1,2.0,0.0,49.07,30.56,0,0.0,浜田 亜理沙,44.94,1,0.19,2.2826666666666657
20240316,02,2,1,3874,3874,61.22,1,NIGE,3,13.257,143165592.91633335,6.79,3.0,17.313999999999997,69.8,0.0,0.0005,0,2.0,90.5,2.0,0.0,53.19,38.3,0,0.0,山本 寛久,42.86,1,0.13,-143165579.65933335
20240316,02,2,2,4013,4013,51.06,6,NIGE,5,13.257,143165592.91633335,6.89,3.0,429496746.003,9.6,3.0,0.09,0,0.0,73.0,2.0,0.0,53.42,30.82,0,2.0,中島 孝平,41.13,1,0.14,-143165579.65933335
20240316,02,2,3,3941,3941,51.28,5,NIGE,2,13.257,143165592.91633335,6.78,3.0,15.431999999999999,12.5,0.0,0.03,0,0.0,82.5,2.0,3.0,47.97,31.08,0,2.0,池田 浩二,35.26,1,0.11,-143165579.65933335
20240316,02,2,4,4547,4547,44.03,4,NIGE,1,13.257,143165592.91633335,6.77,3.0,12.766,14.2,1.0,0.01,0,0.0,73.4,2.0,1.0,51.39,36.11,0,5.0,中田 竜太,29.1,1,0.16,-143165579.65933335
20240316,02,2,5,4168,4168,45.31,3,NIGE,1,13.257,143165592.91633335,6.77,3.0,13.097,3.1,0.0,0.0013,0,0.0,53.1,2.0,1.0,45.65,33.33,0,0.0,石野 貴之,28.91,1,0.14,-143165579.65933335
20240316,02,2,6,4502,4502,44.97,2,NIGE,4,13.257,143165592.91633335,6.83,3.0,13.908000000000001,5.7,0.0,0.0007000000000000001,0,0.0,37.1,2.0,2.0,44.3,29.53,0,0.0,遠藤 エミ,31.54,1,0.17,-143165579.65933335
20240316,02,3,1,4544,4544,42.14,2,MAKURI,3,15.365333333333334,14.165999999999997,6.75,3.0,12.642,88.8,0.0,0.0005,0,2.0,98.6,2.0,0.0,48.92,32.37,0,0.0,松田 大志郎,27.14,0,0.14,1.1993333333333371
20240316,02,3,2,4028,4028,45.21,3,MAKURI,6,15.365333333333334,14.165999999999997,6.82,3.0,12.899,13.5,4.0,0.0006,0,0.0,59.4,2.0,0.0,49.3,32.39,0,0.0,田村 隆信,28.77,0,0.13,1.1993333333333371
20240316,02,3,3,3960,3960,56.17,1,MAKURI,2,15.365333333333334,14.165999999999997,6.72,3.0,16.956999999999997,21.0,2.0,0.0004,0,2.0,60.5,2.0,3.0,48.46,27.69,0,1.0,菊地 孝平,39.51,0,0.11,1.1993333333333371
20240316,02,3,4,4719,4719,59.12,5,MAKURI,1,15.365333333333334,14.165999999999997,6.71,3.0,18.246,20.5,1.0,0.13,0,0.0,79.4,2.0,3.0,46.53,36.81,0,4.0,上條 暢嵩,45.26,0,0.13,1.1993333333333371
20240316,02,3,5,3942,3942,55.33,2,MAKURI,5,15.365333333333334,14.165999999999997,6.79,3.0,14.826,5.5,0.0,0.0005,0,0.0,50.0,2.0,2.0,43.36,27.97,0,0.0,寺田 祥,34.0,0,0.13,1.1993333333333371
20240316,02,3,6,4586,4586,47.2,4,MAKURI,4,15.365333333333334,14.165999999999997,6.78,3.0,13.024,0.0,0.0,0.0007000000000000001,0,0.0,36.3,2.0,0.0,52.52,38.85,0,0.0,磯部 誠,28.8,0,0.14,1.1993333333333371
20240316,02,4,1,3541,3541,42.66,1,MAKURI,1,16.4,15.887,,2.0,13.423,70.8,0.0,,0,4.0,91.6,1.0,0.0,46.38,33.33,0,0.0,三嶌 誠司,29.37,0,0.15,0.5129999999999981
20240316,02,4,2,4682,4682,62.89,1,MAKURI,1,16.4,15.887,,2.0,15.999999999999998,22.2,5.0,,0,2.0,75.0,1.0,0.0,46.53,30.56,0,1.0,大上 卓人,38.36,0,0.15,0.5129999999999981
20240316,02,4,3,4320,4320,56.69,1,MAKURI,1,16.4,15.887,,2.0,18.238,36.1,3.0,,0,1.0,83.3,1.0,7.0,47.62,34.01,0,2.0,峰 竜太,42.68,0,0.11,0.5129999999999981
20240316,02,4,4,3590,3590,62.33,1,MAKURI,1,16.4,15.887,,2.0,17.398,25.0,5.0,,,0.0,61.5,1.0,2.0,54.61,36.17,0,6.0,濱野谷 憲吾,41.78,0,0.13,0.5129999999999981
20240316,02,4,5,4831,4831,53.69,1,MAKURI,1,16.4,15.887,,2.0,16.791999999999994,11.4,0.0,,0,0.0,51.4,1.0,3.0,62.41,46.81,0,1.0,羽野 直也,40.94,0,0.13,0.5129999999999981
20240316,02,4,6,4190,4190,53.25,1,MAKURI,1,16.4,15.887,,2.0,15.01,8.5,0.0,,0,1.0,54.2,1.0,1.0,62.59,46.04,0,0.0,長嶋 万記,36.36,0,0.14,0.5129999999999981
20240316,02,5,1,4939,4939,58.0,3,NIGE,6,15.341999999999999,14.196999999999997,6.79,4.0,16.727,85.0,0.0,0.06,0,3.0,96.6,2.0,0.0,52.48,33.33,0,0.0,宮之原 輝紀,39.33,1,0.13,1.1450000000000014
20240316,02,5,2,3897,3897,44.37,2,NIGE,5,15.341999999999999,14.196999999999997,6.77,4.0,13.377,33.3,13.0,0.05,0,2.0,75.7,2.0,0.0,50.69,37.5,0,7.0,白井 英治,27.81,1,0.15,1.1450000000000014
20240316,02,5,3,4504,4504,47.06,4,NIGE,1,15.341999999999999,14.196999999999997,6.68,4.0,12.486999999999998,25.5,2.0,0.09,0,0.0,72.3,2.0,2.0,48.94,32.62,0,7.0,前田 将太,26.47,1,0.14,1.1450000000000014
20240316,02,5,4,4760,4760,61.01,1,NIGE,2,15.341999999999999,14.196999999999997,6.69,4.0,17.476,39.2,1.0,0.0003,1,0.0,90.2,2.0,4.0,46.81,31.91,0,15.0,山崎 郡,43.4,1,0.13,1.1450000000000014
20240316,02,5,5,4444,4444,51.63,3,NIGE,3,15.341999999999999,14.196999999999997,6.72,4.0,14.801,13.8,0.0,0.06,0,2.0,55.5,2.0,3.0,44.44,30.72,0,0.0,桐生 順平,33.99,1,0.12,1.1450000000000014
20240316,02,5,6,5121,5121,41.13,5,NIGE,4,15.341999999999999,14.196999999999997,6.76,4.0,13.748999999999999,7.6,1.0,0.12,0,2.0,51.2,2.0,0.0,64.23,49.59,0,0.0,定松 勇樹,31.21,1,0.16,1.1450000000000014
20240316,02,6,1,4166,4166,46.0,5,NIGE,4,14.273666666666665,15.26333333333333,6.78,0.0,14.090999999999998,74.6,0.0,0.04,0,1.0,91.5,0.0,0.0,49.65,29.79,0,0.0,吉田 拡郎,33.33,0,0.13,-0.9896666666666647
20240316,02,6,2,4337,4337,61.49,3,NIGE,5,14.273666666666665,15.26333333333333,6.85,0.0,17.293999999999997,23.2,9.0,0.01,0,0.0,65.1,0.0,0.0,55.88,39.71,0,1.0,平本 真之,43.48,0,0.14,-0.9896666666666647
20240316,02,6,3,4459,4459,45.11,3,NIGE,4,14.273666666666665,15.26333333333333,6.78,0.0,14.404999999999998,19.0,1.0,0.01,0,0.0,52.3,0.0,7.0,51.43,35.71,0,0.0,片岡 雅裕,33.83,0,0.12,-0.9896666666666647
20240316,02,6,4,4856,4856,51.13,4,NIGE,3,14.273666666666665,15.26333333333333,6.76,0.0,13.107999999999999,23.9,2.0,0.02,0,3.0,65.2,0.0,2.0,49.32,34.93,0,4.0,豊田 健士郎,30.08,0,0.12,-0.9896666666666647
