hd,jcd,rno,lane,racer_id,racer_name,grade,age,weather_sky,wind_dir,wind_speed_m,wave_height_cm,title,decision,national_win,national_2r,national_3r,local_win,local_2r,local_3r,motor_id,motor_rate2,motor_rate3,boat_id,boat_rate2,boat_rate3,weightKg,tiltDeg,tenji_sec,tenji_st,isF_tenji,course_first_rate,course_3rd_rate,course_avg_st,kimarite_makuri,kimarite_sashi,kimarite_makuri_sashi,kimarite_nuki,tenji_rank,st_rank,power_lane,power_inner,power_outer,outer_over_inner,st_diff_4_vs_3,st_diff_5_vs_4,st_diff_6_vs_5,dash_attack_flag,is_strong_wind,is_crosswind,label_3t
20240215,03,10,1,3527,中嶋 誠一郎,A2,53,,,,,,,4.91,28.13,48.44,6.4,40.0,80.0,24.0,23.27,40.25,21.0,45.03,63.16,,,,,0,47.6,85.7,0.14,0.0,0.0,0.0,3.0,1,1,10.327,13.682,12.5,-1.1820000000000004,,,,0,,,
20240215,03,10,2,4958,溝口 海義也,A2,28,,,,,,,6.06,42.11,63.16,5.33,37.04,48.15,10.0,43.09,60.22,48.0,33.33,53.8,,,,,0,23.5,67.6,0.15,3.0,3.0,0.0,2.0,1,1,16.963,13.682,12.5,-1.1820000000000004,,,,0,,,
20240215,03,10,3,4725,佐竹 太一,A2,37,,,,,,,5.04,31.46,46.07,5.58,34.88,58.14,64.0,34.44,52.22,43.0,30.94,49.72,,,,,0,25.0,56.2,0.21,4.0,1.0,2.0,1.0,1,1,13.755999999999998,13.682,12.5,-1.1820000000000004,,,,0,,,
20240215,03,10,4,4649,和田 操拓,B1,39,,,,,,,5.46,36.44,53.39,5.32,36.0,48.0,17.0,28.4,41.98,52.0,37.63,54.84,,,,,0,5.1,46.1,0.13,1.0,1.0,0.0,0.0,1,1,12.196,13.682,12.5,-1.1820000000000004,,,,,,,
20240215,03,10,5,5070,中島 航,B2,29,,,,,,,3.87,19.35,35.48,5.24,37.84,48.65,46.0,43.09,63.54,70.0,41.28,55.81,,,,,0,5.5,27.7,0.22,0.0,0.0,1.0,0.0,1,1,15.649000000000003,13.682,12.5,-1.1820000000000004,,,,0,,,
20240215,03,10,6,5253,藤井 太雅,B2,21,,,,,,,2.0,2.38,9.52,1.75,1.75,7.02,58.0,26.85,42.28,49.0,33.33,49.44,,,,,0,0.0,5.2,0.25,0.0,0.0,0.0,0.0,1,1,9.655,13.682,12.5,-1.1820000000000004,,,,0,,,
20240215,03,11,1,4084,杉山 正樹,A1,44,,,,,,,6.53,44.35,62.61,6.62,43.1,53.45,11.0,47.98,68.21,15.0,30.19,50.31,,,,,0,71.8,90.6,0.16,0.0,0.0,0.0,5.0,1,1,18.711999999999996,15.164,15.289,0.125,,,,0,,,
20240215,03,11,2,4930,佐藤 悠,B1,28,,,,,,,4.4,20.0,41.25,4.25,25.0,25.0,21.0,30.77,50.0,65.0,32.35,48.24,,,,,0,15.6,65.6,0.14,2.0,3.0,0.0,0.0,1,1,12.271,15.164,15.289,0.125,,,,0,,,
20240215,03,11,3,4360,庄司 孝輔,A2,39,,,,,,,4.26,17.02,39.36,5.36,40.0,56.0,19.0,38.51,60.92,53.0,35.37,54.88,,,,,0,7.5,50.0,0.17,0.0,1.0,2.0,0.0,1,1,14.508999999999999,15.164,15.289,0.125,,,,0,,,
20240215,03,11,4,4828,松山 将吾,A1,29,,,,,,,5.86,35.92,51.46,6.54,53.85,69.23,13.0,36.0,53.71,27.0,36.99,59.54,,,,,0,15.7,55.2,0.13,5.0,0.0,1.0,0.0,1,1,14.716,15.164,15.289,0.125,,,,,,,
20240215,03,11,5,4251,川崎 誠志,B1,41,,,,,,,4.45,22.86,39.05,5.79,42.11,55.26,52.0,42.94,57.06,35.0,32.14,44.05,,,,,0,7.5,25.0,0.19,0.0,0.0,2.0,0.0,1,1,15.952,15.164,15.289,0.125,,,,0,,,
20240215,03,11,6,3065,増田 弘喜,B1,64,,,,,,,4.38,12.12,34.85,4.69,18.97,39.66,70.0,40.57,58.86,30.0,36.21,51.72,,,,,0,0.0,22.2,0.23,0.0,0.0,0.0,0.0,1,1,15.199,15.164,15.289,0.125,,,,0,,,
20240215,03,12,1,4352,下條 雄太郎,A2,37,,,,,,,7.02,55.56,79.8,0.0,0.0,0.0,56.0,30.19,44.03,13.0,35.59,45.76,,,,,,69.3,89.8,0.14,0.0,0.0,0.0,0.0,1,1,13.669,13.933,14.978000000000002,1.0450000000000017,,,,0,,,
20240215,03,12,2,3699,富永 正人,B1,51,,,,,,,4.93,33.33,49.28,5.55,39.62,52.83,69.0,35.39,53.93,33.0,28.4,47.53,,,,,,10.7,32.1,0.2,2.0,1.0,0.0,0.0,1,1,13.975,13.933,14.978000000000002,1.0450000000000017,,,,0,,,
20240215,03,12,3,5120,山本 稔太朗,A2,22,,,,,,,5.26,33.72,54.65,5.52,33.33,61.9,29.0,35.33,46.71,57.0,31.33,50.0,,,,,,6.9,68.9,0.14,2.0,0.0,0.0,0.0,1,1,14.155,13.933,14.978000000000002,1.0450000000000017,,,,0,,,
20240215,03,12,4,5095,小原 聡将,A2,29,,,,,,,5.26,31.48,51.85,5.62,40.16,51.64,18.0,41.48,60.8,59.0,35.88,51.18,,,,,,25.0,67.8,0.13,3.0,2.0,0.0,1.0,1,1,15.999999999999998,13.933,14.978000000000002,1.0450000000000017,,,,,,,
20240215,03,12,5,3647,伊藤 雄二,B1,51,,,,,,,4.08,17.2,37.63,4.26,18.52,29.63,27.0,40.24,53.85,62.0,35.29,50.0,,,,,,0.0,26.0,0.17,0.0,0.0,0.0,0.0,1,1,14.920000000000002,13.933,14.978000000000002,1.0450000000000017,,,,0,,,
20240215,03,12,6,5279,石渡 翔一郎,B1,21,,,,,,,4.33,24.53,34.91,4.38,26.19,40.48,60.0,36.72,54.24,11.0,35.0,53.89,,,,,,2.4,18.1,0.16,0.0,0.0,3.0,0.0,1,1,14.014000000000001,13.933,14.978000000000002,1.0450000000000017,,,,0,,,
20240215,03,1,1,3581,加木 郁,B1,51,,,,,,,4.92,26.04,42.71,5.41,29.41,47.06,53.0,40.74,61.9,36.0,30.72,49.67,,,,,0,37.8,72.9,0.17,0.0,0.0,0.0,2.0,1,1,15.574,15.340000000000002,11.496,-3.844000000000001,,,,0,,,
20240215,03,1,2,4251,川崎 誠志,B1,41,,,,,,,4.45,22.86,39.05,5.79,42.11,55.26,52.0,42.94,57.06,35.0,32.14,44.05,,,,,0,7.6,58.9,0.19,0.0,2.0,0.0,0.0,1,1,15.952,15.340000000000002,11.496,-3.844000000000001,,,,0,,,
