hd,jcd,rno,label_3t,win_lane
20240209,1,1,1-6-3,1
20240209,1,2,4-5-3,4
20240209,1,3,5-6-4,5
20240209,1,4,6-2-4,6
20240209,1,5,2-6-3,2
20240209,1,6,4-2-1,4
20240209,1,7,1-3-2,1
20240209,1,8,1-5-2,1
20240209,1,9,4-1-5,4
20240209,1,10,1-3-2,1
20240209,1,11,1-2-4,1
20240209,1,12,1-2-6,1
20240209,2,1,2-3-6,2
20240209,2,2,1-2-3,1
20240209,2,3,3-2-5,3
20240209,2,4,2-1-4,2
20240209,2,5,1-2-4,1
20240209,2,6,1-3-4,1
20240209,2,7,1-3-2,1
20240209,2,8,2-3-1,2
20240209,2,9,1-2-4,1
20240209,2,10,5-1-3,5
20240209,2,11,1-3-4,1
20240209,2,12,3-1-2,3
20240209,6,1,1-3-6,1
20240209,6,2,3-5-6,3
20240209,6,3,1-3-2,1
20240209,6,4,1-2-3,1
20240209,6,5,1-3-6,1
20240209,6,6,2-1-3,2
20240209,6,7,2-3-6,2
20240209,6,8,6-1-2,6
20240209,6,9,1-5-6,1
20240209,6,10,1-2-5,1
20240209,6,11,4-2-5,4
20240209,6,12,1-4-5,1
20240209,7,1,1-4-3,1
20240209,7,2,4-3-5,4
20240209,7,3,4-1-2,4
20240209,7,4,4-5-2,4
20240209,7,5,1-4-5,1
20240209,7,6,1-4-6,1
20240209,7,7,1-2-6,1
20240209,7,8,1-5-2,1
20240209,7,9,5-4-2,5
20240209,7,10,4-1-5,4
20240209,7,11,1-4-3,1
20240209,7,12,4-6-5,4
20240209,8,1,1-3-6,1
20240209,8,2,5-1-3,5
20240209,8,3,6-3-5,6
20240209,8,4,1-2-4,1
20240209,8,5,1-5-6,1
20240209,8,6,4-1-2,4
20240209,8,7,1-4-2,1
20240209,8,8,3-1-4,3
20240209,8,9,4-6-1,4
20240209,8,10,3-1-5,3
20240209,8,11,1-2-3,1
20240209,8,12,3-1-5,3
20240209,10,1,1-3-2,1
20240209,10,2,1-2-5,1
20240209,10,3,3-1-6,3
20240209,10,4,1-3-5,1
20240209,10,5,4-6-5,4
20240209,10,6,1-2-6,1
20240209,10,7,2-1-3,2
20240209,10,8,4-2-5,4
20240209,10,9,1-5-2,1
20240209,10,10,1-2-3,1
20240209,10,11,4-1-2,4
20240209,10,12,3-4-2,3
20240209,13,1,4-1-6,4
20240209,13,2,1-2-4,1
20240209,13,3,1-3-2,1
20240209,13,4,1-2-3,1
20240209,13,5,1-2-3,1
20240209,13,6,3-6-4,3
20240209,13,7,1-5-4,1
20240209,13,8,3-1-5,3
20240209,13,9,1-3-2,1
20240209,13,10,1-4-6,1
20240209,13,11,5-1-2,5
20240209,13,12,2-1-5,2
20240209,20,1,4-1-5,4
20240209,20,2,1-4-3,1
20240209,20,3,3-2-6,3
20240209,20,4,2-4-6,2
20240209,20,5,1-4-3,1
20240209,20,6,6-2-3,6
20240209,20,7,1-4-2,1
20240209,20,8,1-2-3,1
20240209,20,9,1-3-4,1
20240209,20,10,1-2-4,1
20240209,20,11,4-6-5,4
20240209,20,12,2-1-3,2
20240209,21,1,2-1-3,2
20240209,21,2,1-6-3,1
20240209,21,3,2-4-5,2
20240209,21,4,2-3-1,2
20240209,21,5,1-2-4,1
20240209,21,6,1-3-6,1
20240209,21,7,1-2-5,1
20240209,21,8,1-2-5,1
20240209,21,9,2-1-4,2
20240209,21,10,1-4-5,1
20240209,21,11,1-4-3,1
20240209,21,12,1-4-6,1
20240209,23,1,1-3-4,1
20240209,23,2,1-2-4,1
20240209,23,3,1-3-5,1
20240209,23,4,1-5-6,1
20240209,23,5,3-5-6,3
20240209,23,6,6-2-3,6
20240209,23,7,2-3-6,2
20240209,23,8,1-5-6,1
20240209,23,9,1-4-2,1
20240209,23,10,1-3-4,1
20240209,23,11,1-2-5,1
20240209,23,12,3-2-4,3
