hd,jcd,rno,label_3t,win_lane
20240213,2,1,1-4-3,1
20240213,2,2,1-3-2,1
20240213,2,3,2-1-3,2
20240213,2,4,2-3-5,2
20240213,2,5,1-4-6,1
20240213,2,6,5-3-6,5
20240213,2,7,1-2-4,1
20240213,2,8,1-3-2,1
20240213,2,9,4-2-1,4
20240213,2,10,1-3-5,1
20240213,2,11,3-5-1,3
20240213,2,12,3-5-2,3
20240213,3,1,1-6-3,1
20240213,3,2,2-6-3,2
20240213,3,3,,
20240213,3,4,,
20240213,3,5,,
20240213,3,6,,
20240213,3,7,,
20240213,3,8,,
20240213,3,9,,
20240213,3,10,,
20240213,3,11,,
20240213,3,12,,
20240213,9,1,1-3-2,1
20240213,9,2,4-1-3,4
20240213,9,3,1-5-6,1
20240213,9,4,1-3-2,1
20240213,9,5,1-3-5,1
20240213,9,6,3-6-2,3
20240213,9,7,2-5-4,2
20240213,9,8,2-5-6,2
20240213,9,9,3-5-6,3
20240213,9,10,1-3-4,1
20240213,9,11,1-2-6,1
20240213,9,12,1-3-4,1
20240213,10,1,4-2-5,4
20240213,10,2,2-1-4,2
20240213,10,3,1-3-2,1
20240213,10,4,1-3-4,1
20240213,10,5,1-2-3,1
20240213,10,6,2-5-6,2
20240213,10,7,5-1-2,5
20240213,10,8,1-5-2,1
20240213,10,9,2-4-1,2
20240213,10,10,1-3-2,1
20240213,10,11,1-3-6,1
20240213,10,12,4-3-6,4
20240213,11,1,1-3-2,1
20240213,11,2,1-3-2,1
20240213,11,3,2-4-3,2
20240213,11,4,1-2-3,1
20240213,11,5,4-1-2,4
20240213,11,6,1-2-3,1
20240213,11,7,3-1-2,3
20240213,11,8,4-1-3,4
20240213,11,9,4-1-2,4
20240213,11,10,1-6-3,1
20240213,11,11,1-3-2,1
20240213,11,12,3-2-5,3
20240213,13,1,5-1-6,5
20240213,13,2,5-1-3,5
20240213,13,3,1-2-3,1
20240213,13,4,1-2-3,1
20240213,13,5,1-2-5,1
20240213,13,6,4-1-6,4
20240213,13,7,1-2-6,1
20240213,13,8,1-2-3,1
20240213,13,9,1-4-5,1
20240213,13,10,1-5-6,1
20240213,13,11,2-1-3,2
20240213,13,12,1-2-4,1
20240213,14,1,2-3-4,2
20240213,14,2,3-4-2,3
20240213,14,3,6-3-4,6
20240213,14,4,4-2-5,4
20240213,14,5,1-3-4,1
20240213,14,6,1-4-5,1
20240213,14,7,2-4-1,2
20240213,14,8,2-1-4,2
20240213,14,9,1-6-3,1
20240213,14,10,3-5-2,3
20240213,14,11,4-3-1,4
20240213,14,12,3-2-5,3
20240213,15,1,2-1-4,2
20240213,15,2,3-5-4,3
20240213,15,3,2-1-3,2
20240213,15,4,4-2-1,4
20240213,15,5,1-3-6,1
20240213,15,6,3-1-5,3
20240213,15,7,3-1-6,3
20240213,15,8,1-2-5,1
20240213,15,9,1-2-4,1
20240213,15,10,1-4-5,1
20240213,15,11,2-1-6,2
20240213,15,12,1-2-5,1
20240213,16,1,1-3-5,1
20240213,16,2,1-5-4,1
20240213,16,3,6-1-2,6
20240213,16,4,4-2-1,4
20240213,16,5,1-2-6,1
20240213,16,6,1-3-5,1
20240213,16,7,1-5-2,1
20240213,16,8,2-1-3,2
20240213,16,9,3-2-1,3
20240213,16,10,3-5-1,3
20240213,16,11,1-3-5,1
20240213,16,12,1-3-2,1
20240213,17,1,1-5-3,1
20240213,17,2,2-6-5,2
20240213,17,3,5-3-2,5
20240213,17,4,6-2-4,6
20240213,17,5,6-2-5,6
20240213,17,6,1-3-5,1
20240213,17,7,3-4-1,3
20240213,17,8,1-3-4,1
20240213,17,9,3-2-4,3
20240213,17,10,2-6-1,2
20240213,17,11,1-4-3,1
20240213,17,12,2-4-6,2
20240213,19,1,2-5-6,2
20240213,19,2,1-3-4,1
20240213,19,3,1-3-5,1
20240213,19,4,1-6-2,1
20240213,19,5,1-3-5,1
20240213,19,6,1-5-3,1
20240213,19,7,1-3-6,1
20240213,19,8,1-2-3,1
20240213,19,9,1-2-6,1
20240213,19,10,2-6-1,2
20240213,19,11,1-2-4,1
20240213,19,12,1-2-3,1
20240213,20,1,1-3-6,1
20240213,20,2,2-1-3,2
20240213,20,3,1-2-3,1
20240213,20,4,5-4-3,5
20240213,20,5,1-3-2,1
20240213,20,6,1-6-4,1
20240213,20,7,1-4-3,1
20240213,20,8,3-1-2,3
20240213,20,9,1-3-5,1
20240213,20,10,3-2-4,3
20240213,20,11,1-3-4,1
20240213,20,12,1-2-6,1
