hd,jcd,rno,title,decision,weather_sky,wind_dir,wind_speed_m,wave_height_cm,label_3t
20240213,2,1,ヴィーナスシリーズ第19戦・第57回日刊スポーツ杯,逃げ,晴,17,0.0,0.0,1-4-3
20240213,2,2,ヴィーナスシリーズ第19戦・第57回日刊スポーツ杯,逃げ,晴,17,0.0,0.0,1-3-2
20240213,2,3,ヴィーナスシリーズ第19戦・第57回日刊スポーツ杯,差し,晴,12,2.0,1.0,2-1-3
20240213,2,4,ヴィーナスシリーズ第19戦・第57回日刊スポーツ杯,差し,晴,17,0.0,0.0,2-3-5
20240213,2,5,ヴィーナスシリーズ第19戦・第57回日刊スポーツ杯,逃げ,晴,16,2.0,1.0,1-4-6
20240213,2,6,ヴィーナスシリーズ第19戦・第57回日刊スポーツ杯,まくり差し,晴,14,2.0,1.0,5-3-6
20240213,2,7,ヴィーナスシリーズ第19戦・第57回日刊スポーツ杯,逃げ,晴,14,2.0,1.0,1-2-4
20240213,2,8,ヴィーナスシリーズ第19戦・第57回日刊スポーツ杯,逃げ,晴,14,1.0,1.0,1-3-2
20240213,2,9,ヴィーナスシリーズ第19戦・第57回日刊スポーツ杯,まくり,晴,14,2.0,1.0,4-2-1
20240213,2,10,ヴィーナスシリーズ第19戦・第57回日刊スポーツ杯,逃げ,晴,16,1.0,1.0,1-3-5
20240213,2,11,ヴィーナスシリーズ第19戦・第57回日刊スポーツ杯,まくり,晴,16,1.0,1.0,3-5-1
20240213,2,12,ヴィーナスシリーズ第19戦・第57回日刊スポーツ杯,まくり,晴,16,1.0,1.0,3-5-2
20240213,3,1,第24回日本財団会長杯,逃げ,晴,6,7.0,20.0,1-6-3
20240213,3,2,第24回日本財団会長杯,まくり,晴,6,8.0,25.0,2-6-3
20240213,3,3,,,,,,,
20240213,3,4,,,,,,,
20240213,3,5,,,,,,,
20240213,3,6,,,,,,,
20240213,3,7,,,,,,,
20240213,3,8,,,,,,,
20240213,3,9,,,,,,,
20240213,3,10,,,,,,,
20240213,3,11,,,,,,,
20240213,3,12,,,,,,,
20240213,9,1,DMM.com杯争奪！バッチこいカップ,逃げ,晴,4,1.0,1.0,1-3-2
20240213,9,2,DMM.com杯争奪！バッチこいカップ,差し,晴,4,1.0,1.0,4-1-3
20240213,9,3,DMM.com杯争奪！バッチこいカップ,逃げ,晴,4,2.0,1.0,1-5-6
20240213,9,4,DMM.com杯争奪！バッチこいカップ,逃げ,晴,4,1.0,1.0,1-3-2
20240213,9,5,DMM.com杯争奪！バッチこいカップ,逃げ,晴,4,2.0,1.0,1-3-5
20240213,9,6,DMM.com杯争奪！バッチこいカップ,差し,晴,4,2.0,1.0,3-6-2
20240213,9,7,DMM.com杯争奪！バッチこいカップ,まくり,晴,4,2.0,1.0,2-5-4
20240213,9,8,DMM.com杯争奪！バッチこいカップ,まくり差し,晴,4,2.0,1.0,2-5-6
20240213,9,9,DMM.com杯争奪！バッチこいカップ,まくり,晴,4,2.0,1.0,3-5-6
20240213,9,10,DMM.com杯争奪！バッチこいカップ,逃げ,晴,4,2.0,1.0,1-3-4
20240213,9,11,DMM.com杯争奪！バッチこいカップ,逃げ,晴,4,1.0,1.0,1-2-6
20240213,9,12,DMM.com杯争奪！バッチこいカップ,逃げ,晴,4,1.0,1.0,1-3-4
20240213,10,1,三国巧者決定戦,まくり,晴,12,5.0,5.0,4-2-5
20240213,10,2,三国巧者決定戦,抜き,晴,12,5.0,5.0,2-1-4
20240213,10,3,三国巧者決定戦,逃げ,晴,12,5.0,5.0,1-3-2
20240213,10,4,三国巧者決定戦,逃げ,晴,12,4.0,4.0,1-3-4
