hd,jcd,rno,label_3t,win_lane
20240119,1,1,3-1-4,3
20240119,1,2,1-2-3,1
20240119,1,3,2-3-1,2
20240119,1,4,3-2-6,3
20240119,1,5,2-1-3,2
20240119,1,6,1-3-2,1
20240119,1,7,1-3-6,1
20240119,1,8,1-3-5,1
20240119,1,9,1-4-5,1
20240119,1,10,3-1-6,3
20240119,1,11,1-2-4,1
20240119,1,12,1-3-6,1
20240119,2,1,4-3-6,4
20240119,2,2,3-4-1,3
20240119,2,3,5-3-1,5
20240119,2,4,4-5-2,4
20240119,2,5,4-6-2,4
20240119,2,6,4-6-3,4
20240119,2,7,3-1-2,3
20240119,2,8,1-5-4,1
20240119,2,9,1-3-2,1
20240119,2,10,3-1-5,3
20240119,2,11,1-2-4,1
20240119,2,12,1-5-3,1
20240119,3,1,1-2-3,1
20240119,3,2,1-4-3,1
20240119,3,3,1-3-6,1
20240119,3,4,1-2-6,1
20240119,3,5,1-2-6,1
20240119,3,6,1-6-3,1
20240119,3,7,1-3-4,1
20240119,3,8,1-2-5,1
20240119,3,9,1-4-6,1
20240119,3,10,1-2-4,1
20240119,3,11,1-2-5,1
20240119,3,12,1-2-3,1
20240119,4,1,1-3-2,1
20240119,4,2,1-4-2,1
20240119,4,3,3-2-1,3
20240119,4,4,1-6-4,1
20240119,4,5,1-2-4,1
20240119,4,6,4-3-2,4
20240119,4,7,1-5-2,1
20240119,4,8,4-3-1,4
20240119,4,9,3-6-2,3
20240119,4,10,1-5-6,1
20240119,4,11,5-3-1,5
20240119,4,12,1-4-3,1
20240119,6,1,3-1-5,3
20240119,6,2,4-1-2,4
20240119,6,3,2-5-4,2
20240119,6,4,2-4-6,2
20240119,6,5,1-5-4,1
20240119,6,6,3-1-2,3
20240119,6,7,1-5-2,1
20240119,6,8,4-3-1,4
20240119,6,9,1-2-3,1
20240119,6,10,1-3-4,1
20240119,6,11,1-3-2,1
20240119,6,12,5-2-4,5
20240119,8,1,1-5-6,1
20240119,8,2,1-2-5,1
20240119,8,3,4-5-6,4
20240119,8,4,2-1-3,2
20240119,8,5,1-6-5,1
20240119,8,6,3-1-4,3
20240119,8,7,1-2-4,1
20240119,8,8,1-5-2,1
20240119,8,9,1-2-5,1
20240119,8,10,4-1-6,4
20240119,8,11,6-3-1,6
20240119,8,12,1-6-2,1
20240119,9,1,2-4-1,2
20240119,9,2,2-3-1,2
20240119,9,3,1-5-2,1
20240119,9,4,2-1-6,2
20240119,9,5,1-4-5,1
20240119,9,6,2-1-4,2
20240119,9,7,1-3-6,1
20240119,9,8,2-1-3,2
20240119,9,9,1-5-4,1
20240119,9,10,1-4-3,1
20240119,9,11,1-4-3,1
20240119,9,12,1-2-6,1
20240119,10,1,1-3-2,1
20240119,10,2,2-1-3,2
20240119,10,3,3-1-2,3
20240119,10,4,1-4-2,1
20240119,10,5,4-6-2,4
20240119,10,6,6-4-5,6
20240119,10,7,2-5-4,2
20240119,10,8,6-1-5,6
20240119,10,9,2-4-3,2
20240119,10,10,1-4-3,1
20240119,10,11,4-2-5,4
20240119,10,12,2-4-1,2
20240119,11,1,4-2-3,4
20240119,11,2,2-1-3,2
20240119,11,3,5-6-4,5
20240119,11,4,1-3-5,1
20240119,11,5,1-5-3,1
20240119,11,6,2-1-3,2
20240119,11,7,1-5-3,1
20240119,11,8,1-3-2,1
20240119,11,9,2-5-3,2
20240119,11,10,1-2-5,1
20240119,11,11,2-1-4,2
20240119,11,12,5-1-2,5
20240119,14,1,1-2-5,1
20240119,14,2,1-4-2,1
20240119,14,3,2-5-3,2
20240119,14,4,2-1-5,2
20240119,14,5,3-2-1,3
20240119,14,6,2-1-5,2
20240119,14,7,1-2-4,1
20240119,14,8,2-4-3,2
20240119,14,9,1-3-5,1
20240119,14,10,4-5-1,4
20240119,14,11,4-3-5,4
20240119,14,12,5-3-1,5
20240119,15,1,1-2-4,1
20240119,15,2,1-2-5,1
20240119,15,3,6-3-1,6
20240119,15,4,4-1-6,4
20240119,15,5,1-5-3,1
20240119,15,6,1-3-5,1
20240119,15,7,2-1-3,2
20240119,15,8,1-2-3,1
20240119,15,9,1-4-6,1
20240119,15,10,1-3-6,1
20240119,15,11,1-3-6,1
20240119,15,12,1-4-3,1
20240119,16,1,4-1-2,4
20240119,16,2,1-2-3,1
20240119,16,3,3-2-4,3
20240119,16,4,2-4-1,2
20240119,16,5,1-3-2,1
20240119,16,6,2-1-3,2
20240119,16,7,2-5-1,2
20240119,16,8,1-3-5,1
20240119,16,9,3-2-5,3
20240119,16,10,1-4-5,1
20240119,16,11,1-4-3,1
20240119,16,12,1-2-3,1
20240119,18,1,1-5-2,1
20240119,18,2,1-5-6,1
20240119,18,3,1-2-5,1
20240119,18,4,1-3-4,1
20240119,18,5,4-1-5,4
20240119,18,6,2-1-4,2
20240119,18,7,1-3-2,1
20240119,18,8,1-6-4,1
20240119,18,9,3-1-5,3
20240119,18,10,2-1-3,2
20240119,18,11,1-3-2,1
20240119,18,12,1-4-2,1
20240119,19,1,1-3-2,1
20240119,19,2,1-4-3,1
20240119,19,3,1-5-2,1
20240119,19,4,1-4-6,1
20240119,19,5,1-2-3,1
20240119,19,6,1-5-3,1
20240119,19,7,1-3-5,1
20240119,19,8,4-1-2,4
20240119,19,9,3-5-2,3
20240119,19,10,1-6-5,1
20240119,19,11,1-2-3,1
20240119,19,12,3-1-2,3
