hd,jcd,rno,lane,regno,st,tenji_st,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240119,01,10,1,3684,0.15,0.0001,24,40,0.14,47.2,88.8
20240119,01,10,2,3933,0.22,0.03,23,1,0.17,14.2,58.9
20240119,01,10,3,4096,0.28,0.08,22,6,0.15,17.7,60.0
20240119,01,10,4,4695,0.2,0.22,25,20,0.2,0.0,26.0
20240119,01,10,5,3353,0.13,0.11,22,9,0.15,0.0,0.0
20240119,01,10,6,4654,0.14,0.0002,15,40,0.16,0.0,24.1
20240119,01,11,1,4124,0.12,0.16,17,14,0.15,60.0,82.0
20240119,01,11,2,4264,0.12,0.24,26,22,0.16,8.0,62.0
20240119,01,11,3,4059,0.14,0.21,30,19,0.16,16.2,43.2
20240119,01,11,4,4036,0.12,0.01,19,40,0.17,20.0,66.0
20240119,01,11,5,4790,0.11,0.11,23,9,0.16,12.7,48.9
20240119,01,11,6,4004,0.24,0.0022,20,40,0.2,8.7,17.3
20240119,01,12,1,4532,0.23,0.07,37,5,0.13,72.5,88.2
20240119,01,12,2,3303,0.24,0.03,30,1,0.18,15.2,61.0
20240119,01,12,3,3589,0.22,0.01,40,40,0.17,12.1,51.5
20240119,01,12,4,3643,0.19,0.01,36,40,0.17,9.3,44.1
20240119,01,12,5,4083,0.16,0.0004,31,40,0.15,11.9,50.0
20240119,01,12,6,4475,0.18,0.0011,28,40,0.17,2.4,39.0
20240119,01,1,1,4766,0.14,0.14,23,12,0.17,41.6,66.6
20240119,01,1,2,4505,0.2,0.16,32,14,0.14,14.2,76.1
20240119,01,1,3,4695,0.21,0.12,25,10,0.19,16.0,52.0
20240119,01,1,4,4122,0.22,0.09,33,7,0.16,17.0,58.5
20240119,01,1,5,3928,0.25,0.06,32,4,0.16,4.7,26.1
20240119,01,1,6,4550,0.23,0.0006,28,40,0.16,0.0,14.8
20240119,01,2,1,3596,0.11,0.12,26,10,0.17,34.4,72.4
20240119,01,2,2,4553,0.16,0.17,29,15,0.15,7.6,61.5
20240119,01,2,3,4790,0.17,0.0001,20,40,0.15,13.7,64.7
20240119,01,2,4,3353,0.13,0.27,28,25,0.12,0.0,40.0
20240119,01,2,5,4465,0.21,0.05,28,3,0.19,0.0,19.2
20240119,01,2,6,3303,0.23,0.05,17,3,0.19,2.8,42.8
20240119,01,3,1,4080,0.17,0.08,23,6,0.15,70.0,100.0
20240119,01,3,2,4124,0.31,0.0007000000000000001,21,40,0.15,16.2,74.4
20240119,01,3,3,4475,0.21,0.0003,19,40,0.16,15.7,55.2
20240119,01,3,4,4060,0.23,0.03,34,1,0.17,7.1,40.4
20240119,01,3,5,3857,0.38,0.19,30,17,0.12,0.0,66.6
20240119,01,3,6,3933,0.29,0.0008,32,40,0.0,0.0,0.0
20240119,01,4,1,3880,0.14,0.0002,43,40,0.16,24.2,63.6
20240119,01,4,2,4083,0.19,0.07,26,5,0.15,19.0,69.0
20240119,01,4,3,4654,0.2,0.16,24,14,0.15,10.2,64.1
20240119,01,4,4,3929,0.13,0.12,30,10,0.16,7.5,47.5
20240119,01,4,5,4792,0.12,0.15,31,13,0.18,3.8,30.7
