hd,jcd,rno,lane,regno,racer_id,motor_rate3,st_rank,decision4,tenji_rank,power_outer,power_inner,tenji_sec,wind_speed_m,power_lane,course_first_rate,kimarite_sashi,tenji_st,dash_attack_flag,kimarite_nuki,course_3rd_rate,wave_height_cm,kimarite_makuri_sashi,boat_rate3,boat_rate2,is_strong_wind,kimarite_makuri,racer_name,motor_rate2,is_crosswind,course_avg_st,outer_over_inner
20240330,02,10,1,4486,4486,53.25,3,SASHI,1,15.717,13.805666666666665,6.76,1.0,13.651999999999997,61.2,0.0,0.09,0,1.0,91.8,1.0,0.0,51.35,35.14,0,0.0,野村 誠,33.12,0,0.13,1.911333333333335
20240330,02,10,2,4144,4144,43.33,2,SASHI,3,15.717,13.805666666666665,6.8,1.0,11.786999999999999,12.9,4.0,0.06,0,0.0,74.1,1.0,0.0,36.17,20.57,0,0.0,石塚 久也,25.33,0,0.19,1.911333333333335
20240330,02,10,3,4906,4906,60.92,5,SASHI,4,15.717,13.805666666666665,6.82,1.0,15.978,9.5,0.0,0.36,0,0.0,52.3,1.0,0.0,42.76,27.59,0,1.0,鈴木 雅希,41.38,0,0.15,1.911333333333335
20240330,02,10,4,4748,4748,61.08,4,SASHI,2,15.717,13.805666666666665,6.78,1.0,16.987000000000002,12.5,1.0,0.13,0,0.0,57.5,1.0,2.0,56.55,35.86,0,2.0,渡邉 雄朗,43.11,0,0.16,1.911333333333335
20240330,02,10,5,4623,4623,56.97,4,SASHI,3,15.717,13.805666666666665,6.8,1.0,15.901,4.5,0.0,0.13,0,0.0,36.3,1.0,2.0,65.49,45.77,0,0.0,中北 将史,43.03,0,0.18,1.911333333333335
20240330,02,10,6,4877,4877,45.39,1,SASHI,5,15.717,13.805666666666665,6.89,1.0,14.263,0.0,0.0,0.02,0,0.0,20.5,1.0,0.0,49.66,34.23,0,0.0,鈴谷 一平,33.33,0,0.16,1.911333333333335
20240330,02,11,1,4218,4218,52.08,6,MAKURI,1,12.695,143165590.06833333,6.74,1.0,429496742.763,67.6,0.0,0.05,0,3.0,97.0,1.0,0.0,41.73,26.77,0,0.0,吉川 喜継,31.25,0,0.15,-143165577.37333333
20240330,02,11,2,4545,4545,43.67,2,MAKURI,3,12.695,143165590.06833333,6.78,1.0,12.456,25.0,6.0,0.0012,0,1.0,75.0,1.0,0.0,62.6,48.09,0,2.0,岡村 慶太,27.22,0,0.14,-143165577.37333333
20240330,02,11,3,3933,3933,53.95,4,MAKURI,4,12.695,143165590.06833333,6.88,1.0,14.985999999999999,6.9,1.0,0.0017000000000000001,0,2.0,62.5,1.0,1.0,39.83,26.27,0,1.0,山地 正樹,38.82,0,0.17,-143165577.37333333
20240330,02,11,4,4201,4201,58.97,3,MAKURI,5,12.695,143165590.06833333,6.9,1.0,15.193999999999999,13.3,1.0,0.0014000000000000002,0,0.0,26.6,1.0,1.0,53.69,34.9,0,2.0,佐竹 友樹,40.38,0,0.13,-143165577.37333333
20240330,02,11,5,3406,3406,38.89,5,MAKURI,6,12.695,143165590.06833333,6.94,1.0,10.08,2.6,0.0,0.03,0,0.0,26.3,1.0,1.0,53.74,34.69,0,0.0,中里 英夫,22.22,0,0.17,-143165577.37333333
20240330,02,11,6,5005,5005,45.59,1,MAKURI,2,12.695,143165590.06833333,6.77,1.0,12.811000000000002,6.9,0.0,0.0001,0,0.0,44.8,1.0,0.0,60.96,44.52,0,2.0,石田 貴洋,29.41,0,0.15,-143165577.37333333
20240330,02,12,1,4276,4276,54.43,1,NIGE,1,13.668999999999999,12.286999999999999,,1.0,13.972,69.8,0.0,,0,3.0,84.9,1.0,0.0,45.8,29.77,0,0.0,鈴木 勝博,32.28,0,0.15,1.3819999999999997
20240330,02,12,2,3293,3293,40.94,1,NIGE,1,13.668999999999999,12.286999999999999,,1.0,12.031,0.0,0.0,,0,0.0,39.2,1.0,0.0,60.81,41.22,0,0.0,宮内 由紀英,30.87,0,0.22,1.3819999999999997
20240330,02,12,3,4025,4025,37.25,1,NIGE,1,13.668999999999999,12.286999999999999,,1.0,10.857999999999999,17.5,1.0,,0,1.0,73.6,1.0,4.0,37.68,21.74,0,4.0,山本 隆幸,22.22,0,0.18,1.3819999999999997
20240330,02,12,4,3462,3462,49.32,1,NIGE,1,13.668999999999999,12.286999999999999,,1.0,13.378,5.8,0.0,,,1.0,41.1,1.0,1.0,43.38,25.74,0,0.0,竹上 真司,34.46,0,0.15,1.3819999999999997
20240330,02,12,5,4737,4737,54.25,1,NIGE,1,13.668999999999999,12.286999999999999,,1.0,14.788,8.8,0.0,,0,1.0,51.1,1.0,3.0,48.28,30.17,0,0.0,竹井 貴史,34.64,0,0.16,1.3819999999999997
20240330,02,12,6,4436,4436,50.71,1,NIGE,1,13.668999999999999,12.286999999999999,,1.0,12.841,4.7,0.0,,0,0.0,38.1,1.0,2.0,41.55,26.06,0,0.0,渋谷 明憲,29.29,0,0.18,1.3819999999999997
20240330,02,1,1,3647,3647,52.87,1,NIGE,3,11.712000000000002,143165590.57933334,6.84,0.0,14.719,34.6,0.0,0.0004,0,1.0,65.3,0.0,0.0,53.02,38.26,0,0.0,伊藤 雄二,40.13,0,0.17,-143165578.86733332
20240330,02,1,2,4871,4871,62.65,6,NIGE,4,11.712000000000002,143165590.57933334,6.86,0.0,429496744.938,4.0,1.0,0.18,0,0.0,56.0,0.0,0.0,47.1,26.81,0,0.0,菊池 宏志,43.98,0,0.21,-143165578.86733332
20240330,02,1,3,5213,5213,44.94,5,NIGE,5,11.712000000000002,143165590.57933334,6.89,0.0,12.081,5.5,0.0,0.15,0,0.0,27.7,0.0,0.0,49.66,30.2,0,1.0,湯淺 紀香,32.91,0,0.19,-143165578.86733332
20240330,02,1,4,5069,5069,61.04,2,NIGE,1,11.712000000000002,143165590.57933334,6.78,0.0,15.15,9.6,0.0,0.04,1,0.0,29.0,0.0,0.0,51.01,36.91,0,3.0,山崎 小葉音,40.26,0,0.13,-143165578.86733332
20240330,02,1,5,4104,4104,38.1,3,NIGE,2,11.712000000000002,143165590.57933334,6.8,0.0,9.544999999999998,0.0,0.0,0.06,0,0.0,28.5,0.0,0.0,64.97,46.5,0,0.0,木下 陽介,21.43,0,0.14,-143165578.86733332
20240330,02,1,6,5324,5324,50.34,4,NIGE,6,11.712000000000002,143165590.57933334,6.9,0.0,10.441,0.0,0.0,0.13,0,0.0,0.0,0.0,0.0,55.78,36.73,0,0.0,畑田 希咲,32.21,0,0.2,-143165578.86733332
20240330,02,2,1,4077,4077,58.62,6,MAKURI,1,12.712666666666665,143165591.04266667,6.69,0.0,429496745.424,40.4,0.0,0.21,0,3.0,85.7,0.0,0.0,41.73,25.9,0,0.0,品田 直樹,44.14,0,0.17,-143165578.33
20240330,02,2,2,4191,4191,53.85,5,MAKURI,4,12.712666666666665,143165591.04266667,6.81,0.0,15.092999999999998,26.0,4.0,0.2,0,1.0,76.0,0.0,0.0,45.89,33.56,0,7.0,赤羽 克也,37.87,0,0.14,-143165578.33
20240330,02,2,3,5005,5005,45.59,3,MAKURI,3,12.712666666666665,143165591.04266667,6.8,0.0,12.611,11.1,0.0,0.02,0,1.0,75.5,0.0,2.0,60.96,44.52,0,2.0,石田 貴洋,29.41,0,0.15,-143165578.33
20240330,02,2,4,4407,4407,55.48,1,MAKURI,6,12.712666666666665,143165591.04266667,6.92,0.0,14.037999999999998,14.5,3.0,0.0002,0,0.0,52.0,0.0,0.0,48.12,24.06,0,3.0,鹿島 敏弘,35.48,0,0.17,-143165578.33
20240330,02,2,5,3293,3293,40.94,2,MAKURI,2,12.712666666666665,143165591.04266667,6.73,0.0,11.931000000000001,3.1,1.0,0.0005,0,0.0,18.7,0.0,0.0,60.81,41.22,0,0.0,宮内 由紀英,30.87,0,0.21,-143165578.33
20240330,02,2,6,4423,4423,51.03,4,MAKURI,5,12.712666666666665,143165591.04266667,6.84,0.0,12.168999999999999,0.0,0.0,0.16,0,0.0,11.7,0.0,0.0,34.72,17.36,0,0.0,坂口 貴彦,31.03,0,0.15,-143165578.33
20240330,02,3,1,4081,4081,55.29,5,NIGE,1,12.298333333333332,13.546999999999999,6.69,0.0,14.297999999999998,47.0,0.0,0.21,0,1.0,73.5,0.0,0.0,62.41,46.81,0,0.0,樋口 範政,38.82,0,0.19,-1.2486666666666668
20240330,02,3,2,5122,5122,44.06,3,NIGE,3,12.298333333333332,13.546999999999999,6.76,0.0,10.142,4.8,0.0,0.15,0,0.0,26.8,0.0,0.0,57.04,41.55,0,2.0,相馬 翔,24.48,0,0.16,-1.2486666666666668
20240330,02,3,3,4623,4623,56.97,1,NIGE,5,12.298333333333332,13.546999999999999,6.79,0.0,16.201,0.0,0.0,0.11,0,0.0,35.9,0.0,0.0,65.49,45.77,0,0.0,中北 将史,43.03,0,0.15,-1.2486666666666668
20240330,02,3,4,4025,4025,37.25,2,NIGE,2,12.298333333333332,13.546999999999999,6.74,0.0,10.758,11.1,0.0,0.14,0,1.0,51.1,0.0,1.0,37.68,21.74,0,3.0,山本 隆幸,22.22,0,0.17,-1.2486666666666668
20240330,02,3,5,4218,4218,52.08,4,NIGE,4,12.298333333333332,13.546999999999999,6.78,0.0,13.363,2.5,0.0,0.17,0,0.0,48.7,0.0,1.0,41.73,26.77,0,0.0,吉川 喜継,31.25,0,0.17,-1.2486666666666668
20240330,02,3,6,5013,5013,46.5,5,NIGE,1,12.298333333333332,13.546999999999999,6.69,0.0,12.773999999999997,9.0,0.0,0.21,0,0.0,21.2,0.0,0.0,49.02,33.99,0,3.0,山下 夏鈴,33.12,0,0.2,-1.2486666666666668
20240330,02,4,1,3569,3569,53.74,3,MAKURI,2,13.148666666666665,143165589.80266666,6.79,1.0,11.674999999999999,32.5,0.0,0.0008,0,2.0,60.0,1.0,0.0,47.62,31.29,0,0.0,増田 進,29.93,0,0.15,-143165576.65399998
20240330,02,4,2,4906,4906,60.92,5,MAKURI,1,13.148666666666665,143165589.80266666,6.77,1.0,15.978,6.6,0.0,0.17,0,1.0,46.6,1.0,0.0,42.76,27.59,0,0.0,鈴木 雅希,41.38,0,0.12,-143165576.65399998
20240330,02,4,3,4109,4109,44.81,6,MAKURI,5,13.148666666666665,143165589.80266666,7.0,1.0,429496741.755,18.7,0.0,0.37,0,1.0,75.0,1.0,4.0,48.28,33.1,0,3.0,谷津 幸宏,28.57,0,0.13,-143165576.65399998
20240330,02,4,4,4246,4246,41.43,1,MAKURI,4,13.148666666666665,143165589.80266666,6.87,1.0,11.809,2.6,1.0,0.0001,1,0.0,36.8,1.0,0.0,42.76,32.41,0,0.0,喜多 那由夏,28.57,0,0.18,-143165576.65399998
20240330,02,4,5,4809,4809,45.07,2,MAKURI,3,13.148666666666665,143165589.80266666,6.83,1.0,12.651,4.5,0.0,0.0007000000000000001,0,0.0,43.1,1.0,1.0,55.03,38.26,0,1.0,外崎 悟,28.87,0,0.13,-143165576.65399998
20240330,02,4,6,3933,3933,53.95,4,MAKURI,3,13.148666666666665,143165589.80266666,6.83,1.0,14.985999999999999,0.0,0.0,0.07,0,0.0,0.0,1.0,0.0,39.83,26.27,0,0.0,山地 正樹,38.82,0,0.0,-143165576.65399998
20240330,02,5,1,4748,4748,61.08,1,NIGE,1,12.057333333333332,14.121,6.65,1.0,17.287,45.8,0.0,0.07,0,1.0,79.1,1.0,0.0,56.55,35.86,0,0.0,渡邉 雄朗,43.11,0,0.16,-2.063666666666668
20240330,02,5,2,3929,3929,61.45,5,NIGE,3,12.057333333333332,14.121,6.72,1.0,14.277,11.1,2.0,0.25,0,0.0,58.3,1.0,0.0,54.97,40.4,0,2.0,杢野 誓良,37.43,0,0.12,-2.063666666666668
20240330,02,5,3,3682,3682,47.92,3,NIGE,2,12.057333333333332,14.121,6.71,1.0,10.798999999999998,2.9,0.0,0.14,0,0.0,38.2,1.0,0.0,66.21,46.21,0,0.0,切田 潤二,28.47,0,0.18,-2.063666666666668
20240330,02,5,4,4276,4276,54.43,2,NIGE,5,12.057333333333332,14.121,6.81,1.0,13.872,24.0,2.0,0.13,0,1.0,66.0,1.0,6.0,45.8,29.77,0,3.0,鈴木 勝博,32.28,0,0.13,-2.063666666666668
20240330,02,5,5,4201,4201,58.97,5,NIGE,4,12.057333333333332,14.121,6.78,1.0,14.994,9.3,0.0,0.25,0,0.0,44.1,1.0,3.0,53.69,34.9,0,0.0,佐竹 友樹,40.38,0,0.14,-2.063666666666668
20240330,02,5,6,5327,5327,41.6,4,NIGE,6,12.057333333333332,14.121,6.83,1.0,7.306,0.0,0.0,0.19,0,0.0,0.0,1.0,0.0,43.45,26.9,0,0.0,西田 和加,21.6,0,0.28,-2.063666666666668
20240330,02,6,1,3406,3406,38.89,4,MAKURI,2,11.956666666666665,12.316999999999998,6.78,1.0,10.18,47.9,0.0,0.17,0,1.0,77.0,1.0,0.0,53.74,34.69,0,0.0,中里 英夫,22.22,0,0.17,-0.3603333333333332
20240330,02,6,2,3805,3805,40.71,1,MAKURI,5,11.956666666666665,12.316999999999998,6.91,1.0,11.982999999999999,10.8,2.0,0.01,0,0.0,70.2,1.0,0.0,55.63,39.44,0,2.0,高橋 英之,26.43,0,0.13,-0.3603333333333332
20240330,02,6,3,4737,4737,54.25,1,MAKURI,1,11.956666666666665,12.316999999999998,6.71,1.0,14.788,16.6,0.0,0.01,0,1.0,73.8,1.0,4.0,48.28,30.17,0,2.0,竹井 貴史,34.64,0,0.17,-0.3603333333333332
20240330,02,6,4,5213,5213,44.94,5,MAKURI,2,11.956666666666665,12.316999999999998,6.78,1.0,12.081,0.0,0.0,0.24,0,0.0,20.0,1.0,0.0,49.66,30.2,0,0.0,湯淺 紀香,32.91,0,0.21,-0.3603333333333332
