hd,jcd,rno,label_3t,win_lane
20240327,3,1,1-6-5,1
20240327,3,2,1-3-6,1
20240327,3,3,1-3-5,1
20240327,3,4,2-4-5,2
20240327,3,5,4-3-1,4
20240327,3,6,2-1-4,2
20240327,3,7,1-5-2,1
20240327,3,8,1-3-6,1
20240327,3,9,2-3-5,2
20240327,3,10,2-5-4,2
20240327,3,11,1-2-3,1
20240327,3,12,5-1-2,5
20240327,4,1,1-2-5,1
20240327,4,2,4-3-5,4
20240327,4,3,4-5-6,4
20240327,4,4,1-3-5,1
20240327,4,5,4-2-5,4
20240327,4,6,4-3-6,4
20240327,4,7,1-6-2,1
20240327,4,8,2-1-6,2
20240327,4,9,1-4-6,1
20240327,4,10,1-2-6,1
20240327,4,11,1-4-3,1
20240327,4,12,1-2-3,1
20240327,8,1,2-1-5,2
20240327,8,2,5-1-2,5
20240327,8,3,1-5-4,1
20240327,8,4,1-3-2,1
20240327,8,5,1-4-6,1
20240327,8,6,6-5-1,6
20240327,8,7,1-2-3,1
20240327,8,8,1-2-5,1
20240327,8,9,1-2-5,1
20240327,8,10,3-1-2,3
20240327,8,11,1-3-4,1
20240327,8,12,1-2-3,1
20240327,9,1,1-4-2,1
20240327,9,2,1-4-2,1
20240327,9,3,1-2-6,1
20240327,9,4,2-6-3,2
20240327,9,5,1-4-2,1
20240327,9,6,1-2-4,1
20240327,9,7,1-2-6,1
20240327,9,8,4-2-5,4
20240327,9,9,1-3-2,1
20240327,9,10,2-1-3,2
20240327,9,11,1-4-3,1
20240327,9,12,1-5-2,1
20240327,11,1,1-2-3,1
20240327,11,2,1-5-4,1
20240327,11,3,1-5-6,1
20240327,11,4,1-3-6,1
20240327,11,5,1-2-5,1
20240327,11,6,1-4-2,1
20240327,11,7,1-2-6,1
20240327,11,8,4-1-3,4
20240327,11,9,2-4-6,2
20240327,11,10,1-2-6,1
20240327,11,11,3-2-1,3
20240327,11,12,1-3-4,1
20240327,12,1,1-2-4,1
20240327,12,2,3-4-5,3
20240327,12,3,3-4-5,3
20240327,12,4,5-1-2,5
20240327,12,5,2-6-1,2
20240327,12,6,2-1-3,2
20240327,12,7,1-2-4,1
20240327,12,8,1-4-3,1
20240327,12,9,1-3-5,1
20240327,12,10,3-5-1,3
20240327,12,11,1-2-6,1
20240327,12,12,2-3-1,2
20240327,17,1,3-1-4,3
20240327,17,2,1-2-4,1
20240327,17,3,1-2-3,1
20240327,17,4,5-1-2,5
20240327,17,5,5-1-2,5
20240327,17,6,3-4-1,3
20240327,17,7,1-3-2,1
20240327,17,8,1-3-2,1
20240327,17,9,1-2-3,1
20240327,17,10,1-2-3,1
20240327,17,11,2-1-5,2
20240327,17,12,1-2-4,1
20240327,19,1,1-3-2,1
20240327,19,2,1-3-6,1
20240327,19,3,1-6-4,1
20240327,19,4,1-3-6,1
20240327,19,5,1-3-2,1
20240327,19,6,4-1-5,4
20240327,19,7,1-2-4,1
20240327,19,8,1-4-2,1
20240327,19,9,1-4-3,1
20240327,19,10,1-2-6,1
20240327,19,11,1-5-2,1
20240327,19,12,1-5-2,1
20240327,21,1,1-3-6,1
20240327,21,2,1-2-3,1
20240327,21,3,1-5-6,1
20240327,21,4,1-3-2,1
20240327,21,5,1-3-4,1
20240327,21,6,2-3-4,2
20240327,21,7,4-5-1,4
20240327,21,8,2-1-5,2
20240327,21,9,4-1-2,4
20240327,21,10,1-2-3,1
20240327,21,11,1-2-5,1
20240327,21,12,1-2-3,1
20240327,22,1,1-3-2,1
20240327,22,2,1-2-4,1
20240327,22,3,1-3-5,1
20240327,22,4,3-4-5,3
20240327,22,5,3-1-2,3
20240327,22,6,3-5-2,3
20240327,22,7,2-3-4,2
20240327,22,8,1-2-3,1
20240327,22,9,1-4-5,1
20240327,22,10,4-5-1,4
20240327,22,11,1-3-2,1
20240327,22,12,1-2-4,1
20240327,23,1,1-2-6,1
20240327,23,2,1-3-5,1
20240327,23,3,1-4-2,1
20240327,23,4,1-2-3,1
20240327,23,5,2-3-5,2
20240327,23,6,2-6-5,2
20240327,23,7,1-3-4,1
20240327,23,8,5-1-3,5
20240327,23,9,1-3-2,1
20240327,23,10,4-6-5,4
20240327,23,11,2-5-1,2
20240327,23,12,1-2-5,1
20240327,24,1,1-2-4,1
20240327,24,2,1-3-6,1
20240327,24,3,5-6-2,5
20240327,24,4,2-1-6,2
20240327,24,5,4-6-1,4
20240327,24,6,4-2-5,4
20240327,24,7,3-5-4,3
20240327,24,8,4-1-5,4
20240327,24,9,1-3-2,1
20240327,24,10,3-1-2,3
20240327,24,11,1-2-3,1
20240327,24,12,1-2-3,1
