hd,jcd,rno,lane,regno,st,tenji_st,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240327,4,2,6,5196,,,1,1,0.16,0.0,30.0
20240327,4,3,1,5077,,0.13,3,2,0.24,27.7,38.8
20240327,4,3,2,5226,,0.19,4,4,0.15,29.1,62.5
20240327,4,3,3,5082,,0.07,3,1,0.17,2.7,61.1
20240327,4,3,4,5197,,0.17,1,3,0.16,3.5,25.0
20240327,4,3,5,5166,,,5,5,0.18,12.5,57.5
20240327,4,3,6,5298,,,2,5,0.15,1.6,14.2
20240327,4,4,1,5130,,,3,2,0.2,17.3,56.5
20240327,4,4,2,5219,,,5,2,0.15,11.1,66.6
20240327,4,4,3,5089,,,4,2,0.15,7.3,56.1
20240327,4,4,4,5249,,,1,2,0.2,0.0,66.6
20240327,4,4,5,5037,,,2,2,0.18,5.7,45.7
20240327,4,4,6,5041,,0.05,6,1,0.15,0.0,33.3
20240327,4,5,1,5111,,0.06,2,2,0.14,51.7,72.4
20240327,4,5,2,5278,,,4,3,0.17,0.0,100.0
20240327,4,5,3,5133,,0.03,5,1,0.17,7.5,42.5
20240327,4,5,4,5028,,,1,3,0.18,13.9,51.1
20240327,4,5,5,5023,,,3,3,0.18,5.8,35.2
20240327,4,5,6,4980,,,2,3,0.16,9.3,34.3
20240327,4,6,1,5139,,0.04,5,3,0.15,60.0,80.0
20240327,4,6,2,5256,,0.08,2,4,0.2,15.7,42.1
20240327,4,6,3,5075,,0.17,5,6,0.15,10.8,52.1
20240327,4,6,4,5228,,0.01,1,1,0.15,12.5,46.8
20240327,4,6,5,5274,,0.13,4,5,0.19,0.0,18.1
20240327,4,6,6,5016,,0.02,3,2,0.16,2.7,24.3
20240327,4,7,1,5112,,0.02,2,1,0.14,59.0,84.0
20240327,4,7,2,5197,,,3,4,0.16,15.3,46.1
20240327,4,7,3,5077,,,5,4,0.17,3.8,38.4
20240327,4,7,4,5223,,0.14,4,3,0.2,0.0,5.5
20240327,4,7,5,5039,,,6,4,0.14,6.8,25.0
20240327,4,7,6,4847,,0.1,1,2,0.16,0.0,48.6
20240327,4,8,1,5082,,0.27,2,5,0.2,28.0,56.0
20240327,4,8,2,5136,,0.14,3,2,0.14,21.5,62.7
20240327,4,8,3,5179,,0.15,6,3,0.19,6.9,13.7
20240327,4,8,4,5229,,0.21,4,4,0.14,0.0,11.1
20240327,4,8,5,5103,,0.06,1,1,0.14,9.3,25.0
20240327,4,8,6,4985,,0.06,5,1,0.18,0.0,22.2
20240327,4,9,1,5051,,0.05,1,2,0.13,76.9,92.3
20240327,4,9,2,5046,,0.13,4,4,0.17,2.8,34.2
20240327,4,9,3,5127,,0.12,2,3,0.17,5.2,31.5
20240327,4,9,4,5175,,,6,5,0.18,0.0,46.1
20240327,4,9,5,5298,,0.04,5,1,0.15,3.4,24.1
20240327,4,9,6,5135,,,3,5,0.21,3.7,25.9
20240327,8,10,1,3687,,0.33,3,5,0.13,60.0,72.0
20240327,8,10,2,4470,,0.28,4,4,0.17,11.5,65.3
20240327,8,10,3,3909,,0.22,1,3,0.12,21.9,70.7
20240327,8,10,4,4345,,0.1,5,2,0.15,7.1,46.4
20240327,8,10,5,5323,,0.06,3,1,0.23,0.0,0.0
20240327,8,10,6,3717,,0.06,2,1,0.16,0.0,37.0
20240327,8,11,1,3422,,0.09,5,4,0.16,61.2,91.9
20240327,8,11,2,3745,,0.03,6,3,0.16,11.1,61.1
20240327,8,11,3,4370,,0.0,2,1,0.15,28.2,71.7
20240327,8,11,4,4295,,0.1,3,5,0.17,17.7,71.1
20240327,8,11,5,4905,,0.03,4,3,0.23,0.0,9.5
20240327,8,11,6,4934,,0.01,1,2,0.19,2.8,37.1
20240327,8,12,1,3908,,0.12,2,2,0.14,76.0,92.9
20240327,8,12,2,4234,,0.13,5,3,0.21,17.2,41.3
20240327,8,12,3,3813,,0.12,3,2,0.16,9.3,72.0
20240327,8,12,4,4022,,0.19,1,4,0.15,18.1,54.5
20240327,8,12,5,4228,,0.11,4,1,0.17,17.9,46.1
20240327,8,12,6,3681,,0.13,2,3,0.17,0.0,36.8
20240327,8,1,1,3350,,0.18,5,3,0.14,50.0,95.0
20240327,8,1,2,3717,,0.0,4,1,0.15,15.3,59.6
20240327,8,1,3,3176,,0.07,2,2,0.17,6.4,45.1
20240327,8,1,4,3872,,0.4,2,5,0.2,6.9,48.8
20240327,8,1,5,3896,,0.19,3,4,0.13,9.3,37.5
20240327,8,1,6,5282,,0.07,1,2,0.19,0.9,1.8
20240327,8,2,1,4345,,,1,1,0.16,46.8,71.8
20240327,8,2,2,3637,,,1,1,0.19,12.5,52.5
20240327,8,2,3,3432,,,1,1,0.16,11.3,47.7
20240327,8,2,4,4233,,,1,1,0.15,9.3,65.1
20240327,8,2,5,4139,,,1,1,0.16,4.0,30.6
20240327,8,2,6,3745,,,1,1,0.18,2.9,38.2
20240327,8,3,1,4022,,0.05,2,3,0.14,65.3,87.7
20240327,8,3,2,4460,,0.04,4,2,0.13,29.4,85.2
20240327,8,3,3,5073,,0.07,1,4,0.17,5.5,58.3
20240327,8,3,4,4934,,0.16,1,6,0.18,14.6,60.9
20240327,8,3,5,3712,,0.01,3,1,0.18,10.2,30.7
20240327,8,3,6,5323,,0.13,5,5,0.18,0.0,11.4
20240327,8,4,1,4711,,0.03,4,1,0.13,55.2,84.2
20240327,8,4,2,4905,,0.07,3,4,0.15,12.5,37.5
20240327,8,4,3,3687,,0.18,1,5,0.17,0.0,35.9
20240327,8,4,4,3226,,0.06,2,3,0.16,4.6,30.2
20240327,8,4,5,5313,,0.32,5,6,0.0,0.0,0.0
20240327,8,4,6,3813,,0.05,1,2,0.19,0.0,32.3
20240327,8,5,1,4295,,,1,1,0.14,74.6,93.6
20240327,8,5,2,4511,,,1,1,0.17,8.8,44.1
20240327,8,5,3,4027,,,1,1,0.17,9.3,46.5
20240327,8,5,4,5074,,,1,1,0.15,16.2,44.1
20240327,8,5,5,4234,,,1,1,0.21,3.5,28.5
20240327,8,5,6,4470,,,1,1,0.25,0.0,11.6
20240327,8,6,1,4370,,,4,2,0.14,73.2,85.7
20240327,8,6,2,4139,,,3,2,0.2,10.8,50.0
20240327,8,6,3,3681,,,2,2,0.17,7.3,56.1
20240327,8,6,4,5282,,0.07,2,1,0.22,0.0,0.0
20240327,8,6,5,3463,,,1,2,0.2,3.1,40.6
20240327,8,6,6,3909,,,1,2,0.12,0.0,9.0
20240327,8,7,1,4228,,0.02,2,1,0.15,75.9,92.5
20240327,8,7,2,3712,,0.03,3,2,0.14,16.2,62.1
20240327,8,7,3,3350,,0.25,4,6,0.13,13.8,61.1
20240327,8,7,4,3637,,0.22,5,5,0.16,2.6,39.4
20240327,8,7,5,3422,,0.16,2,4,0.16,2.2,48.8
20240327,8,7,6,4006,,0.15,1,3,0.24,0.0,24.1
20240327,8,8,1,3872,,,5,5,0.18,52.6,84.2
20240327,8,8,2,5073,,0.0,1,1,0.16,8.3,50.0
20240327,8,8,3,5125,,0.1,6,4,0.16,16.6,53.3
20240327,8,8,4,3908,,0.03,3,3,0.13,26.3,76.3
20240327,8,8,5,3432,,0.02,4,2,0.19,0.0,14.7
20240327,8,8,6,5331,,0.0,2,1,0.19,0.0,7.1
20240327,8,9,1,4027,,0.2,5,5,0.17,55.3,80.3
20240327,8,9,2,4711,,0.08,3,4,0.16,15.7,65.7
20240327,8,9,3,4894,,0.07,1,3,0.17,7.3,43.9
20240327,8,9,4,3176,,0.05,2,1,0.19,11.1,52.7
20240327,8,9,5,4233,,0.05,4,1,0.17,0.0,35.1
20240327,8,9,6,4460,,0.06,6,2,0.15,0.0,52.0
20240327,9,10,1,3999,,0.08,2,2,0.15,52.6,85.9
20240327,9,10,2,4123,,0.12,1,3,0.17,26.8,90.2
20240327,9,10,3,5165,,0.04,3,1,0.19,0.0,24.1
20240327,9,10,4,4499,,0.37,2,5,0.17,11.7,58.8
20240327,9,10,5,5194,,0.61,4,6,0.16,3.1,12.5
20240327,9,10,6,5335,,0.32,5,4,0.27,0.0,0.0
20240327,9,11,1,4804,,0.08,1,1,0.15,65.8,80.4
20240327,9,11,2,4680,,0.15,2,4,0.2,18.4,63.1
20240327,9,11,3,4447,,0.16,2,5,0.18,19.0,71.4
20240327,9,11,4,4924,,0.14,5,3,0.15,8.0,40.0
20240327,9,11,5,4746,,0.24,4,6,0.16,4.1,54.1
20240327,9,11,6,4844,,0.1,3,2,0.22,4.1,16.6
20240327,9,12,1,4530,,,4,6,0.13,76.4,100.0
20240327,9,12,2,4183,,0.03,5,2,0.13,28.5,65.3
20240327,9,12,3,4289,,0.06,1,3,0.14,20.0,65.0
20240327,9,12,4,4372,,0.13,5,5,0.17,5.0,50.0
20240327,9,12,5,4730,,0.1,2,4,0.18,7.6,42.3
20240327,9,12,6,4773,,0.02,3,1,,,
20240327,9,1,1,3188,,0.1,1,2,0.16,62.0,91.3
20240327,9,1,2,3280,,0.16,5,4,0.2,12.0,36.0
20240327,9,1,3,5194,,0.13,6,3,0.16,8.5,34.2
20240327,9,1,4,4014,,0.04,4,1,0.19,6.9,48.2
20240327,9,1,5,5254,,0.21,3,5,0.18,0.0,15.0
20240327,9,1,6,5184,,0.21,2,5,0.19,0.0,9.6
20240327,9,2,1,5204,,0.24,4,5,0.29,18.1,54.5
20240327,9,2,2,5079,,0.04,5,2,0.19,12.9,41.9
20240327,9,2,3,5030,,0.02,2,1,,,
20240327,9,2,4,4819,,0.31,1,6,0.18,12.0,44.0
20240327,9,2,5,5297,,0.15,3,4,0.19,0.0,16.6
20240327,9,2,6,4289,,0.11,6,3,0.16,4.3,39.1
20240327,9,3,1,4891,,,2,4,0.15,54.1,83.3
20240327,9,3,2,5045,,,3,4,0.13,34.1,73.1
20240327,9,3,3,4924,,,4,4,0.16,8.3,37.5
20240327,9,3,4,4900,,0.01,3,1,0.21,11.5,50.0
20240327,9,3,5,4372,,0.06,5,3,0.16,5.2,52.6
20240327,9,3,6,4123,,0.03,1,2,0.21,3.4,62.0
20240327,9,4,1,5227,,0.53,2,4,0.0,0.0,0.0
20240327,9,4,2,5192,,0.16,4,3,0.2,2.5,17.9
20240327,9,4,3,4746,,0.01,1,1,0.17,24.0,72.0
20240327,9,4,4,4927,,,3,5,0.18,14.7,61.7
20240327,9,4,5,5335,,0.15,6,2,0.0,0.0,0.0
20240327,9,4,6,4546,,,5,5,0.19,2.9,44.1
20240327,9,5,1,4183,,0.02,1,2,0.12,72.8,88.1
20240327,9,5,2,5165,,0.01,3,1,0.2,17.2,41.3
20240327,9,5,3,4244,,0.1,3,3,0.13,2.6,42.1
20240327,9,5,4,3280,,0.2,4,5,0.17,4.0,28.0
20240327,9,5,5,4844,,0.22,2,6,0.2,0.0,8.7
20240327,9,5,6,5317,,0.18,3,4,0.24,3.2,6.4
20240327,9,6,1,5182,,0.14,4,1,0.2,13.0,52.1
20240327,9,6,2,4804,,0.17,1,2,0.15,52.1,69.5
20240327,9,6,3,5079,,,3,3,0.18,8.5,31.4
20240327,9,6,4,4773,,,2,3,,,
20240327,9,6,5,3999,,,4,3,0.15,0.0,63.0
20240327,9,6,6,5277,,,5,3,0.19,0.8,4.0
20240327,9,7,1,5045,,,1,1,0.17,45.7,82.8
20240327,9,7,2,4447,,,1,1,0.17,15.7,60.5
20240327,9,7,3,4730,,,1,1,0.19,13.6,59.0
20240327,9,7,4,3188,,,1,1,0.17,4.3,56.5
20240327,9,7,5,4974,,,1,1,0.16,2.7,22.2
20240327,9,7,6,4984,,,1,1,0.2,3.3,26.6
20240327,9,8,1,4927,,0.08,3,2,0.18,58.3,75.0
20240327,9,8,2,4536,,0.06,5,1,0.14,17.6,79.4
20240327,9,8,3,5254,,0.14,4,5,0.0,0.0,0.0
20240327,9,8,4,4530,,,2,6,0.14,27.2,90.9
20240327,9,8,5,4891,,0.12,3,4,0.15,0.0,48.2
20240327,9,8,6,5030,,0.1,1,3,,,
20240327,9,9,1,4014,,0.34,1,4,0.19,39.2,75.0
20240327,9,9,2,4546,,0.41,5,5,0.17,20.4,86.3
20240327,9,9,3,4819,,0.16,2,2,0.16,12.5,62.5
20240327,9,9,4,4317,,0.21,6,3,0.16,8.8,38.2
20240327,9,9,5,4244,,0.05,3,1,0.16,8.8,26.4
20240327,9,9,6,4964,,,4,6,0.15,2.8,31.4
20240327,11,10,1,4914,0.02,,1,3,0.12,75.5,89.8
20240327,11,10,2,3873,0.06,0.07,6,2,0.18,2.3,69.0
20240327,11,10,3,4375,0.04,0.07,2,2,0.14,10.2,61.5
20240327,11,10,4,4960,0.05,,3,3,0.15,25.4,68.6
20240327,11,10,5,4270,0.11,,5,3,0.2,3.0,33.3
20240327,11,10,6,4649,0.06,0.01,4,1,0.13,2.0,32.0
20240327,11,11,1,4352,0.15,,4,4,0.14,69.3,89.8
20240327,11,11,2,4514,0.19,0.14,5,3,0.18,18.5,81.4
20240327,11,11,3,4568,0.2,,2,4,0.12,7.3,46.3
20240327,11,11,4,5068,0.22,0.01,1,1,0.15,20.8,70.8
20240327,11,11,5,3582,0.19,0.05,3,2,0.3,0.0,33.3
20240327,11,11,6,4099,0.17,,6,4,0.15,6.2,34.3
20240327,11,12,1,4288,0.12,0.07,1,3,0.14,80.6,95.5
20240327,11,12,2,3251,0.17,0.06,2,2,0.19,14.0,54.3
20240327,11,12,3,4754,0.11,,5,4,0.15,10.6,59.5
20240327,11,12,4,4587,0.2,0.07,5,3,0.16,6.3,48.9
20240327,11,12,5,4079,0.13,,4,4,0.15,10.0,47.5
20240327,11,12,6,3606,0.14,0.04,3,1,0.19,2.5,25.0
20240327,11,1,1,4649,0.18,0.1,1,3,0.13,61.3,86.3
20240327,11,1,2,3065,0.2,0.21,3,5,0.19,10.5,47.3
20240327,11,1,3,4219,0.2,0.11,2,4,0.18,2.7,38.8
20240327,11,1,4,4857,0.24,0.11,4,4,0.15,10.2,48.7
20240327,11,1,5,4568,0.18,0.05,1,1,0.15,4.7,28.5
20240327,11,1,6,3857,0.19,0.07,3,2,0.2,4.2,43.3
20240327,11,2,1,3582,0.01,,1,5,0.15,63.1,94.7
20240327,11,2,2,4648,0.0,0.18,3,4,0.14,20.0,56.0
20240327,11,2,3,4587,0.02,,4,5,0.15,12.8,56.4
20240327,11,2,4,4866,0.07,0.0,2,1,0.17,2.8,40.0
20240327,11,2,5,4375,0.07,0.01,2,2,0.15,10.9,49.0
20240327,11,2,6,3787,0.09,0.09,5,3,0.22,0.0,0.0
20240327,11,3,1,4705,0.11,,1,1,0.18,50.0,67.8
20240327,11,3,2,4876,0.14,,1,1,0.17,8.8,47.0
20240327,11,3,3,5020,0.22,,1,1,0.14,4.7,28.5
20240327,11,3,4,4441,0.12,,1,1,0.14,14.5,56.2
20240327,11,3,5,4754,0.16,,1,1,0.17,6.8,56.8
20240327,11,3,6,3873,0.12,,1,1,0.18,0.0,40.0
20240327,11,4,1,4270,0.22,,1,3,0.15,42.3,76.9
20240327,11,4,2,4062,0.21,0.09,3,2,0.16,10.2,48.7
20240327,11,4,3,5068,0.23,,2,3,0.14,27.2,77.2
20240327,11,4,4,4895,0.28,,6,3,0.15,0.0,41.3
20240327,11,4,5,4202,0.31,,4,3,0.2,0.0,17.0
20240327,11,4,6,3251,0.28,0.01,5,1,0.21,0.0,45.4
20240327,11,5,1,3606,0.14,0.19,1,5,0.14,74.6,93.6
20240327,11,5,2,4099,0.23,0.18,1,4,0.18,17.7,71.1
20240327,11,5,3,4960,0.17,0.11,4,3,0.15,11.9,73.8
20240327,11,5,4,3065,0.16,0.04,2,1,0.21,0.0,43.2
20240327,11,5,5,4394,0.17,0.05,3,2,0.15,5.8,41.1
20240327,11,5,6,5321,0.2,0.25,2,6,0.22,0.0,0.0
20240327,11,6,1,5066,0.16,,1,1,0.14,70.0,90.0
20240327,11,6,2,4857,0.25,,1,1,0.14,30.5,69.4
20240327,11,6,3,4648,0.21,,1,1,0.13,13.7,37.9
20240327,11,6,4,4914,0.19,,1,1,0.14,22.5,85.0
20240327,11,6,5,4674,0.18,,1,1,0.13,6.9,37.2
20240327,11,6,6,4514,0.17,,1,1,0.19,2.9,44.1
20240327,11,7,1,4232,0.2,,1,5,0.18,16.6,50.0
20240327,11,7,2,4079,0.23,,1,5,0.16,18.6,69.7
20240327,11,7,3,3787,0.28,0.01,4,1,0.16,0.0,36.3
20240327,11,7,4,4352,0.19,0.03,2,2,0.13,19.3,67.7
20240327,11,7,5,5020,0.25,0.11,3,3,0.17,5.5,22.2
20240327,11,7,6,3654,0.22,0.22,5,4,0.16,0.0,50.0
20240327,11,8,1,4866,0.17,0.01,2,1,0.14,42.8,71.4
20240327,11,8,2,3430,0.28,0.07,4,4,0.16,7.6,30.7
20240327,11,8,3,4202,0.21,,4,6,0.19,0.0,38.8
20240327,11,8,4,4288,0.18,0.1,1,5,0.12,29.4,78.4
20240327,11,8,5,4219,0.23,0.02,5,2,0.2,2.3,21.4
20240327,11,8,6,4876,0.16,0.03,3,3,0.2,0.0,5.7
20240327,11,9,1,4441,0.18,,5,2,0.14,67.7,87.1
20240327,11,9,2,4895,0.16,,4,2,0.15,7.6,58.9
20240327,11,9,3,4394,0.14,,3,2,0.15,3.7,51.8
20240327,11,9,4,4424,0.15,0.05,1,1,0.16,16.0,55.3
20240327,11,9,5,4062,0.12,,2,2,0.18,9.7,29.2
20240327,11,9,6,3857,0.09,,6,2,0.2,4.2,43.3
20240327,12,10,1,4344,0.09,0.05,3,3,0.13,86.1,96.9
20240327,12,10,2,4586,0.12,,4,4,0.13,25.0,57.5
20240327,12,10,3,3942,0.14,,1,4,0.15,19.5,68.2
20240327,12,10,4,4042,0.07,,4,4,0.17,21.4,64.2
20240327,12,10,5,4715,0.07,0.01,2,1,0.14,10.7,46.4
20240327,12,10,6,4074,0.11,0.03,4,2,0.15,3.0,42.4
20240327,12,11,1,4477,0.07,,2,2,0.12,77.7,91.1
20240327,12,11,2,3960,0.09,,4,2,0.12,18.6,72.0
20240327,12,11,3,3557,0.14,,6,2,0.15,22.5,67.5
20240327,12,11,4,4095,0.17,,1,2,0.14,16.6,64.2
20240327,12,11,5,4388,0.17,,3,2,0.16,17.5,57.5
20240327,12,11,6,4798,0.29,0.07,5,1,0.15,2.3,42.8
20240327,12,12,1,3783,0.07,,1,1,0.14,64.7,88.2
20240327,12,12,2,4719,0.11,,1,1,0.14,27.5,65.0
20240327,12,12,3,4350,0.08,,1,1,0.14,18.9,62.1
20240327,12,12,4,3897,0.09,,1,1,0.12,40.4,87.2
20240327,12,12,5,4168,0.1,,1,1,0.14,3.1,53.1
20240327,12,12,6,4238,0.11,,1,1,0.18,0.0,29.1
20240327,12,1,1,4311,0.14,0.05,2,2,0.14,68.8,91.8
20240327,12,1,2,4278,0.13,0.09,4,4,0.14,22.5,72.5
20240327,12,1,3,3874,0.13,0.3,5,6,0.13,12.8,69.2
20240327,12,1,4,4388,0.18,0.01,2,1,0.15,16.6,57.4
20240327,12,1,5,4427,0.08,0.21,1,5,0.14,14.6,58.5
20240327,12,1,6,4787,0.12,0.08,3,3,0.12,5.7,44.2
20240327,12,2,1,4908,0.17,,1,2,0.13,87.0,96.3
20240327,12,2,2,4686,0.18,,2,2,0.14,20.0,71.4
20240327,12,2,3,4013,0.05,,6,2,0.14,23.9,69.5
20240327,12,2,4,4290,0.07,0.02,3,1,0.12,11.6,41.8
20240327,12,2,5,3557,0.14,,4,2,0.15,9.6,45.1
20240327,12,2,6,3499,0.13,,5,2,0.16,0.0,25.0
20240327,12,3,1,4643,0.13,,2,4,0.12,83.3,91.6
20240327,12,3,2,4715,0.07,0.01,1,1,0.14,33.3,66.6
20240327,12,3,3,3415,0.08,0.03,5,3,0.17,11.6,63.3
20240327,12,3,4,3983,0.09,0.02,4,2,0.13,15.3,53.8
20240327,12,3,5,3897,0.13,0.02,4,2,0.13,20.0,66.6
20240327,12,3,6,4397,0.1,,3,4,0.15,0.0,31.2
20240327,12,4,1,4061,0.11,,1,2,0.12,80.0,92.3
20240327,12,4,2,4522,0.15,0.02,4,1,0.13,21.2,75.7
20240327,12,4,3,4573,0.12,,3,2,0.15,14.5,77.0
20240327,12,4,4,4719,0.07,,2,2,0.13,20.5,79.4
20240327,12,4,5,4044,0.13,,5,2,0.16,8.3,41.6
20240327,12,4,6,4586,0.11,,6,2,0.14,0.0,36.3
20240327,12,5,1,4497,0.15,,3,4,0.15,79.1,100.0
20240327,12,5,2,4427,0.17,0.17,2,3,0.15,32.6,65.2
20240327,12,5,3,4024,0.2,0.05,5,2,0.16,22.5,62.5
20240327,12,5,4,4266,0.22,,5,4,0.15,10.0,50.0
20240327,12,5,5,4238,0.22,,4,4,0.12,15.9,56.8
20240327,12,5,6,4095,0.25,0.04,1,1,0.14,5.4,40.5
20240327,12,6,1,3635,0.18,0.08,5,4,0.15,61.5,88.4
20240327,12,6,2,4042,0.16,,1,5,0.15,17.0,70.2
20240327,12,6,3,4851,0.11,0.01,4,1,0.14,24.3,62.1
