hd,jcd,rno,title,decision,weather_sky,wind_dir,wind_speed_m,wave_height_cm,label_3t
20240327,3,1,第22回日本モーターボート選手会会長賞,逃げ,晴,14,7.0,5.0,1-6-5
20240327,3,2,第22回日本モーターボート選手会会長賞,逃げ,晴,14,5.0,5.0,1-3-6
20240327,3,3,第22回日本モーターボート選手会会長賞,逃げ,晴,14,6.0,5.0,1-3-5
20240327,3,4,第22回日本モーターボート選手会会長賞,まくり,晴,14,7.0,5.0,2-4-5
20240327,3,5,第22回日本モーターボート選手会会長賞,まくり差し,晴,14,4.0,5.0,4-3-1
20240327,3,6,第22回日本モーターボート選手会会長賞,差し,晴,14,6.0,5.0,2-1-4
20240327,3,7,第22回日本モーターボート選手会会長賞,逃げ,晴,16,7.0,5.0,1-5-2
20240327,3,8,第22回日本モーターボート選手会会長賞,逃げ,晴,16,7.0,15.0,1-3-6
20240327,3,9,第22回日本モーターボート選手会会長賞,差し,晴,16,8.0,20.0,2-3-5
20240327,3,10,第22回日本モーターボート選手会会長賞,抜き,晴,14,7.0,20.0,2-5-4
20240327,3,11,第22回日本モーターボート選手会会長賞,逃げ,晴,16,4.0,20.0,1-2-3
20240327,3,12,第22回日本モーターボート選手会会長賞,まくり,晴,16,4.0,20.0,5-1-2
20240327,4,1,第23回JLC杯 ルーキーシリーズ第6戦,逃げ,晴,13,7.0,3.0,1-2-5
20240327,4,2,第23回JLC杯 ルーキーシリーズ第6戦,まくり,晴,13,4.0,3.0,4-3-5
20240327,4,3,第23回JLC杯 ルーキーシリーズ第6戦,まくり,晴,13,4.0,3.0,4-5-6
20240327,4,4,第23回JLC杯 ルーキーシリーズ第6戦,逃げ,晴,13,3.0,3.0,1-3-5
20240327,4,5,第23回JLC杯 ルーキーシリーズ第6戦,まくり,晴,13,6.0,3.0,4-2-5
20240327,4,6,第23回JLC杯 ルーキーシリーズ第6戦,まくり差し,晴,13,7.0,4.0,4-3-6
20240327,4,7,第23回JLC杯 ルーキーシリーズ第6戦,逃げ,晴,13,6.0,4.0,1-6-2
