hd,jcd,rno,combo,is_hit,p1_lane,p1_grade,p1_national_win,p1_motor_rate2,p1_tenji_st,p1_tenji_rank,p1_st_rank,p1_course_first_rate,p2_lane,p2_grade,p2_national_win,p2_motor_rate2,p2_tenji_st,p2_tenji_rank,p2_st_rank,p3_lane,p3_grade,p3_motor_rate2,p3_tenji_st,p3_tenji_rank,p3_st_rank,diff_p1p2_st,sum_p1p2_motor,outer_push,in_cover,wind_speed_m,wave_height_cm,is_strong_wind,is_crosswind
20240120,01,10,1-2-3,0,1,A2,6.04,53.33,0.07,1.0,3.0,67.3,2,A2,5.67,22.22,0.0002,6.0,1.0,3,B1,20.0,0.0011,3.0,2.0,0.0698,75.55,0,0,1.0,1.0,0,1
20240120,01,10,1-2-4,0,1,A2,6.04,53.33,0.07,1.0,3.0,67.3,2,A2,5.67,22.22,0.0002,6.0,1.0,4,A2,22.22,0.1,2.0,5.0,0.0698,75.55,0,0,1.0,1.0,0,1
20240120,01,10,1-2-5,0,1,A2,6.04,53.33,0.07,1.0,3.0,67.3,2,A2,5.67,22.22,0.0002,6.0,1.0,5,B1,22.22,0.09,5.0,4.0,0.0698,75.55,0,0,1.0,1.0,0,1
20240120,01,10,1-2-6,0,1,A2,6.04,53.33,0.07,1.0,3.0,67.3,2,A2,5.67,22.22,0.0002,6.0,1.0,6,B1,12.5,0.18,4.0,6.0,0.0698,75.55,0,0,1.0,1.0,0,1
20240120,01,10,1-3-2,0,1,A2,6.04,53.33,0.07,1.0,3.0,67.3,3,B1,4.55,20.0,0.0011,3.0,2.0,2,A2,22.22,0.0002,6.0,1.0,0.0689,73.33,0,0,1.0,1.0,0,1
20240120,01,10,1-3-4,0,1,A2,6.04,53.33,0.07,1.0,3.0,67.3,3,B1,4.55,20.0,0.0011,3.0,2.0,4,A2,22.22,0.1,2.0,5.0,0.0689,73.33,0,0,1.0,1.0,0,1
20240120,01,10,1-3-5,0,1,A2,6.04,53.33,0.07,1.0,3.0,67.3,3,B1,4.55,20.0,0.0011,3.0,2.0,5,B1,22.22,0.09,5.0,4.0,0.0689,73.33,0,0,1.0,1.0,0,1
20240120,01,10,1-3-6,1,1,A2,6.04,53.33,0.07,1.0,3.0,67.3,3,B1,4.55,20.0,0.0011,3.0,2.0,6,B1,12.5,0.18,4.0,6.0,0.0689,73.33,0,0,1.0,1.0,0,1
20240120,01,10,1-4-2,0,1,A2,6.04,53.33,0.07,1.0,3.0,67.3,4,A2,5.73,22.22,0.1,2.0,5.0,2,A2,22.22,0.0002,6.0,1.0,-0.03,75.55,0,0,1.0,1.0,0,1
20240120,01,10,1-4-3,0,1,A2,6.04,53.33,0.07,1.0,3.0,67.3,4,A2,5.73,22.22,0.1,2.0,5.0,3,B1,20.0,0.0011,3.0,2.0,-0.03,75.55,0,0,1.0,1.0,0,1
20240120,01,10,1-4-5,0,1,A2,6.04,53.33,0.07,1.0,3.0,67.3,4,A2,5.73,22.22,0.1,2.0,5.0,5,B1,22.22,0.09,5.0,4.0,-0.03,75.55,0,0,1.0,1.0,0,1
20240120,01,10,1-4-6,0,1,A2,6.04,53.33,0.07,1.0,3.0,67.3,4,A2,5.73,22.22,0.1,2.0,5.0,6,B1,12.5,0.18,4.0,6.0,-0.03,75.55,0,0,1.0,1.0,0,1
20240120,01,10,1-5-2,0,1,A2,6.04,53.33,0.07,1.0,3.0,67.3,5,B1,3.79,22.22,0.09,5.0,4.0,2,A2,22.22,0.0002,6.0,1.0,-0.01999999999999999,75.55,0,0,1.0,1.0,0,1
20240120,01,10,1-5-3,0,1,A2,6.04,53.33,0.07,1.0,3.0,67.3,5,B1,3.79,22.22,0.09,5.0,4.0,3,B1,20.0,0.0011,3.0,2.0,-0.01999999999999999,75.55,0,0,1.0,1.0,0,1
20240120,01,10,1-5-4,0,1,A2,6.04,53.33,0.07,1.0,3.0,67.3,5,B1,3.79,22.22,0.09,5.0,4.0,4,A2,22.22,0.1,2.0,5.0,-0.01999999999999999,75.55,0,0,1.0,1.0,0,1
20240120,01,10,1-5-6,0,1,A2,6.04,53.33,0.07,1.0,3.0,67.3,5,B1,3.79,22.22,0.09,5.0,4.0,6,B1,12.5,0.18,4.0,6.0,-0.01999999999999999,75.55,0,0,1.0,1.0,0,1
20240120,01,10,1-6-2,0,1,A2,6.04,53.33,0.07,1.0,3.0,67.3,6,B1,5.14,12.5,0.18,4.0,6.0,2,A2,22.22,0.0002,6.0,1.0,-0.10999999999999999,65.83,0,0,1.0,1.0,0,1
20240120,01,10,1-6-3,0,1,A2,6.04,53.33,0.07,1.0,3.0,67.3,6,B1,5.14,12.5,0.18,4.0,6.0,3,B1,20.0,0.0011,3.0,2.0,-0.10999999999999999,65.83,0,0,1.0,1.0,0,1
20240120,01,10,1-6-4,0,1,A2,6.04,53.33,0.07,1.0,3.0,67.3,6,B1,5.14,12.5,0.18,4.0,6.0,4,A2,22.22,0.1,2.0,5.0,-0.10999999999999999,65.83,0,0,1.0,1.0,0,1
20240120,01,10,1-6-5,0,1,A2,6.04,53.33,0.07,1.0,3.0,67.3,6,B1,5.14,12.5,0.18,4.0,6.0,5,B1,22.22,0.09,5.0,4.0,-0.10999999999999999,65.83,0,0,1.0,1.0,0,1
20240120,01,10,2-1-3,0,2,A2,5.67,22.22,0.0002,6.0,1.0,22.5,1,A2,6.04,53.33,0.07,1.0,3.0,3,B1,20.0,0.0011,3.0,2.0,-0.0698,75.55,0,1,1.0,1.0,0,1
20240120,01,10,2-1-4,0,2,A2,5.67,22.22,0.0002,6.0,1.0,22.5,1,A2,6.04,53.33,0.07,1.0,3.0,4,A2,22.22,0.1,2.0,5.0,-0.0698,75.55,0,1,1.0,1.0,0,1
20240120,01,10,2-1-5,0,2,A2,5.67,22.22,0.0002,6.0,1.0,22.5,1,A2,6.04,53.33,0.07,1.0,3.0,5,B1,22.22,0.09,5.0,4.0,-0.0698,75.55,0,1,1.0,1.0,0,1
20240120,01,10,2-1-6,0,2,A2,5.67,22.22,0.0002,6.0,1.0,22.5,1,A2,6.04,53.33,0.07,1.0,3.0,6,B1,12.5,0.18,4.0,6.0,-0.0698,75.55,0,1,1.0,1.0,0,1
20240120,01,10,2-3-1,0,2,A2,5.67,22.22,0.0002,6.0,1.0,22.5,3,B1,4.55,20.0,0.0011,3.0,2.0,1,A2,53.33,0.07,1.0,3.0,-0.0009000000000000001,42.22,0,0,1.0,1.0,0,1
20240120,01,10,2-3-4,0,2,A2,5.67,22.22,0.0002,6.0,1.0,22.5,3,B1,4.55,20.0,0.0011,3.0,2.0,4,A2,22.22,0.1,2.0,5.0,-0.0009000000000000001,42.22,0,0,1.0,1.0,0,1
20240120,01,10,2-3-5,0,2,A2,5.67,22.22,0.0002,6.0,1.0,22.5,3,B1,4.55,20.0,0.0011,3.0,2.0,5,B1,22.22,0.09,5.0,4.0,-0.0009000000000000001,42.22,0,0,1.0,1.0,0,1
20240120,01,10,2-3-6,0,2,A2,5.67,22.22,0.0002,6.0,1.0,22.5,3,B1,4.55,20.0,0.0011,3.0,2.0,6,B1,12.5,0.18,4.0,6.0,-0.0009000000000000001,42.22,0,0,1.0,1.0,0,1
20240120,01,10,2-4-1,0,2,A2,5.67,22.22,0.0002,6.0,1.0,22.5,4,A2,5.73,22.22,0.1,2.0,5.0,1,A2,53.33,0.07,1.0,3.0,-0.0998,44.44,0,0,1.0,1.0,0,1
20240120,01,10,2-4-3,0,2,A2,5.67,22.22,0.0002,6.0,1.0,22.5,4,A2,5.73,22.22,0.1,2.0,5.0,3,B1,20.0,0.0011,3.0,2.0,-0.0998,44.44,0,0,1.0,1.0,0,1
20240120,01,10,2-4-5,0,2,A2,5.67,22.22,0.0002,6.0,1.0,22.5,4,A2,5.73,22.22,0.1,2.0,5.0,5,B1,22.22,0.09,5.0,4.0,-0.0998,44.44,0,0,1.0,1.0,0,1
20240120,01,10,2-4-6,0,2,A2,5.67,22.22,0.0002,6.0,1.0,22.5,4,A2,5.73,22.22,0.1,2.0,5.0,6,B1,12.5,0.18,4.0,6.0,-0.0998,44.44,0,0,1.0,1.0,0,1
20240120,01,10,2-5-1,0,2,A2,5.67,22.22,0.0002,6.0,1.0,22.5,5,B1,3.79,22.22,0.09,5.0,4.0,1,A2,53.33,0.07,1.0,3.0,-0.08979999999999999,44.44,0,0,1.0,1.0,0,1
20240120,01,10,2-5-3,0,2,A2,5.67,22.22,0.0002,6.0,1.0,22.5,5,B1,3.79,22.22,0.09,5.0,4.0,3,B1,20.0,0.0011,3.0,2.0,-0.08979999999999999,44.44,0,0,1.0,1.0,0,1
20240120,01,10,2-5-4,0,2,A2,5.67,22.22,0.0002,6.0,1.0,22.5,5,B1,3.79,22.22,0.09,5.0,4.0,4,A2,22.22,0.1,2.0,5.0,-0.08979999999999999,44.44,0,0,1.0,1.0,0,1
20240120,01,10,2-5-6,0,2,A2,5.67,22.22,0.0002,6.0,1.0,22.5,5,B1,3.79,22.22,0.09,5.0,4.0,6,B1,12.5,0.18,4.0,6.0,-0.08979999999999999,44.44,0,0,1.0,1.0,0,1
20240120,01,10,2-6-1,0,2,A2,5.67,22.22,0.0002,6.0,1.0,22.5,6,B1,5.14,12.5,0.18,4.0,6.0,1,A2,53.33,0.07,1.0,3.0,-0.1798,34.72,0,0,1.0,1.0,0,1
20240120,01,10,2-6-3,0,2,A2,5.67,22.22,0.0002,6.0,1.0,22.5,6,B1,5.14,12.5,0.18,4.0,6.0,3,B1,20.0,0.0011,3.0,2.0,-0.1798,34.72,0,0,1.0,1.0,0,1
20240120,01,10,2-6-4,0,2,A2,5.67,22.22,0.0002,6.0,1.0,22.5,6,B1,5.14,12.5,0.18,4.0,6.0,4,A2,22.22,0.1,2.0,5.0,-0.1798,34.72,0,0,1.0,1.0,0,1
20240120,01,10,2-6-5,0,2,A2,5.67,22.22,0.0002,6.0,1.0,22.5,6,B1,5.14,12.5,0.18,4.0,6.0,5,B1,22.22,0.09,5.0,4.0,-0.1798,34.72,0,0,1.0,1.0,0,1
20240120,01,10,3-1-2,0,3,B1,4.55,20.0,0.0011,3.0,2.0,8.8,1,A2,6.04,53.33,0.07,1.0,3.0,2,A2,22.22,0.0002,6.0,1.0,-0.0689,73.33,0,1,1.0,1.0,0,1
20240120,01,10,3-1-4,0,3,B1,4.55,20.0,0.0011,3.0,2.0,8.8,1,A2,6.04,53.33,0.07,1.0,3.0,4,A2,22.22,0.1,2.0,5.0,-0.0689,73.33,0,1,1.0,1.0,0,1
20240120,01,10,3-1-5,0,3,B1,4.55,20.0,0.0011,3.0,2.0,8.8,1,A2,6.04,53.33,0.07,1.0,3.0,5,B1,22.22,0.09,5.0,4.0,-0.0689,73.33,0,1,1.0,1.0,0,1
20240120,01,10,3-1-6,0,3,B1,4.55,20.0,0.0011,3.0,2.0,8.8,1,A2,6.04,53.33,0.07,1.0,3.0,6,B1,12.5,0.18,4.0,6.0,-0.0689,73.33,0,1,1.0,1.0,0,1
20240120,01,10,3-2-1,0,3,B1,4.55,20.0,0.0011,3.0,2.0,8.8,2,A2,5.67,22.22,0.0002,6.0,1.0,1,A2,53.33,0.07,1.0,3.0,0.0009000000000000001,42.22,0,0,1.0,1.0,0,1
20240120,01,10,3-2-4,0,3,B1,4.55,20.0,0.0011,3.0,2.0,8.8,2,A2,5.67,22.22,0.0002,6.0,1.0,4,A2,22.22,0.1,2.0,5.0,0.0009000000000000001,42.22,0,0,1.0,1.0,0,1
20240120,01,10,3-2-5,0,3,B1,4.55,20.0,0.0011,3.0,2.0,8.8,2,A2,5.67,22.22,0.0002,6.0,1.0,5,B1,22.22,0.09,5.0,4.0,0.0009000000000000001,42.22,0,0,1.0,1.0,0,1
20240120,01,10,3-2-6,0,3,B1,4.55,20.0,0.0011,3.0,2.0,8.8,2,A2,5.67,22.22,0.0002,6.0,1.0,6,B1,12.5,0.18,4.0,6.0,0.0009000000000000001,42.22,0,0,1.0,1.0,0,1
20240120,01,10,3-4-1,0,3,B1,4.55,20.0,0.0011,3.0,2.0,8.8,4,A2,5.73,22.22,0.1,2.0,5.0,1,A2,53.33,0.07,1.0,3.0,-0.0989,42.22,0,0,1.0,1.0,0,1
20240120,01,10,3-4-2,0,3,B1,4.55,20.0,0.0011,3.0,2.0,8.8,4,A2,5.73,22.22,0.1,2.0,5.0,2,A2,22.22,0.0002,6.0,1.0,-0.0989,42.22,0,0,1.0,1.0,0,1
20240120,01,10,3-4-5,0,3,B1,4.55,20.0,0.0011,3.0,2.0,8.8,4,A2,5.73,22.22,0.1,2.0,5.0,5,B1,22.22,0.09,5.0,4.0,-0.0989,42.22,0,0,1.0,1.0,0,1
20240120,01,10,3-4-6,0,3,B1,4.55,20.0,0.0011,3.0,2.0,8.8,4,A2,5.73,22.22,0.1,2.0,5.0,6,B1,12.5,0.18,4.0,6.0,-0.0989,42.22,0,0,1.0,1.0,0,1
20240120,01,10,3-5-1,0,3,B1,4.55,20.0,0.0011,3.0,2.0,8.8,5,B1,3.79,22.22,0.09,5.0,4.0,1,A2,53.33,0.07,1.0,3.0,-0.08889999999999999,42.22,0,0,1.0,1.0,0,1
20240120,01,10,3-5-2,0,3,B1,4.55,20.0,0.0011,3.0,2.0,8.8,5,B1,3.79,22.22,0.09,5.0,4.0,2,A2,22.22,0.0002,6.0,1.0,-0.08889999999999999,42.22,0,0,1.0,1.0,0,1
20240120,01,10,3-5-4,0,3,B1,4.55,20.0,0.0011,3.0,2.0,8.8,5,B1,3.79,22.22,0.09,5.0,4.0,4,A2,22.22,0.1,2.0,5.0,-0.08889999999999999,42.22,0,0,1.0,1.0,0,1
20240120,01,10,3-5-6,0,3,B1,4.55,20.0,0.0011,3.0,2.0,8.8,5,B1,3.79,22.22,0.09,5.0,4.0,6,B1,12.5,0.18,4.0,6.0,-0.08889999999999999,42.22,0,0,1.0,1.0,0,1
20240120,01,10,3-6-1,0,3,B1,4.55,20.0,0.0011,3.0,2.0,8.8,6,B1,5.14,12.5,0.18,4.0,6.0,1,A2,53.33,0.07,1.0,3.0,-0.1789,32.5,0,0,1.0,1.0,0,1
20240120,01,10,3-6-2,0,3,B1,4.55,20.0,0.0011,3.0,2.0,8.8,6,B1,5.14,12.5,0.18,4.0,6.0,2,A2,22.22,0.0002,6.0,1.0,-0.1789,32.5,0,0,1.0,1.0,0,1
20240120,01,10,3-6-4,0,3,B1,4.55,20.0,0.0011,3.0,2.0,8.8,6,B1,5.14,12.5,0.18,4.0,6.0,4,A2,22.22,0.1,2.0,5.0,-0.1789,32.5,0,0,1.0,1.0,0,1
20240120,01,10,3-6-5,0,3,B1,4.55,20.0,0.0011,3.0,2.0,8.8,6,B1,5.14,12.5,0.18,4.0,6.0,5,B1,22.22,0.09,5.0,4.0,-0.1789,32.5,0,0,1.0,1.0,0,1
20240120,01,10,4-1-2,0,4,A2,5.73,22.22,0.1,2.0,5.0,5.7,1,A2,6.04,53.33,0.07,1.0,3.0,2,A2,22.22,0.0002,6.0,1.0,0.03,75.55,0,1,1.0,1.0,0,1
20240120,01,10,4-1-3,0,4,A2,5.73,22.22,0.1,2.0,5.0,5.7,1,A2,6.04,53.33,0.07,1.0,3.0,3,B1,20.0,0.0011,3.0,2.0,0.03,75.55,0,1,1.0,1.0,0,1
20240120,01,10,4-1-5,0,4,A2,5.73,22.22,0.1,2.0,5.0,5.7,1,A2,6.04,53.33,0.07,1.0,3.0,5,B1,22.22,0.09,5.0,4.0,0.03,75.55,0,1,1.0,1.0,0,1
20240120,01,10,4-1-6,0,4,A2,5.73,22.22,0.1,2.0,5.0,5.7,1,A2,6.04,53.33,0.07,1.0,3.0,6,B1,12.5,0.18,4.0,6.0,0.03,75.55,0,1,1.0,1.0,0,1
20240120,01,10,4-2-1,0,4,A2,5.73,22.22,0.1,2.0,5.0,5.7,2,A2,5.67,22.22,0.0002,6.0,1.0,1,A2,53.33,0.07,1.0,3.0,0.0998,44.44,0,0,1.0,1.0,0,1
20240120,01,10,4-2-3,0,4,A2,5.73,22.22,0.1,2.0,5.0,5.7,2,A2,5.67,22.22,0.0002,6.0,1.0,3,B1,20.0,0.0011,3.0,2.0,0.0998,44.44,0,0,1.0,1.0,0,1
20240120,01,10,4-2-5,0,4,A2,5.73,22.22,0.1,2.0,5.0,5.7,2,A2,5.67,22.22,0.0002,6.0,1.0,5,B1,22.22,0.09,5.0,4.0,0.0998,44.44,0,0,1.0,1.0,0,1
20240120,01,10,4-2-6,0,4,A2,5.73,22.22,0.1,2.0,5.0,5.7,2,A2,5.67,22.22,0.0002,6.0,1.0,6,B1,12.5,0.18,4.0,6.0,0.0998,44.44,0,0,1.0,1.0,0,1
20240120,01,10,4-3-1,0,4,A2,5.73,22.22,0.1,2.0,5.0,5.7,3,B1,4.55,20.0,0.0011,3.0,2.0,1,A2,53.33,0.07,1.0,3.0,0.0989,42.22,0,0,1.0,1.0,0,1
20240120,01,10,4-3-2,0,4,A2,5.73,22.22,0.1,2.0,5.0,5.7,3,B1,4.55,20.0,0.0011,3.0,2.0,2,A2,22.22,0.0002,6.0,1.0,0.0989,42.22,0,0,1.0,1.0,0,1
20240120,01,10,4-3-5,0,4,A2,5.73,22.22,0.1,2.0,5.0,5.7,3,B1,4.55,20.0,0.0011,3.0,2.0,5,B1,22.22,0.09,5.0,4.0,0.0989,42.22,0,0,1.0,1.0,0,1
20240120,01,10,4-3-6,0,4,A2,5.73,22.22,0.1,2.0,5.0,5.7,3,B1,4.55,20.0,0.0011,3.0,2.0,6,B1,12.5,0.18,4.0,6.0,0.0989,42.22,0,0,1.0,1.0,0,1
20240120,01,10,4-5-1,0,4,A2,5.73,22.22,0.1,2.0,5.0,5.7,5,B1,3.79,22.22,0.09,5.0,4.0,1,A2,53.33,0.07,1.0,3.0,0.010000000000000009,44.44,0,0,1.0,1.0,0,1
20240120,01,10,4-5-2,0,4,A2,5.73,22.22,0.1,2.0,5.0,5.7,5,B1,3.79,22.22,0.09,5.0,4.0,2,A2,22.22,0.0002,6.0,1.0,0.010000000000000009,44.44,0,0,1.0,1.0,0,1
20240120,01,10,4-5-3,0,4,A2,5.73,22.22,0.1,2.0,5.0,5.7,5,B1,3.79,22.22,0.09,5.0,4.0,3,B1,20.0,0.0011,3.0,2.0,0.010000000000000009,44.44,0,0,1.0,1.0,0,1
20240120,01,10,4-5-6,0,4,A2,5.73,22.22,0.1,2.0,5.0,5.7,5,B1,3.79,22.22,0.09,5.0,4.0,6,B1,12.5,0.18,4.0,6.0,0.010000000000000009,44.44,0,0,1.0,1.0,0,1
20240120,01,10,4-6-1,0,4,A2,5.73,22.22,0.1,2.0,5.0,5.7,6,B1,5.14,12.5,0.18,4.0,6.0,1,A2,53.33,0.07,1.0,3.0,-0.07999999999999999,34.72,0,0,1.0,1.0,0,1
