hd,jcd,rno,lane,racer_id,st,tenji_st,course_avg_st,st_rank,power_lane
20240303,02,10,1,3663,0.23,0.12,0.16,1,13.525
20240303,02,10,2,4981,0.24,0.16,0.16,4,16.849
20240303,02,10,3,4230,0.23,0.14,0.12,3,9.902
20240303,02,10,4,4532,0.22,0.13,0.16,2,12.126000000000001
20240303,02,10,5,4099,,,0.14,5,16.089000000000002
20240303,02,10,6,4555,0.19,0.12,0.21,1,14.023000000000001
20240303,02,11,1,5012,0.08,,0.16,1,12.397
20240303,02,11,2,4760,0.11,,0.13,1,16.177
20240303,02,11,3,3873,0.05,,0.15,1,14.119
20240303,02,11,4,3072,0.07,,0.13,1,18.772
20240303,02,11,5,4790,0.06,,0.16,1,16.413999999999998
20240303,02,11,6,3769,0.09,,0.23,1,14.494000000000002
20240303,02,12,1,4357,0.2,0.16,0.18,5,15.264
20240303,02,12,2,4173,0.13,0.03,0.18,3,17.206999999999997
20240303,02,12,3,4133,0.08,0.04,0.13,4,11.389
20240303,02,12,4,3576,0.16,0.0003,0.16,2,15.348
20240303,02,12,5,4837,0.23,0.0002,0.18,1,9.778
20240303,02,12,6,4588,0.21,0.0003,0.18,2,12.267000000000001
20240303,02,1,1,3313,0.08,0.01,0.18,2,12.504000000000001
20240303,02,1,2,3293,0.15,0.09,0.22,4,9.165999999999999
20240303,02,1,3,4952,0.09,0.01,0.14,2,11.442
20240303,02,1,4,5259,0.04,0.04,0.19,3,10.246999999999998
20240303,02,1,5,4899,0.13,0.0001,0.15,1,11.608
20240303,02,1,6,5316,0.11,0.11,0.19,5,11.738999999999999
20240303,02,2,1,5049,0.28,0.0001,0.16,1,17.275
20240303,02,2,2,4837,0.27,0.0009,0.18,4,9.478
20240303,02,2,3,3642,0.22,0.0008,0.16,3,12.835999999999999
20240303,02,2,4,4760,0.16,0.0011,0.13,5,15.777
20240303,02,2,5,3813,0.23,0.0003,0.17,2,13.515
20240303,02,2,6,4981,0.25,0.0015,0.16,6,429496746.249
20240303,02,3,1,3508,0.19,0.0004,0.17,1,15.436
20240303,02,3,2,3679,0.16,0.0007000000000000001,0.16,2,11.889
20240303,02,3,3,3663,0.17,0.001,0.16,3,13.325
20240303,02,3,4,4173,0.15,0.07,0.19,5,17.006999999999998
20240303,02,3,5,4619,0.11,0.11,0.21,6,429496739.979
20240303,02,3,6,5124,0.1,0.04,0.19,4,15.274
20240303,02,4,1,3377,0.33,0.001,0.2,2,13.479
20240303,02,4,2,4588,0.2,0.0008,0.13,1,12.367
20240303,02,4,3,3761,0.24,0.0008,0.16,1,12.363999999999999
20240303,02,4,4,4215,0.17,0.02,0.16,3,11.917999999999997
20240303,02,4,5,4532,0.17,0.03,0.15,4,11.926
20240303,02,4,6,3873,0.14,0.05,0.18,5,13.719
20240303,02,5,1,4790,0.13,0.01,0.14,1,16.413999999999998
20240303,02,5,2,4899,0.2,0.09,0.15,4,11.308
20240303,02,5,3,4555,0.2,0.31,0.17,6,429496743.123
20240303,02,5,4,4357,0.14,0.04,0.19,2,15.564
20240303,02,5,5,4439,0.2,0.11,0.18,5,14.991
20240303,02,5,6,3505,0.19,0.08,0.14,3,15.904999999999998
20240303,02,6,1,5008,0.27,0.04,0.14,5,13.643999999999998
20240303,02,6,2,3769,0.26,0.01,0.15,4,14.194
20240303,02,6,3,4099,,,0.16,6,429496745.589
20240303,02,6,4,3202,0.31,0.0005,0.15,1,9.667
20240303,02,6,5,5316,0.2,0.0007000000000000001,0.0,3,11.938999999999998
20240303,02,6,6,3939,0.24,0.0006,0.17,2,15.483
20240303,02,7,1,3576,0.19,0.04,0.15,2,15.348
20240303,02,7,2,3569,0.17,0.05,0.19,3,9.286999999999999
20240303,02,7,3,3072,0.14,0.09,0.12,4,18.472
20240303,02,7,4,3642,0.17,0.21,0.17,5,12.636
20240303,02,7,5,3508,0.18,0.09,0.21,4,15.136
20240303,02,7,6,5259,0.19,0.0001,0.19,1,10.447
20240303,02,8,1,4957,0.02,,0.13,1,12.535000000000002
20240303,02,8,2,4709,0.09,,0.16,1,9.232000000000001
20240303,02,8,3,5049,0.06,,0.15,1,17.275
20240303,02,8,4,5124,0.08,,0.14,1,15.574
20240303,02,8,5,3377,0.24,,0.2,1,13.578999999999999
20240303,02,8,6,4133,0.16,,0.16,1,11.689
20240303,02,9,1,4298,0.16,0.0001,0.15,1,12.451
20240303,02,9,2,3813,0.17,0.0002,0.16,2,13.515
20240303,02,9,3,4552,0.21,0.05,0.15,6,429496745.322
20240303,02,9,4,3679,0.15,0.04,0.15,5,11.588999999999999
20240303,02,9,5,3761,0.15,0.001,0.16,4,12.063999999999998
20240303,02,9,6,3293,0.28,0.0006,0.23,3,9.265999999999998
20240303,03,10,1,4266,,,0.12,1,17.197
20240303,03,10,2,4044,,,0.15,1,14.635
