hd,jcd,rno,combo,is_hit,p1_lane,p1_grade,p1_national_win,p1_motor_rate2,p1_tenji_st,p1_tenji_rank,p1_st_rank,p1_course_first_rate,p2_lane,p2_grade,p2_national_win,p2_motor_rate2,p2_tenji_st,p2_tenji_rank,p2_st_rank,p3_lane,p3_grade,p3_motor_rate2,p3_tenji_st,p3_tenji_rank,p3_st_rank,diff_p1p2_st,sum_p1p2_motor,outer_push,in_cover,wind_speed_m,wave_height_cm,is_strong_wind,is_crosswind
20240211,01,10,1-2-3,0,1,A2,6.05,38.89,0.05,4.0,2.0,54.6,2,A2,5.14,44.0,0.07,3.0,3.0,3,B1,25.0,0.02,1.0,1.0,-0.020000000000000004,82.89,0,0,2.0,1.0,0,1
20240211,01,10,1-2-4,0,1,A2,6.05,38.89,0.05,4.0,2.0,54.6,2,A2,5.14,44.0,0.07,3.0,3.0,4,B1,50.0,0.09,5.0,4.0,-0.020000000000000004,82.89,0,0,2.0,1.0,0,1
20240211,01,10,1-2-5,1,1,A2,6.05,38.89,0.05,4.0,2.0,54.6,2,A2,5.14,44.0,0.07,3.0,3.0,5,A2,41.67,0.23,2.0,5.0,-0.020000000000000004,82.89,0,0,2.0,1.0,0,1
20240211,01,10,1-2-6,0,1,A2,6.05,38.89,0.05,4.0,2.0,54.6,2,A2,5.14,44.0,0.07,3.0,3.0,6,A2,19.05,0.28,5.0,6.0,-0.020000000000000004,82.89,0,0,2.0,1.0,0,1
20240211,01,10,1-3-2,0,1,A2,6.05,38.89,0.05,4.0,2.0,54.6,3,B1,4.41,25.0,0.02,1.0,1.0,2,A2,44.0,0.07,3.0,3.0,0.030000000000000002,63.89,0,0,2.0,1.0,0,1
20240211,01,10,1-3-4,0,1,A2,6.05,38.89,0.05,4.0,2.0,54.6,3,B1,4.41,25.0,0.02,1.0,1.0,4,B1,50.0,0.09,5.0,4.0,0.030000000000000002,63.89,0,0,2.0,1.0,0,1
20240211,01,10,1-3-5,0,1,A2,6.05,38.89,0.05,4.0,2.0,54.6,3,B1,4.41,25.0,0.02,1.0,1.0,5,A2,41.67,0.23,2.0,5.0,0.030000000000000002,63.89,0,0,2.0,1.0,0,1
20240211,01,10,1-3-6,0,1,A2,6.05,38.89,0.05,4.0,2.0,54.6,3,B1,4.41,25.0,0.02,1.0,1.0,6,A2,19.05,0.28,5.0,6.0,0.030000000000000002,63.89,0,0,2.0,1.0,0,1
20240211,01,10,1-4-2,0,1,A2,6.05,38.89,0.05,4.0,2.0,54.6,4,B1,5.74,50.0,0.09,5.0,4.0,2,A2,44.0,0.07,3.0,3.0,-0.039999999999999994,88.89,0,0,2.0,1.0,0,1
20240211,01,10,1-4-3,0,1,A2,6.05,38.89,0.05,4.0,2.0,54.6,4,B1,5.74,50.0,0.09,5.0,4.0,3,B1,25.0,0.02,1.0,1.0,-0.039999999999999994,88.89,0,0,2.0,1.0,0,1
20240211,01,10,1-4-5,0,1,A2,6.05,38.89,0.05,4.0,2.0,54.6,4,B1,5.74,50.0,0.09,5.0,4.0,5,A2,41.67,0.23,2.0,5.0,-0.039999999999999994,88.89,0,0,2.0,1.0,0,1
