hd,jcd,rno,lane,racer_id,racer_name,grade,age,weather_sky,wind_dir,wind_speed_m,wave_height_cm,title,decision,national_win,national_2r,national_3r,local_win,local_2r,local_3r,motor_id,motor_rate2,motor_rate3,boat_id,boat_rate2,boat_rate3,weightKg,tiltDeg,tenji_sec,tenji_st,isF_tenji,course_first_rate,course_3rd_rate,course_avg_st,kimarite_makuri,kimarite_sashi,kimarite_makuri_sashi,kimarite_nuki,tenji_rank,st_rank,power_lane,power_inner,power_outer,outer_over_inner,st_diff_4_vs_3,st_diff_5_vs_4,st_diff_6_vs_5,dash_attack_flag,is_strong_wind,is_crosswind,label_3t
20240211,01,10,1,3612,馬袋 義則,A2,51,曇り,2,2.0,1.0,第17回マンスリーBOATRACE杯,逃げ,6.05,42.31,61.54,6.78,55.56,77.78,17.0,38.89,83.33,51.0,30.77,38.46,53.3,0.0,6.87,0.05,0,54.6,87.5,0.14,0.0,0.0,0.0,2.0,4,2,15.597000000000001,14.209000000000001,143165590.93533334,143165576.72633335,0.06999999999999999,0.14,0.05000000000000002,0,0,1,1-2-5
20240211,01,10,2,4027,松江 秀徳,A2,46,曇り,2,2.0,1.0,第17回マンスリーBOATRACE杯,逃げ,5.14,30.68,48.86,3.67,22.22,22.22,24.0,44.0,60.0,75.0,47.62,57.14,52.6,0.0,6.86,0.07,0,5.4,62.1,0.17,0.0,2.0,0.0,0.0,3,3,16.483999999999998,14.209000000000001,143165590.93533334,143165576.72633335,0.06999999999999999,0.14,0.05000000000000002,0,0,1,1-2-5
20240211,01,10,3,5044,渡邉 健,B1,24,曇り,2,2.0,1.0,第17回マンスリーBOATRACE杯,逃げ,4.41,27.5,40.0,5.44,44.44,55.56,32.0,25.0,33.33,68.0,33.33,50.0,55.2,0.0,6.77,0.02,0,13.1,44.7,0.15,3.0,0.0,2.0,0.0,1,1,10.546000000000001,14.209000000000001,143165590.93533334,143165576.72633335,0.06999999999999999,0.14,0.05000000000000002,0,0,1,1-2-5
20240211,01,10,4,3896,上田 洋平,B1,47,曇り,2,2.0,1.0,第17回マンスリーBOATRACE杯,逃げ,5.74,36.11,61.11,0.0,0.0,0.0,14.0,50.0,58.33,56.0,30.95,42.86,52.0,0.0,6.9,0.09,0,6.4,48.3,0.14,0.0,2.0,0.0,0.0,5,4,18.544,14.209000000000001,143165590.93533334,143165576.72633335,0.06999999999999999,0.14,0.05000000000000002,0,0,1,1-2-5
20240211,01,10,5,3872,岡田 憲行,A2,47,曇り,2,2.0,1.0,第17回マンスリーBOATRACE杯,逃げ,5.63,39.02,56.1,5.89,37.04,62.96,47.0,41.67,70.83,40.0,30.43,45.65,52.4,0.0,6.79,0.23,0,14.8,51.8,0.2,2.0,0.0,4.0,2.0,2,5,15.879,14.209000000000001,143165590.93533334,143165576.72633335,0.06999999999999999,0.14,0.05000000000000002,0,0,1,1-2-5
20240211,01,10,6,3550,都築 正治,A2,52,曇り,2,2.0,1.0,第17回マンスリーBOATRACE杯,逃げ,5.28,34.0,51.0,3.39,11.11,16.67,21.0,19.05,19.05,69.0,31.82,54.55,54.0,0.0,6.9,0.28,0,5.0,20.0,0.15,0.0,0.0,1.0,0.0,5,6,429496738.383,14.209000000000001,143165590.93533334,143165576.72633335,0.06999999999999999,0.14,0.05000000000000002,0,0,1,1-2-5
20240211,01,11,1,3822,平尾 崇典,A2,51,曇り,2,1.0,1.0,第17回マンスリーBOATRACE杯,逃げ,6.48,43.44,59.02,4.22,11.11,11.11,55.0,21.74,39.13,71.0,29.27,56.1,50.0,-0.5,6.77,0.15,0,58.1,78.1,0.17,0.0,0.0,0.0,1.0,1,4,10.51,11.155999999999999,12.816,1.660000000000002,-0.09999999999999999,0.03,0.05,0,0,1,1-4-3
20240211,01,11,2,3915,繁野谷 圭介,A1,49,曇り,2,1.0,1.0,第17回マンスリーBOATRACE杯,逃げ,6.34,41.58,68.32,6.6,50.0,80.0,16.0,23.53,35.29,32.0,34.88,53.49,52.0,0.0,6.89,0.15,0,19.4,61.1,0.2,1.0,5.0,0.0,1.0,5,4,10.963,11.155999999999999,12.816,1.660000000000002,-0.09999999999999999,0.03,0.05,0,0,1,1-4-3
20240211,01,11,3,4661,中島 昂章,A2,32,曇り,2,1.0,1.0,第17回マンスリーBOATRACE杯,逃げ,6.19,43.27,66.35,5.35,25.0,50.0,20.0,27.27,45.45,21.0,37.93,68.97,52.1,0.0,6.8,0.15,0,9.2,66.6,0.17,2.0,0.0,2.0,1.0,3,4,11.995,11.155999999999999,12.816,1.660000000000002,-0.09999999999999999,0.03,0.05,0,0,1,1-4-3
20240211,01,11,4,5142,常住 蓮,A2,23,曇り,2,1.0,1.0,第17回マンスリーBOATRACE杯,逃げ,6.27,43.48,65.22,0.0,0.0,0.0,29.0,8.7,39.13,14.0,39.47,57.89,52.0,0.0,6.77,0.05,0,7.6,66.6,0.15,0.0,1.0,2.0,0.0,1,1,6.772,11.155999999999999,12.816,1.660000000000002,-0.09999999999999999,0.03,0.05,1,0,1,1-4-3
20240211,01,11,5,4743,木村 仁紀,A1,31,曇り,2,1.0,1.0,第17回マンスリーBOATRACE杯,逃げ,6.53,46.34,66.67,6.0,50.0,50.0,26.0,25.0,45.83,23.0,31.71,43.9,52.0,0.0,6.78,0.08,0,8.3,41.6,0.14,0.0,0.0,2.0,1.0,2,2,11.718,11.155999999999999,12.816,1.660000000000002,-0.09999999999999999,0.03,0.05,0,0,1,1-4-3
20240211,01,11,6,4925,森 悠稀,B1,31,曇り,2,1.0,1.0,第17回マンスリーBOATRACE杯,逃げ,5.15,31.86,51.33,6.35,41.18,70.59,23.0,55.56,77.78,48.0,35.0,52.5,52.3,0.0,6.83,0.13,0,7.3,24.3,0.14,2.0,0.0,1.0,0.0,4,3,19.958,11.155999999999999,12.816,1.660000000000002,-0.09999999999999999,0.03,0.05,0,0,1,1-4-3
20240211,01,12,1,5012,加倉 侑征,A2,26,曇り,2,1.0,1.0,第17回マンスリーBOATRACE杯,逃げ,5.28,34.78,49.28,4.5,0.0,50.0,43.0,20.83,54.17,67.0,31.43,45.71,51.5,0.0,6.88,0.09,0,46.4,75.0,0.16,0.0,0.0,0.0,0.0,6,2,9.717,143165589.60733333,13.541000000000002,-143165576.06633332,0.06999999999999999,0.04000000000000001,-0.05,0,0,1,1-3-2
20240211,01,12,2,5216,長谷川 晴哉,B1,23,曇り,2,1.0,1.0,第17回マンスリーBOATRACE杯,逃げ,4.57,24.73,41.94,3.9,16.25,31.25,56.0,20.0,45.0,16.0,25.0,40.0,52.1,0.5,6.71,0.18,0,14.8,48.1,0.2,0.0,4.0,0.0,0.0,1,6,429496738.242,143165589.60733333,13.541000000000002,-143165576.06633332,0.06999999999999999,0.04000000000000001,-0.05,0,0,1,1-3-2
20240211,01,12,3,4943,八木 治樹,B1,32,曇り,2,1.0,1.0,第17回マンスリーBOATRACE杯,逃げ,4.94,21.95,48.78,4.95,18.18,45.45,40.0,58.33,66.67,64.0,41.18,50.0,52.2,0.0,6.79,0.05,0,2.6,50.0,0.15,0.0,0.0,1.0,0.0,3,1,20.862999999999996,143165589.60733333,13.541000000000002,-143165576.06633332,0.06999999999999999,0.04000000000000001,-0.05,0,0,1,1-3-2
20240211,01,12,4,3226,浦田 信義,B1,58,曇り,2,1.0,1.0,第17回マンスリーBOATRACE杯,逃げ,5.04,29.82,50.0,4.48,24.14,37.93,73.0,21.05,57.89,70.0,13.04,34.78,51.5,0.0,6.83,0.12,0,4.6,30.2,0.16,1.0,0.0,0.0,1.0,5,4,9.439,143165589.60733333,13.541000000000002,-143165576.06633332,0.06999999999999999,0.04000000000000001,-0.05,0,0,1,1-3-2
20240211,01,12,5,4085,荻野 裕介,A2,44,曇り,2,1.0,1.0,第17回マンスリーBOATRACE杯,逃げ,4.69,25.42,45.76,5.31,31.03,55.17,25.0,35.0,45.0,63.0,33.33,51.52,52.3,0.0,6.77,0.16,0,3.7,51.8,0.22,0.0,0.0,1.0,0.0,2,5,13.314,143165589.60733333,13.541000000000002,-143165576.06633332,0.06999999999999999,0.04000000000000001,-0.05,0,0,1,1-3-2
20240211,01,12,6,5090,生方 靖亜,B1,23,曇り,2,1.0,1.0,第17回マンスリーBOATRACE杯,逃げ,4.45,27.59,39.08,4.66,29.13,41.73,22.0,50.0,66.67,66.0,48.72,66.67,52.8,0.5,6.82,0.11,0,3.8,11.5,0.18,0.0,0.0,1.0,0.0,4,3,17.87,143165589.60733333,13.541000000000002,-143165576.06633332,0.06999999999999999,0.04000000000000001,-0.05,0,0,1,1-3-2
20240211,01,1,1,5065,伊久間 陽優,B1,25,晴,4,7.0,7.0,第17回マンスリーBOATRACE杯,逃げ,4.71,29.33,42.67,4.6,30.69,42.57,33.0,25.0,37.5,12.0,34.21,52.63,52.0,0.5,7.0,0.05,0,40.7,70.3,0.13,0.0,0.0,0.0,0.0,2,4,10.426,6.310666666666666,14.790999999999999,8.480333333333332,0.0198,0.06999999999999999,-0.039999999999999994,0,1,0,1-5-2
20240211,01,1,2,3277,齋藤 勇,B1,57,晴,4,7.0,7.0,第17回マンスリーBOATRACE杯,逃げ,4.56,24.75,37.62,4.15,20.75,35.85,15.0,8.7,21.74,28.0,33.33,57.14,52.0,0.0,7.13,0.0005,1,8.5,51.4,0.17,0.0,0.0,0.0,2.0,5,2,5.646,6.310666666666666,14.790999999999999,8.480333333333332,0.0198,0.06999999999999999,-0.039999999999999994,0,1,0,1-5-2
20240211,01,1,3,4815,伏島 祐介,B1,33,晴,4,7.0,7.0,第17回マンスリーBOATRACE杯,逃げ,4.1,20.43,36.56,4.0,10.0,35.0,13.0,0.0,6.67,22.0,23.08,43.59,54.0,0.0,7.08,0.0002,1,7.6,61.5,0.19,2.0,0.0,1.0,0.0,3,1,2.8599999999999994,6.310666666666666,14.790999999999999,8.480333333333332,0.0198,0.06999999999999999,-0.039999999999999994,0,1,0,1-5-2
20240211,01,1,4,5093,浦野 海,B1,21,晴,4,7.0,7.0,第17回マンスリーBOATRACE杯,逃げ,5.17,31.71,47.56,0.0,0.0,0.0,34.0,50.0,66.67,43.0,50.0,61.9,52.0,0.0,6.99,0.02,0,11.7,47.0,0.16,2.0,0.0,2.0,0.0,1,3,18.302,6.310666666666666,14.790999999999999,8.480333333333332,0.0198,0.06999999999999999,-0.039999999999999994,0,1,0,1-5-2
20240211,01,1,5,4146,柳橋 宏紀,B1,42,晴,4,7.0,7.0,第17回マンスリーBOATRACE杯,逃げ,4.6,25.0,43.18,5.33,33.33,44.44,57.0,33.33,44.44,42.0,42.5,70.0,53.2,0.5,7.15,0.09,0,0.0,26.1,0.17,0.0,0.0,0.0,0.0,6,5,12.758999999999999,6.310666666666666,14.790999999999999,8.480333333333332,0.0198,0.06999999999999999,-0.039999999999999994,0,1,0,1-5-2
20240211,01,1,6,5319,近藤 颯斗,B2,22,晴,4,7.0,7.0,第17回マンスリーBOATRACE杯,逃げ,1.43,0.0,3.33,0.0,0.0,0.0,70.0,41.18,47.06,18.0,36.59,51.22,52.0,0.0,7.09,0.05,0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,4,4,13.312,6.310666666666666,14.790999999999999,8.480333333333332,0.0198,0.06999999999999999,-0.039999999999999994,0,1,0,1-5-2
20240211,01,2,1,4925,森 悠稀,B1,31,晴,4,7.0,6.0,第17回マンスリーBOATRACE杯,恵まれ,5.15,31.86,51.33,6.35,41.18,70.59,23.0,55.56,77.78,48.0,35.0,52.5,52.3,0.0,6.91,0.0011,1,32.5,76.7,0.15,0.0,0.0,0.0,1.0,1,4,19.858,15.563,143165589.77733335,143165574.21433336,-0.00030000000000000003,0.0598,0.09,0,1,0,2-4-6
20240211,01,2,2,3872,岡田 憲行,A2,47,晴,4,7.0,6.0,第17回マンスリーBOATRACE杯,恵まれ,5.63,39.02,56.1,5.89,37.04,62.96,47.0,41.67,70.83,40.0,30.43,45.65,52.4,0.0,6.96,0.0008,1,13.0,65.2,0.19,2.0,4.0,0.0,0.0,3,3,16.079,15.563,143165589.77733335,143165574.21433336,-0.00030000000000000003,0.0598,0.09,0,1,0,2-4-6
20240211,01,2,3,5022,伊藤 尚汰,B1,29,晴,4,7.0,6.0,第17回マンスリーBOATRACE杯,恵まれ,4.92,29.33,46.67,3.18,9.09,18.18,61.0,25.0,37.5,59.0,33.33,41.03,49.5,0.0,6.95,0.0005,1,10.8,40.5,0.17,2.0,0.0,1.0,1.0,2,2,10.752,15.563,143165589.77733335,143165574.21433336,-0.00030000000000000003,0.0598,0.09,0,1,0,2-4-6
20240211,01,2,4,4325,新出 浩司,B1,40,晴,4,7.0,6.0,第17回マンスリーBOATRACE杯,恵まれ,5.49,34.78,50.0,4.71,28.57,42.86,58.0,52.63,68.42,26.0,42.11,52.63,52.5,0.0,6.95,0.0002,1,14.8,44.6,0.13,2.0,4.0,1.0,0.0,2,1,19.482999999999997,15.563,143165589.77733335,143165574.21433336,-0.00030000000000000003,0.0598,0.09,0,1,0,2-4-6
20240211,01,2,5,5152,丸山 祐也,B1,28,晴,4,7.0,6.0,第17回マンスリーBOATRACE杯,恵まれ,3.83,20.63,31.75,0.0,0.0,0.0,53.0,15.79,31.58,17.0,37.5,52.5,51.5,0.0,6.99,0.06,0,0.0,13.3,0.17,0.0,0.0,0.0,0.0,4,5,7.034999999999999,15.563,143165589.77733335,143165574.21433336,-0.00030000000000000003,0.0598,0.09,0,1,0,2-4-6
20240211,01,2,6,4085,荻野 裕介,A2,44,晴,4,7.0,6.0,第17回マンスリーBOATRACE杯,恵まれ,4.69,25.42,45.76,5.31,31.03,55.17,25.0,35.0,45.0,63.0,33.33,51.52,52.3,0.0,6.91,0.15,0,0.0,34.2,0.25,0.0,0.0,0.0,0.0,1,6,429496742.814,15.563,143165589.77733335,143165574.21433336,-0.00030000000000000003,0.0598,0.09,0,1,0,2-4-6
20240211,01,3,1,4899,占部 一真,B1,32,晴,4,6.0,5.0,第17回マンスリーBOATRACE杯,差し,3.75,18.87,26.42,0.0,0.0,0.0,59.0,42.31,46.15,11.0,41.46,60.98,52.0,0.0,6.91,0.04,0,30.7,46.1,0.14,0.0,0.0,0.0,0.0,4,4,15.043,12.446333333333333,11.783000000000001,-0.6633333333333322,-0.0699,0.0015,-0.0008,0,1,0,5-2-4
20240211,01,3,2,4381,田路 朋史,B1,39,晴,4,6.0,5.0,第17回マンスリーBOATRACE杯,差し,4.94,31.68,46.53,7.0,57.14,66.67,27.0,32.0,48.0,72.0,36.17,46.81,52.0,0.0,6.83,0.07,0,13.9,46.5,0.17,3.0,3.0,0.0,0.0,3,5,12.564,12.446333333333333,11.783000000000001,-0.6633333333333322,-0.0699,0.0015,-0.0008,0,1,0,5-2-4
20240211,01,3,3,4389,伊藤 喜智,B1,38,晴,4,6.0,5.0,第17回マンスリーBOATRACE杯,差し,5.35,32.97,58.24,2.96,8.33,12.5,11.0,21.74,43.48,29.0,42.22,66.67,52.0,0.0,6.91,0.07,0,13.8,55.5,0.17,3.0,0.0,1.0,1.0,4,5,9.732,12.446333333333333,11.783000000000001,-0.6633333333333322,-0.0699,0.0015,-0.0008,0,1,0,5-2-4
20240211,01,3,4,3612,馬袋 義則,A2,51,晴,4,6.0,5.0,第17回マンスリーBOATRACE杯,差し,6.05,42.31,61.54,6.78,55.56,77.78,17.0,38.89,83.33,51.0,30.77,38.46,53.3,0.0,6.99,0.0001,1,9.8,64.7,0.13,3.0,2.0,1.0,1.0,5,1,15.697000000000001,12.446333333333333,11.783000000000001,-0.6633333333333322,-0.0699,0.0015,-0.0008,1,1,0,5-2-4
20240211,01,3,5,3822,平尾 崇典,A2,51,晴,4,6.0,5.0,第17回マンスリーBOATRACE杯,差し,6.48,43.44,59.02,4.22,11.11,11.11,55.0,21.74,39.13,71.0,29.27,56.1,50.0,-0.5,6.81,0.0016,1,9.7,43.9,0.18,1.0,0.0,2.0,1.0,2,3,10.61,12.446333333333333,11.783000000000001,-0.6633333333333322,-0.0699,0.0015,-0.0008,0,1,0,5-2-4
20240211,01,3,6,5216,長谷川 晴哉,B1,23,晴,4,6.0,5.0,第17回マンスリーBOATRACE杯,差し,4.57,24.73,41.94,3.9,16.25,31.25,56.0,20.0,45.0,16.0,25.0,40.0,52.1,0.5,6.75,0.0008,1,2.5,20.5,0.16,0.0,0.0,1.0,0.0,1,2,9.042000000000002,12.446333333333333,11.783000000000001,-0.6633333333333322,-0.0699,0.0015,-0.0008,0,1,0,5-2-4
20240211,01,4,1,5217,藤原 碧生,A2,23,晴,4,6.0,4.0,第17回マンスリーBOATRACE杯,逃げ,6.04,40.74,64.81,0.0,0.0,0.0,67.0,27.78,33.33,19.0,23.08,38.46,53.0,-0.5,6.74,0.01,0,48.0,84.0,0.13,0.0,0.0,0.0,1.0,1,3,12.157999999999998,143165590.42166665,13.677666666666667,-143165576.744,-0.15990000000000001,0.0799,0.05,0,1,0,1-4-5
20240211,01,4,2,3896,上田 洋平,B1,47,晴,4,6.0,4.0,第17回マンスリーBOATRACE杯,逃げ,5.74,36.11,61.11,0.0,0.0,0.0,14.0,50.0,58.33,56.0,30.95,42.86,52.0,0.0,6.88,0.0002,1,20.0,68.0,0.15,1.0,4.0,0.0,0.0,4,2,18.744,143165590.42166665,13.677666666666667,-143165576.744,-0.15990000000000001,0.0799,0.05,0,1,0,1-4-5
