hd,jcd,rno,title,decision,weather_sky,wind_dir,wind_speed_m,wave_height_cm,label_3t
20240218,1,1,第35回日本MB選手会会長杯 3支部ガチ対決,逃げ,晴,8,2.0,1.0,1-2-5
20240218,1,2,第35回日本MB選手会会長杯 3支部ガチ対決,まくり,晴,8,3.0,2.0,5-6-2
20240218,1,3,第35回日本MB選手会会長杯 3支部ガチ対決,まくり差し,晴,8,1.0,1.0,3-1-5
20240218,1,4,第35回日本MB選手会会長杯 3支部ガチ対決,まくり,晴,10,1.0,1.0,4-5-2
20240218,1,5,第35回日本MB選手会会長杯 3支部ガチ対決,まくり差し,曇り,8,1.0,1.0,5-1-2
20240218,1,6,第35回日本MB選手会会長杯 3支部ガチ対決,逃げ,曇り,6,2.0,1.0,1-4-2
20240218,1,7,第35回日本MB選手会会長杯 3支部ガチ対決,逃げ,曇り,6,1.0,1.0,1-3-2
20240218,1,8,第35回日本MB選手会会長杯 3支部ガチ対決,逃げ,曇り,8,1.0,1.0,1-5-2
20240218,1,9,第35回日本MB選手会会長杯 3支部ガチ対決,逃げ,曇り,8,1.0,1.0,1-5-3
20240218,1,10,第35回日本MB選手会会長杯 3支部ガチ対決,逃げ,曇り,10,2.0,1.0,1-3-2
20240218,1,11,第35回日本MB選手会会長杯 3支部ガチ対決,逃げ,曇り,10,1.0,1.0,1-5-2
20240218,1,12,第35回日本MB選手会会長杯 3支部ガチ対決,逃げ,曇り,10,1.0,1.0,1-2-3
20240218,2,1,日本財団会長賞・WINWINパーク戸田開設記念,逃げ,晴,17,0.0,0.0,1-3-4
20240218,2,2,日本財団会長賞・WINWINパーク戸田開設記念,逃げ,晴,12,1.0,1.0,1-4-2
20240218,2,3,日本財団会長賞・WINWINパーク戸田開設記念,まくり,晴,17,0.0,0.0,2-4-5
20240218,2,4,日本財団会長賞・WINWINパーク戸田開設記念,差し,晴,17,0.0,0.0,4-2-5
20240218,2,5,日本財団会長賞・WINWINパーク戸田開設記念,まくり,晴,14,1.0,1.0,4-5-6
20240218,2,6,日本財団会長賞・WINWINパーク戸田開設記念,差し,晴,16,1.0,1.0,3-2-4
20240218,2,7,日本財団会長賞・WINWINパーク戸田開設記念,抜き,晴,14,2.0,1.0,1-4-3
20240218,2,8,日本財団会長賞・WINWINパーク戸田開設記念,まくり,晴,16,1.0,1.0,2-5-3
20240218,2,9,日本財団会長賞・WINWINパーク戸田開設記念,差し,晴,16,2.0,1.0,2-1-4
20240218,2,10,日本財団会長賞・WINWINパーク戸田開設記念,逃げ,晴,17,0.0,0.0,1-2-6
20240218,2,11,日本財団会長賞・WINWINパーク戸田開設記念,差し,晴,14,2.0,1.0,2-3-4
20240218,2,12,日本財団会長賞・WINWINパーク戸田開設記念,まくり,晴,14,2.0,1.0,3-5-1
20240218,3,1,第24回日本財団会長杯,抜き,晴,10,2.0,5.0,3-1-6
20240218,3,2,第24回日本財団会長杯,逃げ,晴,10,2.0,5.0,1-3-6
20240218,3,3,第24回日本財団会長杯,まくり差し,晴,6,3.0,5.0,5-1-2
20240218,3,4,第24回日本財団会長杯,差し,晴,6,4.0,5.0,2-3-1
20240218,3,5,第24回日本財団会長杯,抜き,晴,6,5.0,5.0,1-2-4
20240218,3,6,第24回日本財団会長杯,逃げ,晴,6,5.0,10.0,1-3-2
20240218,3,7,第24回日本財団会長杯,まくり,晴,6,6.0,10.0,5-6-1
20240218,3,8,第24回日本財団会長杯,まくり,晴,4,6.0,10.0,5-1-3
20240218,3,9,第24回日本財団会長杯,逃げ,晴,4,6.0,15.0,1-3-4
20240218,3,10,第24回日本財団会長杯,逃げ,晴,4,7.0,15.0,1-2-4
20240218,3,11,第24回日本財団会長杯,抜き,晴,6,6.0,15.0,1-3-5
20240218,3,12,第24回日本財団会長杯,まくり,晴,4,6.0,15.0,5-1-2
20240218,4,1,BTS上越開設12周年記念〜ヤングvsベテラン〜,逃げ,晴,17,0.0,3.0,1-2-4
20240218,4,2,BTS上越開設12周年記念〜ヤングvsベテラン〜,抜き,晴,15,1.0,3.0,2-4-1
20240218,4,3,BTS上越開設12周年記念〜ヤングvsベテラン〜,まくり,晴,3,1.0,3.0,3-2-4
20240218,4,4,BTS上越開設12周年記念〜ヤングvsベテラン〜,差し,曇り,3,1.0,3.0,5-4-2
20240218,4,5,BTS上越開設12周年記念〜ヤングvsベテラン〜,まくり差し,曇り,3,2.0,3.0,3-6-5
20240218,4,6,BTS上越開設12周年記念〜ヤングvsベテラン〜,逃げ,曇り,3,2.0,3.0,1-6-2
20240218,4,7,BTS上越開設12周年記念〜ヤングvsベテラン〜,逃げ,晴,3,3.0,3.0,1-5-3
20240218,4,8,BTS上越開設12周年記念〜ヤングvsベテラン〜,差し,晴,5,4.0,4.0,2-6-1
20240218,4,9,BTS上越開設12周年記念〜ヤングvsベテラン〜,逃げ,曇り,5,2.0,3.0,1-2-3
20240218,4,10,BTS上越開設12周年記念〜ヤングvsベテラン〜,逃げ,晴,5,3.0,3.0,1-6-5
20240218,4,11,BTS上越開設12周年記念〜ヤングvsベテラン〜,逃げ,晴,5,4.0,3.0,1-4-3
20240218,4,12,BTS上越開設12周年記念〜ヤングvsベテラン〜,逃げ,晴,5,3.0,3.0,1-3-4
20240218,5,1,創刊55周年記念夕刊フジ杯,逃げ,晴,17,0.0,2.0,1-3-2
20240218,5,2,創刊55周年記念夕刊フジ杯,抜き,晴,9,1.0,2.0,4-5-3
20240218,5,3,創刊55周年記念夕刊フジ杯,まくり差し,晴,9,1.0,2.0,3-1-5
20240218,5,4,創刊55周年記念夕刊フジ杯,まくり,曇り,9,1.0,2.0,3-1-6
20240218,5,5,創刊55周年記念夕刊フジ杯,差し,曇り,9,1.0,2.0,2-1-4
20240218,5,6,創刊55周年記念夕刊フジ杯,逃げ,晴,9,2.0,2.0,1-6-5
20240218,5,7,創刊55周年記念夕刊フジ杯,逃げ,晴,9,2.0,2.0,1-4-2
20240218,5,8,創刊55周年記念夕刊フジ杯,まくり,晴,9,2.0,2.0,4-2-5
20240218,5,9,創刊55周年記念夕刊フジ杯,差し,晴,9,2.0,2.0,3-2-5
20240218,5,10,創刊55周年記念夕刊フジ杯,抜き,晴,9,3.0,2.0,3-1-5
