hd,jcd,rno,label_3t,win_lane
20240227,1,1,1-2-5,1
20240227,1,2,6-1-4,6
20240227,1,3,1-2-3,1
20240227,1,4,4-5-6,4
20240227,1,5,2-4-1,2
20240227,1,6,1-5-2,1
20240227,1,7,1-4-2,1
20240227,1,8,2-1-5,2
20240227,1,9,5-1-3,5
20240227,1,10,1-4-2,1
20240227,1,11,1-2-3,1
20240227,1,12,1-2-3,1
20240227,3,1,,
20240227,3,2,,
20240227,3,3,,
20240227,3,4,,
20240227,3,5,,
20240227,3,6,,
20240227,3,7,,
20240227,3,8,,
20240227,3,9,,
20240227,3,10,,
20240227,3,11,,
20240227,3,12,,
20240227,5,1,2-6-1,2
20240227,5,2,2-1-3,2
20240227,5,3,1-3-2,1
20240227,5,4,3-1-4,3
20240227,5,5,1-5-3,1
20240227,5,6,1-2-4,1
20240227,5,7,4-1-3,4
20240227,5,8,1-3-6,1
20240227,5,9,4-1-2,4
20240227,5,10,1-2-5,1
20240227,5,11,1-3-2,1
20240227,5,12,1-3-4,1
20240227,6,1,3-4-1,3
20240227,6,2,4-5-2,4
20240227,6,3,,
20240227,6,4,,
20240227,6,5,,
20240227,6,6,,
20240227,6,7,,
20240227,6,8,,
20240227,6,9,,
20240227,6,10,,
20240227,6,11,,
20240227,6,12,,
20240227,7,1,1-2-4,1
20240227,7,2,5-3-6,5
20240227,7,3,1-4-3,1
20240227,7,4,2-3-1,2
20240227,7,5,1-4-5,1
20240227,7,6,1-3-4,1
20240227,7,7,1-5-3,1
20240227,7,8,1-4-3,1
20240227,7,9,1-2-4,1
20240227,7,10,1-2-3,1
20240227,7,11,1-3-2,1
20240227,7,12,4-1-6,4
20240227,8,1,5-6-2,5
20240227,8,2,2-3-1,2
20240227,8,3,1-2-5,1
20240227,8,4,1-3-2,1
20240227,8,5,1-3-6,1
20240227,8,6,2-1-6,2
20240227,8,7,3-4-1,3
20240227,8,8,4-3-2,4
20240227,8,9,4-2-6,4
20240227,8,10,4-1-2,4
20240227,8,11,1-5-2,1
20240227,8,12,1-2-3,1
20240227,13,1,1-4-3,1
20240227,13,2,2-3-4,2
20240227,13,3,4-2-5,4
20240227,13,4,5-2-3,5
20240227,13,5,2-1-5,2
20240227,13,6,1-4-3,1
20240227,13,7,3-1-5,3
20240227,13,8,1-5-6,1
20240227,13,9,1-3-5,1
20240227,13,10,3-5-6,3
20240227,13,11,1-5-3,1
20240227,13,12,1-3-2,1
20240227,14,1,1-5-3,1
20240227,14,2,5-3-1,5
20240227,14,3,2-1-5,2
20240227,14,4,4-1-3,4
20240227,14,5,4-3-5,4
20240227,14,6,6-3-5,6
20240227,14,7,1-2-4,1
20240227,14,8,5-4-3,5
20240227,14,9,3-1-4,3
20240227,14,10,1-3-5,1
20240227,14,11,5-4-3,5
20240227,14,12,1-2-5,1
20240227,15,1,3-1-4,3
20240227,15,2,4-3-6,4
20240227,15,3,4-2-5,4
20240227,15,4,2-1-3,2
20240227,15,5,4-5-3,4
20240227,15,6,3-4-1,3
20240227,15,7,3-1-4,3
20240227,15,8,1-2-4,1
20240227,15,9,2-1-3,2
20240227,15,10,1-2-5,1
20240227,15,11,1-6-2,1
20240227,15,12,1-3-4,1
20240227,17,1,1-2-5,1
20240227,17,2,1-4-3,1
20240227,17,3,5-6-1,5
20240227,17,4,2-3-1,2
20240227,17,5,5-4-3,5
20240227,17,6,6-2-1,6
20240227,17,7,6-4-1,6
20240227,17,8,2-1-6,2
20240227,17,9,1-3-4,1
20240227,17,10,1-3-2,1
20240227,17,11,3-5-1,3
20240227,17,12,1-2-3,1
20240227,19,1,1-2-6,1
20240227,19,2,1-3-4,1
20240227,19,3,1-6-4,1
20240227,19,4,3-5-2,3
20240227,19,5,1-3-5,1
20240227,19,6,4-5-3,4
20240227,19,7,4-5-2,4
20240227,19,8,4-1-3,4
20240227,19,9,3-1-5,3
20240227,19,10,3-2-6,3
20240227,19,11,3-2-1,3
20240227,19,12,1-2-6,1
20240227,20,1,4-6-2,4
20240227,20,2,1-3-4,1
20240227,20,3,4-3-1,4
20240227,20,4,1-4-2,1
20240227,20,5,2-4-1,2
20240227,20,6,4-5-3,4
20240227,20,7,5-1-4,5
20240227,20,8,1-5-3,1
20240227,20,9,1-6-5,1
20240227,20,10,1-4-2,1
20240227,20,11,1-2-5,1
20240227,20,12,3-6-2,3
20240227,23,1,4-6-5,4
20240227,23,2,1-2-4,1
20240227,23,3,1-3-2,1
20240227,23,4,2-1-3,2
20240227,23,5,1-2-3,1
20240227,23,6,2-1-5,2
20240227,23,7,3-5-2,3
20240227,23,8,3-4-2,3
20240227,23,9,3-1-2,3
20240227,23,10,1-4-6,1
20240227,23,11,1-2-5,1
20240227,23,12,1-2-3,1
