hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240228,3,10,1,3562,,0,0,0,0,0.1,0,,1,1,0.15,58.6,86.2
20240228,3,10,2,4148,,0,0,0,0,0.11,0,,2,2,0.15,26.1,73.8
20240228,3,10,3,4095,,0,0,0,0,0.12,0,,3,3,0.13,21.7,56.5
20240228,3,10,4,4769,,0,0,0,0,0.23,0,,4,4,0.14,22.2,60.0
20240228,3,10,5,4933,,0,0,0,0,0.35,0,,6,6,0.13,12.5,50.0
20240228,3,10,6,4337,,0,0,0,0,0.28,0,,5,5,0.14,6.2,43.7
20240228,3,11,1,4292,,0,0,0,0,,,,1,1,0.16,75.4,94.3
20240228,3,11,2,3996,,0,0,0,0,,,,1,1,0.18,20.5,85.2
20240228,3,11,3,3952,,0,0,0,0,,,,1,1,0.16,21.9,68.2
20240228,3,11,4,4575,,0,0,0,0,,,,1,1,0.11,31.2,78.1
20240228,3,11,5,4266,,0,0,0,0,,,,1,1,0.15,16.6,64.5
20240228,3,11,6,4826,,0,0,0,0,,,,1,1,0.17,2.9,50.0
20240228,3,12,1,3716,,0,0,0,0,0.11,0,,2,2,0.13,58.4,88.6
20240228,3,12,2,4504,,0,0,0,0,0.16,0,,3,3,0.14,17.0,85.1
20240228,3,12,3,4586,,0,0,0,0,0.36,0,,4,4,0.13,11.9,54.7
20240228,3,12,4,4024,,0,0,0,0,0.16,0,,3,3,0.16,18.7,68.7
20240228,3,12,5,3783,,0,0,0,0,0.16,0,,3,3,0.14,8.3,38.8
20240228,3,12,6,4013,,0,0,0,0,0.08,0,,1,1,0.13,6.0,40.0
20240228,3,1,1,4575,,0,0,0,0,,,,1,1,0.15,64.2,90.4
20240228,3,1,2,3983,,0,0,0,0,,,,1,1,0.12,28.2,61.5
20240228,3,1,3,3562,,0,0,0,0,,,,1,1,0.16,17.0,70.7
20240228,3,1,4,4828,,0,0,0,0,,,,1,1,0.13,15.7,55.2
20240228,3,1,5,4061,,0,0,0,0,,,,1,1,0.13,11.6,48.8
20240228,3,1,6,4839,,0,0,0,0,,,,1,1,0.16,0.0,34.4
20240228,3,2,1,3959,,0,0,0,0,0.08,0,,1,1,0.14,75.8,93.1
20240228,3,2,2,4610,,0,0,0,0,0.16,0,,4,4,0.17,33.3,71.4
20240228,3,2,3,4084,,0,0,0,0,0.23,0,,6,6,0.14,6.1,63.2
20240228,3,2,4,4044,,0,0,0,0,0.11,0,,2,2,0.13,4.5,56.8
20240228,3,2,5,4292,,0,0,0,0,0.13,0,,3,3,0.14,7.1,47.6
20240228,3,2,6,4148,,0,0,0,0,0.21,0,,5,5,0.12,10.0,43.3
20240228,3,3,1,4118,,0,0,0,0,,1,0.02,4,2,0.12,74.1,96.7
20240228,3,3,2,4095,,0,0,0,0,0.08,0,,3,5,0.13,13.6,70.4
20240228,3,3,3,3499,,0,0,0,0,0.06,0,,2,4,0.13,15.5,58.6
20240228,3,3,4,4266,,0,0,0,0,,1,0.02,4,2,0.15,10.0,50.0
20240228,3,3,5,4296,,0,0,0,0,,1,0.01,4,1,0.12,7.8,50.0
20240228,3,3,6,4907,,0,0,0,0,0.05,0,,1,3,0.14,11.1,48.1
20240228,3,4,1,3952,,0,0,0,0,,1,0.01,4,1,0.13,57.3,92.6
20240228,3,4,2,4337,,0,0,0,0,0.001,0,,1,3,0.14,23.2,65.1
20240228,3,4,3,4324,,0,0,0,0,0.02,0,,2,4,0.15,20.6,74.6
20240228,3,4,4,4486,,0,0,0,0,0.04,0,,3,5,0.15,19.2,57.6
