hd,jcd,rno,title,decision,weather_sky,wind_dir,wind_speed_m,wave_height_cm,label_3t
20240228,3,1,江戸川大賞 開設68周年記念,逃げ,晴,12,9.0,20.0,1-2-5
20240228,3,2,江戸川大賞 開設68周年記念,逃げ,晴,12,7.0,15.0,1-6-4
20240228,3,3,江戸川大賞 開設68周年記念,逃げ,晴,12,5.0,15.0,1-4-5
20240228,3,4,江戸川大賞 開設68周年記念,逃げ,晴,12,6.0,15.0,1-3-2
20240228,3,5,江戸川大賞 開設68周年記念,抜き,晴,10,6.0,15.0,2-1-5
20240228,3,6,江戸川大賞 開設68周年記念,逃げ,晴,10,7.0,15.0,1-4-3
20240228,3,7,江戸川大賞 開設68周年記念,逃げ,晴,10,4.0,10.0,1-3-2
20240228,3,8,江戸川大賞 開設68周年記念,まくり,晴,12,5.0,10.0,3-5-2
20240228,3,9,江戸川大賞 開設68周年記念,まくり差し,晴,12,8.0,15.0,3-2-4
20240228,3,10,江戸川大賞 開設68周年記念,抜き,晴,12,7.0,20.0,3-2-6
20240228,3,11,江戸川大賞 開設68周年記念,差し,晴,12,6.0,25.0,2-5-6
20240228,3,12,江戸川大賞 開設68周年記念,逃げ,晴,12,10.0,30.0,1-2-4
20240228,5,1,男女W優勝戦,逃げ,晴,1,1.0,2.0,1-2-3
20240228,5,2,男女W優勝戦,逃げ,晴,3,1.0,2.0,1-4-3
20240228,5,3,男女W優勝戦,逃げ,晴,1,1.0,2.0,1-2-6
20240228,5,4,男女W優勝戦,まくり,晴,3,1.0,2.0,3-1-5
20240228,5,5,男女W優勝戦,逃げ,晴,3,1.0,2.0,1-2-4
20240228,5,6,男女W優勝戦,逃げ,晴,3,3.0,2.0,1-3-2
20240228,5,7,男女W優勝戦,逃げ,晴,3,2.0,2.0,1-2-6
20240228,5,8,男女W優勝戦,逃げ,晴,3,1.0,2.0,1-3-2
20240228,5,9,男女W優勝戦,逃げ,晴,3,3.0,2.0,1-2-6
20240228,5,10,男女W優勝戦,逃げ,晴,1,1.0,2.0,1-2-4
20240228,5,11,男女W優勝戦,まくり,晴,1,1.0,2.0,4-3-5
20240228,5,12,男女W優勝戦,逃げ,晴,1,1.0,2.0,1-2-3
20240228,6,1,BTS焼津5周年記念 ホテルnanvanカップ,まくり,晴,3,3.0,2.0,3-2-4
20240228,6,2,BTS焼津5周年記念 ホテルnanvanカップ,まくり,晴,3,3.0,2.0,6-1-2
20240228,6,3,BTS焼津5周年記念 ホテルnanvanカップ,差し,晴,3,3.0,2.0,2-1-4
20240228,6,4,BTS焼津5周年記念 ホテルnanvanカップ,まくり,晴,3,3.0,2.0,5-4-6
20240228,6,5,BTS焼津5周年記念 ホテルnanvanカップ,まくり,晴,3,3.0,2.0,3-6-4
20240228,6,6,BTS焼津5周年記念 ホテルnanvanカップ,まくり差し,晴,3,2.0,1.0,5-4-1
20240228,6,7,BTS焼津5周年記念 ホテルnanvanカップ,逃げ,晴,3,2.0,1.0,1-2-3
20240228,6,8,BTS焼津5周年記念 ホテルnanvanカップ,逃げ,晴,1,1.0,1.0,1-2-3
20240228,6,9,BTS焼津5周年記念 ホテルnanvanカップ,まくり差し,晴,15,2.0,1.0,2-1-6
20240228,6,10,BTS焼津5周年記念 ホテルnanvanカップ,逃げ,晴,15,2.0,1.0,1-4-6
20240228,6,11,BTS焼津5周年記念 ホテルnanvanカップ,差し,晴,1,2.0,1.0,2-1-3
20240228,6,12,BTS焼津5周年記念 ホテルnanvanカップ,逃げ,晴,1,3.0,2.0,1-6-3
20240228,7,1,創刊70周年記念中日スポーツ賞 第44回龍神杯,まくり,晴,15,3.0,1.0,6-1-3
20240228,7,2,創刊70周年記念中日スポーツ賞 第44回龍神杯,逃げ,晴,1,3.0,1.0,1-5-2
20240228,7,3,創刊70周年記念中日スポーツ賞 第44回龍神杯,まくり,晴,1,3.0,1.0,2-6-1
20240228,7,4,創刊70周年記念中日スポーツ賞 第44回龍神杯,逃げ,晴,1,3.0,1.0,1-2-3
20240228,7,5,創刊70周年記念中日スポーツ賞 第44回龍神杯,逃げ,晴,1,3.0,1.0,1-6-5
20240228,7,6,創刊70周年記念中日スポーツ賞 第44回龍神杯,逃げ,晴,1,3.0,1.0,1-2-5
20240228,7,7,創刊70周年記念中日スポーツ賞 第44回龍神杯,逃げ,晴,1,3.0,1.0,1-2-4
20240228,7,8,創刊70周年記念中日スポーツ賞 第44回龍神杯,まくり差し,晴,1,2.0,1.0,2-1-5
20240228,7,9,創刊70周年記念中日スポーツ賞 第44回龍神杯,まくり,晴,1,3.0,1.0,4-1-6
20240228,7,10,創刊70周年記念中日スポーツ賞 第44回龍神杯,抜き,晴,1,3.0,1.0,4-1-3
20240228,7,11,創刊70周年記念中日スポーツ賞 第44回龍神杯,まくり差し,晴,1,3.0,1.0,4-3-5
20240228,7,12,創刊70周年記念中日スポーツ賞 第44回龍神杯,逃げ,晴,1,3.0,1.0,1-5-2
20240228,8,1,第26回日本財団会長杯争奪戦競走,逃げ,晴,1,2.0,1.0,1-3-4
20240228,8,2,第26回日本財団会長杯争奪戦競走,抜き,晴,1,2.0,1.0,3-2-4
20240228,8,3,第26回日本財団会長杯争奪戦競走,逃げ,晴,1,2.0,1.0,1-3-2
20240228,8,4,第26回日本財団会長杯争奪戦競走,まくり,晴,1,2.0,1.0,4-5-1
20240228,8,5,第26回日本財団会長杯争奪戦競走,まくり,晴,1,2.0,1.0,5-1-2
20240228,8,6,第26回日本財団会長杯争奪戦競走,逃げ,晴,1,2.0,1.0,1-2-3
20240228,8,7,第26回日本財団会長杯争奪戦競走,まくり差し,晴,15,2.0,1.0,3-1-6
20240228,8,8,第26回日本財団会長杯争奪戦競走,逃げ,晴,13,3.0,2.0,1-2-5
20240228,8,9,第26回日本財団会長杯争奪戦競走,逃げ,晴,13,3.0,2.0,1-2-3
20240228,8,10,第26回日本財団会長杯争奪戦競走,逃げ,晴,13,4.0,2.0,1-3-6
20240228,8,11,第26回日本財団会長杯争奪戦競走,逃げ,晴,13,4.0,2.0,1-2-4
20240228,8,12,第26回日本財団会長杯争奪戦競走,逃げ,晴,13,4.0,2.0,1-4-2
