hd,jcd,rno,combo,is_hit,p1_lane,p1_grade,p1_national_win,p1_motor_rate2,p1_tenji_st,p1_tenji_rank,p1_st_rank,p1_course_first_rate,p2_lane,p2_grade,p2_national_win,p2_motor_rate2,p2_tenji_st,p2_tenji_rank,p2_st_rank,p3_lane,p3_grade,p3_motor_rate2,p3_tenji_st,p3_tenji_rank,p3_st_rank,diff_p1p2_st,sum_p1p2_motor,outer_push,in_cover,wind_speed_m,wave_height_cm,is_strong_wind,is_crosswind
20240301,02,10,1-2-3,0,1,A2,6.05,38.51,0.06,1.0,4.0,65.2,2,A2,5.54,34.65,0.03,2.0,3.0,3,A2,18.42,0.0006,4.0,2.0,0.03,73.16,0,0,7.0,5.0,1,1
20240301,02,10,1-2-4,1,1,A2,6.05,38.51,0.06,1.0,4.0,65.2,2,A2,5.54,34.65,0.03,2.0,3.0,4,B1,44.81,0.0006,2.0,2.0,0.03,73.16,0,0,7.0,5.0,1,1
20240301,02,10,1-2-5,0,1,A2,6.05,38.51,0.06,1.0,4.0,65.2,2,A2,5.54,34.65,0.03,2.0,3.0,5,A2,34.27,0.09,2.0,5.0,0.03,73.16,0,0,7.0,5.0,1,1
20240301,02,10,1-2-6,0,1,A2,6.05,38.51,0.06,1.0,4.0,65.2,2,A2,5.54,34.65,0.03,2.0,3.0,6,B1,25.55,0.0002,3.0,1.0,0.03,73.16,0,0,7.0,5.0,1,1
20240301,02,10,1-3-2,0,1,A2,6.05,38.51,0.06,1.0,4.0,65.2,3,A2,5.51,18.42,0.0006,4.0,2.0,2,A2,34.65,0.03,2.0,3.0,0.059399999999999994,56.93,0,0,7.0,5.0,1,1
20240301,02,10,1-3-4,0,1,A2,6.05,38.51,0.06,1.0,4.0,65.2,3,A2,5.51,18.42,0.0006,4.0,2.0,4,B1,44.81,0.0006,2.0,2.0,0.059399999999999994,56.93,0,0,7.0,5.0,1,1
20240301,02,10,1-3-5,0,1,A2,6.05,38.51,0.06,1.0,4.0,65.2,3,A2,5.51,18.42,0.0006,4.0,2.0,5,A2,34.27,0.09,2.0,5.0,0.059399999999999994,56.93,0,0,7.0,5.0,1,1
20240301,02,10,1-3-6,0,1,A2,6.05,38.51,0.06,1.0,4.0,65.2,3,A2,5.51,18.42,0.0006,4.0,2.0,6,B1,25.55,0.0002,3.0,1.0,0.059399999999999994,56.93,0,0,7.0,5.0,1,1
20240301,02,10,1-4-2,0,1,A2,6.05,38.51,0.06,1.0,4.0,65.2,4,B1,5.51,44.81,0.0006,2.0,2.0,2,A2,34.65,0.03,2.0,3.0,0.059399999999999994,83.32,0,0,7.0,5.0,1,1
20240301,02,10,1-4-3,0,1,A2,6.05,38.51,0.06,1.0,4.0,65.2,4,B1,5.51,44.81,0.0006,2.0,2.0,3,A2,18.42,0.0006,4.0,2.0,0.059399999999999994,83.32,0,0,7.0,5.0,1,1
