hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240317,01,10,1,4360,0.22,0,0,0,1,,1,0.08,4,1,0.19,50.0,77.7
20240317,01,10,2,4089,0.26,0,0,0,1,0.17,0,,2,2,0.15,22.0,82.0
20240317,01,10,3,4491,0.31,0,0,0,1,0.02,0,,1,4,0.18,16.2,53.4
20240317,01,10,4,4105,0.3,0,0,0,1,,1,0.14,4,3,0.16,17.7,60.0
20240317,01,10,5,3911,0.3,0,0,0,1,,1,0.05,4,3,0.16,4.7,21.4
20240317,01,10,6,3848,0.34,0,0,0,1,0.24,0,,3,5,0.17,0.0,25.6
20240317,01,11,1,4608,0.09,0,0,0,1,0.07,0,,1,1,0.15,54.3,85.9
20240317,01,11,2,4782,0.15,0,0,0,1,0.09,0,,2,4,0.15,25.8,58.0
20240317,01,11,3,4345,0.12,0,0,0,1,0.33,0,,5,2,0.15,10.3,48.2
20240317,01,11,4,5010,0.18,0,0,0,1,0.19,0,,3,6,0.19,7.6,25.6
20240317,01,11,5,4578,0.16,0,0,0,1,0.19,0,,3,5,0.2,9.3,31.2
20240317,01,11,6,4163,0.14,0,0,0,1,0.26,0,,4,3,0.16,0.0,26.9
20240317,01,12,1,4188,0.17,0,0,0,1,0.01,0,,1,5,0.11,79.3,98.4
20240317,01,12,2,4308,0.27,0,0,0,1,0.12,0,,2,6,0.15,27.7,66.6
20240317,01,12,3,4137,0.14,0,0,0,1,0.14,0,,3,4,0.16,21.5,68.6
20240317,01,12,4,4428,0.06,0,0,0,1,0.14,0,,3,3,0.1,23.0,69.2
20240317,01,12,5,4090,0.01,0,0,0,1,0.27,0,,4,1,0.14,10.8,50.0
20240317,01,12,6,3909,0.02,0,0,0,1,0.12,0,,2,2,0.12,0.0,9.0
20240317,01,1,1,5090,0.12,0,0,0,1,0.19,0,,6,1,0.15,35.4,67.7
20240317,01,1,2,3293,0.14,0,0,0,1,0.17,0,,5,2,0.22,0.0,39.2
20240317,01,1,3,4031,0.27,0,0,0,1,0.15,0,,4,5,0.17,6.9,44.8
20240317,01,1,4,4458,0.15,0,0,0,1,0.11,0,,3,3,0.15,5.5,36.1
20240317,01,1,5,4120,0.15,0,0,0,1,0.05,0,,1,3,0.17,6.5,45.6
20240317,01,1,6,4782,0.16,0,0,0,1,0.09,0,,2,4,0.19,0.0,12.0
20240317,01,2,1,3482,0.14,0,0,0,1,0.14,0,,2,5,0.15,22.2,72.2
20240317,01,2,2,4319,0.15,0,0,0,1,0.26,0,,3,6,0.16,9.5,45.2
20240317,01,2,3,4181,0.11,0,0,0,1,0.26,0,,3,3,0.16,4.4,44.4
20240317,01,2,4,4025,0.13,0,0,0,1,0.27,0,,4,4,0.17,11.1,51.1
20240317,01,2,5,4360,0.09,0,0,0,1,0.13,0,,1,1,0.19,5.2,34.2
20240317,01,2,6,4274,0.1,0,0,0,1,0.14,0,,2,2,0.17,2.6,18.4
20240317,01,3,1,3107,0.17,0,0,0,1,0.24,0,,6,2,0.18,22.2,59.2
20240317,01,3,2,5010,0.16,0,0,0,1,0.15,0,,4,1,0.17,2.7,54.0
20240317,01,3,3,3226,0.2,0,0,0,1,0.22,0,,5,3,0.19,6.5,45.6
20240317,01,3,4,3619,0.27,0,0,0,1,0.11,0,,3,4,0.18,5.1,58.9
20240317,01,3,5,4654,0.28,0,0,0,1,0.06,0,,2,5,0.15,0.0,53.1
20240317,01,3,6,4089,0.33,0,0,0,1,0.04,0,,1,6,0.16,5.8,35.2
20240317,01,4,1,3156,0.08,0,0,0,1,0.17,0,,2,1,0.14,55.8,82.3
20240317,01,4,2,3793,0.11,0,0,0,1,0.18,0,,3,2,0.18,6.6,46.6
20240317,01,4,3,4466,0.12,0,0,0,1,0.21,0,,4,3,0.16,10.0,65.0
20240317,01,4,4,4608,0.19,0,0,0,1,0.03,0,,1,4,0.17,11.7,61.7
20240317,01,4,5,4491,0.25,0,0,0,1,0.03,0,,1,5,0.19,0.0,45.4
20240317,01,4,6,5061,0.26,0,0,0,1,,1,0.05,5,6,0.15,0.0,15.0
20240317,01,5,1,4345,0.2,0,0,0,1,0.06,0,,2,4,0.16,46.8,71.8
20240317,01,5,2,3909,0.03,0,0,0,1,0.04,0,,1,1,0.13,17.7,60.0
20240317,01,5,3,3848,0.11,0,0,0,1,0.29,0,,6,2,0.13,17.2,62.0
20240317,01,5,4,3268,0.2,0,0,0,1,0.15,0,,4,4,0.19,5.2,34.2
20240317,01,5,5,5090,0.17,0,0,0,1,0.16,0,,5,3,0.19,2.1,21.7
20240317,01,5,6,4114,0.21,0,0,0,1,0.09,0,,3,5,0.17,0.0,39.3
20240317,01,6,1,4428,0.23,0,0,0,1,0.11,0,,3,1,0.15,58.8,92.1
20240317,01,6,2,3419,0.38,0,0,0,1,0.25,0,,6,5,0.19,5.7,42.8
20240317,01,6,3,4229,0.39,0,0,0,1,0.12,0,,4,6,0.17,0.0,35.7
20240317,01,6,4,3482,0.28,0,0,0,1,0.19,0,,5,4,0.14,11.4,45.7
20240317,01,6,5,3293,0.27,0,0,0,1,0.02,0,,2,3,0.21,3.1,18.7
20240317,01,6,6,5318,0.25,0,0,0,1,0.01,0,,1,2,0.2,0.0,0.0
20240317,01,7,1,4578,0.2,0,0,0,1,,0,,1,3,0.14,68.8,88.8
20240317,01,7,2,4181,0.21,0,0,0,1,,0,,1,4,0.16,6.6,55.5
20240317,01,7,3,4188,0.16,0,0,0,1,,0,,1,1,0.12,36.5,82.9
20240317,01,7,4,5252,0.19,0,0,0,1,,0,,1,2,0.16,2.9,32.3
20240317,01,7,5,4031,0.21,0,0,0,1,,0,,1,4,0.18,6.6,13.3
20240317,01,7,6,3226,0.19,0,0,0,1,,0,,1,2,0.2,0.0,27.5
20240317,01,8,1,4025,0.21,0,0,0,1,0.11,0,,2,2,0.16,70.9,81.8
20240317,01,8,2,4458,0.22,0,0,0,1,0.19,0,,3,3,0.15,7.6,51.2
20240317,01,8,3,5150,0.19,0,0,0,1,0.29,0,,4,1,0.17,11.1,33.3
20240317,01,8,4,3156,0.23,0,0,0,1,0.03,0,,1,4,0.15,6.9,39.5
20240317,01,8,5,4308,0.25,0,0,0,1,0.19,0,,3,5,0.17,12.7,53.1
20240317,01,8,6,4340,0.27,0,0,0,1,0.19,0,,3,6,0.22,2.6,26.3
20240317,01,9,1,4466,0.24,0,0,0,1,0.09,0,,3,3,0.15,57.4,85.1
20240317,01,9,2,4120,0.23,0,0,0,1,0.06,0,,2,2,0.16,8.8,62.2
20240317,01,9,3,4654,0.21,0,0,0,1,0.01,0,,1,1,0.15,10.2,64.1
20240317,01,9,4,3475,0.23,0,0,0,1,,1,0.03,4,2,0.18,4.3,54.3
20240317,01,9,5,4319,0.26,0,0,0,1,,1,0.06,4,4,0.18,4.7,38.1
20240317,01,9,6,4580,0.3,0,0,0,1,,1,0.1,4,5,0.17,0.0,48.7
20240317,02,10,1,4586,0.09,0,0,0,1,0.06,0,,2,1,0.12,75.0,86.6
20240317,02,10,2,3541,0.13,0,0,0,1,0.07,0,,3,3,0.13,15.3,71.7
20240317,02,10,3,4932,0.1,0,0,0,1,0.16,0,,5,2,0.15,45.7,88.5
20240317,02,10,4,4344,0.13,0,0,0,1,0.08,0,,4,3,0.16,23.5,78.4
20240317,02,10,5,4468,0.13,0,0,0,1,0.05,0,,1,3,0.13,10.8,54.0
20240317,02,10,6,4685,0.14,0,0,0,1,0.07,0,,3,4,0.14,4.8,41.4
20240317,02,11,1,3854,0.25,0,0,0,1,0.07,0,,2,4,0.14,77.4,87.1
20240317,02,11,2,4361,0.22,0,0,0,1,,1,0.02,5,3,0.16,26.0,69.5
20240317,02,11,3,4547,0.22,0,0,0,1,0.14,0,,4,3,0.15,19.5,75.6
20240317,02,11,4,4238,0.21,0,0,0,1,0.04,0,,1,2,0.12,20.4,54.5
20240317,02,11,5,4418,0.2,0,0,0,1,0.08,0,,3,1,0.14,17.0,65.8
20240317,02,11,6,4168,0.35,0,0,0,1,0.07,0,,2,5,0.17,3.7,33.3
20240317,02,12,1,4320,0.14,0,0,0,1,0.05,0,,2,5,0.12,83.3,95.4
20240317,02,12,2,4362,0.11,0,0,0,1,0.09,0,,3,3,0.13,16.9,69.4
20240317,02,12,3,3952,0.11,0,0,0,1,0.03,0,,1,3,0.16,21.9,68.2
