hd,jcd,rno,label_3t,win_lane
20240317,1,1,1-5-6,1
20240317,1,2,4-2-1,4
20240317,1,3,5-3-1,5
20240317,1,4,1-2-3,1
20240317,1,5,2-4-3,2
20240317,1,6,1-5-3,1
20240317,1,7,1-3-6,1
20240317,1,8,1-2-4,1
20240317,1,9,3-1-5,3
20240317,1,10,1-3-2,1
20240317,1,11,1-4-5,1
20240317,1,12,6-5-4,6
20240317,2,1,3-4-2,3
20240317,2,2,4-1-2,4
20240317,2,3,4-3-5,4
20240317,2,4,4-5-1,4
20240317,2,5,2-3-4,2
20240317,2,6,1-2-4,1
20240317,2,7,4-1-3,4
20240317,2,8,4-2-5,4
20240317,2,9,1-4-3,1
20240317,2,10,1-4-5,1
20240317,2,11,1-4-3,1
20240317,2,12,4-1-6,4
20240317,3,1,,
20240317,3,2,,
20240317,3,3,,
20240317,3,4,,
20240317,3,5,,
20240317,3,6,,
20240317,3,7,,
20240317,3,8,,
20240317,3,9,,
20240317,3,10,,
20240317,3,11,,
20240317,3,12,,
20240317,6,1,1-3-2,1
20240317,6,2,2-3-1,2
20240317,6,3,3-5-6,3
20240317,6,4,1-2-6,1
20240317,6,5,2-3-1,2
20240317,6,6,2-1-6,2
20240317,6,7,2-1-5,2
20240317,6,8,3-4-5,3
20240317,6,9,4-6-3,4
20240317,6,10,5-1-2,5
20240317,6,11,6-4-2,6
20240317,6,12,1-3-2,1
20240317,8,1,1-5-2,1
20240317,8,2,1-5-4,1
20240317,8,3,2-3-1,2
20240317,8,4,2-6-5,2
20240317,8,5,3-2-5,3
20240317,8,6,2-1-3,2
20240317,8,7,1-5-2,1
20240317,8,8,6-3-5,6
20240317,8,9,3-4-1,3
20240317,8,10,1-3-2,1
20240317,8,11,1-2-4,1
20240317,8,12,1-5-6,1
20240317,9,1,1-3-4,1
20240317,9,2,4-6-2,4
20240317,9,3,1-6-5,1
20240317,9,4,1-3-2,1
20240317,9,5,1-2-3,1
20240317,9,6,2-6-1,2
20240317,9,7,3-4-2,3
20240317,9,8,4-1-5,4
20240317,9,9,2-1-5,2
20240317,9,10,1-5-3,1
20240317,9,11,1-2-5,1
20240317,9,12,1-3-4,1
20240317,10,1,1-3-4,1
20240317,10,2,1-2-4,1
20240317,10,3,1-3-4,1
20240317,10,4,1-6-5,1
20240317,10,5,5-3-1,5
20240317,10,6,3-4-1,3
20240317,10,7,3-2-1,3
20240317,10,8,4-3-2,4
20240317,10,9,5-1-6,5
20240317,10,10,3-2-6,3
20240317,10,11,2-1-3,2
20240317,10,12,3-1-4,3
20240317,11,1,1-2-4,1
20240317,11,2,2-3-4,2
20240317,11,3,1-4-3,1
20240317,11,4,2-1-4,2
20240317,11,5,1-2-3,1
20240317,11,6,1-4-3,1
20240317,11,7,3-1-4,3
20240317,11,8,3-1-6,3
20240317,11,9,4-2-3,4
20240317,11,10,1-4-3,1
20240317,11,11,1-4-5,1
20240317,11,12,1-3-2,1
20240317,12,1,1-4-6,1
20240317,12,2,2-1-5,2
20240317,12,3,1-3-2,1
20240317,12,4,2-4-5,2
20240317,12,5,1-2-6,1
20240317,12,6,1-2-3,1
20240317,12,7,2-3-4,2
20240317,12,8,1-4-5,1
20240317,12,9,1-4-2,1
20240317,12,10,1-4-3,1
20240317,12,11,1-2-4,1
20240317,12,12,1-2-4,1
20240317,13,1,1-2-4,1
20240317,13,2,1-5-4,1
20240317,13,3,4-5-6,4
20240317,13,4,1-2-3,1
20240317,13,5,1-2-5,1
20240317,13,6,1-2-3,1
20240317,13,7,1-2-4,1
20240317,13,8,1-3-2,1
20240317,13,9,2-5-1,2
20240317,13,10,1-3-2,1
20240317,13,11,1-4-6,1
20240317,13,12,1-4-5,1
20240317,19,1,3-1-4,3
20240317,19,2,不成立,
20240317,19,3,1-3-4,1
20240317,19,4,1-3-6,1
20240317,19,5,1-2-4,1
20240317,19,6,1-2-3,1
20240317,19,7,1-5-2,1
20240317,19,8,1-4-2,1
20240317,19,9,2-1-4,2
20240317,19,10,4-1-2,4
20240317,19,11,4-5-1,4
20240317,19,12,1-2-4,1
20240317,21,1,1-2-6,1
20240317,21,2,5-3-4,5
20240317,21,3,1-6-5,1
20240317,21,4,1-3-5,1
20240317,21,5,1-6-2,1
20240317,21,6,1-2-3,1
20240317,21,7,1-2-5,1
20240317,21,8,1-2-3,1
20240317,21,9,4-3-5,4
20240317,21,10,2-1-6,2
20240317,21,11,3-1-5,3
20240317,21,12,5-3-1,5
20240317,23,1,1-4-5,1
20240317,23,2,4-1-2,4
20240317,23,3,1-3-4,1
20240317,23,4,4-1-2,4
20240317,23,5,1-4-5,1
20240317,23,6,1-3-2,1
20240317,23,7,1-2-4,1
20240317,23,8,2-1-4,2
20240317,23,9,2-1-5,2
20240317,23,10,1-4-6,1
20240317,23,11,1-2-5,1
20240317,23,12,1-2-6,1
20240317,24,1,1-2-4,1
20240317,24,2,1-3-5,1
20240317,24,3,1-2-4,1
20240317,24,4,5-4-1,5
20240317,24,5,3-1-2,3
20240317,24,6,1-3-4,1
20240317,24,7,1-2-4,1
20240317,24,8,1-5-2,1
20240317,24,9,1-2-5,1
20240317,24,10,4-3-5,4
20240317,24,11,1-2-3,1
20240317,24,12,1-2-3,1
