hd,jcd,rno,lane,racer_id,racer_name,grade,age,weather_sky,wind_dir,wind_speed_m,wave_height_cm,title,decision,national_win,national_2r,national_3r,local_win,local_2r,local_3r,motor_id,motor_rate2,motor_rate3,boat_id,boat_rate2,boat_rate3,weightKg,tiltDeg,tenji_sec,tenji_st,isF_tenji,course_first_rate,course_3rd_rate,course_avg_st,kimarite_makuri,kimarite_sashi,kimarite_makuri_sashi,kimarite_nuki,tenji_rank,st_rank,power_lane,power_inner,power_outer,outer_over_inner,st_diff_4_vs_3,st_diff_5_vs_4,st_diff_6_vs_5,dash_attack_flag,is_strong_wind,is_crosswind,label_3t
20240128,01,10,1,4233,亀山 雅幸,A2,40,晴,4,3.0,3.0,第18回競艇タイムス杯,逃げ,5.52,36.03,56.62,6.32,53.33,70.67,52.0,28.57,57.14,49.0,21.62,32.43,52.0,-0.5,6.7,0.0008,1,58.9,92.3,0.14,0.0,0.0,0.0,2.0,3,3,12.082999999999998,13.597999999999999,10.992333333333335,-2.6056666666666644,0.0001,0.08979999999999999,0.020000000000000004,0,0,0,1-5-4
20240128,01,10,2,3907,村越 篤,A2,45,晴,4,3.0,3.0,第18回競艇タイムス杯,逃げ,5.68,37.84,55.86,6.0,33.33,44.44,33.0,25.0,43.75,36.0,36.36,51.52,53.1,-0.5,6.68,0.0002,1,14.2,61.2,0.17,4.0,2.0,0.0,1.0,2,2,11.208,13.597999999999999,10.992333333333335,-2.6056666666666644,0.0001,0.08979999999999999,0.020000000000000004,0,0,0,1-5-4
20240128,01,10,3,4512,高野 哲史,A1,34,晴,4,3.0,3.0,第18回競艇タイムス杯,逃げ,6.63,55.4,69.06,7.12,53.66,75.61,54.0,43.75,56.25,60.0,23.33,43.33,52.0,-0.5,6.77,0.0001,1,35.4,80.6,0.15,5.0,0.0,6.0,0.0,4,1,17.503,13.597999999999999,10.992333333333335,-2.6056666666666644,0.0001,0.08979999999999999,0.020000000000000004,0,0,0,1-5-4
20240128,01,10,4,5222,津田 陸翔,B1,23,晴,4,3.0,3.0,第18回競艇タイムス杯,逃げ,5.36,33.72,58.14,0.0,0.0,0.0,20.0,21.43,28.57,46.0,39.39,48.48,52.3,-0.5,6.65,0.0002,1,9.3,55.8,0.14,4.0,0.0,0.0,0.0,1,2,9.945,13.597999999999999,10.992333333333335,-2.6056666666666644,0.0001,0.08979999999999999,0.020000000000000004,0,0,0,1-5-4
20240128,01,10,5,4866,橋本 英一,B1,33,晴,4,3.0,3.0,第18回競艇タイムス杯,逃げ,4.35,23.4,39.36,3.78,16.67,33.33,24.0,41.18,52.94,66.0,48.39,64.52,53.3,0.0,6.77,0.09,0,5.4,35.1,0.15,1.0,0.0,1.0,0.0,4,4,15.063999999999998,13.597999999999999,10.992333333333335,-2.6056666666666644,0.0001,0.08979999999999999,0.020000000000000004,0,0,0,1-5-4
20240128,01,10,6,3502,渡邉 英児,A2,54,晴,4,3.0,3.0,第18回競艇タイムス杯,逃げ,5.59,42.31,55.38,4.57,14.29,28.57,21.0,15.38,15.38,27.0,35.14,62.16,52.0,-0.5,6.79,0.11,0,9.0,27.2,0.23,0.0,0.0,1.0,0.0,5,5,7.968,13.597999999999999,10.992333333333335,-2.6056666666666644,0.0001,0.08979999999999999,0.020000000000000004,0,0,0,1-5-4
20240128,01,11,1,4370,山口 達也,A2,37,晴,4,3.0,3.0,第18回競艇タイムス杯,逃げ,6.65,50.74,66.18,8.44,88.89,88.89,50.0,33.33,60.0,75.0,42.42,54.55,51.5,-0.5,6.75,0.0012,1,73.2,85.7,0.14,0.0,0.0,0.0,2.0,4,4,14.088999999999999,12.270333333333333,143165588.761,143165576.4906667,0.0005,-0.0006000000000000001,0.069,0,0,0,1-3-2
20240128,01,11,2,4114,深澤 達徳,A2,43,晴,4,3.0,3.0,第18回競艇タイムス杯,逃げ,5.85,37.61,58.12,4.37,17.14,42.86,43.0,25.0,56.25,17.0,43.75,53.13,52.1,-0.5,6.73,0.0009,1,16.2,60.4,0.2,1.0,6.0,0.0,0.0,2,1,11.41,12.270333333333333,143165588.761,143165576.4906667,0.0005,-0.0006000000000000001,0.069,0,0,0,1-3-2
20240128,01,11,3,4420,津久井 拓也,A2,36,晴,4,3.0,3.0,第18回競艇タイムス杯,逃げ,6.02,42.34,61.31,5.63,38.85,56.69,28.0,25.0,50.0,28.0,28.13,53.13,52.0,-0.5,6.74,0.0011,1,14.2,67.3,0.14,6.0,0.0,0.0,1.0,3,3,11.312,12.270333333333333,143165588.761,143165576.4906667,0.0005,-0.0006000000000000001,0.069,0,0,0,1-3-2
20240128,01,11,4,4518,大須賀 友,A1,36,晴,4,3.0,3.0,第18回競艇タイムス杯,逃げ,6.14,46.74,59.78,6.66,54.29,68.57,45.0,20.0,33.33,53.0,44.12,58.82,52.0,-0.5,6.7,0.0016,1,22.2,66.6,0.15,3.0,2.0,2.0,1.0,1,5,9.684,12.270333333333333,143165588.761,143165576.4906667,0.0005,-0.0006000000000000001,0.069,0,0,0,1-3-2
