hd,jcd,rno,label_3t,win_lane
20240305,1,1,5-4-6,5
20240305,1,2,2-1-4,2
20240305,1,3,1-6-2,1
20240305,1,4,5-1-3,5
20240305,1,5,1-2-4,1
20240305,1,6,4-2-5,4
20240305,1,7,3-1-5,3
20240305,1,8,5-2-3,5
20240305,1,9,2-6-3,2
20240305,1,10,1-3-5,1
20240305,1,11,2-1-5,2
20240305,1,12,1-3-5,1
20240305,5,1,1-2-4,1
20240305,5,2,1-3-2,1
20240305,5,3,4-1-6,4
20240305,5,4,1-3-6,1
20240305,5,5,1-3-2,1
20240305,5,6,1-5-4,1
20240305,5,7,1-2-3,1
20240305,5,8,1-5-4,1
20240305,5,9,2-1-6,2
20240305,5,10,1-4-3,1
20240305,5,11,2-1-5,2
20240305,5,12,,
20240305,6,1,3-2-4,3
20240305,6,2,1-2-6,1
20240305,6,3,2-1-6,2
20240305,6,4,1-5-3,1
20240305,6,5,1-2-5,1
20240305,6,6,1-2-3,1
20240305,6,7,1-3-4,1
20240305,6,8,1-3-6,1
20240305,6,9,1-3-5,1
20240305,6,10,1-5-2,1
20240305,6,11,1-2-6,1
20240305,6,12,4-1-5,4
20240305,7,1,2-5-1,2
20240305,7,2,1-4-3,1
20240305,7,3,1-2-5,1
20240305,7,4,2-3-1,2
20240305,7,5,2-3-5,2
20240305,7,6,2-3-5,2
20240305,7,7,1-3-4,1
20240305,7,8,3-1-6,3
20240305,7,9,3-5-1,3
20240305,7,10,1-5-2,1
20240305,7,11,1-4-6,1
20240305,7,12,1-3-2,1
20240305,8,1,3-6-1,3
20240305,8,2,2-3-4,2
20240305,8,3,2-5-1,2
20240305,8,4,2-3-5,2
20240305,8,5,1-2-3,1
20240305,8,6,6-1-3,6
20240305,8,7,2-1-6,2
20240305,8,8,5-2-1,5
20240305,8,9,1-3-2,1
20240305,8,10,1-4-2,1
20240305,8,11,1-2-3,1
20240305,8,12,1-4-6,1
20240305,9,1,1-4-2,1
20240305,9,2,1-6-2,1
20240305,9,3,1-4-5,1
20240305,9,4,4-5-1,4
20240305,9,5,2-1-6,2
20240305,9,6,2-1-4,2
20240305,9,7,1-3-4,1
20240305,9,8,1-3-2,1
20240305,9,9,2-1-3,2
20240305,9,10,2-1-3,2
20240305,9,11,1-5-2,1
20240305,9,12,1-2-4,1
20240305,10,1,1-3-4,1
20240305,10,2,1-2-4,1
20240305,10,3,5-3-6,5
20240305,10,4,2-3-1,2
20240305,10,5,5-4-6,5
20240305,10,6,2-1-6,2
20240305,10,7,2-3-4,2
20240305,10,8,1-2-3,1
20240305,10,9,3-1-2,3
20240305,10,10,1-2-4,1
20240305,10,11,5-6-1,5
20240305,10,12,1-2-5,1
20240305,11,1,1-3-4,1
20240305,11,2,1-4-2,1
20240305,11,3,2-3-6,2
20240305,11,4,2-6-4,2
20240305,11,5,1-4-2,1
20240305,11,6,1-2-4,1
20240305,11,7,4-5-1,4
20240305,11,8,4-3-5,4
20240305,11,9,1-3-2,1
20240305,11,10,1-3-4,1
20240305,11,11,1-2-5,1
20240305,11,12,1-2-3,1
20240305,13,1,1-3-6,1
20240305,13,2,1-3-4,1
20240305,13,3,2-3-6,2
20240305,13,4,5-1-6,5
20240305,13,5,2-1-4,2
20240305,13,6,3-4-5,3
20240305,13,7,1-3-6,1
20240305,13,8,5-3-1,5
20240305,13,9,3-4-6,3
20240305,13,10,1-5-4,1
20240305,13,11,3-4-2,3
20240305,13,12,4-1-6,4
20240305,15,1,1-4-2,1
20240305,15,2,1-2-4,1
20240305,15,3,3-1-5,3
20240305,15,4,1-5-2,1
20240305,15,5,5-2-3,5
20240305,15,6,6-1-4,6
20240305,15,7,5-1-4,5
20240305,15,8,1-4-2,1
20240305,15,9,1-2-6,1
20240305,15,10,2-3-4,2
20240305,15,11,2-1-3,2
20240305,15,12,1-4-2,1
20240305,16,1,1-3-4,1
20240305,16,2,6-1-5,6
20240305,16,3,2-6-3,2
20240305,16,4,4-5-1,4
20240305,16,5,1-6-4,1
20240305,16,6,1-3-5,1
20240305,16,7,1-2-5,1
20240305,16,8,3-5-1,3
20240305,16,9,5-4-3,5
20240305,16,10,1-6-5,1
20240305,16,11,2-4-3,2
20240305,16,12,1-2-3,1
20240305,20,1,4-1-2,4
20240305,20,2,1-3-5,1
20240305,20,3,3-2-4,3
20240305,20,4,6-5-1,6
20240305,20,5,1-2-3,1
20240305,20,6,2-3-1,2
20240305,20,7,1-2-3,1
20240305,20,8,1-2-5,1
20240305,20,9,3-1-2,3
20240305,20,10,1-3-6,1
20240305,20,11,1-4-5,1
20240305,20,12,1-3-2,1
20240305,21,1,6-2-4,6
20240305,21,2,4-5-1,4
20240305,21,3,1-3-2,1
20240305,21,4,1-2-3,1
20240305,21,5,1-3-2,1
20240305,21,6,1-2-3,1
20240305,21,7,1-3-2,1
20240305,21,8,2-1-6,2
20240305,21,9,4-1-2,4
20240305,21,10,1-3-2,1
20240305,21,11,4-6-5,4
20240305,21,12,1-5-2,1
20240305,22,1,1-4-2,1
20240305,22,2,4-1-6,4
20240305,22,3,3-4-5,3
20240305,22,4,1-2-5,1
20240305,22,5,4-3-1,4
20240305,22,6,5-1-2,5
20240305,22,7,2-1-4,2
20240305,22,8,1-2-6,1
20240305,22,9,1-3-2,1
20240305,22,10,3-1-6,3
20240305,22,11,1-6-5,1
20240305,22,12,1-2-4,1
20240305,24,1,1-2-6,1
20240305,24,2,1-3-2,1
20240305,24,3,2-6-4,2
20240305,24,4,1-2-6,1
20240305,24,5,1-2-3,1
20240305,24,6,1-3-6,1
20240305,24,7,3-1-2,3
20240305,24,8,6-3-1,6
20240305,24,9,3-1-4,3
20240305,24,10,1-3-4,1
20240305,24,11,1-3-6,1
20240305,24,12,1-2-3,1
