hd,jcd,rno,lane,regno,st,tenji_st,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240108,02,10,1,3664,0.06,0.04,27,2,0.14,59.4,81.0
20240108,02,10,2,5112,0.08,0.0008,24,38,0.16,27.2,68.1
20240108,02,10,3,3412,0.12,0.0008,33,38,0.18,15.5,55.5
20240108,02,10,4,4700,0.16,0.0001,34,38,0.18,8.1,45.9
20240108,02,10,5,4230,0.18,0.0014000000000000002,26,38,0.15,5.4,59.4
20240108,02,10,6,3075,0.19,0.0014000000000000002,30,38,0.17,0.0,19.2
20240108,02,11,1,4547,0.06,,62,38,0.13,70.8,85.4
20240108,02,11,2,5191,0.08,,62,38,0.15,8.8,53.3
20240108,02,11,3,3251,0.13,,62,38,0.18,12.9,59.2
20240108,02,11,4,5042,0.05,,62,38,0.13,12.2,56.1
20240108,02,11,5,3696,0.11,,62,38,0.19,0.0,34.2
20240108,02,11,6,3319,0.11,,62,38,0.18,0.0,34.2
20240108,02,12,1,3952,0.09,0.0001,30,38,0.13,57.3,92.6
20240108,02,12,2,4505,0.11,0.04,23,2,0.14,14.2,76.1
20240108,02,12,3,4532,0.08,0.0002,30,38,0.14,31.1,64.4
20240108,02,12,4,4488,0.15,0.12,27,10,0.15,10.2,53.8
20240108,02,12,5,3983,0.12,0.01,31,38,0.15,5.0,35.0
20240108,02,12,6,5051,0.1,0.03,18,1,0.19,3.3,33.3
20240108,02,1,1,3807,0.09,0.0001,38,38,0.14,36.5,70.7
20240108,02,1,2,5005,0.12,0.02,33,38,0.16,8.1,63.2
20240108,02,1,3,3445,0.16,0.0004,36,38,0.18,18.5,44.4
20240108,02,1,4,4091,0.13,0.09,39,7,0.19,14.2,40.0
20240108,02,1,5,5066,0.11,0.19,14,17,0.14,21.2,54.5
20240108,02,1,6,3793,0.14,0.0001,38,38,0.21,0.0,15.0
20240108,02,2,1,3880,0.05,0.0008,22,38,0.16,24.2,63.6
20240108,02,2,2,3748,0.07,0.01,22,38,0.17,0.0,55.8
20240108,02,2,3,4036,0.06,0.0011,26,38,0.16,25.5,76.7
20240108,02,2,4,4809,0.06,0.0009,27,38,0.14,9.5,71.4
20240108,02,2,5,5315,0.09,0.02,23,38,0.0,0.0,0.0
