hd,jcd,rno,label_3t,win_lane
20240203,2,1,2-4-1,2
20240203,2,2,3-1-2,3
20240203,2,3,3-1-4,3
20240203,2,4,1-3-2,1
20240203,2,5,3-4-2,3
20240203,2,6,3-1-6,3
20240203,2,7,3-4-5,3
20240203,2,8,1-2-4,1
20240203,2,9,1-4-6,1
20240203,2,10,3-2-6,3
20240203,2,11,1-2-3,1
20240203,2,12,1-3-2,1
20240203,4,1,1-6-3,1
20240203,4,2,4-6-1,4
20240203,4,3,1-2-3,1
20240203,4,4,5-3-2,5
20240203,4,5,1-3-2,1
20240203,4,6,1-2-4,1
20240203,4,7,1-4-3,1
20240203,4,8,1-3-6,1
20240203,4,9,1-2-5,1
20240203,4,10,1-3-2,1
20240203,4,11,1-5-4,1
20240203,4,12,3-1-2,3
20240203,5,1,1-2-4,1
20240203,5,2,2-1-5,2
20240203,5,3,1-2-3,1
20240203,5,4,3-5-2,3
20240203,5,5,1-3-2,1
20240203,5,6,2-6-3,2
20240203,5,7,2-4-1,2
20240203,5,8,1-3-6,1
20240203,5,9,1-3-5,1
20240203,5,10,4-5-6,4
20240203,5,11,2-1-4,2
20240203,5,12,1-3-2,1
20240203,8,1,6-3-1,6
20240203,8,2,1-3-6,1
20240203,8,3,1-6-3,1
20240203,8,4,1-2-3,1
20240203,8,5,1-2-4,1
20240203,8,6,2-3-6,2
20240203,8,7,1-2-3,1
20240203,8,8,1-3-6,1
20240203,8,9,1-2-3,1
20240203,8,10,1-2-3,1
20240203,8,11,1-4-6,1
20240203,8,12,1-4-2,1
20240203,9,1,1-3-5,1
20240203,9,2,1-3-2,1
20240203,9,3,1-2-3,1
20240203,9,4,5-4-6,5
20240203,9,5,1-2-6,1
20240203,9,6,1-4-5,1
20240203,9,7,1-2-4,1
20240203,9,8,2-1-4,2
20240203,9,9,1-2-4,1
20240203,9,10,3-5-1,3
20240203,9,11,6-4-5,6
20240203,9,12,1-5-2,1
20240203,11,1,1-3-2,1
20240203,11,2,1-5-2,1
20240203,11,3,1-3-5,1
20240203,11,4,1-3-4,1
20240203,11,5,1-3-2,1
20240203,11,6,1-4-2,1
20240203,11,7,2-5-4,2
20240203,11,8,1-2-6,1
20240203,11,9,1-2-5,1
20240203,11,10,1-2-3,1
20240203,11,11,1-2-5,1
20240203,11,12,1-3-5,1
20240203,12,1,2-3-5,2
20240203,12,2,3-4-1,3
20240203,12,3,4-5-6,4
20240203,12,4,5-2-3,5
20240203,12,5,6-3-5,6
20240203,12,6,4-1-3,4
20240203,12,7,3-1-2,3
20240203,12,8,4-1-5,4
20240203,12,9,1-3-5,1
20240203,12,10,1-5-2,1
20240203,12,11,3-1-5,3
20240203,12,12,1-5-3,1
20240203,15,1,4-2-6,4
20240203,15,2,2-4-1,2
20240203,15,3,1-2-3,1
20240203,15,4,2-1-5,2
20240203,15,5,1-2-5,1
20240203,15,6,1-5-3,1
20240203,15,7,1-3-5,1
20240203,15,8,1-2-3,1
20240203,15,9,3-1-4,3
20240203,15,10,1-2-4,1
20240203,15,11,2-4-1,2
20240203,15,12,1-5-3,1
20240203,16,1,1-5-3,1
20240203,16,2,3-5-6,3
20240203,16,3,3-5-2,3
20240203,16,4,2-3-6,2
20240203,16,5,4-5-3,4
20240203,16,6,3-1-2,3
20240203,16,7,4-2-5,4
20240203,16,8,4-6-5,4
20240203,16,9,2-6-5,2
20240203,16,10,4-1-5,4
20240203,16,11,1-2-4,1
20240203,16,12,1-5-4,1
20240203,18,1,1-3-5,1
20240203,18,2,1-5-3,1
20240203,18,3,1-5-2,1
20240203,18,4,1-3-2,1
20240203,18,5,1-2-5,1
20240203,18,6,1-4-2,1
20240203,18,7,1-4-5,1
20240203,18,8,1-3-6,1
20240203,18,9,1-2-6,1
20240203,18,10,1-2-3,1
20240203,18,11,3-4-6,3
20240203,18,12,1-2-3,1
20240203,19,1,1-3-2,1
20240203,19,2,1-2-6,1
20240203,19,3,1-4-6,1
20240203,19,4,1-2-4,1
20240203,19,5,2-3-1,2
20240203,19,6,1-3-4,1
20240203,19,7,3-4-2,3
20240203,19,8,1-6-2,1
20240203,19,9,3-2-6,3
20240203,19,10,1-2-3,1
20240203,19,11,1-2-3,1
20240203,19,12,1-4-3,1
20240203,23,1,3-1-4,3
20240203,23,2,1-2-4,1
20240203,23,3,1-4-2,1
20240203,23,4,1-3-2,1
20240203,23,5,6-1-2,6
20240203,23,6,1-3-2,1
20240203,23,7,5-1-3,5
20240203,23,8,1-4-3,1
20240203,23,9,1-2-3,1
20240203,23,10,1-3-5,1
20240203,23,11,1-2-3,1
20240203,23,12,1-3-4,1
20240203,24,1,2-1-3,2
20240203,24,2,3-4-5,3
20240203,24,3,1-4-2,1
20240203,24,4,3-2-1,3
20240203,24,5,1-2-3,1
20240203,24,6,1-2-4,1
20240203,24,7,2-1-4,2
20240203,24,8,1-6-4,1
20240203,24,9,5-1-6,5
20240203,24,10,1-5-6,1
20240203,24,11,1-4-2,1
20240203,24,12,1-2-5,1
