hd,jcd,rno,win_lane,win_racer_id,decision
20240220,02,10,1,4769,逃げ
20240220,02,11,4,4926,抜き
20240220,02,12,5,3381,まくり
20240220,02,1,5,5060,まくり差し
20240220,02,2,1,3353,逃げ
20240220,02,3,1,4186,抜き
20240220,02,4,4,5191,まくり
20240220,02,5,1,3612,逃げ
20240220,02,6,3,3381,まくり
20240220,02,7,1,4926,逃げ
20240220,02,8,2,4409,まくり
20240220,02,9,1,4318,逃げ
20240220,03,10,2,3790,差し
20240220,03,11,2,4661,差し
20240220,03,12,3,4703,まくり
20240220,03,1,4,4034,まくり
20240220,03,2,5,4458,まくり
20240220,03,3,5,5112,差し
20240220,03,4,1,3790,逃げ
20240220,03,5,2,4564,恵まれ
20240220,03,6,2,4159,差し
20240220,03,7,2,4583,差し
20240220,03,8,2,4458,まくり
20240220,03,9,1,5112,逃げ
20240220,06,10,1,4536,逃げ
20240220,06,11,1,4095,逃げ
20240220,06,12,1,4342,逃げ
20240220,06,1,2,4792,差し
20240220,06,2,1,4207,逃げ
20240220,06,3,1,3294,逃げ
20240220,06,4,1,3439,逃げ
20240220,06,5,1,4786,逃げ
20240220,06,6,4,3909,まくり
20240220,06,7,1,4456,逃げ
20240220,06,8,1,3613,逃げ
20240220,06,9,3,4037,抜き
20240220,07,10,5,3983,まくり差し
20240220,07,11,1,3952,逃げ
20240220,07,12,1,4296,抜き
20240220,07,1,5,3664,まくり
20240220,07,2,1,4946,逃げ
20240220,07,3,3,3978,差し
20240220,07,4,3,3940,まくり
20240220,07,5,3,3659,まくり差し
20240220,07,6,2,4463,差し
20240220,07,7,3,3952,差し
20240220,07,8,1,4215,逃げ
20240220,07,9,1,4607,逃げ
20240220,10,10,1,3921,逃げ
20240220,10,11,2,4391,抜き
20240220,10,12,1,3388,逃げ
20240220,10,1,1,4514,逃げ
20240220,10,2,3,4903,まくり差し
20240220,10,3,1,4290,逃げ
20240220,10,4,1,4448,逃げ
20240220,10,5,4,4184,まくり差し
20240220,10,6,2,3690,差し
20240220,10,7,2,4413,抜き
20240220,10,8,3,3461,差し
20240220,10,9,5,4089,まくり差し
20240220,11,10,4,4556,まくり
20240220,11,11,1,4546,逃げ
20240220,11,12,1,4482,逃げ
20240220,11,1,1,4243,逃げ
20240220,11,2,2,4478,抜き
20240220,11,3,1,4045,逃げ
20240220,11,4,4,4530,まくり
20240220,11,5,5,4556,まくり差し
20240220,11,6,4,4208,まくり
20240220,11,7,1,4289,逃げ
20240220,11,8,3,4938,まくり差し
20240220,11,9,3,4433,まくり差し
20240220,13,10,1,4364,逃げ
20240220,13,11,2,4308,差し
20240220,13,12,1,4237,逃げ
20240220,13,1,1,4917,逃げ
20240220,13,2,1,5161,逃げ
20240220,13,3,2,4077,恵まれ
20240220,13,4,1,4230,逃げ
20240220,13,5,1,4210,逃げ
20240220,13,6,1,4446,逃げ
20240220,13,7,3,4544,まくり差し
20240220,13,8,3,5161,抜き
20240220,13,9,2,4033,差し
20240220,14,10,1,4042,逃げ
20240220,14,11,1,3333,逃げ
20240220,14,12,1,4294,抜き
20240220,14,1,1,4778,逃げ
20240220,14,2,6,3333,差し
20240220,14,3,1,4723,逃げ
20240220,14,4,3,4370,まくり
20240220,14,5,3,4898,まくり
20240220,14,6,3,3577,まくり
20240220,14,7,4,4512,差し
20240220,14,8,1,4231,逃げ
20240220,14,9,1,5218,逃げ
20240220,15,10,1,3915,逃げ
20240220,15,11,4,4796,まくり差し
20240220,15,12,1,4168,逃げ
20240220,15,1,1,3509,逃げ
20240220,15,2,4,4357,まくり
20240220,15,3,5,3876,まくり
20240220,15,4,4,3660,差し
20240220,15,5,5,4133,抜き
20240220,15,6,1,4092,逃げ
20240220,15,7,3,4168,逃げ
20240220,15,8,1,3635,逃げ
20240220,15,9,2,4983,まくり差し
20240220,16,10,2,5142,抜き
20240220,16,11,1,4934,逃げ
20240220,16,12,2,4959,差し
20240220,16,1,3,5243,まくり
20240220,16,2,5,5228,恵まれ
20240220,16,3,1,5159,抜き
20240220,16,4,4,5115,まくり
20240220,16,5,3,5049,まくり差し
20240220,16,6,4,5016,まくり差し
20240220,16,7,4,4934,差し
20240220,16,8,5,4959,まくり差し
20240220,16,9,3,5115,まくり
20240220,17,10,2,4816,差し
20240220,17,11,4,3854,まくり差し
20240220,17,12,1,4295,逃げ
20240220,17,1,1,4388,逃げ
20240220,17,2,2,4743,差し
20240220,17,3,1,4368,逃げ
20240220,17,4,2,4826,まくり
20240220,17,5,1,3372,逃げ
20240220,17,6,2,3593,まくり
20240220,17,7,5,3854,まくり差し
20240220,17,8,1,5101,逃げ
20240220,17,9,3,4388,まくり差し
20240220,19,10,1,4441,逃げ
20240220,19,11,6,3711,まくり差し
20240220,19,12,1,4418,逃げ
20240220,19,1,6,3901,差し
20240220,19,2,4,5083,まくり
20240220,19,3,1,4064,逃げ
20240220,19,4,6,3427,まくり差し
20240220,19,5,3,4108,まくり差し
20240220,19,6,2,4817,まくり
20240220,19,7,4,3897,まくり差し
20240220,19,8,5,5000,まくり差し
20240220,19,9,1,4682,逃げ
20240220,22,10,1,3576,逃げ
20240220,22,11,1,3024,逃げ
20240220,22,12,3,3422,抜き
